CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	197	2190	8.25	2387
2	1	18	5.26	19
3	1	15	6.25	16
4	8	174	4.40	182
5	7	213	3.18	220
6	10	291	3.32	301
7	10	242	3.97	252
8	14	283	4.71	297
9	8	256	3.03	264
10	14	208	6.31	222
11	9	281	3.10	290
12	10	249	3.86	259
13	15	291	4.90	306
14	15	244	5.79	259
15	3	227	1.30	230
16	21	274	7.12	295
17	6	228	2.56	234
18	8	247	3.14	255
19	17	294	5.47	311
20	6	210	2.78	216
21	17	222	7.11	239
22	10	288	3.36	298
23	12	234	4.88	246
24	17	260	6.14	277
25	8	276	2.82	284
26	12	285	4.04	297
27	8	250	3.10	258
28	20	277	6.73	297
29	10	279	3.46	289
30	12	248	4.62	260
31	9	306	2.86	315
32	15	285	5.00	300
33	12	205	5.53	217
34	17	246	6.46	263
35	15	285	5.00	300
36	11	234	4.49	245
37	13	283	4.39	296
38	9	250	3.47	259
39	14	240	5.51	254
40	9	253	3.44	262
41	9	243	3.57	252
42	18	268	6.29	286
43	14	233	5.67	247
44	17	244	6.51	261
45	17	248	6.42	265
46	19	227	7.72	246
47	14	277	4.81	291
48	10	253	3.80	263
49	14	220	5.98	234
50	13	247	5.00	260
51	15	208	6.73	223
52	10	238	4.03	248
53	13	233	5.28	246
54	15	248	5.70	263
55	13	272	4.56	285
56	12	237	4.82	249
57	8	239	3.24	247
58	16	228	6.56	244
59	14	257	5.17	271
60	10	238	4.03	248
61	14	239	5.53	253
62	12	226	5.04	238
63	14	181	7.18	195
64	13	246	5.02	259
65	12	271	4.24	283
66	18	243	6.90	261
67	9	210	4.11	219
68	12	191	5.91	203
69	10	210	4.55	220
70	7	216	3.14	223
71	16	249	6.04	265
72	8	238	3.25	246
73	10	192	4.95	202
74	12	234	4.88	246
75	8	167	4.57	175
76	10	195	4.88	205
77	10	194	4.90	204
78	10	171	5.52	181
79	7	233	2.92	240
80	10	188	5.05	198
81	9	183	4.69	192
82	4	163	2.40	167
83	10	135	6.90	145
84	4	166	2.35	170
85	6	186	3.12	192
86	9	153	5.56	162
87	2	180	1.10	182
88	6	116	4.92	122
89	5	136	3.55	141
90	4	115	3.36	119
91	9	130	6.47	139
92	10	132	7.04	142
93	14	137	9.27	151
94	3	118	2.48	121
95	11	104	9.57	115
96	5	108	4.42	113
97	5	125	3.85	130
98	7	102	6.42	109
99	3	50	5.66	53
100	0	7	0.00	7
101	0	2	0.00	2
102	0	6	0.00	6
103	0	7	0.00	7
104	1	5	16.67	6
105	0	5	0.00	5
106	0	3	0.00	3
107	2	3	40.00	5
108	1	5	16.67	6
109	3	5	37.50	8
110	0	1	0.00	1
111	0	1	0.00	1
112	0	5	0.00	5
113	1	2	33.33	3
114	0	7	0.00	7
115	1	1	50.00	2
116	1	2	33.33	3
117	0	2	0.00	2
118	1	0	100.00	1
119	0	3	0.00	3
120	0	3	0.00	3
121	1	0	100.00	1
122	0	3	0.00	3
123	1	2	33.33	3
124	0	1	0.00	1
125	0	1	0.00	1
126	1	2	33.33	3
127	0	0		0
128	1	0	100.00	1
129	0	2	0.00	2
130	0	4	0.00	4
131	1	0	100.00	1
132	1	1	50.00	2
133	0	1	0.00	1
134	1	0	100.00	1
135	0	0		0
136	0	1	0.00	1
137	0	2	0.00	2
138	0	3	0.00	3
139	0	0		0
140	0	0		0
141	0	0		0
142	0	1	0.00	1
143	0	1	0.00	1
144	0	1	0.00	1
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	0		0
149	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	22	0.00	22
2	0	25	0.00	25
3	0	5	0.00	5
4	0	148	0.00	148
5	3	220	1.35	223
6	0	239	0.00	239
7	1	240	0.41	241
8	2	211	0.94	213
9	0	224	0.00	224
10	2	234	0.85	236
