CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	208	2143	8.85	2351
2	0	23	0.00	23
3	1	19	5.00	20
4	9	182	4.71	191
5	8	215	3.59	223
6	7	264	2.58	271
7	15	263	5.40	278
8	11	285	3.72	296
9	13	224	5.49	237
10	19	251	7.04	270
11	12	264	4.35	276
12	21	305	6.44	326
13	14	267	4.98	281
14	11	262	4.03	273
15	15	228	6.17	243
16	9	275	3.17	284
17	8	232	3.33	240
18	8	244	3.17	252
19	18	277	6.10	295
20	10	207	4.61	217
21	17	219	7.20	236
22	16	281	5.39	297
23	16	246	6.11	262
24	24	220	9.84	244
25	12	324	3.57	336
26	13	270	4.59	283
27	13	304	4.10	317
28	17	248	6.42	265
29	8	278	2.80	286
30	12	271	4.24	283
31	15	268	5.30	283
32	14	310	4.32	324
33	8	220	3.51	228
34	13	238	5.18	251
35	18	283	5.98	301
36	13	199	6.13	212
37	12	280	4.11	292
38	18	220	7.56	238
39	11	236	4.45	247
40	13	282	4.41	295
41	15	242	5.84	257
42	8	286	2.72	294
43	14	245	5.41	259
44	9	232	3.73	241
45	10	258	3.73	268
46	21	243	7.95	264
47	12	282	4.08	294
48	9	234	3.70	243
49	19	258	6.86	277
50	10	237	4.05	247
51	15	242	5.84	257
52	10	261	3.69	271
53	10	225	4.26	235
54	11	206	5.07	217
55	14	282	4.73	296
56	17	201	7.80	218
57	12	227	5.02	239
58	7	264	2.58	271
59	4	245	1.61	249
60	17	274	5.84	291
61	8	243	3.19	251
62	13	224	5.49	237
63	12	200	5.66	212
64	16	256	5.88	272
65	10	254	3.79	264
66	18	256	6.57	274
67	16	232	6.45	248
68	12	223	5.11	235
69	5	198	2.46	203
70	11	227	4.62	238
71	12	253	4.53	265
72	8	233	3.32	241
73	13	250	4.94	263
74	12	187	6.03	199
75	13	179	6.77	192
76	9	179	4.79	188
77	5	207	2.36	212
78	9	174	4.92	183
79	8	231	3.35	239
80	15	189	7.35	204
81	6	161	3.59	167
82	5	200	2.44	205
83	8	134	5.63	142
84	6	139	4.14	145
85	7	187	3.61	194
86	12	166	6.74	178
87	8	179	4.28	187
88	2	139	1.42	141
89	5	143	3.38	148
90	7	115	5.74	122
91	11	145	7.05	156
92	6	148	3.90	154
93	10	126	7.35	136
94	3	115	2.54	118
95	5	119	4.03	124
96	7	92	7.07	99
97	4	112	3.45	116
98	5	91	5.21	96
99	3	56	5.08	59
100	0	4	0.00	4
101	0	2	0.00	2
102	1	1	50.00	2
103	0	9	0.00	9
104	0	5	0.00	5
105	2	4	33.33	6
106	0	5	0.00	5
107	1	5	16.67	6
108	1	7	12.50	8
109	0	5	0.00	5
110	0	0		0
111	1	6	14.29	7
112	0	4	0.00	4
113	0	1	0.00	1
114	0	0		0
115	0	5	0.00	5
116	0	2	0.00	2
117	0	2	0.00	2
118	1	1	50.00	2
119	0	1	0.00	1
120	0	2	0.00	2
121	0	2	0.00	2
122	0	5	0.00	5
123	1	1	50.00	2
124	0	2	0.00	2
125	0	3	0.00	3
126	1	2	33.33	3
127	0	1	0.00	1
128	0	1	0.00	1
129	0	2	0.00	2
130	0	3	0.00	3
131	0	3	0.00	3
132	1	1	50.00	2
133	0	1	0.00	1
134	1	0	100.00	1
135	0	1	0.00	1
136	0	3	0.00	3
137	0	1	0.00	1
138	0	3	0.00	3
139	0	0		0
140	0	0		0
141	1	0	100.00	1
142	0	0		0
143	0	1	0.00	1
144	0	0		0
145	0	2	0.00	2
146	0	0		0
147	0	1	0.00	1
148	1	0	100.00	1
149	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	24	0.00	24
2	1	21	4.55	22
3	0	11	0.00	11
4	1	139	0.71	140
5	1	222	0.45	223
6	1	219	0.45	220
7	1	253	0.39	254
8	1	233	0.43	234
9	0	228	0.00	228
10	1	226	0.44	227
11	1	232	0.43	233
12	1	214	0.47	215
13	0	201	0.00	201
14	0	220	0.00	220
15	1	247	0.40	248
16	1	227	0.44	228
17	0	222	0.00	222
18	3	275	1.08	278
19	3	208	1.42	211
20	0	181	0.00	181
21	0	255	0.00	255
22	0	220	0.00	220
23	0	197	0.00	197
24	1	166	0.60	167
25	0	233	0.00	233
26	0	233	0.00	233
27	2	224	0.88	226
28	0	229	0.00	229
29	0	199	0.00	199
30	2	194	1.02	196
31	0	245	0.00	245
32	1	185	0.54	186
33	1	236	0.42	237
34	0	241	0.00	241
35	1	261	0.38	262
36	3	215	1.38	218
37	1	208	0.48	209
38	0	195	0.00	195
39	0	245	0.00	245
40	0	193	0.00	193
41	2	261	0.76	263
42	1	220	0.45	221
43	0	220	0.00	220
44	1	258	0.39	259
45	0	200	0.00	200
46	1	230	0.43	231
47	1	183	0.54	184
48	0	238	0.00	238
49	0	242	0.00	242
50	1	196	0.51	197
51	1	236	0.42	237
52	0	226	0.00	226
53	2	187	1.06	189
54	0	202	0.00	202
55	2	189	1.05	191
56	0	233	0.00	233
57	1	207	0.48	208
58	1	174	0.57	175
59	0	191	0.00	191
60	0	160	0.00	160
61	0	197	0.00	197
62	1	187	0.53	188
63	0	212	0.00	212
64	1	217	0.46	218
65	0	200	0.00	200
66	2	177	1.12	179
67	1	166	0.60	167
68	1	205	0.49	206
69	0	191	0.00	191
70	0	184	0.00	184
71	1	165	0.60	166
72	0	159	0.00	159
73	1	178	0.56	179
74	0	159	0.00	159
75	0	165	0.00	165
76	0	181	0.00	181
77	0	183	0.00	183
78	0	158	0.00	158
79	0	142	0.00	142
80	0	144	0.00	144
81	0	202	0.00	202
82	1	118	0.84	119
83	0	123	0.00	123
84	0	133	0.00	133
85	0	120	0.00	120
86	0	155	0.00	155
87	0	124	0.00	124
88	5	140	3.45	145
89	0	98	0.00	98
90	0	95	0.00	95
91	0	140	0.00	140
92	1	103	0.96	104
93	0	72	0.00	72
94	0	98	0.00	98
95	0	89	0.00	89
96	1	119	0.83	120
97	0	124	0.00	124
98	1	113	0.88	114
99	0	37	0.00	37
100	0	4	0.00	4
101	0	5	0.00	5
102	0	3	0.00	3
103	0	3	0.00	3
104	0	2	0.00	2
105	0	7	0.00	7
106	0	13	0.00	13
107	0	0		0
