CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	198	2170	8.36	2368
2	0	17	0.00	17
3	1	22	4.35	23
4	11	192	5.42	203
5	8	197	3.90	205
6	9	274	3.18	283
7	4	226	1.74	230
8	18	298	5.70	316
9	7	240	2.83	247
10	14	238	5.56	252
11	6	227	2.58	233
12	14	245	5.41	259
13	16	263	5.73	279
14	13	235	5.24	248
15	11	248	4.25	259
16	15	294	4.85	309
17	7	248	2.75	255
18	10	238	4.03	248
19	18	288	5.88	306
20	10	199	4.78	209
21	11	227	4.62	238
22	13	295	4.22	308
23	15	247	5.73	262
24	15	249	5.68	264
25	9	287	3.04	296
26	11	288	3.68	299
27	10	266	3.62	276
28	21	253	7.66	274
29	4	280	1.41	284
30	10	261	3.69	271
31	10	277	3.48	287
32	13	247	5.00	260
33	5	242	2.02	247
34	18	243	6.90	261
35	14	276	4.83	290
36	10	210	4.55	220
37	14	287	4.65	301
38	20	258	7.19	278
39	16	222	6.72	238
40	17	248	6.42	265
41	14	240	5.51	254
42	12	274	4.20	286
43	13	259	4.78	272
44	12	239	4.78	251
45	9	261	3.33	270
46	16	226	6.61	242
47	11	294	3.61	305
48	10	239	4.02	249
49	14	229	5.76	243
50	9	248	3.50	257
51	12	227	5.02	239
52	11	245	4.30	256
53	4	238	1.65	242
54	11	241	4.37	252
55	10	270	3.57	280
56	7	217	3.12	224
57	5	203	2.40	208
58	9	250	3.47	259
59	10	276	3.50	286
60	12	235	4.86	247
61	7	253	2.69	260
62	6	244	2.40	250
63	17	205	7.66	222
64	12	252	4.55	264
65	13	247	5.00	260
66	11	244	4.31	255
67	13	238	5.18	251
68	9	197	4.37	206
69	10	199	4.78	209
70	14	219	6.01	233
71	9	254	3.42	263
72	8	227	3.40	235
73	12	225	5.06	237
74	9	195	4.41	204
75	8	175	4.37	183
76	10	191	4.98	201
77	11	197	5.29	208
78	9	191	4.50	200
79	10	220	4.35	230
80	12	167	6.70	179
81	8	157	4.85	165
82	8	154	4.94	162
83	6	130	4.41	136
84	4	167	2.34	171
85	7	201	3.37	208
86	6	143	4.03	149
87	11	158	6.51	169
88	3	144	2.04	147
89	8	149	5.10	157
90	9	118	7.09	127
91	6	137	4.20	143
92	8	133	5.67	141
93	5	147	3.29	152
94	7	130	5.11	137
95	9	110	7.56	119
96	6	89	6.32	95
97	7	136	4.90	143
98	6	106	5.36	112
99	4	45	8.16	49
100	0	11	0.00	11
101	0	8	0.00	8
102	0	10	0.00	10
103	0	4	0.00	4
104	0	6	0.00	6
105	1	4	20.00	5
106	0	8	0.00	8
107	0	4	0.00	4
108	1	4	20.00	5
109	0	8	0.00	8
110	0	5	0.00	5
111	0	4	0.00	4
112	1	5	16.67	6
113	0	5	0.00	5
114	0	3	0.00	3
115	1	11	8.33	12
116	1	2	33.33	3
117	0	5	0.00	5
118	0	5	0.00	5
119	0	4	0.00	4
120	2	4	33.33	6
121	0	0		0
122	0	5	0.00	5
123	0	3	0.00	3
124	0	6	0.00	6
125	0	6	0.00	6
126	1	2	33.33	3
127	1	1	50.00	2
128	0	0		0
129	0	3	0.00	3
130	0	2	0.00	2
131	1	3	25.00	4
132	0	1	0.00	1
133	0	2	0.00	2
134	0	1	0.00	1
135	0	1	0.00	1
136	0	1	0.00	1
137	0	4	0.00	4
138	0	1	0.00	1
139	0	3	0.00	3
140	0	2	0.00	2
141	0	2	0.00	2
142	0	1	0.00	1
143	0	0		0
144	0	0		0
145	0	1	0.00	1
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	14	0.00	14
2	0	23	0.00	23
3	0	8	0.00	8
4	0	110	0.00	110
5	1	229	0.43	230
6	0	252	0.00	252
7	2	255	0.78	257
8	1	212	0.47	213
9	1	221	0.45	222
10	1	205	0.49	206
11	0	227	0.00	227
12	1	206	0.48	207
13	0	213	0.00	213
14	3	210	1.41	213
15	0	226	0.00	226
16	0	211	0.00	211
17	0	215	0.00	215
18	1	266	0.37	267
19	0	192	0.00	192
20	0	177	0.00	177
21	0	222	0.00	222
22	2	233	0.85	235
23	1	192	0.52	193
24	1	176	0.56	177
25	0	236	0.00	236
26	2	201	0.99	203
27	0	224	0.00	224
28	0	225	0.00	225
29	0	194	0.00	194
30	0	218	0.00	218
31	1	225	0.44	226
32	3	181	1.63	184
33	0	246	0.00	246
34	1	199	0.50	200
35	1	204	0.49	205
36	0	209	0.00	209
37	0	249	0.00	249
38	2	149	1.32	151
39	1	223	0.45	224
40	3	222	1.33	225
41	1	243	0.41	244
42	0	210	0.00	210
43	2	224	0.88	226
44	0	259	0.00	259
45	0	207	0.00	207
46	3	228	1.30	231
47	0	182	0.00	182
48	0	212	0.00	212
49	1	234	0.43	235
50	1	190	0.52	191
51	2	190	1.04	192
52	0	232	0.00	232
53	0	201	0.00	201
54	1	194	0.51	195
55	0	176	0.00	176
56	0	209	0.00	209
57	1	214	0.47	215
58	1	222	0.45	223
59	2	188	1.05	190
60	1	171	0.58	172
61	0	205	0.00	205
62	1	150	0.66	151
63	1	194	0.51	195
64	2	183	1.08	185
65	1	201	0.50	202
66	0	184	0.00	184
67	1	172	0.58	173
68	1	181	0.55	182
69	0	176	0.00	176
70	0	211	0.00	211
71	0	168	0.00	168
72	0	156	0.00	156
73	0	167	0.00	167
74	0	152	0.00	152
75	1	144	0.69	145
76	1	182	0.55	183
77	0	169	0.00	169
78	1	149	0.67	150
79	0	144	0.00	144
80	0	131	0.00	131
81	0	181	0.00	181
82	0	115	0.00	115
83	0	142	0.00	142
84	0	114	0.00	114
85	0	101	0.00	101
86	1	166	0.60	167
87	0	134	0.00	134
88	0	105	0.00	105
89	0	119	0.00	119
90	0	107	0.00	107
91	1	121	0.82	122
92	1	95	1.04	96
93	2	90	2.17	92
94	0	89	0.00	89
95	1	94	1.05	95
96	1	123	0.81	124
97	0	113	0.00	113
98	1	100	0.99	101
99	0	30	0.00	30
100	0	11	0.00	11
101	0	7	0.00	7
102	0	4	0.00	4
103	0	4	0.00	4
104	0	9	0.00	9
105	0	7	0.00	7
106	0	6	0.00	6
107	0	4	0.00	4
108	0	8	0.00	8
109	0	2	0.00	2
110	0	6	0.00	6
111	0	3	0.00	3
112	1	7	12.50	8
113	0	2	0.00	2
114	0	2	0.00	2
115	0	3	0.00	3
116	0	3	0.00	3
117	0	4	0.00	4
118	0	2	0.00	2
119	0	4	0.00	4
120	0	2	0.00	2
121	0	2	0.00	2
122	0	2	0.00	2
123	0	4	0.00	4
124	0	1	0.00	1
125	0	0		0
126	0	2	0.00	2
127	0	3	0.00	3
128	0	4	0.00	4
129	0	0		0
130	0	2	0.00	2
131	0	0		0
132	0	0		0
133	0	1	0.00	1
134	0	4	0.00	4
135	0	2	0.00	2
136	0	1	0.00	1
137	0	2	0.00	2
138	0	0		0
139	0	1	0.00	1
140	0	0		0
141	0	1	0.00	1
142	0	1	0.00	1
