CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	197	2165	8.34	2362
2	0	15	0.00	15
3	1	22	4.35	23
4	12	158	7.06	170
5	15	190	7.32	205
6	10	269	3.58	279
7	19	223	7.85	242
8	14	292	4.58	306
9	6	239	2.45	245
10	17	252	6.32	269
11	13	221	5.56	234
12	10	269	3.58	279
13	17	276	5.80	293
14	13	250	4.94	263
15	12	214	5.31	226
16	14	304	4.40	318
17	8	240	3.23	248
18	5	243	2.02	248
19	15	290	4.92	305
20	10	217	4.41	227
21	12	207	5.48	219
22	15	290	4.92	305
23	17	248	6.42	265
24	15	242	5.84	257
25	10	267	3.61	277
26	10	276	3.50	286
27	12	266	4.32	278
28	16	237	6.32	253
29	10	263	3.66	273
30	11	241	4.37	252
31	17	288	5.57	305
32	11	265	3.99	276
33	11	230	4.56	241
34	16	275	5.50	291
35	19	291	6.13	310
36	10	210	4.55	220
37	11	267	3.96	278
38	18	235	7.11	253
39	10	226	4.24	236
40	10	259	3.72	269
41	10	250	3.85	260
42	7	287	2.38	294
43	19	247	7.14	266
44	15	246	5.75	261
45	13	257	4.81	270
46	22	205	9.69	227
47	27	276	8.91	303
48	15	271	5.24	286
49	17	221	7.14	238
50	18	244	6.87	262
51	13	204	5.99	217
52	14	250	5.30	264
53	16	257	5.86	273
54	17	237	6.69	254
55	15	280	5.08	295
56	12	226	5.04	238
57	17	234	6.77	251
58	12	256	4.48	268
59	15	278	5.12	293
60	10	220	4.35	230
61	12	239	4.78	251
62	15	253	5.60	268
63	16	218	6.84	234
64	12	241	4.74	253
65	10	263	3.66	273
66	11	251	4.20	262
67	18	204	8.11	222
68	11	196	5.31	207
69	8	207	3.72	215
70	10	237	4.05	247
71	17	230	6.88	247
72	5	224	2.18	229
73	7	212	3.20	219
74	12	191	5.91	203
75	13	170	7.10	183
76	11	179	5.79	190
77	12	179	6.28	191
78	13	191	6.37	204
79	4	164	2.38	168
80	9	186	4.62	195
81	7	173	3.89	180
82	5	180	2.70	185
83	6	146	3.95	152
84	8	154	4.94	162
