CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	213	2172	8.93	2385
2	0	19	0.00	19
3	0	16	0.00	16
4	13	184	6.60	197
5	9	197	4.37	206
6	9	272	3.20	281
7	17	230	6.88	247
8	19	296	6.03	315
9	9	244	3.56	253
10	12	254	4.51	266
11	11	240	4.38	251
12	16	261	5.78	277
13	18	286	5.92	304
14	15	227	6.20	242
15	11	265	3.99	276
16	12	287	4.01	299
17	5	240	2.04	245
18	11	259	4.07	270
19	16	296	5.13	312
20	10	245	3.92	255
21	11	221	4.74	232
22	13	275	4.51	288
23	17	237	6.69	254
24	10	228	4.20	238
25	12	316	3.66	328
26	11	272	3.89	283
27	7	257	2.65	264
28	25	231	9.77	256
29	5	254	1.93	259
30	15	266	5.34	281
31	8	281	2.77	289
32	18	265	6.36	283
33	11	241	4.37	252
34	15	262	5.42	277
35	13	244	5.06	257
36	9	238	3.64	247
37	12	250	4.58	262
38	19	234	7.51	253
39	11	211	4.95	222
40	9	264	3.30	273
41	10	250	3.85	260
42	13	286	4.35	299
43	13	257	4.81	270
44	10	253	3.80	263
45	13	307	4.06	320
46	14	237	5.58	251
47	8	270	2.88	278
48	12	280	4.11	292
49	11	225	4.66	236
50	15	239	5.91	254
51	20	229	8.03	249
52	17	237	6.69	254
53	13	232	5.31	245
54	14	258	5.15	272
55	18	283	5.98	301
56	12	237	4.82	249
57	18	243	6.90	261
58	20	230	8.00	250
59	14	282	4.73	296
60	13	204	5.99	217
61	12	255	4.49	267
62	18	238	7.03	256
63	20	221	8.30	241
64	13	227	5.42	240
65	13	273	4.55	286
66	13	226	5.44	239
67	12	227	5.02	239
68	8	194	3.96	202
69	9	196	4.39	205
70	18	226	7.38	244
71	17	246	6.46	263
72	6	237	2.47	243
73	15	219	6.41	234
74	10	212	4.50	222
75	9	175	4.89	184
76	12	223	5.11	235
77	8	231	3.35	239
78	16	194	7.62	210
79	11	194	5.37	205
80	6	179	3.24	185
81	4	169	2.31	173
82	10	194	4.90	204
83	11	125	8.09	136
84	5	155	3.12	160
85	10	180	5.26	190
86	9	155	5.49	164
87	14	170	7.61	184
88	2	120	1.64	122
89	8	145	5.23	153
90	8	126	5.97	134
91	3	143	2.05	146
92	8	140	5.41	148
93	7	140	4.76	147
94	4	128	3.03	132
95	10	120	7.69	130
96	11	101	9.82	112
97	6	129	4.44	135
98	6	89	6.32	95
99	1	44	2.22	45
100	0	7	0.00	7
101	0	6	0.00	6
102	0	5	0.00	5
103	0	7	0.00	7
104	0	7	0.00	7
105	0	3	0.00	3
106	0	3	0.00	3
107	0	2	0.00	2
108	0	5	0.00	5
109	0	4	0.00	4
110	0	6	0.00	6
111	0	2	0.00	2
112	0	8	0.00	8
113	0	2	0.00	2
114	0	5	0.00	5
115	0	1	0.00	1
116	0	1	0.00	1
117	0	4	0.00	4
118	0	2	0.00	2
119	0	1	0.00	1
120	0	2	0.00	2
121	1	1	50.00	2
122	1	3	25.00	4
123	0	1	0.00	1
124	0	2	0.00	2
125	0	3	0.00	3
126	0	3	0.00	3
127	0	1	0.00	1
128	0	3	0.00	3
129	0	0		0
130	0	1	0.00	1
131	0	0		0
132	0	0		0
133	1	0	100.00	1
134	0	0		0
135	0	0		0
136	0	1	0.00	1
137	0	1	0.00	1
138	1	1	50.00	2
139	0	2	0.00	2
140	0	1	0.00	1
141	0	0		0
142	0	0		0
143	0	1	0.00	1
144	1	1	50.00	2
145	0	0		0
146	0	1	0.00	1
147	0	1	0.00	1
148	0	0		0
149	0	1	0.00	1
150	0	0		0
151	0	0		0
152	0	0		0
153	0	0		0
154	0	0		0
155	0	0		0
156	0	0		0
157	0	0		0
158	0	0		0
159	0	0		0
160	0	0		0
161	0	0		0
162	0	0		0
163	0	0		0
164	0	0		0
165	0	0		0
166	0	0		0
167	0	0		0
168	0	0		0
169	0	0		0
170	0	0		0
171	0	1	0.00	1
172	0	0		0
173	0	1	0.00	1
174	0	0		0
175	0	0		0
176	0	0		0
177	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	14	0.00	14
2	0	14	0.00	14
3	0	8	0.00	8
4	0	128	0.00	128
5	0	219	0.00	219
6	0	262	0.00	262
7	0	242	0.00	242
8	1	243	0.41	244
9	1	230	0.43	231
10	1	205	0.49	206
11	0	241	0.00	241
12	0	206	0.00	206
13	1	205	0.49	206
14	0	192	0.00	192
15	1	249	0.40	250
16	0	224	0.00	224
17	0	241	0.00	241
18	0	239	0.00	239
19	0	219	0.00	219
20	0	167	0.00	167
21	1	189	0.53	190
22	1	229	0.43	230
23	1	197	0.51	198
24	0	217	0.00	217
25	2	246	0.81	248
26	1	203	0.49	204
27	0	225	0.00	225
28	0	244	0.00	244
29	0	191	0.00	191
30	0	205	0.00	205
31	0	247	0.00	247
32	1	188	0.53	189
33	1	280	0.36	281
34	0	217	0.00	217
35	1	196	0.51	197
36	0	204	0.00	204
37	1	200	0.50	201
38	1	190	0.52	191
39	0	257	0.00	257
40	2	234	0.85	236
41	4	260	1.52	264
42	0	207	0.00	207
43	1	208	0.48	209
44	0	249	0.00	249
45	3	200	1.48	203
46	1	226	0.44	227
47	0	208	0.00	208
48	2	185	1.07	187
