CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	204	2182	8.55	2386
2	0	16	0.00	16
3	0	14	0.00	14
4	6	165	3.51	171
5	14	208	6.31	222
6	4	261	1.51	265
7	9	223	3.88	232
8	5	268	1.83	273
9	6	220	2.65	226
10	16	269	5.61	285
11	11	258	4.09	269
12	16	297	5.11	313
13	18	287	5.90	305
14	12	274	4.20	286
15	11	239	4.40	250
16	12	294	3.92	306
17	7	234	2.90	241
18	9	254	3.42	263
19	14	317	4.23	331
20	7	236	2.88	243
21	15	218	6.44	233
22	11	263	4.01	274
23	13	286	4.35	299
24	13	222	5.53	235
25	15	292	4.89	307
26	9	293	2.98	302
27	13	277	4.48	290
28	16	273	5.54	289
29	12	252	4.55	264
30	21	284	6.89	305
31	9	283	3.08	292
32	11	307	3.46	318
33	7	223	3.04	230
34	12	259	4.43	271
35	13	246	5.02	259
36	13	212	5.78	225
37	17	270	5.92	287
38	9	221	3.91	230
39	14	243	5.45	257
40	15	241	5.86	256
41	9	239	3.63	248
42	15	271	5.24	286
43	11	250	4.21	261
44	15	250	5.66	265
45	19	229	7.66	248
46	22	237	8.49	259
47	16	254	5.93	270
48	15	221	6.36	236
49	16	240	6.25	256
50	11	220	4.76	231
51	19	265	6.69	284
52	19	263	6.74	282
53	8	232	3.33	240
54	13	236	5.22	249
55	18	262	6.43	280
56	12	231	4.94	243
57	17	226	7.00	243
58	11	252	4.18	263
59	11	261	4.04	272
60	16	270	5.59	286
61	11	238	4.42	249
62	14	240	5.51	254
63	18	225	7.41	243
64	19	233	7.54	252
65	12	251	4.56	263
66	9	249	3.49	258
67	20	201	9.05	221
68	17	185	8.42	202
69	9	199	4.33	208
70	14	222	5.93	236
71	10	235	4.08	245
72	10	238	4.03	248
73	6	213	2.74	219
74	7	202	3.35	209
75	14	180	7.22	194
76	13	183	6.63	196
77	6	228	2.56	234
78	10	205	4.65	215
79	11	204	5.12	215
80	12	190	5.94	202
81	6	161	3.59	167
82	7	175	3.85	182
83	9	141	6.00	150
84	11	151	6.79	162
85	13	186	6.53	199
86	12	180	6.25	192
87	3	177	1.67	180
88	5	126	3.82	131
89	7	138	4.83	145
90	10	139	6.71	149
91	8	144	5.26	152
92	9	159	5.36	168
93	6	144	4.00	150
94	6	131	4.38	137
95	4	109	3.54	113
96	13	102	11.30	115
97	7	129	5.15	136
98	6	116	4.92	122
99	1	55	1.79	56
100	0	8	0.00	8
101	0	6	0.00	6
102	0	4	0.00	4
103	1	10	9.09	11
104	1	6	14.29	7
105	0	5	0.00	5
106	0	6	0.00	6
107	1	2	33.33	3
108	0	6	0.00	6
109	1	5	16.67	6
110	0	4	0.00	4
111	1	3	25.00	4
112	0	3	0.00	3
113	0	1	0.00	1
114	1	2	33.33	3
115	0	4	0.00	4
116	0	3	0.00	3
117	1	8	11.11	9
118	0	0		0
119	0	2	0.00	2
120	0	1	0.00	1
121	0	2	0.00	2
122	0	4	0.00	4
123	0	2	0.00	2
124	0	1	0.00	1
125	0	0		0
126	0	4	0.00	4
127	0	3	0.00	3
128	1	0	100.00	1
129	0	4	0.00	4
130	1	0	100.00	1
131	0	4	0.00	4
132	0	0		0
133	0	1	0.00	1
134	0	0		0
135	0	2	0.00	2
136	0	2	0.00	2
137	0	1	0.00	1
138	0	1	0.00	1
139	0	1	0.00	1
140	0	0		0
141	0	1	0.00	1
142	0	0		0
143	0	1	0.00	1
144	0	0		0
145	0	1	0.00	1
146	0	0		0
147	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	14	0.00	14
2	0	20	0.00	20
3	0	4	0.00	4
4	2	132	1.49	134
5	1	199	0.50	200
6	2	252	0.79	254
7	2	234	0.85	236
8	1	228	0.44	229
9	0	226	0.00	226
10	0	222	0.00	222
11	0	211	0.00	211
12	1	207	0.48	208
13	0	218	0.00	218
14	0	191	0.00	191
15	1	241	0.41	242
16	1	228	0.44	229
17	1	228	0.44	229
18	0	238	0.00	238
19	1	218	0.46	219
20	0	177	0.00	177
21	2	206	0.96	208
22	1	257	0.39	258
23	0	232	0.00	232
24	1	189	0.53	190
25	2	234	0.85	236
26	1	235	0.42	236
27	1	212	0.47	213
28	2	230	0.86	232
29	3	185	1.60	188
30	1	207	0.48	208
31	1	242	0.41	243
32	0	186	0.00	186
33	0	208	0.00	208
34	2	246	0.81	248
35	3	224	1.32	227
36	0	220	0.00	220
37	1	184	0.54	185
38	1	200	0.50	201
39	0	234	0.00	234
40	2	221	0.90	223
41	1	256	0.39	257
42	0	216	0.00	216
43	0	198	0.00	198
44	0	255	0.00	255
45	0	216	0.00	216
46	1	203	0.49	204
47	0	194	0.00	194
48	0	239	0.00	239
49	1	213	0.47	214
50	1	197	0.51	198
51	1	235	0.42	236
52	0	204	0.00	204
53	1	182	0.55	183
54	0	197	0.00	197
55	1	164	0.61	165
56	1	228	0.44	229
57	0	218	0.00	218
58	2	170	1.16	172
59	0	185	0.00	185
60	0	146	0.00	146
61	2	178	1.11	180
62	0	159	0.00	159
63	0	200	0.00	200
64	2	202	0.98	204
65	1	191	0.52	192
66	1	185	0.54	186
67	1	177	0.56	178
68	0	179	0.00	179
69	0	174	0.00	174
70	0	192	0.00	192
71	0	143	0.00	143
72	0	167	0.00	167
73	0	159	0.00	159
74	1	138	0.72	139
75	0	161	0.00	161
76	1	179	0.56	180
77	2	163	1.21	165
78	2	150	1.32	152
79	0	142	0.00	142
80	1	136	0.73	137
81	0	159	0.00	159
82	0	120	0.00	120
83	0	151	0.00	151
84	0	120	0.00	120
85	2	109	1.80	111
86	1	164	0.61	165
87	1	125	0.79	126
88	1	127	0.78	128
89	0	108	0.00	108
90	0	94	0.00	94
