CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	203	2169	8.56	2372
2	0	18	0.00	18
3	1	17	5.56	18
4	7	195	3.47	202
5	11	183	5.67	194
6	12	253	4.53	265
7	11	220	4.76	231
8	11	281	3.77	292
9	7	248	2.75	255
10	21	260	7.47	281
11	7	247	2.76	254
12	16	299	5.08	315
13	16	286	5.30	302
14	13	248	4.98	261
15	9	252	3.45	261
16	22	291	7.03	313
17	14	246	5.38	260
18	9	272	3.20	281
19	15	288	4.95	303
20	7	205	3.30	212
21	14	226	5.83	240
22	19	251	7.04	270
23	13	261	4.74	274
24	15	228	6.17	243
25	14	296	4.52	310
26	6	289	2.03	295
27	15	261	5.43	276
28	21	257	7.55	278
29	10	284	3.40	294
30	13	255	4.85	268
31	18	287	5.90	305
32	13	266	4.66	279
33	12	241	4.74	253
34	16	267	5.65	283
35	13	271	4.58	284
36	18	215	7.73	233
37	15	260	5.45	275
38	19	214	8.15	233
39	10	232	4.13	242
40	6	267	2.20	273
41	12	251	4.56	263
42	12	286	4.03	298
43	8	249	3.11	257
44	13	233	5.28	246
45	16	273	5.54	289
46	13	231	5.33	244
47	19	278	6.40	297
48	16	274	5.52	290
49	17	218	7.23	235
50	12	239	4.78	251
51	9	228	3.80	237
52	12	245	4.67	257
53	7	268	2.55	275
54	15	254	5.58	269
55	9	293	2.98	302
56	16	215	6.93	231
57	17	240	6.61	257
58	19	239	7.36	258
59	9	259	3.36	268
60	9	249	3.49	258
61	13	214	5.73	227
62	7	234	2.90	241
63	16	240	6.25	256
64	11	232	4.53	243
65	9	253	3.44	262
66	19	251	7.04	270
67	11	228	4.60	239
68	14	201	6.51	215
69	7	193	3.50	200
70	13	202	6.05	215
71	12	239	4.78	251
72	9	246	3.53	255
73	16	220	6.78	236
74	14	183	7.11	197
75	10	196	4.85	206
76	10	213	4.48	223
77	11	218	4.80	229
78	15	173	7.98	188
79	11	199	5.24	210
80	11	176	5.88	187
81	11	166	6.21	177
82	8	186	4.12	194
83	11	137	7.43	148
84	9	171	5.00	180
85	11	162	6.36	173
86	10	177	5.35	187
87	3	172	1.71	175
88	5	146	3.31	151
89	7	166	4.05	173
90	6	129	4.44	135
91	6	145	3.97	151
92	3	151	1.95	154
93	6	133	4.32	139
94	6	126	4.55	132
95	3	118	2.48	121
96	8	91	8.08	99
97	4	124	3.12	128
98	4	91	4.21	95
99	5	55	8.33	60
100	0	4	0.00	4
101	1	4	20.00	5
102	2	2	50.00	4
103	0	7	0.00	7
104	0	4	0.00	4
105	0	6	0.00	6
106	0	2	0.00	2
107	1	3	25.00	4
108	0	7	0.00	7
109	0	4	0.00	4
110	0	1	0.00	1
111	0	2	0.00	2
112	0	5	0.00	5
113	1	4	20.00	5
114	0	2	0.00	2
115	0	3	0.00	3
116	0	1	0.00	1
117	0	6	0.00	6
118	2	2	50.00	4
119	0	4	0.00	4
120	0	3	0.00	3
121	0	3	0.00	3
122	0	2	0.00	2
123	1	1	50.00	2
124	1	3	25.00	4
125	0	3	0.00	3
126	0	2	0.00	2
127	0	2	0.00	2
128	0	3	0.00	3
129	0	1	0.00	1
130	1	0	100.00	1
131	0	5	0.00	5
132	1	1	50.00	2
133	0	4	0.00	4
134	0	1	0.00	1
135	0	2	0.00	2
136	0	1	0.00	1
137	1	0	100.00	1
138	1	2	33.33	3
139	1	2	33.33	3
140	1	1	50.00	2
141	0	4	0.00	4
142	0	1	0.00	1
143	0	2	0.00	2
144	0	0		0
145	1	1	50.00	2
146	1	1	50.00	2
147	0	1	0.00	1
148	0	3	0.00	3
149	0	3	0.00	3

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	17	0.00	17
2	0	23	0.00	23
3	1	12	7.69	13
4	0	130	0.00	130
5	0	202	0.00	202
6	2	255	0.78	257
7	0	237	0.00	237
8	1	230	0.43	231
9	0	245	0.00	245
10	1	196	0.51	197
11	1	244	0.41	245
12	0	204	0.00	204
13	1	205	0.49	206
14	1	197	0.51	198
15	2	242	0.82	244
16	0	215	0.00	215
17	0	264	0.00	264
18	0	225	0.00	225
19	0	201	0.00	201
20	0	171	0.00	171
21	1	228	0.44	229
22	1	249	0.40	250
23	0	206	0.00	206
24	1	192	0.52	193
25	0	216	0.00	216
26	0	205	0.00	205
27	1	224	0.44	225
28	0	249	0.00	249
29	0	181	0.00	181
30	0	187	0.00	187
31	1	275	0.36	276
32	0	202	0.00	202
33	1	231	0.43	232
34	1	231	0.43	232
35	1	227	0.44	228
36	0	195	0.00	195
37	0	220	0.00	220
38	0	197	0.00	197
39	1	223	0.45	224
40	0	224	0.00	224
41	1	286	0.35	287
42	0	218	0.00	218
43	2	180	1.10	182
44	2	255	0.78	257
45	2	208	0.95	210
46	2	212	0.93	214
47	0	201	0.00	201
48	2	188	1.05	190
49	1	221	0.45	222
50	0	199	0.00	199
51	0	208	0.00	208
52	1	223	0.45	224
53	0	206	0.00	206
54	1	196	0.51	197
55	0	157	0.00	157
56	0	197	0.00	197
57	0	208	0.00	208
58	1	212	0.47	213
59	0	193	0.00	193
60	1	145	0.68	146
61	1	176	0.56	177
62	2	184	1.08	186
63	1	169	0.59	170
64	0	192	0.00	192
65	0	184	0.00	184
66	0	190	0.00	190
67	0	163	0.00	163
68	2	181	1.09	183
69	1	180	0.55	181
70	2	202	0.98	204
71	0	182	0.00	182
72	0	172	0.00	172
73	0	171	0.00	171
74	0	162	0.00	162
75	1	155	0.64	156
76	0	161	0.00	161
77	0	188	0.00	188
78	3	163	1.81	166
79	0	145	0.00	145
80	1	140	0.71	141
81	1	191	0.52	192
82	1	114	0.87	115
83	0	161	0.00	161
84	0	125	0.00	125
85	0	117	0.00	117
86	1	156	0.64	157
87	1	114	0.87	115
88	1	128	0.78	129
89	1	119	0.83	120
90	0	113	0.00	113
91	0	145	0.00	145
92	0	74	0.00	74
93	0	96	0.00	96
94	1	103	0.96	104
95	0	101	0.00	101
96	0	107	0.00	107
97	1	105	0.94	106
98	0	99	0.00	99
99	0	46	0.00	46
100	1	5	16.67	6
101	0	7	0.00	7
102	0	6	0.00	6
103	0	5	0.00	5
104	0	8	0.00	8
105	0	4	0.00	4
106	0	6	0.00	6
107	1	5	16.67	6
108	0	3	0.00	3
109	0	3	0.00	3
110	0	7	0.00	7
111	0	7	0.00	7
112	0	6	0.00	6
113	0	2	0.00	2
114	0	1	0.00	1
115	0	2	0.00	2
116	0	3	0.00	3
117	0	3	0.00	3
118	0	4	0.00	4
119	0	2	0.00	2
120	0	2	0.00	2
121	0	1	0.00	1
122	0	0		0
123	0	1	0.00	1
124	0	3	0.00	3
125	0	1	0.00	1
126	0	1	0.00	1
127	0	3	0.00	3
128	0	1	0.00	1
129	0	1	0.00	1
130	0	2	0.00	2
131	0	0		0
132	0	2	0.00	2
133	0	1	0.00	1
134	0	0		0
135	0	2	0.00	2
136	0	0		0
137	0	0		0
138	0	0		0
139	0	2	0.00	2
140	0	0		0
141	0	0		0
142	0	2	0.00	2
143	0	1	0.00	1
144	0	1	0.00	1
145	0	1	0.00	1
146	0	0		0
147	0	1	0.00	1
148	0	2	0.00	2
149	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
