CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	199	2181	8.36	2380
2	0	18	0.00	18
3	1	13	7.14	14
4	8	174	4.40	182
5	11	220	4.76	231
6	10	274	3.52	284
7	14	205	6.39	219
8	22	279	7.31	301
9	15	227	6.20	242
10	9	257	3.38	266
11	11	238	4.42	249
12	16	284	5.33	300
13	15	257	5.51	272
14	11	257	4.10	268
15	8	251	3.09	259
16	15	276	5.15	291
17	8	219	3.52	227
18	17	271	5.90	288
19	21	318	6.19	339
20	4	212	1.85	216
21	11	224	4.68	235
22	15	293	4.87	308
23	7	272	2.51	279
24	15	254	5.58	269
25	9	268	3.25	277
26	17	269	5.94	286
27	14	265	5.02	279
28	22	257	7.89	279
29	6	278	2.11	284
30	14	254	5.22	268
31	14	335	4.01	349
32	10	289	3.34	299
33	12	235	4.86	247
34	9	259	3.36	268
35	22	259	7.83	281
36	13	230	5.35	243
37	17	262	6.09	279
38	20	235	7.84	255
39	12	249	4.60	261
40	11	280	3.78	291
41	18	263	6.41	281
42	13	285	4.36	298
43	10	261	3.69	271
44	16	228	6.56	244
45	13	256	4.83	269
46	20	229	8.03	249
47	18	249	6.74	267
48	9	254	3.42	263
49	16	267	5.65	283
50	15	216	6.49	231
51	13	252	4.91	265
52	14	258	5.15	272
53	14	246	5.38	260
54	10	259	3.72	269
55	9	287	3.04	296
56	15	242	5.84	257
57	12	241	4.74	253
58	10	230	4.17	240
59	7	264	2.58	271
60	17	231	6.85	248
61	20	245	7.55	265
62	12	231	4.94	243
63	15	210	6.67	225
64	11	257	4.10	268
65	13	250	4.94	263
66	16	229	6.53	245
67	11	208	5.02	219
68	10	188	5.05	198
69	8	184	4.17	192
70	5	233	2.10	238
71	14	243	5.45	257
72	10	237	4.05	247
73	9	210	4.11	219
74	8	189	4.06	197
75	8	191	4.02	199
76	8	186	4.12	194
77	13	211	5.80	224
78	7	189	3.57	196
79	15	220	6.38	235
80	7	185	3.65	192
81	7	172	3.91	179
82	9	198	4.35	207
83	8	120	6.25	128
84	8	168	4.55	176
85	6	170	3.41	176
86	11	164	6.29	175
87	7	180	3.74	187
88	8	120	6.25	128
89	8	148	5.13	156
90	5	119	4.03	124
91	7	139	4.79	146
92	2	125	1.57	127
93	13	124	9.49	137
94	4	124	3.12	128
95	7	120	5.51	127
96	7	96	6.80	103
97	7	140	4.76	147
98	6	104	5.45	110
99	2	50	3.85	52
100	0	12	0.00	12
101	1	10	9.09	11
102	0	5	0.00	5
103	0	7	0.00	7
104	1	4	20.00	5
105	0	6	0.00	6
106	0	6	0.00	6
107	0	2	0.00	2
108	1	4	20.00	5
109	1	4	20.00	5
110	0	5	0.00	5
111	1	7	12.50	8
112	0	8	0.00	8
113	0	5	0.00	5
114	0	5	0.00	5
115	0	4	0.00	4
116	1	2	33.33	3
117	0	8	0.00	8
118	0	2	0.00	2
119	0	3	0.00	3
120	0	0		0
121	0	3	0.00	3
122	1	2	33.33	3
123	0	1	0.00	1
124	0	1	0.00	1
125	0	2	0.00	2
126	0	3	0.00	3
127	0	2	0.00	2
128	0	2	0.00	2
129	0	5	0.00	5
130	0	1	0.00	1
131	0	1	0.00	1
132	0	1	0.00	1
133	0	1	0.00	1
134	0	1	0.00	1
135	0	0		0
136	0	3	0.00	3
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	3	0.00	3
141	0	0		0
142	0	2	0.00	2
143	0	0		0
144	0	0		0
145	0	1	0.00	1
146	0	0		0
147	0	0		0
148	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	17	0.00	17
2	0	22	0.00	22
3	0	9	0.00	9
4	0	141	0.00	141
5	0	200	0.00	200
6	1	233	0.43	234
7	2	259	0.77	261
8	0	206	0.00	206
9	1	227	0.44	228
10	1	199	0.50	200
11	0	250	0.00	250
12	0	214	0.00	214
13	1	204	0.49	205
14	0	202	0.00	202
15	1	226	0.44	227
16	1	217	0.46	218
17	1	239	0.42	240
