CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	199	2162	8.43	2361
2	0	21	0.00	21
3	3	21	12.50	24
4	6	197	2.96	203
5	11	208	5.02	219
6	14	251	5.28	265
7	7	202	3.35	209
8	10	280	3.45	290
9	17	238	6.67	255
10	9	252	3.45	261
11	7	222	3.06	229
12	11	294	3.61	305
13	11	284	3.73	295
14	10	261	3.69	271
15	10	219	4.37	229
16	21	293	6.69	314
17	9	254	3.42	263
18	16	246	6.11	262
19	10	321	3.02	331
20	13	205	5.96	218
21	19	225	7.79	244
22	18	285	5.94	303
23	14	263	5.05	277
24	16	223	6.69	239
25	20	296	6.33	316
26	6	291	2.02	297
27	12	246	4.65	258
28	16	247	6.08	263
29	5	267	1.84	272
30	17	259	6.16	276
31	8	269	2.89	277
32	12	321	3.60	333
33	9	232	3.73	241
34	8	265	2.93	273
35	16	269	5.61	285
36	16	201	7.37	217
37	17	288	5.57	305
38	8	233	3.32	241
39	21	240	8.05	261
40	9	256	3.40	265
41	19	250	7.06	269
42	11	265	3.99	276
43	10	273	3.53	283
44	12	241	4.74	253
45	12	253	4.53	265
46	21	249	7.78	270
47	12	277	4.15	289
48	16	253	5.95	269
49	13	228	5.39	241
50	9	268	3.25	277
51	15	225	6.25	240
52	14	261	5.09	275
53	14	240	5.51	254
54	11	248	4.25	259
55	10	301	3.22	311
56	15	244	5.79	259
57	12	237	4.82	249
58	13	226	5.44	239
59	13	244	5.06	257
60	15	264	5.38	279
61	11	225	4.66	236
62	16	249	6.04	265
63	9	232	3.73	241
64	15	232	6.07	247
65	9	283	3.08	292
66	17	232	6.83	249
67	17	204	7.69	221
68	12	204	5.56	216
69	6	192	3.03	198
70	9	237	3.66	246
71	14	223	5.91	237
72	10	237	4.05	247
73	5	216	2.26	221
74	11	200	5.21	211
75	4	169	2.31	173
76	12	207	5.48	219
77	10	210	4.55	220
78	11	186	5.58	197
79	8	233	3.32	241
80	5	167	2.91	172
81	5	174	2.79	179
82	6	201	2.90	207
83	7	126	5.26	133
84	4	195	2.01	199
85	4	183	2.14	187
86	12	160	6.98	172
87	6	181	3.21	187
88	4	129	3.01	133
89	9	138	6.12	147
90	1	127	0.78	128
91	8	143	5.30	151
92	6	148	3.90	154
93	10	122	7.58	132
94	5	143	3.38	148
95	6	121	4.72	127
96	2	82	2.38	84
97	6	149	3.87	155
98	5	91	5.21	96
99	6	56	9.68	62
100	0	12	0.00	12
101	1	3	25.00	4
102	0	11	0.00	11
103	1	6	14.29	7
104	0	2	0.00	2
105	0	5	0.00	5
106	0	8	0.00	8
107	0	3	0.00	3
108	0	6	0.00	6
109	1	6	14.29	7
110	0	5	0.00	5
111	1	4	20.00	5
112	0	2	0.00	2
113	0	2	0.00	2
114	0	3	0.00	3
115	0	6	0.00	6
116	0	2	0.00	2
117	0	3	0.00	3
118	0	1	0.00	1
119	0	1	0.00	1
120	0	1	0.00	1
121	0	1	0.00	1
122	0	4	0.00	4
123	0	3	0.00	3
124	0	1	0.00	1
125	0	2	0.00	2
126	0	0		0
127	0	4	0.00	4
128	0	1	0.00	1
129	0	1	0.00	1
130	0	2	0.00	2
131	0	2	0.00	2
132	0	0		0
133	0	0		0
134	0	0		0
135	0	0		0
136	0	0		0
137	0	4	0.00	4
138	1	1	50.00	2
139	0	1	0.00	1
140	0	3	0.00	3
141	0	1	0.00	1
142	0	0		0
143	0	1	0.00	1
144	0	1	0.00	1
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	14	0.00	14
2	0	21	0.00	21
3	0	12	0.00	12
4	0	131	0.00	131
5	0	198	0.00	198
6	1	222	0.45	223
7	1	266	0.37	267
8	1	219	0.45	220
9	1	215	0.46	216
10	2	219	0.90	221
11	0	265	0.00	265
12	0	187	0.00	187
13	0	210	0.00	210
14	1	195	0.51	196
15	0	227	0.00	227
16	0	238	0.00	238
17	1	234	0.43	235
18	0	258	0.00	258
19	1	198	0.50	199
20	0	173	0.00	173
21	2	238	0.83	240
22	1	243	0.41	244
23	0	210	0.00	210
24	2	205	0.97	207
25	0	249	0.00	249
26	0	194	0.00	194
27	0	231	0.00	231
28	1	251	0.40	252
29	1	189	0.53	190
30	0	181	0.00	181
31	1	233	0.43	234
32	1	173	0.57	174
33	2	239	0.83	241
34	0	245	0.00	245
35	0	209	0.00	209
36	0	182	0.00	182
37	1	224	0.44	225
38	1	208	0.48	209
39	1	220	0.45	221
40	2	208	0.95	210
41	1	268	0.37	269
42	1	209	0.48	210
43	1	215	0.46	216
44	1	248	0.40	249
45	1	215	0.46	216
46	0	217	0.00	217
47	1	162	0.61	163
48	0	214	0.00	214
49	0	234	0.00	234
50	0	199	0.00	199
51	3	230	1.29	233
52	1	215	0.46	216
53	0	201	0.00	201
54	0	208	0.00	208
55	1	182	0.55	183
56	0	220	0.00	220
57	2	219	0.90	221
58	0	224	0.00	224
59	0	179	0.00	179
60	0	142	0.00	142
61	0	207	0.00	207
62	1	184	0.54	185
63	1	173	0.57	174
64	1	226	0.44	227
65	0	198	0.00	198
66	1	189	0.53	190
67	0	183	0.00	183
68	2	191	1.04	193
69	1	211	0.47	212
70	1	175	0.57	176
71	1	187	0.53	188
72	0	175	0.00	175
73	2	187	1.06	189
74	0	148	0.00	148
75	0	165	0.00	165
76	1	181	0.55	182
77	0	182	0.00	182
78	1	168	0.59	169
79	0	139	0.00	139
80	0	156	0.00	156
81	1	180	0.55	181
82	0	109	0.00	109
83	0	140	0.00	140
84	0	144	0.00	144
85	0	113	0.00	113
86	0	160	0.00	160
87	0	109	0.00	109
88	0	112	0.00	112
89	1	144	0.69	145
90	1	119	0.83	120
91	0	137	0.00	137
92	1	106	0.93	107
93	0	92	0.00	92
94	1	116	0.85	117
95	0	91	0.00	91
96	0	136	0.00	136
97	1	93	1.06	94
98	0	103	0.00	103
99	0	57	0.00	57
100	0	7	0.00	7
101	0	7	0.00	7
102	0	4	0.00	4
103	0	2	0.00	2
104	0	6	0.00	6
105	0	7	0.00	7
106	0	4	0.00	4
107	0	2	0.00	2
108	0	4	0.00	4
109	0	4	0.00	4
110	0	3	0.00	3
111	0	1	0.00	1
112	0	4	0.00	4
113	0	3	0.00	3
114	0	3	0.00	3
115	0	1	0.00	1
116	0	1	0.00	1
117	0	1	0.00	1
118	0	4	0.00	4
119	0	2	0.00	2
120	0	2	0.00	2
121	0	3	0.00	3
122	0	4	0.00	4
123	0	2	0.00	2
124	0	3	0.00	3
125	0	1	0.00	1
126	0	3	0.00	3
127	0	3	0.00	3
128	0	0		0
129	0	0		0
130	0	2	0.00	2
131	0	1	0.00	1
132	0	0		0
133	0	1	0.00	1
134	0	1	0.00	1
135	0	0		0
136	0	2	0.00	2
137	0	0		0
138	0	0		0
139	0	2	0.00	2
140	0	0		0
141	0	1	0.00	1
142	0	0		0
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	2	0.00	2

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2	37	5.13	39
2	0	36	0.00	36
3	0	16	0.00	16
4	3	316	0.94	319
5	0	390	0.00	390
6	1	421	0.24	422
7	4	394	1.01	398
8	0	367	0.00	367
9	2	345	0.58	347
10	2	339	0.59	341
11	3	338	0.88	341
12	4	356	1.11	360
13	1	386	0.26	387
14	1	388	0.26	389
15	2	399	0.50	401
16	3	371	0.80	374
17	0	324	0.00	324
18	1	290	0.34	291
19	2	320	0.62	322
20	0	368	0.00	368
21	1	317	0.31	318
22	0	312	0.00	312
23	0	330	0.00	330
24	2	363	0.55	365
25	2	368	0.54	370
26	0	363	0.00	363
27	0	434	0.00	434
28	1	373	0.27	374
29	1	332	0.30	333
30	0	393	0.00	393
31	1	347	0.29	348
32	2	388	0.51	390
33	3	316	0.94	319
34	3	326	0.91	329
35	0	310	0.00	310
36	2	373	0.53	375
37	2	383	0.52	385
38	2	374	0.53	376
39	1	343	0.29	344
40	2	344	0.58	346
41	1	361	0.28	362
42	1	371	0.27	372
43	1	342	0.29	343
44	0	324	0.00	324
45	0	291	0.00	291
46	1	362	0.28	363
47	1	324	0.31	325
48	1	366	0.27	367
49	1	397	0.25	398
50	0	384	0.00	384
51	1	414	0.24	415
52	1	376	0.27	377
53	1	346	0.29	347
54	0	356	0.00	356
55	2	338	0.59	340
56	2	303	0.66	305
57	1	323	0.31	324
58	2	326	0.61	328
59	4	325	1.22	329
60	0	312	0.00	312
61	1	348	0.29	349
62	5	349	1.41	354
63	0	292	0.00	292
64	1	341	0.29	342
65	0	332	0.00	332
66	1	294	0.34	295
67	1	341	0.29	342
68	1	358	0.28	359
69	0	265	0.00	265
70	2	286	0.69	288
71	0	283	0.00	283
72	2	297	0.67	299
73	0	303	0.00	303
74	1	263	0.38	264
75	2	318	0.62	320
76	0	295	0.00	295
77	0	252	0.00	252
78	2	278	0.71	280
79	0	264	0.00	264
80	2	289	0.69	291
81	1	239	0.42	240
82	1	258	0.39	259
83	1	239	0.42	240
84	1	230	0.43	231
85	2	277	0.72	279
86	1	266	0.37	267
87	0	221	0.00	221
88	0	275	0.00	275
89	2	211	0.94	213
90	0	181	0.00	181
91	0	171	0.00	171
92	1	203	0.49	204
93	0	179	0.00	179
94	0	165	0.00	165
95	2	202	0.98	204
96	0	158	0.00	158
97	0	172	0.00	172
98	0	169	0.00	169
99	0	67	0.00	67
100	0	8	0.00	8
101	0	6	0.00	6
102	0	7	0.00	7
103	0	6	0.00	6
104	0	5	0.00	5
105	0	5	0.00	5
106	0	5	0.00	5
107	0	5	0.00	5
108	0	4	0.00	4
109	0	1	0.00	1
110	0	2	0.00	2
111	0	3	0.00	3
112	0	7	0.00	7
113	0	3	0.00	3
114	0	5	0.00	5
115	0	1	0.00	1
116	0	4	0.00	4
117	0	6	0.00	6
118	0	2	0.00	2
119	0	5	0.00	5
120	0	6	0.00	6
121	0	1	0.00	1
122	0	4	0.00	4
123	0	3	0.00	3
124	0	1	0.00	1
125	0	4	0.00	4
126	0	5	0.00	5
127	0	1	0.00	1
128	0	2	0.00	2
129	0	2	0.00	2
130	0	0		0
131	0	3	0.00	3
132	0	1	0.00	1
133	0	2	0.00	2
134	0	1	0.00	1
135	0	1	0.00	1
136	0	0		0
137	0	1	0.00	1
138	0	1	0.00	1
139	0	0		0
140	0	0		0
141	0	0		0
142	0	0		0
143	0	1	0.00	1
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	0		0

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	20	0.00	20
2	1	19	5.00	20
3	1	76	1.30	77
4	4	80	4.76	84
5	4	103	3.74	107
6	5	95	5.00	100
7	2	112	1.75	114
8	3	73	3.95	76
9	6	78	7.14	84
10	1	89	1.11	90
11	3	79	3.66	82
12	3	68	4.23	71
13	3	64	4.48	67
14	0	42	0.00	42
15	1	59	1.67	60
16	2	44	4.35	46
17	0	35	0.00	35
18	2	41	4.65	43
19	1	36	2.70	37
20	0	48	0.00	48
21	1	29	3.33	30
22	0	37	0.00	37
23	1	30	3.23	31
24	3	58	4.92	61
25	0	30	0.00	30
26	0	32	0.00	32
27	4	22	15.38	26
28	2	22	8.33	24
29	1	33	2.94	34
30	3	13	18.75	16
31	0	25	0.00	25
32	1	26	3.70	27
33	1	15	6.25	16
34	5	11	31.25	16
35	0	9	0.00	9
36	0	14	0.00	14
37	0	14	0.00	14
38	0	15	0.00	15
39	0	4	0.00	4
40	0	7	0.00	7
41	0	8	0.00	8
42	0	13	0.00	13
43	3	16	15.79	19
44	1	15	6.25	16
45	0	1	0.00	1
46	3	14	17.65	17
47	0	9	0.00	9
48	0	4	0.00	4
49	0	4	0.00	4
50	1	6	14.29	7
51	0	4	0.00	4
52	0	6	0.00	6
53	0	2	0.00	2
54	0	8	0.00	8
55	0	1	0.00	1
56	0	3	0.00	3
57	0	1	0.00	1
58	0	4	0.00	4
59	0	1	0.00	1
60	0	3	0.00	3
61	0	2	0.00	2
62	0	0		0
63	1	1	50.00	2
64	0	0		0
65	0	0		0
66	0	1	0.00	1
67	0	1	0.00	1
68	0	2	0.00	2
69	0	1	0.00	1
70	0	0		0
71	0	2	0.00	2
72	0	1	0.00	1
73	0	0		0
74	0	0		0
75	0	1	0.00	1
76	0	0		0
77	0	1	0.00	1
78	0	0		0
79	0	0		0
80	0	0		0
81	0	0		0
82	0	1	0.00	1
83	0	0		0
84	0	0		0
85	0	0		0
86	0	0		0
87	0	0		0
88	0	0		0
89	0	0		0
90	0	0		0
91	1	0	100.00	1
92	0	0		0
93	0	0		0
94	0	0		0
95	0	1	0.00	1

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	14	2120	0.66	2134
2	0	19	0.00	19
3	0	8	0.00	8
4	0	43	0.00	43
5	0	56	0.00	56
6	0	74	0.00	74
7	0	67	0.00	67
8	0	89	0.00	89
9	0	68	0.00	68
10	1	68	1.45	69
11	1	73	1.35	74
12	0	36	0.00	36
13	0	41	0.00	41
14	0	50	0.00	50
15	0	45	0.00	45
16	1	44	2.22	45
17	0	54	0.00	54
18	0	50	0.00	50
19	0	38	0.00	38
20	0	44	0.00	44
21	0	36	0.00	36
