CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	203	2178	8.53	2381
2	1	13	7.14	14
3	1	11	8.33	12
4	10	193	4.93	203
5	14	203	6.45	217
6	8	274	2.84	282
7	8	227	3.40	235
8	19	264	6.71	283
9	11	262	4.03	273
10	8	246	3.15	254
11	11	250	4.21	261
12	9	282	3.09	291
13	18	271	6.23	289
14	15	247	5.73	262
15	8	266	2.92	274
16	14	286	4.67	300
17	7	249	2.73	256
18	14	269	4.95	283
19	14	290	4.61	304
20	12	237	4.82	249
21	14	247	5.36	261
22	18	281	6.02	299
23	9	259	3.36	268
24	6	254	2.31	260
25	13	296	4.21	309
26	7	293	2.33	300
27	8	302	2.58	310
28	25	263	8.68	288
29	12	281	4.10	293
30	13	288	4.32	301
31	14	264	5.04	278
32	19	298	5.99	317
33	13	245	5.04	258
34	21	271	7.19	292
35	10	255	3.77	265
36	18	218	7.63	236
37	15	266	5.34	281
38	14	229	5.76	243
39	16	257	5.86	273
40	11	286	3.70	297
41	10	232	4.13	242
42	11	295	3.59	306
43	6	227	2.58	233
44	21	231	8.33	252
45	18	256	6.57	274
46	18	222	7.50	240
47	13	234	5.26	247
48	11	280	3.78	291
49	10	247	3.89	257
50	10	243	3.95	253
51	16	227	6.58	243
52	13	241	5.12	254
53	12	248	4.62	260
54	13	260	4.76	273
55	16	273	5.54	289
56	12	255	4.49	267
57	16	227	6.58	243
58	18	262	6.43	280
59	13	254	4.87	267
60	21	243	7.95	264
61	18	237	7.06	255
62	18	250	6.72	268
63	21	231	8.33	252
64	7	247	2.76	254
65	11	234	4.49	245
66	19	253	6.99	272
67	17	209	7.52	226
68	9	195	4.41	204
69	7	213	3.18	220
70	9	210	4.11	219
71	17	223	7.08	240
72	13	257	4.81	270
73	9	228	3.80	237
74	12	212	5.36	224
75	5	176	2.76	181
76	16	208	7.14	224
77	10	208	4.59	218
78	6	195	2.99	201
79	14	206	6.36	220
80	7	198	3.41	205
81	8	171	4.47	179
82	4	216	1.82	220
83	11	129	7.86	140
84	6	187	3.11	193
85	14	191	6.83	205
86	9	164	5.20	173
87	3	183	1.61	186
88	8	130	5.80	138
89	5	156	3.11	161
90	7	128	5.19	135
