CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	167	2219	7.00	2386
2	0	15	0.00	15
3	1	18	5.26	19
4	14	186	7.00	200
5	17	176	8.81	193
6	7	291	2.35	298
7	8	238	3.25	246
8	15	276	5.15	291
9	6	271	2.17	277
10	14	251	5.28	265
11	8	257	3.02	265
12	20	257	7.22	277
13	7	290	2.36	297
14	13	246	5.02	259
15	8	263	2.95	271
16	19	287	6.21	306
17	7	219	3.10	226
18	8	261	2.97	269
19	14	327	4.11	341
20	12	195	5.80	207
21	9	230	3.77	239
22	11	252	4.18	263
23	14	257	5.17	271
24	16	222	6.72	238
25	12	279	4.12	291
26	14	302	4.43	316
27	17	255	6.25	272
28	13	259	4.78	272
29	7	276	2.47	283
30	11	253	4.17	264
31	10	293	3.30	303
32	15	286	4.98	301
33	4	230	1.71	234
34	12	260	4.41	272
35	11	259	4.07	270
36	13	234	5.26	247
37	17	272	5.88	289
38	19	217	8.05	236
39	20	230	8.00	250
40	9	277	3.15	286
41	8	243	3.19	251
42	12	305	3.79	317
43	12	265	4.33	277
44	14	239	5.53	253
45	9	304	2.88	313
46	18	236	7.09	254
47	14	262	5.07	276
48	11	242	4.35	253
49	20	234	7.87	254
50	14	241	5.49	255
51	10	227	4.22	237
52	17	221	7.14	238
53	15	227	6.20	242
54	9	236	3.67	245
55	17	282	5.69	299
56	11	223	4.70	234
57	10	218	4.39	228
58	12	252	4.55	264
59	9	252	3.45	261
60	7	213	3.18	220
61	9	226	3.83	235
62	19	237	7.42	256
63	16	192	7.69	208
64	13	266	4.66	279
65	11	273	3.87	284
66	8	275	2.83	283
67	11	239	4.40	250
68	11	177	5.85	188
69	13	199	6.13	212
70	9	231	3.75	240
71	7	243	2.80	250
72	7	238	2.86	245
73	12	247	4.63	259
74	6	172	3.37	178
75	8	166	4.60	174
76	9	178	4.81	187
77	9	196	4.39	205
78	7	181	3.72	188
79	14	203	6.45	217
80	12	197	5.74	209
81	9	176	4.86	185
82	8	194	3.96	202
83	4	144	2.70	148
84	8	163	4.68	171
85	9	192	4.48	201
86	13	179	6.77	192
87	15	166	8.29	181
88	6	123	4.65	129
89	12	145	7.64	157
90	6	133	4.32	139
91	8	133	5.67	141
92	3	154	1.91	157
93	10	137	6.80	147
94	5	115	4.17	120
95	9	118	7.09	127
96	8	98	7.55	106
97	8	129	5.84	137
98	5	90	5.26	95
99	3	51	5.56	54
100	1	12	7.69	13
101	0	7	0.00	7
102	2	4	33.33	6
103	0	5	0.00	5
104	0	2	0.00	2
105	1	1	50.00	2
106	0	5	0.00	5
107	0	3	0.00	3
108	0	3	0.00	3
109	0	7	0.00	7
110	0	2	0.00	2
111	0	4	0.00	4
112	0	3	0.00	3
113	2	3	40.00	5
114	1	1	50.00	2
115	0	4	0.00	4
116	0	1	0.00	1
117	0	2	0.00	2
118	0	2	0.00	2
119	0	2	0.00	2
120	0	1	0.00	1
121	1	4	20.00	5
122	0	2	0.00	2
123	1	2	33.33	3
124	0	2	0.00	2
125	0	1	0.00	1
126	1	2	33.33	3
127	0	4	0.00	4
128	0	1	0.00	1
129	0	0		0
130	1	2	33.33	3
131	0	2	0.00	2
132	1	0	100.00	1
133	0	0		0
134	0	0		0
135	0	0		0
136	0	0		0
137	0	2	0.00	2
138	1	1	50.00	2
139	0	1	0.00	1
140	0	1	0.00	1
141	0	2	0.00	2
142	0	0		0
143	0	1	0.00	1
144	0	0		0
145	0	0		0
146	0	0		0
147	1	0	100.00	1
148	0	0		0
149	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	11	0.00	11
2	0	19	0.00	19
3	0	11	0.00	11
4	1	124	0.80	125
5	1	207	0.48	208
6	1	251	0.40	252
7	2	282	0.70	284
8	2	251	0.79	253
9	0	225	0.00	225
10	1	215	0.46	216
11	0	235	0.00	235
12	0	223	0.00	223
13	0	190	0.00	190
14	1	219	0.45	220
15	1	245	0.41	246
16	0	208	0.00	208
17	1	239	0.42	240
18	1	282	0.35	283
19	1	213	0.47	214
20	0	169	0.00	169
21	1	229	0.43	230
22	0	238	0.00	238
23	0	210	0.00	210
24	0	181	0.00	181
25	1	241	0.41	242
26	0	207	0.00	207
27	1	237	0.42	238
28	0	282	0.00	282
29	1	184	0.54	185
30	1	187	0.53	188
31	0	249	0.00	249
32	0	178	0.00	178
33	1	232	0.43	233
34	2	232	0.85	234
35	1	246	0.40	247
36	0	254	0.00	254
37	0	188	0.00	188
38	0	208	0.00	208
39	0	228	0.00	228
40	0	211	0.00	211
41	1	277	0.36	278
42	0	209	0.00	209
43	1	191	0.52	192
44	0	247	0.00	247
45	1	218	0.46	219
46	0	238	0.00	238
47	1	190	0.52	191
48	0	213	0.00	213
49	1	224	0.44	225
50	0	206	0.00	206
51	1	221	0.45	222
52	1	216	0.46	217
53	1	216	0.46	217
54	1	190	0.52	191
55	1	181	0.55	182
56	2	199	1.00	201
57	3	190	1.55	193
58	0	234	0.00	234
59	0	194	0.00	194
60	1	157	0.63	158
61	2	205	0.97	207
62	1	185	0.54	186
63	0	206	0.00	206
64	1	207	0.48	208
65	0	194	0.00	194
66	0	178	0.00	178
67	0	172	0.00	172
68	1	199	0.50	200
69	0	204	0.00	204
70	1	190	0.52	191
71	1	163	0.61	164
72	0	184	0.00	184
73	0	167	0.00	167
74	0	154	0.00	154
75	0	164	0.00	164
76	0	184	0.00	184
77	2	179	1.10	181
78	2	144	1.37	146
79	2	160	1.23	162
80	0	134	0.00	134
81	1	184	0.54	185
82	0	117	0.00	117
83	2	132	1.49	134
84	0	134	0.00	134
85	0	114	0.00	114
86	0	147	0.00	147
87	0	110	0.00	110
88	2	126	1.56	128
89	1	121	0.82	122
90	0	101	0.00	101
91	0	145	0.00	145
92	0	104	0.00	104
93	0	102	0.00	102
94	1	98	1.01	99
95	1	73	1.35	74
96	0	133	0.00	133
97	0	101	0.00	101
98	0	91	0.00	91
99	0	44	0.00	44
100	0	4	0.00	4
101	0	5	0.00	5
102	0	5	0.00	5
103	0	6	0.00	6
104	0	3	0.00	3
105	0	6	0.00	6
106	0	5	0.00	5
107	0	1	0.00	1
108	0	7	0.00	7
109	0	4	0.00	4
110	0	3	0.00	3
111	0	6	0.00	6
112	0	4	0.00	4
113	0	0		0
114	0	2	0.00	2
115	0	1	0.00	1
116	0	2	0.00	2
117	0	3	0.00	3
118	0	4	0.00	4
119	0	1	0.00	1
120	0	1	0.00	1
121	0	1	0.00	1
122	0	0		0
123	0	4	0.00	4
124	0	1	0.00	1
125	0	2	0.00	2
126	0	3	0.00	3
127	0	4	0.00	4
128	0	0		0
129	0	2	0.00	2
130	0	3	0.00	3
131	0	1	0.00	1
132	0	0		0
133	0	0		0
134	0	1	0.00	1
135	0	0		0
136	0	1	0.00	1
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	0		0
141	0	0		0
142	0	0		0
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	1	0.00	1
148	0	1	0.00	1
149	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2	28	6.67	30
2	0	31	0.00	31
3	0	22	0.00	22
4	1	369	0.27	370
5	2	420	0.47	422
6	0	439	0.00	439
7	2	398	0.50	400
8	0	323	0.00	323
9	0	312	0.00	312
10	1	338	0.29	339
11	2	364	0.55	366
12	2	349	0.57	351
13	3	399	0.75	402
14	1	429	0.23	430
15	1	375	0.27	376
16	0	373	0.00	373
17	0	344	0.00	344
18	1	309	0.32	310
19	0	331	0.00	331
20	1	343	0.29	344
21	3	361	0.82	364
22	0	325	0.00	325
23	1	351	0.28	352
24	3	380	0.78	383
25	0	388	0.00	388
26	0	374	0.00	374
27	0	410	0.00	410
28	2	358	0.56	360
29	1	328	0.30	329
30	0	360	0.00	360
31	0	343	0.00	343
32	2	339	0.59	341
33	1	322	0.31	323
34	1	355	0.28	356
35	0	314	0.00	314
36	3	343	0.87	346
37	1	344	0.29	345
38	0	376	0.00	376
39	3	324	0.92	327
40	1	321	0.31	322
41	0	329	0.00	329
42	4	349	1.13	353
43	3	350	0.85	353
44	1	333	0.30	334
45	1	303	0.33	304
46	0	344	0.00	344
47	1	331	0.30	332
48	0	359	0.00	359
49	1	360	0.28	361
50	1	382	0.26	383
51	1	388	0.26	389
52	1	378	0.26	379
53	0	345	0.00	345
54	2	337	0.59	339
55	1	331	0.30	332
56	0	312	0.00	312
57	0	318	0.00	318
58	1	308	0.32	309
59	2	329	0.60	331
60	3	333	0.89	336
61	3	334	0.89	337
62	0	354	0.00	354
63	1	301	0.33	302
64	1	329	0.30	330
65	2	286	0.69	288
66	0	301	0.00	301
67	1	327	0.30	328
68	2	361	0.55	363
69	0	336	0.00	336
70	1	293	0.34	294
71	2	336	0.59	338
72	1	257	0.39	258
73	0	307	0.00	307
74	1	262	0.38	263
75	1	315	0.32	316
76	1	330	0.30	331
77	0	296	0.00	296
78	1	285	0.35	286
79	0	277	0.00	277
80	0	315	0.00	315
81	0	248	0.00	248
82	4	269	1.47	273
83	0	221	0.00	221
84	0	272	0.00	272
85	1	257	0.39	258
86	1	279	0.36	280
87	1	204	0.49	205
88	1	268	0.37	269
89	0	228	0.00	228
90	0	197	0.00	197
91	0	190	0.00	190
92	4	210	1.87	214
93	1	163	0.61	164
94	0	163	0.00	163
95	0	191	0.00	191
96	0	166	0.00	166
97	1	184	0.54	185
98	0	173	0.00	173
99	0	83	0.00	83
100	0	9	0.00	9
101	0	13	0.00	13
102	0	6	0.00	6
103	0	3	0.00	3
104	0	4	0.00	4
105	0	8	0.00	8
106	0	6	0.00	6
107	0	7	0.00	7
108	0	9	0.00	9
109	0	4	0.00	4
110	0	3	0.00	3
111	0	2	0.00	2
112	0	2	0.00	2
113	0	2	0.00	2
114	0	3	0.00	3
115	0	4	0.00	4
116	0	3	0.00	3
117	0	5	0.00	5
118	0	2	0.00	2
119	0	3	0.00	3
120	0	2	0.00	2
121	0	2	0.00	2
122	0	3	0.00	3
123	0	2	0.00	2
124	0	2	0.00	2
125	0	4	0.00	4
126	0	6	0.00	6
127	0	0		0
128	0	3	0.00	3
129	0	3	0.00	3
130	0	0		0
131	0	3	0.00	3
132	0	2	0.00	2
133	0	2	0.00	2
134	0	0		0
135	0	3	0.00	3
136	0	1	0.00	1
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	0		0
141	0	0		0
142	0	0		0
143	0	1	0.00	1
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	0		0
149	0	0		0

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	15	6.25	16
2	0	21	0.00	21
3	2	86	2.27	88
4	2	90	2.17	92
5	4	107	3.60	111
6	5	65	7.14	70
7	4	130	2.99	134
8	3	90	3.23	93
