CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	228	2139	9.63	2367
2	0	16	0.00	16
3	1	23	4.17	24
4	16	179	8.21	195
5	12	210	5.41	222
6	14	255	5.20	269
7	14	255	5.20	269
8	16	263	5.73	279
9	10	264	3.65	274
10	14	250	5.30	264
11	11	256	4.12	267
12	12	300	3.85	312
13	14	298	4.49	312
14	15	258	5.49	273
15	12	241	4.74	253
16	16	277	5.46	293
17	9	245	3.54	254
18	5	234	2.09	239
19	13	293	4.25	306
20	5	202	2.42	207
21	9	242	3.59	251
22	5	266	1.85	271
23	14	285	4.68	299
24	14	215	6.11	229
25	12	303	3.81	315
26	16	261	5.78	277
27	10	292	3.31	302
28	18	248	6.77	266
29	12	282	4.08	294
30	16	307	4.95	323
31	11	275	3.85	286
32	16	289	5.25	305
33	13	235	5.24	248
34	13	271	4.58	284
35	11	273	3.87	284
36	12	233	4.90	245
37	11	264	4.00	275
38	12	222	5.13	234
39	14	241	5.49	255
40	8	264	2.94	272
41	9	250	3.47	259
42	11	275	3.85	286
43	5	264	1.86	269
44	11	261	4.04	272
45	20	272	6.85	292
46	21	224	8.57	245
47	6	311	1.89	317
48	10	286	3.38	296
49	12	216	5.26	228
50	14	249	5.32	263
51	20	218	8.40	238
52	8	235	3.29	243
53	13	211	5.80	224
54	15	230	6.12	245
55	18	315	5.41	333
56	15	212	6.61	227
57	14	257	5.17	271
58	11	240	4.38	251
59	11	267	3.96	278
60	14	274	4.86	288
61	15	240	5.88	255
62	11	256	4.12	267
63	16	228	6.56	244
64	16	242	6.20	258
65	13	247	5.00	260
66	12	258	4.44	270
67	10	233	4.12	243
68	10	205	4.65	215
69	5	194	2.51	199
70	13	203	6.02	216
71	21	254	7.64	275
72	9	248	3.50	257
73	25	202	11.01	227
74	7	193	3.50	200
75	13	196	6.22	209
76	14	190	6.86	204
77	6	226	2.59	232
78	10	179	5.29	189
79	5	190	2.56	195
80	7	179	3.76	186
81	10	177	5.35	187
82	7	191	3.54	198
83	4	146	2.67	150
84	6	175	3.31	181
85	6	193	3.02	199
86	11	157	6.55	168
87	8	172	4.44	180
88	3	117	2.50	120
89	6	164	3.53	170
90	7	108	6.09	115
91	5	153	3.16	158
92	4	153	2.55	157
93	7	131	5.07	138
94	9	153	5.56	162
95	8	129	5.84	137
96	11	92	10.68	103
97	5	141	3.42	146
98	3	117	2.50	120
99	2	51	3.77	53
100	0	8	0.00	8
101	1	10	9.09	11
102	0	7	0.00	7
103	0	13	0.00	13
104	2	13	13.33	15
105	0	6	0.00	6
106	4	7	36.36	11
107	1	2	33.33	3
108	1	5	16.67	6
109	0	8	0.00	8
110	0	8	0.00	8
111	0	6	0.00	6
112	0	9	0.00	9
113	0	3	0.00	3
114	0	4	0.00	4
115	1	7	12.50	8
116	0	3	0.00	3
117	1	9	10.00	10
118	0	3	0.00	3
119	0	3	0.00	3
120	0	2	0.00	2
121	0	3	0.00	3
122	0	5	0.00	5
123	0	5	0.00	5
124	0	2	0.00	2
125	0	5	0.00	5
126	0	5	0.00	5
127	0	3	0.00	3
128	0	0		0
129	0	10	0.00	10
130	0	0		0
131	0	4	0.00	4
132	0	2	0.00	2
133	0	2	0.00	2
134	0	2	0.00	2
135	0	2	0.00	2
136	0	1	0.00	1
137	0	1	0.00	1
138	0	1	0.00	1
139	0	3	0.00	3
140	0	0		0
141	0	1	0.00	1
142	1	2	33.33	3
143	0	1	0.00	1
144	0	2	0.00	2
145	0	2	0.00	2
146	1	0	100.00	1
147	0	1	0.00	1
148	0	1	0.00	1
149	0	4	0.00	4

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	10	0.00	10
2	0	32	0.00	32
3	0	8	0.00	8
4	0	128	0.00	128
5	0	190	0.00	190
6	2	245	0.81	247
7	0	255	0.00	255
8	0	236	0.00	236
9	1	237	0.42	238
10	0	210	0.00	210
11	0	246	0.00	246
12	1	183	0.54	184
13	1	195	0.51	196
14	0	173	0.00	173
15	3	213	1.39	216
16	1	208	0.48	209
17	0	261	0.00	261
18	0	236	0.00	236
19	1	225	0.44	226
20	1	186	0.53	187
21	1	234	0.43	235
22	0	249	0.00	249
23	0	221	0.00	221
24	0	204	0.00	204
25	0	224	0.00	224
26	1	206	0.48	207
27	0	199	0.00	199
28	0	229	0.00	229
29	2	221	0.90	223
30	1	188	0.53	189
31	1	250	0.40	251
32	2	175	1.13	177
33	0	239	0.00	239
34	0	232	0.00	232
35	0	244	0.00	244
36	0	195	0.00	195
37	1	216	0.46	217
38	3	227	1.30	230
39	0	214	0.00	214
40	0	227	0.00	227
41	1	250	0.40	251
42	1	244	0.41	245
43	1	195	0.51	196
44	0	230	0.00	230
45	0	202	0.00	202
46	0	231	0.00	231
47	1	180	0.55	181
48	0	184	0.00	184
49	1	228	0.44	229
50	1	187	0.53	188
51	0	233	0.00	233
52	1	238	0.42	239
53	2	175	1.13	177
54	0	225	0.00	225
55	1	170	0.58	171
56	0	237	0.00	237
57	0	197	0.00	197
58	2	211	0.94	213
59	0	167	0.00	167
60	0	173	0.00	173
61	0	190	0.00	190
62	4	169	2.31	173
63	2	200	0.99	202
64	1	195	0.51	196
65	1	214	0.47	215
66	0	185	0.00	185
67	0	203	0.00	203
68	1	165	0.60	166
69	0	204	0.00	204
70	1	216	0.46	217
71	0	174	0.00	174
72	0	155	0.00	155
73	1	170	0.58	171
74	2	160	1.23	162
75	1	140	0.71	141
76	1	205	0.49	206
77	1	187	0.53	188
78	1	129	0.77	130
79	1	166	0.60	167
80	3	144	2.04	147
81	0	185	0.00	185
82	1	126	0.79	127
83	0	157	0.00	157
84	0	117	0.00	117
85	0	107	0.00	107
86	1	181	0.55	182
87	1	116	0.85	117
88	0	142	0.00	142
89	0	104	0.00	104
90	1	115	0.86	116
91	0	160	0.00	160
92	0	109	0.00	109
93	1	95	1.04	96
94	0	110	0.00	110
95	1	84	1.18	85
96	0	102	0.00	102
97	0	123	0.00	123
98	0	110	0.00	110
99	0	41	0.00	41
100	0	13	0.00	13
101	0	6	0.00	6
102	0	5	0.00	5
103	0	7	0.00	7
104	0	7	0.00	7
105	0	10	0.00	10
106	0	5	0.00	5
107	0	7	0.00	7
108	0	9	0.00	9
109	0	5	0.00	5
110	0	6	0.00	6
111	0	2	0.00	2
112	0	9	0.00	9
113	0	1	0.00	1
114	0	3	0.00	3
115	0	4	0.00	4
116	0	3	0.00	3
117	0	7	0.00	7
118	0	5	0.00	5
119	0	1	0.00	1
120	0	4	0.00	4
121	0	4	0.00	4
122	0	4	0.00	4
123	0	4	0.00	4
124	0	5	0.00	5
125	0	2	0.00	2
126	0	3	0.00	3
127	0	2	0.00	2
128	0	5	0.00	5
129	0	0		0
130	0	3	0.00	3
131	1	1	50.00	2
132	0	2	0.00	2
133	0	0		0
134	0	2	0.00	2
135	0	2	0.00	2
136	0	1	0.00	1
137	0	1	0.00	1
138	0	0		0
139	0	3	0.00	3
140	0	0		0
141	0	1	0.00	1
142	0	0		0
143	0	1	0.00	1
144	0	1	0.00	1
145	0	1	0.00	1
146	0	2	0.00	2
147	0	2	0.00	2
148	0	4	0.00	4
149	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	27	0.00	27
2	1	36	2.70	37
3	0	21	0.00	21
4	1	319	0.31	320
5	3	394	0.76	397
6	7	397	1.73	404
7	0	378	0.00	378
8	3	345	0.86	348
9	1	318	0.31	319
10	0	305	0.00	305
11	0	296	0.00	296
12	1	291	0.34	292
13	0	384	0.00	384
14	1	381	0.26	382
15	2	377	0.53	379
16	2	374	0.53	376
17	1	291	0.34	292
18	1	299	0.33	300
19	1	330	0.30	331
20	0	368	0.00	368
21	2	345	0.58	347
22	0	302	0.00	302
23	0	322	0.00	322
24	0	321	0.00	321
25	1	380	0.26	381
26	3	368	0.81	371
27	0	416	0.00	416
28	1	409	0.24	410
29	0	344	0.00	344
30	1	352	0.28	353
31	1	321	0.31	322
32	1	378	0.26	379
33	1	327	0.30	328
34	1	342	0.29	343
35	0	313	0.00	313
36	1	384	0.26	385
37	4	340	1.16	344
38	1	358	0.28	359
39	1	352	0.28	353
40	0	329	0.00	329
41	1	314	0.32	315
42	0	320	0.00	320
43	0	340	0.00	340
44	0	339	0.00	339
45	0	316	0.00	316
46	1	328	0.30	329
47	2	310	0.64	312
48	0	325	0.00	325
49	0	385	0.00	385
50	0	406	0.00	406
51	1	417	0.24	418
52	2	391	0.51	393
53	2	354	0.56	356
54	1	301	0.33	302
55	4	340	1.16	344
56	0	298	0.00	298
57	2	299	0.66	301
58	0	303	0.00	303
59	3	310	0.96	313
60	2	300	0.66	302
61	0	324	0.00	324
62	3	357	0.83	360
63	2	333	0.60	335
64	4	367	1.08	371
65	0	319	0.00	319
66	2	296	0.67	298
67	0	305	0.00	305
68	1	355	0.28	356
69	2	296	0.67	298
70	0	273	0.00	273
71	0	285	0.00	285
72	1	256	0.39	257
73	0	321	0.00	321
74	2	283	0.70	285
75	0	335	0.00	335
76	1	310	0.32	311
77	0	280	0.00	280
78	1	276	0.36	277
79	0	293	0.00	293
80	1	304	0.33	305
81	0	245	0.00	245
82	0	298	0.00	298
83	1	236	0.42	237
84	2	272	0.73	274
85	1	264	0.38	265
86	2	260	0.76	262
87	0	218	0.00	218
88	0	245	0.00	245
89	0	237	0.00	237
90	1	197	0.51	198
91	0	202	0.00	202
