CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	207	2176	8.69	2383
2	0	17	0.00	17
3	1	13	7.14	14
4	10	187	5.08	197
5	12	217	5.24	229
6	6	259	2.26	265
7	11	200	5.21	211
8	17	272	5.88	289
9	9	237	3.66	246
10	14	235	5.62	249
11	11	240	4.38	251
12	13	274	4.53	287
13	12	281	4.10	293
14	11	258	4.09	269
15	12	235	4.86	247
16	14	290	4.61	304
17	10	265	3.64	275
18	11	219	4.78	230
19	22	310	6.63	332
20	8	226	3.42	234
21	11	212	4.93	223
22	7	272	2.51	279
23	11	259	4.07	270
24	11	225	4.66	236
25	18	313	5.44	331
26	11	287	3.69	298
27	10	292	3.31	302
28	17	264	6.05	281
29	10	269	3.58	279
30	8	261	2.97	269
31	10	272	3.55	282
32	12	263	4.36	275
33	7	234	2.90	241
34	13	255	4.85	268
35	11	263	4.01	274
36	11	202	5.16	213
37	15	272	5.23	287
38	9	230	3.77	239
39	13	249	4.96	262
40	16	259	5.82	275
41	10	259	3.72	269
42	14	270	4.93	284
43	19	283	6.29	302
44	11	226	4.64	237
45	16	287	5.28	303
46	21	231	8.33	252
47	19	281	6.33	300
48	15	239	5.91	254
49	16	242	6.20	258
50	10	235	4.08	245
51	21	234	8.24	255
52	14	244	5.43	258
53	13	215	5.70	228
54	17	258	6.18	275
55	10	261	3.69	271
56	14	227	5.81	241
57	15	224	6.28	239
58	15	251	5.64	266
59	10	260	3.70	270
60	16	225	6.64	241
61	9	236	3.67	245
62	18	207	8.00	225
63	11	204	5.12	215
64	17	230	6.88	247
65	12	254	4.51	266
66	12	229	4.98	241
67	16	216	6.90	232
68	15	202	6.91	217
69	8	187	4.10	195
70	12	199	5.69	211
71	10	243	3.95	253
72	8	209	3.69	217
73	10	215	4.44	225
74	11	173	5.98	184
75	14	172	7.53	186
76	19	181	9.50	200
77	8	216	3.57	224
78	9	194	4.43	203
79	8	193	3.98	201
80	4	171	2.29	175
81	6	155	3.73	161
82	4	198	1.98	202
83	4	121	3.20	125
84	5	158	3.07	163
85	8	179	4.28	187
86	13	170	7.10	183
87	7	169	3.98	176
88	5	108	4.42	113
89	8	135	5.59	143
90	7	109	6.03	116
91	8	165	4.62	173
92	4	123	3.15	127
93	7	141	4.73	148
94	5	114	4.20	119
95	6	99	5.71	105
96	8	84	8.70	92
97	6	124	4.62	130
98	2	91	2.15	93
99	2	64	3.03	66
100	0	7	0.00	7
101	0	4	0.00	4
102	1	5	16.67	6
103	1	7	12.50	8
104	1	8	11.11	9
105	0	2	0.00	2
106	0	5	0.00	5
107	0	5	0.00	5
108	1	6	14.29	7
109	1	6	14.29	7
110	0	4	0.00	4
111	1	3	25.00	4
112	0	5	0.00	5
113	1	1	50.00	2
114	0	4	0.00	4
115	2	2	50.00	4
116	0	0		0
117	0	3	0.00	3
118	0	1	0.00	1
119	0	1	0.00	1
120	0	2	0.00	2
121	0	1	0.00	1
122	0	3	0.00	3
123	0	1	0.00	1
124	0	3	0.00	3
125	0	3	0.00	3
126	0	0		0
127	0	1	0.00	1
128	0	0		0
129	0	3	0.00	3
130	0	0		0
131	0	3	0.00	3
132	0	0		0
133	0	1	0.00	1
