CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	202	2181	8.48	2383
2	1	10	9.09	11
3	0	18	0.00	18
4	8	190	4.04	198
5	13	178	6.81	191
6	14	272	4.90	286
7	12	195	5.80	207
8	18	291	5.83	309
9	12	273	4.21	285
10	11	272	3.89	283
11	17	240	6.61	257
12	16	294	5.16	310
13	11	278	3.81	289
14	12	248	4.62	260
15	5	225	2.17	230
16	12	285	4.04	297
17	8	235	3.29	243
18	6	214	2.73	220
19	21	302	6.50	323
20	4	222	1.77	226
21	8	209	3.69	217
22	9	275	3.17	284
23	14	252	5.26	266
24	11	261	4.04	272
25	8	283	2.75	291
26	12	290	3.97	302
27	12	273	4.21	285
28	15	244	5.79	259
29	10	278	3.47	288
30	11	281	3.77	292
31	16	264	5.71	280
32	18	312	5.45	330
33	11	252	4.18	263
34	13	261	4.74	274
35	15	291	4.90	306
36	9	226	3.83	235
37	9	283	3.08	292
38	15	268	5.30	283
39	8	255	3.04	263
40	13	271	4.58	284
41	7	240	2.83	247
42	11	274	3.86	285
43	14	231	5.71	245
44	17	223	7.08	240
45	16	274	5.52	290
46	14	259	5.13	273
47	13	258	4.80	271
48	18	280	6.04	298
49	23	228	9.16	251
50	6	267	2.20	273
51	15	223	6.30	238
52	14	247	5.36	261
53	10	246	3.91	256
54	17	232	6.83	249
55	13	304	4.10	317
56	9	238	3.64	247
57	15	219	6.41	234
58	11	249	4.23	260
59	14	259	5.13	273
60	14	234	5.65	248
61	12	246	4.65	258
62	21	262	7.42	283
63	13	197	6.19	210
64	18	250	6.72	268
65	13	244	5.06	257
66	8	261	2.97	269
67	15	225	6.25	240
68	11	181	5.73	192
69	12	200	5.66	212
70	9	202	4.27	211
71	13	270	4.59	283
72	11	228	4.60	239
73	9	238	3.64	247
74	7	180	3.74	187
75	10	154	6.10	164
76	12	214	5.31	226
77	11	201	5.19	212
78	6	179	3.24	185
79	6	213	2.74	219
80	5	184	2.65	189
81	3	188	1.57	191
82	6	178	3.26	184
83	2	147	1.34	149
84	8	185	4.15	193
85	4	200	1.96	204
86	12	180	6.25	192
87	6	191	3.05	197
88	2	114	1.72	116
89	6	150	3.85	156
90	5	122	3.94	127
91	9	131	6.43	140
92	6	159	3.64	165
93	9	129	6.52	138
94	7	112	5.88	119
95	5	122	3.94	127
96	0	108	0.00	108
97	2	119	1.65	121
98	4	111	3.48	115
99	2	44	4.35	46
100	1	11	8.33	12
101	1	7	12.50	8
102	1	5	16.67	6
103	1	6	14.29	7
104	1	4	20.00	5
105	0	7	0.00	7
106	1	3	25.00	4
107	1	3	25.00	4
108	2	6	25.00	8
109	0	5	0.00	5
110	0	4	0.00	4
111	0	6	0.00	6
112	0	8	0.00	8
113	0	3	0.00	3
114	0	5	0.00	5
115	1	5	16.67	6
116	1	2	33.33	3
117	2	3	40.00	5
118	1	3	25.00	4
119	1	2	33.33	3
120	0	3	0.00	3
121	0	2	0.00	2
122	0	4	0.00	4
123	0	2	0.00	2
124	0	4	0.00	4
125	0	3	0.00	3
126	0	0		0
127	0	0		0
128	0	1	0.00	1
129	0	3	0.00	3
130	0	1	0.00	1
131	0	3	0.00	3
132	0	3	0.00	3
133	0	1	0.00	1
134	0	3	0.00	3
135	0	0		0
136	0	1	0.00	1
137	0	1	0.00	1
138	0	1	0.00	1
139	0	1	0.00	1
140	0	1	0.00	1
141	0	0		0
142	1	1	50.00	2
143	0	0		0
144	0	0		0
145	0	2	0.00	2
146	0	0		0
147	0	0		0
148	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	8	0.00	8
2	0	21	0.00	21
3	0	9	0.00	9
4	2	135	1.46	137
5	0	192	0.00	192
6	0	207	0.00	207
7	0	264	0.00	264
8	0	224	0.00	224
9	0	231	0.00	231
10	1	193	0.52	194
11	1	243	0.41	244
12	1	187	0.53	188
13	0	201	0.00	201
14	0	202	0.00	202
15	0	253	0.00	253
16	0	223	0.00	223
17	1	239	0.42	240
18	0	271	0.00	271
19	4	205	1.91	209
20	1	166	0.60	167
21	1	233	0.43	234
22	2	223	0.89	225
23	1	218	0.46	219
24	1	200	0.50	201
25	1	221	0.45	222
26	0	230	0.00	230
27	0	238	0.00	238
28	0	230	0.00	230
29	0	169	0.00	169
30	1	164	0.61	165
31	2	256	0.78	258
32	1	204	0.49	205
33	0	231	0.00	231
34	1	241	0.41	242
35	1	239	0.42	240
36	0	229	0.00	229
37	1	214	0.47	215
38	1	206	0.48	207
39	0	201	0.00	201
40	0	215	0.00	215
41	0	258	0.00	258
42	1	215	0.46	216
43	2	191	1.04	193
44	0	252	0.00	252
45	2	198	1.00	200
46	2	210	0.94	212
47	0	197	0.00	197
48	1	204	0.49	205
49	2	225	0.88	227
50	1	195	0.51	196
51	1	227	0.44	228
52	1	228	0.44	229
53	0	190	0.00	190
54	3	194	1.52	197
55	0	189	0.00	189
56	0	229	0.00	229
57	2	188	1.05	190
58	0	218	0.00	218
59	1	177	0.56	178
60	0	173	0.00	173
61	1	183	0.54	184
62	1	156	0.64	157
63	0	194	0.00	194
64	0	209	0.00	209
65	0	180	0.00	180
66	0	194	0.00	194
67	0	168	0.00	168
68	0	207	0.00	207
69	1	196	0.51	197
70	3	194	1.52	197
71	0	176	0.00	176
72	1	145	0.68	146
73	1	143	0.69	144
74	1	144	0.69	145
75	0	156	0.00	156
76	0	202	0.00	202
77	1	158	0.63	159
78	0	165	0.00	165
79	1	151	0.66	152
80	2	120	1.64	122
81	0	157	0.00	157
82	0	128	0.00	128
83	1	152	0.65	153
84	0	113	0.00	113
85	0	114	0.00	114
86	0	142	0.00	142
87	0	94	0.00	94
88	0	140	0.00	140
89	0	115	0.00	115
90	1	113	0.88	114
91	1	130	0.76	131
92	0	99	0.00	99
93	0	80	0.00	80
94	2	89	2.20	91
95	0	92	0.00	92
96	0	104	0.00	104
97	0	119	0.00	119
98	0	80	0.00	80
99	0	41	0.00	41
100	0	7	0.00	7
101	0	2	0.00	2
102	0	10	0.00	10
103	0	5	0.00	5
104	0	4	0.00	4
105	0	5	0.00	5
106	0	5	0.00	5
107	0	3	0.00	3
108	0	2	0.00	2
109	0	4	0.00	4
110	0	1	0.00	1
111	0	4	0.00	4
112	0	2	0.00	2
113	0	1	0.00	1
114	0	1	0.00	1
115	0	2	0.00	2
116	0	1	0.00	1
117	0	0		0
118	0	2	0.00	2
119	0	0		0
120	0	2	0.00	2
121	0	4	0.00	4
122	0	1	0.00	1
123	0	1	0.00	1
124	0	5	0.00	5
125	0	2	0.00	2
126	0	0		0
127	0	4	0.00	4
128	0	2	0.00	2
129	0	2	0.00	2
130	0	2	0.00	2
131	0	2	0.00	2
132	0	1	0.00	1
133	0	0		0
134	0	0		0
135	0	2	0.00	2
136	0	4	0.00	4
137	0	0		0
138	0	0		0
139	0	2	0.00	2
140	0	0		0
141	0	1	0.00	1
142	0	0		0
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	1	0.00	1
148	0	1	0.00	1

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	36	0.00	36
2	0	28	0.00	28
3	0	17	0.00	17
4	2	326	0.61	328
5	4	412	0.96	416
6	0	432	0.00	432
7	0	415	0.00	415
8	2	351	0.57	353
9	2	324	0.61	326
10	2	333	0.60	335
11	1	311	0.32	312
12	1	341	0.29	342
13	0	382	0.00	382
14	2	362	0.55	364
15	1	354	0.28	355
16	2	359	0.55	361
17	1	340	0.29	341
18	1	302	0.33	303
19	0	328	0.00	328
20	0	347	0.00	347
21	2	362	0.55	364
22	2	332	0.60	334
23	1	323	0.31	324
24	0	352	0.00	352
25	2	391	0.51	393
26	0	374	0.00	374
27	3	396	0.75	399
28	0	365	0.00	365
29	0	307	0.00	307
30	2	355	0.56	357
31	1	346	0.29	347
32	1	350	0.28	351
33	1	289	0.34	290
34	0	321	0.00	321
35	0	306	0.00	306
36	1	377	0.26	378
37	1	340	0.29	341
38	1	331	0.30	332
39	2	332	0.60	334
40	2	312	0.64	314
41	1	328	0.30	329
42	1	316	0.32	317
43	1	349	0.29	350
44	0	307	0.00	307
45	1	319	0.31	320
46	2	338	0.59	340
47	0	330	0.00	330
48	2	313	0.63	315
49	1	341	0.29	342
50	1	374	0.27	375
51	0	395	0.00	395
52	2	342	0.58	344
53	0	325	0.00	325
54	0	323	0.00	323
55	0	311	0.00	311
56	2	268	0.74	270
57	1	290	0.34	291
58	0	291	0.00	291
59	0	320	0.00	320
60	1	314	0.32	315
61	0	323	0.00	323
62	2	348	0.57	350
63	1	322	0.31	323
64	1	316	0.32	317
65	1	309	0.32	310
66	0	274	0.00	274
67	1	306	0.33	307
68	0	331	0.00	331
69	0	325	0.00	325
70	2	274	0.72	276
71	1	274	0.36	275
72	0	241	0.00	241
73	2	284	0.70	286
74	0	245	0.00	245
75	0	302	0.00	302
76	0	288	0.00	288
77	0	265	0.00	265
78	2	242	0.82	244
79	0	268	0.00	268
80	0	288	0.00	288
81	0	268	0.00	268
82	1	301	0.33	302
83	0	233	0.00	233
84	2	221	0.90	223
85	1	246	0.40	247
86	2	233	0.85	235
87	1	198	0.50	199
88	0	230	0.00	230
89	1	190	0.52	191
90	0	193	0.00	193
91	0	167	0.00	167
92	0	179	0.00	179
93	1	149	0.67	150
94	0	172	0.00	172
95	0	186	0.00	186
96	0	152	0.00	152
97	2	142	1.39	144
98	1	153	0.65	154
99	1	72	1.37	73
100	0	14	0.00	14
101	0	8	0.00	8
102	0	6	0.00	6
103	0	6	0.00	6
104	0	7	0.00	7
105	0	4	0.00	4
106	0	10	0.00	10
107	0	9	0.00	9
108	0	5	0.00	5
109	0	6	0.00	6
110	0	8	0.00	8
111	0	4	0.00	4
112	0	3	0.00	3
113	0	3	0.00	3
114	0	6	0.00	6
115	0	4	0.00	4
116	0	1	0.00	1
117	0	6	0.00	6
118	0	2	0.00	2
119	0	5	0.00	5
120	0	3	0.00	3
121	0	3	0.00	3
122	0	2	0.00	2
123	0	5	0.00	5
124	0	1	0.00	1
125	0	2	0.00	2
126	0	4	0.00	4
127	0	5	0.00	5
128	0	4	0.00	4
129	0	1	0.00	1
130	0	0		0
131	0	2	0.00	2
132	0	1	0.00	1
133	0	0		0
134	0	2	0.00	2
135	0	3	0.00	3
136	0	1	0.00	1
137	0	1	0.00	1
138	0	2	0.00	2
139	0	1	0.00	1
140	0	1	0.00	1
141	0	0		0
142	0	0		0
143	0	0		0
144	0	0		0
145	0	1	0.00	1
146	0	1	0.00	1
147	0	2	0.00	2
148	0	0		0

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	24	0.00	24
2	0	11	0.00	11
3	2	74	2.63	76
4	3	62	4.62	65
5	3	114	2.56	117
6	2	67	2.90	69
7	5	127	3.79	132
8	3	97	3.00	100
9	6	60	9.09	66
10	2	83	2.35	85
11	4	82	4.65	86
12	2	73	2.67	75
13	3	88	3.30	91
14	0	43	0.00	43
15	2	54	3.57	56
16	1	66	1.49	67
17	0	35	0.00	35
18	0	54	0.00	54
19	1	28	3.45	29
20	2	44	4.35	46
21	1	28	3.45	29
22	3	47	6.00	50
23	5	34	12.82	39
24	2	59	3.28	61
25	0	36	0.00	36
26	1	26	3.70	27
27	1	27	3.57	28
28	2	39	4.88	41
29	1	45	2.17	46
30	1	23	4.17	24
31	2	38	5.00	40
32	0	38	0.00	38
33	2	20	9.09	22
34	0	27	0.00	27
35	1	9	10.00	10
36	1	9	10.00	10
37	1	27	3.57	28
38	0	20	0.00	20
39	0	15	0.00	15
40	0	12	0.00	12
41	0	14	0.00	14
42	1	10	9.09	11
43	0	19	0.00	19
44	1	20	4.76	21
45	1	3	25.00	4
46	2	16	11.11	18
47	0	6	0.00	6
48	0	13	0.00	13
49	0	3	0.00	3
50	2	7	22.22	9
51	0	8	0.00	8
52	1	6	14.29	7
53	1	6	14.29	7
54	1	7	12.50	8
55	0	0		0
56	0	4	0.00	4
57	1	2	33.33	3
58	0	6	0.00	6
59	0	6	0.00	6
60	0	3	0.00	3
61	0	5	0.00	5
62	1	0	100.00	1
63	0	2	0.00	2
64	0	0		0
65	1	0	100.00	1
66	0	1	0.00	1
67	0	0		0
68	0	2	0.00	2
69	0	1	0.00	1
70	0	0		0
71	1	0	100.00	1
72	0	0		0
73	0	1	0.00	1
74	0	1	0.00	1
75	0	1	0.00	1
76	0	0		0
77	0	1	0.00	1
78	1	0	100.00	1
79	0	1	0.00	1
80	0	1	0.00	1
81	0	1	0.00	1
82	0	1	0.00	1
83	0	1	0.00	1
84	0	0		0
85	0	0		0
86	0	0		0
87	0	0		0
88	0	0		0
89	0	0		0
90	0	0		0
91	1	0	100.00	1
92	0	0		0
93	0	0		0
94	0	0		0
95	0	0		0
96	0	0		0
97	0	1	0.00	1

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	18	2145	0.83	2163
2	0	30	0.00	30
3	0	5	0.00	5
4	0	40	0.00	40
5	0	61	0.00	61
6	1	70	1.41	71
7	0	53	0.00	53
8	1	95	1.04	96
9	0	78	0.00	78
10	0	50	0.00	50
11	0	69	0.00	69
12	0	39	0.00	39
13	0	55	0.00	55
14	1	58	1.69	59
15	0	47	0.00	47
16	0	55	0.00	55
