CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	208	2157	8.79	2365
2	0	17	0.00	17
3	3	11	21.43	14
4	10	167	5.65	177
5	16	206	7.21	222
6	9	228	3.80	237
7	13	246	5.02	259
8	10	273	3.53	283
9	12	243	4.71	255
10	14	271	4.91	285
11	8	260	2.99	268
12	15	285	5.00	300
13	16	295	5.14	311
14	13	280	4.44	293
15	9	232	3.73	241
16	21	293	6.69	314
17	12	233	4.90	245
18	12	223	5.11	235
19	17	262	6.09	279
20	8	246	3.15	254
21	13	213	5.75	226
22	14	255	5.20	269
23	15	239	5.91	254
24	15	225	6.25	240
25	13	289	4.30	302
26	15	276	5.15	291
27	7	259	2.63	266
28	17	253	6.30	270
29	11	271	3.90	282
30	13	275	4.51	288
31	10	308	3.14	318
32	20	302	6.21	322
33	14	234	5.65	248
34	10	275	3.51	285
35	17	279	5.74	296
36	11	219	4.78	230
37	14	264	5.04	278
38	16	247	6.08	263
39	16	223	6.69	239
40	7	265	2.57	272
41	10	226	4.24	236
42	14	281	4.75	295
43	9	234	3.70	243
44	14	244	5.43	258
45	7	285	2.40	292
46	14	219	6.01	233
47	19	278	6.40	297
48	10	256	3.76	266
49	9	250	3.47	259
50	12	241	4.74	253
51	18	226	7.38	244
52	16	241	6.23	257
53	17	246	6.46	263
54	12	247	4.63	259
55	17	284	5.65	301
56	15	216	6.49	231
57	14	242	5.47	256
58	19	257	6.88	276
59	13	257	4.81	270
60	15	268	5.30	283
61	15	241	5.86	256
62	14	232	5.69	246
63	12	228	5.00	240
64	8	237	3.27	245
65	14	260	5.11	274
66	15	248	5.70	263
67	12	213	5.33	225
68	11	209	5.00	220
69	6	191	3.05	197
70	19	228	7.69	247
71	14	263	5.05	277
72	11	237	4.44	248
73	9	214	4.04	223
74	6	190	3.06	196
75	11	170	6.08	181
76	16	201	7.37	217
77	11	197	5.29	208
78	6	194	3.00	200
79	6	193	3.02	199
80	5	188	2.59	193
81	6	171	3.39	177
82	11	184	5.64	195
83	7	129	5.15	136
84	8	151	5.03	159
85	8	188	4.08	196
86	10	137	6.80	147
87	8	195	3.94	203
88	5	132	3.65	137
89	10	148	6.33	158
90	4	119	3.25	123
91	8	130	5.80	138
92	3	167	1.76	170
93	7	125	5.30	132
94	6	110	5.17	116
95	9	120	6.98	129
96	6	105	5.41	111
97	3	132	2.22	135
98	2	94	2.08	96
99	4	58	6.45	62
100	1	15	6.25	16
101	1	7	12.50	8
102	1	6	14.29	7
103	0	11	0.00	11
104	0	5	0.00	5
105	0	4	0.00	4
106	0	5	0.00	5
107	1	6	14.29	7
108	0	2	0.00	2
109	0	7	0.00	7
110	0	3	0.00	3
111	0	3	0.00	3
112	0	9	0.00	9
113	0	3	0.00	3
114	0	1	0.00	1
115	0	2	0.00	2
116	1	3	25.00	4
117	0	1	0.00	1
118	0	1	0.00	1
119	0	2	0.00	2
120	0	2	0.00	2
121	0	1	0.00	1
122	0	5	0.00	5
123	0	4	0.00	4
124	0	2	0.00	2
125	0	3	0.00	3
126	0	1	0.00	1
127	0	1	0.00	1
128	0	2	0.00	2
129	0	4	0.00	4
130	0	0		0
131	0	3	0.00	3
132	0	1	0.00	1
133	0	1	0.00	1
134	0	1	0.00	1
135	0	2	0.00	2
136	0	0		0
137	0	1	0.00	1
138	0	1	0.00	1
139	0	1	0.00	1
140	0	0		0
141	0	1	0.00	1
142	0	2	0.00	2
143	0	1	0.00	1
144	0	1	0.00	1
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	0		0
149	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	12	0.00	12
2	1	23	4.17	24
3	0	13	0.00	13
4	0	125	0.00	125
5	0	203	0.00	203
6	2	223	0.89	225
7	1	248	0.40	249
8	0	196	0.00	196
9	2	250	0.79	252
10	1	215	0.46	216
11	0	206	0.00	206
12	0	195	0.00	195
13	0	190	0.00	190
14	0	183	0.00	183
15	4	240	1.64	244
16	0	199	0.00	199
17	0	233	0.00	233
18	0	249	0.00	249
19	1	245	0.41	246
20	1	173	0.57	174
21	0	215	0.00	215
22	0	237	0.00	237
23	0	192	0.00	192
24	2	202	0.98	204
25	2	219	0.90	221
26	0	218	0.00	218
27	0	250	0.00	250
28	0	233	0.00	233
29	0	198	0.00	198
30	0	199	0.00	199
31	2	254	0.78	256
32	1	189	0.53	190
33	0	230	0.00	230
34	1	239	0.42	240
35	0	203	0.00	203
36	2	197	1.01	199
37	2	218	0.91	220
38	1	202	0.49	203
39	1	220	0.45	221
40	0	198	0.00	198
41	2	269	0.74	271
42	0	223	0.00	223
43	1	183	0.54	184
44	2	244	0.81	246
45	0	171	0.00	171
46	0	222	0.00	222
47	2	220	0.90	222
48	1	213	0.47	214
49	1	226	0.44	227
50	0	192	0.00	192
51	0	220	0.00	220
52	0	208	0.00	208
53	2	184	1.08	186
54	3	198	1.49	201
55	0	153	0.00	153
56	0	189	0.00	189
57	1	218	0.46	219
58	1	208	0.48	209
59	1	186	0.53	187
60	0	165	0.00	165
61	1	172	0.58	173
62	1	166	0.60	167
63	0	172	0.00	172
64	0	193	0.00	193
65	0	212	0.00	212
