CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	229	2145	9.65	2374
2	0	13	0.00	13
3	1	14	6.67	15
4	11	162	6.36	173
5	7	236	2.88	243
6	12	266	4.32	278
7	15	219	6.41	234
8	16	267	5.65	283
9	10	250	3.85	260
10	15	254	5.58	269
11	9	239	3.63	248
12	13	273	4.55	286
13	11	273	3.87	284
14	14	234	5.65	248
15	9	245	3.54	254
16	21	280	6.98	301
17	10	210	4.55	220
18	13	244	5.06	257
19	14	321	4.18	335
20	15	228	6.17	243
21	11	220	4.76	231
22	6	295	1.99	301
23	17	245	6.49	262
24	19	232	7.57	251
25	11	288	3.68	299
26	11	291	3.64	302
27	13	270	4.59	283
28	18	270	6.25	288
29	7	245	2.78	252
30	14	253	5.24	267
31	14	266	5.00	280
32	15	266	5.34	281
33	9	254	3.42	263
34	15	244	5.79	259
35	17	257	6.20	274
36	12	227	5.02	239
37	11	286	3.70	297
38	15	233	6.05	248
39	14	256	5.19	270
40	10	260	3.70	270
41	14	235	5.62	249
42	11	324	3.28	335
43	12	227	5.02	239
44	14	255	5.20	269
45	24	277	7.97	301
46	12	223	5.11	235
47	21	257	7.55	278
48	14	258	5.15	272
49	14	235	5.62	249
50	11	231	4.55	242
51	11	257	4.10	268
52	9	219	3.95	228
53	5	238	2.06	243
54	6	243	2.41	249
55	16	312	4.88	328
56	17	226	7.00	243
57	13	233	5.28	246
58	12	224	5.08	236
59	11	243	4.33	254
60	14	242	5.47	256
61	8	242	3.20	250
62	12	238	4.80	250
63	11	210	4.98	221
64	15	216	6.49	231
65	19	275	6.46	294
66	8	248	3.12	256
67	6	208	2.80	214
68	10	207	4.61	217
69	7	189	3.57	196
70	14	221	5.96	235
71	10	249	3.86	259
72	9	245	3.54	254
73	16	209	7.11	225
74	7	183	3.68	190
75	13	172	7.03	185
76	4	175	2.23	179
77	7	198	3.41	205
78	7	186	3.63	193
79	9	192	4.48	201
80	4	152	2.56	156
81	8	175	4.37	183
82	5	170	2.86	175
83	6	147	3.92	153
84	4	147	2.65	151
85	4	184	2.13	188
86	7	164	4.09	171
87	7	154	4.35	161
88	9	130	6.47	139
89	3	137	2.14	140
90	8	109	6.84	117
91	14	135	9.40	149
92	5	124	3.88	129
93	8	151	5.03	159
94	7	121	5.47	128
95	6	115	4.96	121
96	5	111	4.31	116
97	5	127	3.79	132
98	7	92	7.07	99
99	0	58	0.00	58
100	0	7	0.00	7
101	0	5	0.00	5
102	0	8	0.00	8
103	2	10	16.67	12
104	0	4	0.00	4
105	0	1	0.00	1
106	0	8	0.00	8
107	0	3	0.00	3
108	0	2	0.00	2
109	0	8	0.00	8
110	0	2	0.00	2
111	0	6	0.00	6
112	0	3	0.00	3
113	0	2	0.00	2
114	0	5	0.00	5
115	0	2	0.00	2
116	2	0	100.00	2
117	0	2	0.00	2
118	0	0		0
119	0	1	0.00	1
120	0	1	0.00	1
121	0	3	0.00	3
122	0	1	0.00	1
123	0	3	0.00	3
124	0	1	0.00	1
125	0	2	0.00	2
126	0	3	0.00	3
127	0	1	0.00	1
128	0	1	0.00	1
129	0	1	0.00	1
130	0	0		0
131	0	0		0
132	0	1	0.00	1
133	0	0		0
134	0	1	0.00	1
135	0	0		0
136	0	0		0
137	0	1	0.00	1
138	0	1	0.00	1
139	0	2	0.00	2
140	0	0		0
141	0	1	0.00	1
142	0	0		0
143	0	1	0.00	1
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	0		0
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	15	0.00	15
2	0	19	0.00	19
3	0	13	0.00	13
4	0	149	0.00	149
5	1	185	0.54	186
6	1	243	0.41	244
7	4	223	1.76	227
8	2	195	1.02	197
9	0	235	0.00	235
10	1	209	0.48	210
11	0	234	0.00	234
12	0	197	0.00	197
13	2	201	0.99	203
14	1	205	0.49	206
15	3	236	1.26	239
16	0	199	0.00	199
17	0	255	0.00	255
18	1	271	0.37	272
19	4	224	1.75	228
20	0	176	0.00	176
21	0	223	0.00	223
22	1	225	0.44	226
23	0	202	0.00	202
24	0	198	0.00	198
25	0	235	0.00	235
26	2	192	1.03	194
27	1	231	0.43	232
28	2	248	0.80	250
29	0	197	0.00	197
30	1	199	0.50	200
31	1	220	0.45	221
32	0	178	0.00	178
33	0	243	0.00	243
34	1	226	0.44	227
35	2	202	0.98	204
36	0	228	0.00	228
37	2	209	0.95	211
38	0	212	0.00	212
39	1	184	0.54	185
40	0	202	0.00	202
41	1	295	0.34	296
42	0	222	0.00	222
43	1	212	0.47	213
44	1	256	0.39	257
45	1	192	0.52	193
46	0	204	0.00	204
47	2	177	1.12	179
48	1	249	0.40	250
49	0	196	0.00	196
50	2	221	0.90	223
51	0	236	0.00	236
52	1	191	0.52	192
53	2	204	0.97	206
54	0	208	0.00	208
55	0	163	0.00	163
56	0	207	0.00	207
57	1	221	0.45	222
58	1	192	0.52	193
59	0	187	0.00	187
60	0	170	0.00	170
61	1	183	0.54	184
62	1	178	0.56	179
63	1	167	0.60	168
64	1	182	0.55	183
65	0	197	0.00	197
66	0	180	0.00	180
67	1	175	0.57	176
68	1	173	0.57	174
69	0	194	0.00	194
70	1	203	0.49	204
71	0	183	0.00	183
72	0	160	0.00	160
73	0	144	0.00	144
74	1	139	0.71	140
75	1	142	0.70	143
76	0	171	0.00	171
77	0	176	0.00	176
78	1	152	0.65	153
79	0	122	0.00	122
80	2	135	1.46	137
81	1	167	0.60	168
82	0	134	0.00	134
83	0	120	0.00	120
84	0	134	0.00	134
85	2	113	1.74	115
86	1	140	0.71	141
87	1	118	0.84	119
88	2	146	1.35	148
89	0	110	0.00	110
90	0	94	0.00	94
91	0	131	0.00	131
92	1	95	1.04	96
93	0	99	0.00	99
94	0	112	0.00	112
95	0	90	0.00	90
96	0	105	0.00	105
97	0	121	0.00	121
98	0	103	0.00	103
99	0	39	0.00	39
100	0	6	0.00	6
101	0	5	0.00	5
102	0	5	0.00	5
103	0	7	0.00	7
104	0	2	0.00	2
105	0	4	0.00	4
106	1	6	14.29	7
107	0	6	0.00	6
108	1	3	25.00	4
109	0	3	0.00	3
110	0	1	0.00	1
111	0	5	0.00	5
112	0	2	0.00	2
113	0	2	0.00	2
114	0	3	0.00	3
115	0	2	0.00	2
116	0	1	0.00	1
117	0	0		0
118	0	1	0.00	1
119	0	1	0.00	1
120	0	1	0.00	1
121	0	1	0.00	1
122	0	1	0.00	1
123	0	2	0.00	2
124	0	2	0.00	2
125	0	0		0
126	0	1	0.00	1
127	0	0		0
128	0	0		0
129	0	1	0.00	1
130	0	1	0.00	1
131	0	0		0
132	0	1	0.00	1
133	0	3	0.00	3
134	0	0		0
135	0	0		0
136	0	3	0.00	3
137	0	0		0
138	0	0		0
139	0	1	0.00	1
140	0	0		0
141	0	1	0.00	1
142	0	1	0.00	1
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	0		0
149	0	1	0.00	1

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	34	0.00	34
2	0	33	0.00	33
3	0	28	0.00	28
4	1	340	0.29	341
5	1	427	0.23	428
6	1	390	0.26	391
7	0	412	0.00	412
8	0	343	0.00	343
9	1	352	0.28	353
10	1	310	0.32	311
11	3	318	0.93	321
12	1	354	0.28	355
13	0	369	0.00	369
14	1	336	0.30	337
15	4	359	1.10	363
16	0	373	0.00	373
17	1	310	0.32	311
18	3	311	0.96	314
19	0	303	0.00	303
20	0	324	0.00	324
21	0	312	0.00	312
22	0	325	0.00	325
23	4	349	1.13	353
24	2	356	0.56	358
25	3	394	0.76	397
26	1	352	0.28	353
27	1	404	0.25	405
28	2	375	0.53	377
29	1	345	0.29	346
30	0	380	0.00	380
31	2	347	0.57	349
32	4	370	1.07	374
33	5	317	1.55	322
34	1	299	0.33	300
35	0	302	0.00	302
36	2	364	0.55	366
37	0	344	0.00	344
38	1	314	0.32	315
39	5	336	1.47	341
40	2	337	0.59	339
41	2	315	0.63	317
42	1	341	0.29	342
43	0	344	0.00	344
44	1	331	0.30	332
45	1	303	0.33	304
46	1	331	0.30	332
47	0	309	0.00	309
48	0	337	0.00	337
49	3	361	0.82	364
50	1	374	0.27	375
