CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	196	2187	8.22	2383
2	0	15	0.00	15
3	2	15	11.76	17
4	12	195	5.80	207
5	15	200	6.98	215
6	9	256	3.40	265
7	9	242	3.59	251
8	13	288	4.32	301
9	10	260	3.70	270
10	14	239	5.53	253
11	12	251	4.56	263
12	14	284	4.70	298
13	11	266	3.97	277
14	10	263	3.66	273
15	13	236	5.22	249
16	7	326	2.10	333
17	10	216	4.42	226
18	9	257	3.38	266
19	17	283	5.67	300
20	11	223	4.70	234
21	13	233	5.28	246
22	16	267	5.65	283
23	8	241	3.21	249
24	11	241	4.37	252
25	13	307	4.06	320
26	7	262	2.60	269
27	7	301	2.27	308
28	19	244	7.22	263
29	13	253	4.89	266
30	16	285	5.32	301
31	11	294	3.61	305
32	15	286	4.98	301
33	12	247	4.63	259
34	16	287	5.28	303
35	19	253	6.99	272
36	12	226	5.04	238
37	19	237	7.42	256
38	11	236	4.45	247
39	23	252	8.36	275
40	13	260	4.76	273
41	14	260	5.11	274
42	9	264	3.30	273
43	13	240	5.14	253
44	15	237	5.95	252
45	12	269	4.27	281
46	16	235	6.37	251
47	10	274	3.52	284
48	10	222	4.31	232
49	19	197	8.80	216
50	16	225	6.64	241
51	25	230	9.80	255
52	14	254	5.22	268
53	8	224	3.45	232
54	11	251	4.20	262
55	13	265	4.68	278
56	12	241	4.74	253
57	11	257	4.10	268
58	9	246	3.53	255
59	10	255	3.77	265
60	10	264	3.65	274
61	17	243	6.54	260
62	14	235	5.62	249
63	9	220	3.93	229
64	16	268	5.63	284
65	9	224	3.86	233
66	18	237	7.06	255
67	9	225	3.85	234
68	9	209	4.13	218
69	14	193	6.76	207
70	14	217	6.06	231
71	11	256	4.12	267
72	9	221	3.91	230
73	9	213	4.05	222
74	8	211	3.65	219
75	12	180	6.25	192
76	10	190	5.00	200
77	7	201	3.37	208
78	9	206	4.19	215
79	9	207	4.17	216
80	2	199	1.00	201
81	7	174	3.87	181
82	7	195	3.47	202
83	10	137	6.80	147
84	4	156	2.50	160
85	9	161	5.29	170
86	11	164	6.29	175
87	6	167	3.47	173
88	6	114	5.00	120
89	10	157	5.99	167
90	5	109	4.39	114
91	7	156	4.29	163
92	8	136	5.56	144
93	10	147	6.37	157
94	2	114	1.72	116
95	11	94	10.48	105
96	2	100	1.96	102
97	6	127	4.51	133
98	7	96	6.80	103
99	2	43	4.44	45
100	1	9	10.00	10
101	0	4	0.00	4
102	0	4	0.00	4
103	0	5	0.00	5
104	0	5	0.00	5
105	0	4	0.00	4
106	0	2	0.00	2
107	0	4	0.00	4
108	0	3	0.00	3
109	1	4	20.00	5
110	0	1	0.00	1
111	1	3	25.00	4
112	0	4	0.00	4
113	0	3	0.00	3
114	0	5	0.00	5
115	0	3	0.00	3
116	2	2	50.00	4
117	0	4	0.00	4
118	0	3	0.00	3
119	0	0		0
120	0	0		0
121	0	0		0
122	0	1	0.00	1
123	0	0		0
124	0	5	0.00	5
125	0	3	0.00	3
126	0	0		0
127	0	1	0.00	1
128	0	1	0.00	1
129	0	2	0.00	2
130	0	0		0
131	0	1	0.00	1
132	1	1	50.00	2
133	0	3	0.00	3
134	0	0		0
135	0	2	0.00	2
136	0	0		0
137	0	1	0.00	1
138	0	2	0.00	2
139	0	2	0.00	2
140	0	0		0
141	0	1	0.00	1
142	0	1	0.00	1
143	0	0		0
144	0	1	0.00	1
145	1	0	100.00	1
146	0	1	0.00	1
147	0	0		0
148	0	1	0.00	1
149	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	14	0.00	14
2	0	25	0.00	25
3	0	11	0.00	11
4	0	139	0.00	139
5	1	212	0.47	213
6	0	254	0.00	254
7	3	226	1.31	229
8	1	227	0.44	228
9	1	213	0.47	214
10	1	216	0.46	217
11	2	265	0.75	267
12	0	181	0.00	181
13	1	191	0.52	192
14	0	195	0.00	195
15	1	245	0.41	246
16	1	208	0.48	209
17	1	235	0.42	236
18	0	263	0.00	263
19	2	198	1.00	200
20	3	166	1.78	169
21	0	217	0.00	217
22	1	257	0.39	258
23	1	204	0.49	205
24	3	207	1.43	210
25	1	214	0.47	215
26	0	216	0.00	216
27	0	242	0.00	242
28	0	218	0.00	218
29	0	176	0.00	176
30	1	205	0.49	206
31	1	235	0.42	236
32	2	186	1.06	188
33	0	256	0.00	256
34	1	216	0.46	217
35	1	215	0.46	216
36	0	217	0.00	217
37	1	200	0.50	201
38	2	216	0.92	218
39	0	248	0.00	248
40	1	205	0.49	206
41	1	249	0.40	250
42	0	211	0.00	211
43	3	193	1.53	196
44	1	271	0.37	272
45	0	199	0.00	199
46	1	210	0.47	211
47	2	159	1.24	161
48	1	222	0.45	223
49	0	208	0.00	208
50	1	210	0.47	211
51	1	234	0.43	235
52	1	211	0.47	212
53	0	241	0.00	241
54	1	195	0.51	196
55	0	185	0.00	185
56	0	217	0.00	217
57	0	207	0.00	207
58	1	190	0.52	191
59	0	189	0.00	189
60	1	142	0.70	143
61	0	195	0.00	195
62	0	187	0.00	187
63	1	190	0.52	191
64	0	162	0.00	162
65	0	206	0.00	206
66	1	165	0.60	166
67	0	175	0.00	175
68	1	192	0.52	193
69	1	191	0.52	192
70	0	192	0.00	192
71	0	163	0.00	163
72	0	171	0.00	171
73	2	180	1.10	182
74	0	161	0.00	161
75	1	128	0.78	129
76	4	189	2.07	193
77	2	184	1.08	186
78	1	147	0.68	148
79	0	160	0.00	160
80	0	115	0.00	115
81	0	181	0.00	181
82	0	131	0.00	131
83	0	138	0.00	138
84	0	115	0.00	115
85	0	102	0.00	102
86	1	155	0.64	156
87	0	99	0.00	99
88	1	131	0.76	132
89	0	99	0.00	99
90	0	87	0.00	87
91	1	138	0.72	139
92	0	96	0.00	96
93	0	68	0.00	68
94	0	92	0.00	92
95	0	94	0.00	94
96	0	106	0.00	106
97	1	101	0.98	102
98	0	105	0.00	105
99	0	38	0.00	38
100	0	6	0.00	6
101	0	5	0.00	5
102	0	6	0.00	6
103	0	4	0.00	4
104	0	6	0.00	6
105	0	5	0.00	5
106	0	7	0.00	7
107	0	3	0.00	3
108	0	8	0.00	8
109	0	1	0.00	1
110	0	5	0.00	5
111	0	2	0.00	2
112	0	5	0.00	5
113	0	1	0.00	1
114	0	1	0.00	1
115	0	0		0
116	0	4	0.00	4
117	0	2	0.00	2
118	0	2	0.00	2
119	0	2	0.00	2
120	0	0		0
121	0	0		0
122	0	0		0
123	0	1	0.00	1
124	0	3	0.00	3
125	0	0		0
126	0	0		0
127	0	1	0.00	1
128	0	1	0.00	1
129	0	0		0
130	0	1	0.00	1
131	0	0		0
132	0	2	0.00	2
133	0	0		0
134	0	1	0.00	1
135	0	1	0.00	1
136	0	0		0
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	0		0
141	0	0		0
142	0	0		0
143	0	2	0.00	2
144	0	0		0
145	0	0		0
146	0	0		0
147	0	2	0.00	2
148	0	2	0.00	2
149	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	33	2.94	34
2	0	32	0.00	32
3	0	18	0.00	18
4	3	321	0.93	324
5	1	361	0.28	362
6	2	423	0.47	425
7	2	376	0.53	378
8	1	377	0.26	378
9	0	353	0.00	353
10	1	322	0.31	323
11	1	319	0.31	320
12	2	340	0.58	342
13	3	370	0.80	373
14	0	394	0.00	394
15	0	359	0.00	359
16	1	380	0.26	381
17	1	289	0.34	290
18	4	280	1.41	284
19	0	296	0.00	296
20	5	324	1.52	329
21	0	325	0.00	325
22	0	333	0.00	333
23	1	341	0.29	342
24	0	328	0.00	328
25	4	409	0.97	413
26	1	350	0.28	351
27	1	397	0.25	398
28	1	354	0.28	355
29	0	336	0.00	336
30	0	367	0.00	367
31	1	360	0.28	361
32	0	358	0.00	358
33	0	297	0.00	297
34	0	319	0.00	319
35	1	293	0.34	294
36	1	375	0.27	376
37	3	372	0.80	375
38	0	344	0.00	344
39	2	327	0.61	329
40	3	328	0.91	331
41	1	340	0.29	341
42	1	350	0.28	351
43	2	366	0.54	368
44	0	342	0.00	342
45	0	307	0.00	307
46	0	335	0.00	335
47	2	346	0.57	348
48	1	346	0.29	347
49	2	395	0.50	397
50	1	408	0.24	409
51	1	392	0.25	393
52	0	358	0.00	358
53	0	344	0.00	344
54	0	306	0.00	306
55	2	357	0.56	359
56	0	272	0.00	272
57	1	248	0.40	249
58	3	296	1.00	299
59	1	319	0.31	320
60	1	309	0.32	310
61	3	321	0.93	324
62	2	339	0.59	341
63	1	287	0.35	288
64	1	346	0.29	347
65	3	285	1.04	288
66	3	277	1.07	280
67	0	306	0.00	306
68	0	334	0.00	334
69	1	286	0.35	287
70	0	268	0.00	268
71	1	262	0.38	263
72	0	278	0.00	278
73	0	309	0.00	309
74	2	259	0.77	261
75	1	280	0.36	281
76	1	312	0.32	313
77	1	279	0.36	280
78	0	245	0.00	245
79	1	286	0.35	287
80	1	288	0.35	289
81	1	217	0.46	218
82	0	267	0.00	267
83	2	207	0.96	209
84	1	219	0.45	220
85	0	286	0.00	286
86	1	257	0.39	258
87	0	198	0.00	198
88	1	240	0.41	241
89	1	218	0.46	219
90	2	180	1.10	182
91	1	183	0.54	184
92	2	172	1.15	174
93	2	164	1.20	166
94	1	158	0.63	159
95	1	202	0.49	203
96	1	166	0.60	167
97	0	174	0.00	174
98	1	158	0.63	159
99	2	67	2.90	69
100	0	7	0.00	7
101	0	5	0.00	5
102	0	7	0.00	7
103	0	8	0.00	8
104	0	12	0.00	12
105	0	7	0.00	7
106	1	7	12.50	8
107	0	3	0.00	3
108	0	3	0.00	3
109	0	6	0.00	6
110	0	6	0.00	6
111	0	3	0.00	3
112	0	2	0.00	2
113	0	5	0.00	5
114	0	2	0.00	2
115	0	4	0.00	4
116	0	1	0.00	1
117	0	3	0.00	3
118	0	0		0
119	0	3	0.00	3
120	0	2	0.00	2
121	0	4	0.00	4
122	0	2	0.00	2
123	0	2	0.00	2
124	0	0		0
125	0	1	0.00	1
126	0	2	0.00	2
127	0	3	0.00	3
128	0	2	0.00	2
129	0	2	0.00	2
130	0	0		0
131	0	3	0.00	3
132	0	0		0
133	0	1	0.00	1
134	0	2	0.00	2
135	0	0		0
136	0	2	0.00	2
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	0		0
141	0	0		0
142	0	1	0.00	1
143	0	1	0.00	1
144	0	0		0
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	0		0
149	0	0		0

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	23	0.00	23
2	0	9	0.00	9
3	3	83	3.49	86
4	6	68	8.11	74
5	1	94	1.05	95
6	9	84	9.68	93
7	4	131	2.96	135
8	1	81	1.22	82
9	5	70	6.67	75
