CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	194	2186	8.15	2380
2	0	17	0.00	17
3	1	21	4.55	22
4	14	168	7.69	182
5	9	220	3.93	229
6	5	255	1.92	260
7	21	230	8.37	251
8	15	283	5.03	298
9	13	243	5.08	256
10	8	244	3.17	252
11	9	234	3.70	243
12	7	268	2.55	275
13	12	279	4.12	291
14	14	287	4.65	301
15	9	251	3.46	260
16	10	287	3.37	297
17	3	221	1.34	224
18	7	245	2.78	252
19	19	275	6.46	294
20	10	220	4.35	230
21	12	208	5.45	220
22	15	303	4.72	318
23	9	273	3.19	282
24	10	218	4.39	228
25	12	321	3.60	333
26	6	264	2.22	270
27	11	289	3.67	300
28	24	285	7.77	309
29	5	276	1.78	281
30	4	275	1.43	279
31	17	285	5.63	302
32	12	287	4.01	299
33	6	218	2.68	224
34	11	259	4.07	270
35	9	258	3.37	267
36	15	222	6.33	237
37	14	241	5.49	255
38	11	222	4.72	233
39	19	230	7.63	249
40	11	269	3.93	280
41	7	244	2.79	251
42	20	271	6.87	291
43	11	257	4.10	268
44	18	215	7.73	233
45	12	286	4.03	298
46	13	237	5.20	250
47	21	254	7.64	275
48	15	253	5.60	268
49	13	252	4.91	265
50	13	243	5.08	256
51	10	194	4.90	204
52	9	243	3.57	252
53	9	222	3.90	231
54	12	249	4.60	261
55	14	279	4.78	293
56	7	247	2.76	254
57	9	246	3.53	255
58	19	249	7.09	268
59	12	292	3.95	304
60	12	263	4.36	275
61	14	227	5.81	241
62	9	242	3.59	251
63	10	217	4.41	227
64	14	237	5.58	251
65	10	260	3.70	270
66	12	249	4.60	261
67	16	207	7.17	223
68	10	216	4.42	226
69	9	187	4.59	196
70	8	216	3.57	224
71	8	256	3.03	264
72	4	220	1.79	224
73	9	233	3.72	242
74	7	187	3.61	194
75	14	191	6.83	205
76	7	181	3.72	188
77	7	221	3.07	228
78	8	193	3.98	201
79	4	212	1.85	216
80	9	178	4.81	187
81	9	184	4.66	193
