CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	209	2156	8.84	2365
2	0	18	0.00	18
3	1	14	6.67	15
4	15	183	7.58	198
5	14	215	6.11	229
6	10	265	3.64	275
7	15	228	6.17	243
8	16	274	5.52	290
9	12	244	4.69	256
10	13	225	5.46	238
11	11	250	4.21	261
12	15	270	5.26	285
13	19	324	5.54	343
14	12	252	4.55	264
15	11	260	4.06	271
16	11	294	3.61	305
17	11	243	4.33	254
18	11	242	4.35	253
19	16	297	5.11	313
20	5	220	2.22	225
21	10	225	4.26	235
22	13	266	4.66	279
23	12	250	4.58	262
24	25	237	9.54	262
25	17	284	5.65	301
26	16	298	5.10	314
27	11	294	3.61	305
28	25	271	8.45	296
29	8	297	2.62	305
30	14	281	4.75	295
31	12	277	4.15	289
32	15	281	5.07	296
33	9	226	3.83	235
34	12	248	4.62	260
35	21	244	7.92	265
36	10	215	4.44	225
37	6	237	2.47	243
38	11	248	4.25	259
39	12	246	4.65	258
40	9	275	3.17	284
41	7	237	2.87	244
42	17	274	5.84	291
43	17	267	5.99	284
44	10	236	4.07	246
45	13	276	4.50	289
46	16	257	5.86	273
47	19	295	6.05	314
48	9	250	3.47	259
49	14	253	5.24	267
50	9	242	3.59	251
51	15	208	6.73	223
52	14	230	5.74	244
53	15	235	6.00	250
54	9	230	3.77	239
55	12	250	4.58	262
56	17	247	6.44	264
57	17	212	7.42	229
58	8	272	2.86	280
59	14	221	5.96	235
60	11	238	4.42	249
61	15	249	5.68	264
62	19	210	8.30	229
63	18	236	7.09	254
64	5	253	1.94	258
65	10	275	3.51	285
66	16	267	5.65	283
67	16	238	6.30	254
68	11	211	4.95	222
69	10	199	4.78	209
70	12	236	4.84	248
71	14	271	4.91	285
72	12	236	4.84	248
73	9	234	3.70	243
74	8	201	3.83	209
75	13	190	6.40	203
76	17	192	8.13	209
77	12	200	5.66	212
78	15	215	6.52	230
79	5	223	2.19	228
80	5	182	2.67	187
81	9	158	5.39	167
82	5	194	2.51	199
83	7	136	4.90	143
84	11	152	6.75	163
85	12	177	6.35	189
86	8	181	4.23	189
87	8	173	4.42	181
88	5	126	3.82	131
89	11	148	6.92	159
90	7	139	4.79	146
91	6	151	3.82	157
92	13	130	9.09	143
93	14	141	9.03	155
94	5	115	4.17	120
95	6	92	6.12	98
96	14	115	10.85	129
97	5	121	3.97	126
98	10	109	8.40	119
99	1	49	2.00	50
100	0	7	0.00	7
101	0	6	0.00	6
102	1	4	20.00	5
103	0	8	0.00	8
104	0	10	0.00	10
105	2	1	66.67	3
106	0	3	0.00	3
107	1	2	33.33	3
108	1	8	11.11	9
109	1	6	14.29	7
110	0	3	0.00	3
111	1	4	20.00	5
112	0	3	0.00	3
113	0	5	0.00	5
114	1	5	16.67	6
115	0	0		0
116	0	4	0.00	4
117	0	2	0.00	2
118	0	2	0.00	2
119	0	2	0.00	2
120	0	2	0.00	2
121	1	4	20.00	5
122	0	1	0.00	1
123	2	4	33.33	6
124	0	3	0.00	3
125	0	2	0.00	2
126	0	2	0.00	2
127	0	2	0.00	2
128	1	0	100.00	1
129	1	2	33.33	3
130	0	2	0.00	2
131	0	3	0.00	3
132	1	3	25.00	4
133	0	2	0.00	2
134	1	1	50.00	2
135	0	2	0.00	2
136	0	0		0
137	0	3	0.00	3
138	0	2	0.00	2
139	0	0		0
140	0	0		0
141	0	1	0.00	1
142	0	1	0.00	1
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	0		0
149	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	14	0.00	14
2	0	23	0.00	23
3	0	14	0.00	14
4	0	121	0.00	121
5	0	211	0.00	211
6	1	235	0.42	236
7	1	236	0.42	237
8	2	216	0.92	218
9	0	205	0.00	205
10	0	235	0.00	235
11	2	224	0.88	226
12	3	201	1.47	204
13	0	196	0.00	196
14	0	179	0.00	179
15	1	230	0.43	231
16	0	209	0.00	209
17	1	237	0.42	238
18	1	266	0.37	267
19	1	200	0.50	201
20	1	192	0.52	193
21	0	234	0.00	234
22	0	219	0.00	219
23	1	202	0.49	203
24	0	207	0.00	207
25	2	231	0.86	233
26	1	193	0.52	194
27	1	239	0.42	240
28	0	256	0.00	256
29	0	186	0.00	186
30	0	164	0.00	164
31	1	253	0.39	254
32	1	194	0.51	195
33	1	231	0.43	232
34	0	213	0.00	213
35	3	226	1.31	229
36	1	221	0.45	222
37	1	224	0.44	225
38	0	184	0.00	184
39	0	226	0.00	226
40	2	205	0.97	207
41	2	236	0.84	238
42	3	229	1.29	232
43	2	222	0.89	224
44	0	237	0.00	237
45	1	213	0.47	214
46	1	229	0.43	230
47	1	180	0.55	181
48	1	228	0.44	229
49	0	227	0.00	227
50	1	211	0.47	212
51	0	202	0.00	202
52	0	244	0.00	244
53	0	206	0.00	206
54	1	198	0.50	199
55	0	200	0.00	200
56	1	197	0.51	198
57	0	225	0.00	225
58	0	230	0.00	230
59	1	174	0.57	175
60	0	169	0.00	169
61	0	190	0.00	190
62	1	174	0.57	175
63	0	183	0.00	183
64	1	215	0.46	216
65	0	200	0.00	200
66	0	180	0.00	180
67	2	196	1.01	198
68	0	195	0.00	195
69	0	197	0.00	197
70	0	190	0.00	190
71	0	153	0.00	153
72	0	175	0.00	175
73	0	158	0.00	158
74	0	151	0.00	151
75	0	139	0.00	139
76	0	179	0.00	179
77	0	199	0.00	199
78	0	156	0.00	156
79	0	153	0.00	153
80	3	125	2.34	128
81	0	204	0.00	204
82	0	126	0.00	126
83	0	125	0.00	125
84	0	130	0.00	130
85	0	128	0.00	128
86	2	158	1.25	160
87	1	90	1.10	91
88	2	125	1.57	127
89	0	126	0.00	126
90	0	101	0.00	101
91	0	129	0.00	129
92	0	93	0.00	93
93	0	81	0.00	81
94	0	111	0.00	111
95	0	121	0.00	121
96	0	112	0.00	112
97	0	119	0.00	119
98	1	99	1.00	100
99	0	43	0.00	43
100	0	6	0.00	6
101	1	1	50.00	2
102	0	7	0.00	7
103	0	10	0.00	10
104	0	4	0.00	4
105	0	4	0.00	4
106	0	7	0.00	7
107	0	7	0.00	7
108	0	5	0.00	5
109	0	4	0.00	4
110	0	5	0.00	5
111	0	1	0.00	1
112	0	5	0.00	5
113	0	8	0.00	8
114	0	2	0.00	2
115	0	3	0.00	3
116	0	2	0.00	2
117	0	1	0.00	1
118	0	3	0.00	3
119	0	4	0.00	4
120	0	0		0
121	0	2	0.00	2
122	0	3	0.00	3
123	0	4	0.00	4
124	0	3	0.00	3
125	0	1	0.00	1
126	0	2	0.00	2
127	0	1	0.00	1
128	0	1	0.00	1
129	0	0		0
130	0	1	0.00	1
131	0	3	0.00	3
132	0	2	0.00	2
133	0	0		0
134	0	1	0.00	1
135	0	1	0.00	1
136	0	1	0.00	1
137	0	0		0
138	0	0		0
139	0	0		0
140	0	1	0.00	1
141	0	0		0
142	0	0		0
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	1	0	100.00	1
148	0	2	0.00	2
149	0	2	0.00	2

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	36	2.70	37
2	0	29	0.00	29
3	0	11	0.00	11
4	0	359	0.00	359
5	0	370	0.00	370
6	3	416	0.72	419
7	0	369	0.00	369
8	0	352	0.00	352
9	1	347	0.29	348
10	1	335	0.30	336
11	0	305	0.00	305
12	0	328	0.00	328
13	3	366	0.81	369
14	2	377	0.53	379
15	4	371	1.07	375
16	1	359	0.28	360
17	1	285	0.35	286
18	3	273	1.09	276
19	3	332	0.90	335
20	2	348	0.57	350
21	1	317	0.31	318
22	0	326	0.00	326
23	0	318	0.00	318
24	0	348	0.00	348
25	1	373	0.27	374
26	4	353	1.12	357
27	2	401	0.50	403
28	1	362	0.28	363
29	2	350	0.57	352
30	1	363	0.27	364
31	1	363	0.27	364
32	2	385	0.52	387
33	4	305	1.29	309
34	3	362	0.82	365
35	2	309	0.64	311
36	0	373	0.00	373
37	3	343	0.87	346
38	0	386	0.00	386
39	3	324	0.92	327
40	1	333	0.30	334
41	2	344	0.58	346
42	1	341	0.29	342
43	0	342	0.00	342
44	1	361	0.28	362
45	1	314	0.32	315
46	1	329	0.30	330
47	0	319	0.00	319
48	1	311	0.32	312
49	1	382	0.26	383
50	2	378	0.53	380
51	1	412	0.24	413
52	0	355	0.00	355
53	1	327	0.30	328
54	0	308	0.00	308
55	2	348	0.57	350
56	1	317	0.31	318
57	0	304	0.00	304
58	0	295	0.00	295
59	2	319	0.62	321
60	0	337	0.00	337
61	2	318	0.62	320
62	2	358	0.56	360
63	1	332	0.30	333
64	2	343	0.58	345
65	0	307	0.00	307
66	0	287	0.00	287
67	1	338	0.29	339
68	0	299	0.00	299
69	2	296	0.67	298
70	1	255	0.39	256
71	1	288	0.35	289
72	0	258	0.00	258
73	0	306	0.00	306
74	0	276	0.00	276
75	0	321	0.00	321
76	1	292	0.34	293
77	1	256	0.39	257
78	0	286	0.00	286
79	0	295	0.00	295
80	0	307	0.00	307
81	1	242	0.41	243
82	1	272	0.37	273
83	1	219	0.45	220
84	0	245	0.00	245
85	0	248	0.00	248
86	0	246	0.00	246
87	0	210	0.00	210
88	0	227	0.00	227
89	0	194	0.00	194
90	1	176	0.56	177
91	1	153	0.65	154
92	0	172	0.00	172
93	2	171	1.16	173
94	2	179	1.10	181
95	1	191	0.52	192
96	1	156	0.64	157
97	1	165	0.60	166
98	0	168	0.00	168
99	0	70	0.00	70
100	0	9	0.00	9
101	0	10	0.00	10
102	0	13	0.00	13
103	0	8	0.00	8
104	0	8	0.00	8
105	0	9	0.00	9
106	0	7	0.00	7
107	0	7	0.00	7
108	0	1	0.00	1
109	0	3	0.00	3
110	0	6	0.00	6
111	0	4	0.00	4
112	0	5	0.00	5
113	0	6	0.00	6
114	0	2	0.00	2
115	0	4	0.00	4
116	0	4	0.00	4
117	0	6	0.00	6
118	0	5	0.00	5
119	0	3	0.00	3
120	0	5	0.00	5
121	0	2	0.00	2
122	0	5	0.00	5
123	0	2	0.00	2
124	0	2	0.00	2
125	0	2	0.00	2
126	0	3	0.00	3
127	0	2	0.00	2
128	0	4	0.00	4
129	0	5	0.00	5
130	0	2	0.00	2
131	0	0		0
132	0	2	0.00	2
133	0	1	0.00	1
134	0	1	0.00	1
135	0	1	0.00	1
136	0	1	0.00	1
137	0	0		0
138	0	1	0.00	1
139	0	2	0.00	2
140	0	0		0
141	0	0		0
142	0	0		0
143	0	1	0.00	1
144	0	1	0.00	1
145	0	0		0
146	0	1	0.00	1
147	0	2	0.00	2
148	0	3	0.00	3
149	0	1	0.00	1

CpG context (R2)
================
