CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	203	2184	8.50	2387
2	0	16	0.00	16
3	1	8	11.11	9
4	10	174	5.43	184
5	9	189	4.55	198
6	9	254	3.42	263
7	10	232	4.13	242
8	14	281	4.75	295
9	7	235	2.89	242
10	16	236	6.35	252
11	9	235	3.69	244
12	16	264	5.71	280
13	10	303	3.19	313
14	16	258	5.84	274
15	8	242	3.20	250
16	21	277	7.05	298
17	14	190	6.86	204
18	12	253	4.53	265
19	15	290	4.92	305
20	11	213	4.91	224
21	8	252	3.08	260
22	16	276	5.48	292
23	12	277	4.15	289
24	16	214	6.96	230
25	17	290	5.54	307
26	11	268	3.94	279
27	13	256	4.83	269
28	21	240	8.05	261
29	7	258	2.64	265
30	15	232	6.07	247
31	8	288	2.70	296
32	18	247	6.79	265
33	6	232	2.52	238
34	17	239	6.64	256
35	15	274	5.19	289
36	14	206	6.36	220
37	16	292	5.19	308
38	17	220	7.17	237
39	18	228	7.32	246
40	10	234	4.10	244
41	16	220	6.78	236
42	8	288	2.70	296
43	9	299	2.92	308
44	13	262	4.73	275
45	15	279	5.10	294
46	26	236	9.92	262
47	17	263	6.07	280
48	11	264	4.00	275
49	14	233	5.67	247
50	7	255	2.67	262
51	12	241	4.74	253
52	8	244	3.17	252
53	14	232	5.69	246
54	9	242	3.59	251
55	19	298	5.99	317
56	9	230	3.77	239
57	10	215	4.44	225
58	11	230	4.56	241
59	11	274	3.86	285
60	14	245	5.41	259
61	15	273	5.21	288
62	13	215	5.70	228
63	12	221	5.15	233
64	13	223	5.51	236
65	15	227	6.20	242
66	11	271	3.90	282
67	17	209	7.52	226
68	11	210	4.98	221
69	7	189	3.57	196
70	13	205	5.96	218
71	16	236	6.35	252
72	11	260	4.06	271
73	13	202	6.05	215
74	12	180	6.25	192
75	13	182	6.67	195
76	10	185	5.13	195
77	8	226	3.42	234
78	10	208	4.59	218
79	12	233	4.90	245
80	5	178	2.73	183
81	13	157	7.65	170
82	1	194	0.51	195
83	11	124	8.15	135
84	4	172	2.27	176
85	6	166	3.49	172
86	9	171	5.00	180
87	8	149	5.10	157
88	4	130	2.99	134
89	4	134	2.90	138
90	7	116	5.69	123
91	5	140	3.45	145
92	5	133	3.62	138
93	5	124	3.88	129
94	9	125	6.72	134
95	6	106	5.36	112
96	7	106	6.19	113
97	3	131	2.24	134
98	3	100	2.91	103
99	2	34	5.56	36
100	1	4	20.00	5
101	0	5	0.00	5
102	0	2	0.00	2
103	0	7	0.00	7
104	1	4	20.00	5
105	0	3	0.00	3
106	1	6	14.29	7
107	0	6	0.00	6
108	0	4	0.00	4
109	0	4	0.00	4
110	0	2	0.00	2
111	0	5	0.00	5
112	0	5	0.00	5
113	1	2	33.33	3
114	1	2	33.33	3
115	0	2	0.00	2
116	0	4	0.00	4
117	0	2	0.00	2
118	0	1	0.00	1
119	0	0		0
120	0	2	0.00	2
121	1	1	50.00	2
122	0	5	0.00	5
123	1	2	33.33	3
124	0	2	0.00	2
125	0	2	0.00	2
126	0	0		0
127	0	2	0.00	2
128	0	0		0
129	0	2	0.00	2
130	1	2	33.33	3
131	0	1	0.00	1
132	0	2	0.00	2
133	0	1	0.00	1
134	0	0		0
135	0	2	0.00	2
136	0	0		0
137	0	1	0.00	1
138	2	1	66.67	3
139	0	1	0.00	1
140	0	0		0
141	0	0		0
142	0	2	0.00	2
143	0	1	0.00	1
144	1	1	50.00	2
145	0	1	0.00	1
146	1	0	100.00	1
147	1	0	100.00	1
148	0	0		0
149	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	18	5.26	19
2	0	19	0.00	19
3	0	11	0.00	11
4	0	147	0.00	147
5	1	175	0.57	176
6	1	226	0.44	227
7	0	240	0.00	240
8	0	237	0.00	237
9	0	223	0.00	223
10	1	226	0.44	227
11	1	244	0.41	245
12	0	196	0.00	196
13	1	213	0.47	214
14	0	221	0.00	221
15	1	223	0.45	224
16	1	203	0.49	204
17	2	238	0.83	240
18	0	282	0.00	282
19	1	231	0.43	232
20	2	165	1.20	167
21	0	255	0.00	255
22	1	232	0.43	233
23	0	163	0.00	163
24	1	192	0.52	193
25	0	248	0.00	248
26	1	195	0.51	196
27	1	206	0.48	207
28	1	282	0.35	283
29	1	191	0.52	192
30	2	162	1.22	164
31	5	230	2.13	235
32	0	198	0.00	198
33	1	245	0.41	246
34	2	230	0.86	232
35	1	214	0.47	215
36	1	210	0.47	211
37	1	214	0.47	215
38	0	202	0.00	202
39	1	220	0.45	221
40	1	199	0.50	200
41	1	282	0.35	283
42	0	240	0.00	240
43	3	236	1.26	239
44	0	261	0.00	261
45	1	198	0.50	199
46	1	208	0.48	209
47	1	224	0.44	225
48	2	217	0.91	219
49	0	209	0.00	209
50	0	198	0.00	198
51	1	222	0.45	223
52	1	227	0.44	228
53	1	195	0.51	196
54	0	190	0.00	190
55	2	178	1.11	180
56	2	233	0.85	235
57	0	218	0.00	218
58	0	224	0.00	224
59	1	173	0.57	174
60	1	158	0.63	159
61	2	180	1.10	182
62	1	169	0.59	170
63	2	175	1.13	177
64	0	198	0.00	198
65	1	193	0.52	194
66	1	179	0.56	180
67	0	166	0.00	166
68	1	176	0.56	177
69	0	180	0.00	180
70	3	194	1.52	197
71	2	198	1.00	200
72	0	168	0.00	168
73	2	159	1.24	161
74	3	154	1.91	157
75	0	157	0.00	157
76	0	176	0.00	176
77	0	184	0.00	184
78	0	157	0.00	157
79	0	132	0.00	132
80	1	119	0.83	120
81	0	181	0.00	181
82	1	117	0.85	118
83	1	145	0.68	146
84	0	105	0.00	105
85	1	117	0.85	118
86	0	157	0.00	157
87	0	132	0.00	132
88	2	135	1.46	137
89	0	119	0.00	119
90	0	127	0.00	127
91	1	149	0.67	150
92	1	81	1.22	82
93	0	92	0.00	92
94	0	105	0.00	105
95	2	80	2.44	82
96	0	123	0.00	123
97	0	109	0.00	109
98	0	85	0.00	85
99	0	46	0.00	46
100	0	6	0.00	6
101	0	4	0.00	4
102	0	4	0.00	4
103	0	3	0.00	3
104	0	7	0.00	7
105	0	6	0.00	6
106	0	7	0.00	7
107	0	2	0.00	2
108	0	1	0.00	1
109	0	0		0
110	0	1	0.00	1
111	0	2	0.00	2
112	0	4	0.00	4
113	0	4	0.00	4
114	0	2	0.00	2
115	0	2	0.00	2
116	0	2	0.00	2
117	0	2	0.00	2
118	0	2	0.00	2
119	0	0		0
120	0	2	0.00	2
121	0	2	0.00	2
122	0	2	0.00	2
123	0	0		0
124	0	1	0.00	1
125	0	1	0.00	1
126	0	3	0.00	3
127	0	2	0.00	2
128	0	2	0.00	2
129	0	2	0.00	2
130	0	1	0.00	1
131	0	0		0
132	0	0		0
133	0	1	0.00	1
134	0	1	0.00	1
135	0	1	0.00	1
136	0	2	0.00	2
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	1	0.00	1
141	0	0		0
142	0	0		0
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	3	0.00	3

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	32	3.03	33
2	0	32	0.00	32
3	0	22	0.00	22
4	0	344	0.00	344
5	3	429	0.69	432
6	3	419	0.71	422
7	1	421	0.24	422
8	1	357	0.28	358
9	2	328	0.61	330
10	2	317	0.63	319
11	1	319	0.31	320
12	1	309	0.32	310
13	1	363	0.27	364
14	1	351	0.28	352
15	3	364	0.82	367
16	1	387	0.26	388
17	0	344	0.00	344
18	1	321	0.31	322
19	0	309	0.00	309
20	3	336	0.88	339
21	1	331	0.30	332
22	2	310	0.64	312
23	5	334	1.47	339
24	2	348	0.57	350
25	2	429	0.46	431
26	5	369	1.34	374
27	1	417	0.24	418
28	6	375	1.57	381
29	1	366	0.27	367
30	2	366	0.54	368
31	1	404	0.25	405
32	4	375	1.06	379
33	3	318	0.93	321
34	1	322	0.31	323
35	0	347	0.00	347
36	1	383	0.26	384
37	3	364	0.82	367
38	1	365	0.27	366
39	2	344	0.58	346
40	1	371	0.27	372
41	1	358	0.28	359
42	1	321	0.31	322
43	0	314	0.00	314
44	0	320	0.00	320
45	1	284	0.35	285
46	3	345	0.86	348
47	2	316	0.63	318
48	1	315	0.32	316
49	1	352	0.28	353
50	1	399	0.25	400
51	1	415	0.24	416
52	1	328	0.30	329
53	0	343	0.00	343
54	1	312	0.32	313
55	0	317	0.00	317
56	0	322	0.00	322
57	0	277	0.00	277
58	2	298	0.67	300
59	3	305	0.97	308
60	2	301	0.66	303
61	0	321	0.00	321
62	0	306	0.00	306
63	2	331	0.60	333
64	1	362	0.28	363
65	2	340	0.58	342
66	0	263	0.00	263
67	0	349	0.00	349
68	2	347	0.57	349
69	0	316	0.00	316
70	1	302	0.33	303
71	0	278	0.00	278
72	1	249	0.40	250
