CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	209	2146	8.87	2355
2	0	19	0.00	19
3	1	23	4.17	24
4	10	183	5.18	193
5	13	203	6.02	216
6	12	244	4.69	256
7	12	230	4.96	242
8	16	267	5.65	283
9	8	221	3.49	229
10	15	250	5.66	265
11	14	227	5.81	241
12	21	247	7.84	268
13	19	303	5.90	322
14	12	225	5.06	237
15	14	221	5.96	235
16	13	289	4.30	302
17	11	234	4.49	245
18	14	253	5.24	267
19	18	304	5.59	322
20	13	219	5.60	232
21	7	232	2.93	239
22	17	276	5.80	293
23	15	246	5.75	261
24	11	236	4.45	247
25	10	298	3.25	308
26	13	263	4.71	276
27	10	251	3.83	261
28	21	265	7.34	286
29	6	273	2.15	279
30	17	254	6.27	271
31	8	286	2.72	294
32	16	261	5.78	277
33	8	217	3.56	225
34	18	253	6.64	271
35	12	269	4.27	281
36	13	215	5.70	228
37	10	258	3.73	268
38	14	237	5.58	251
39	14	246	5.38	260
40	9	242	3.59	251
41	19	265	6.69	284
42	8	273	2.85	281
43	16	242	6.20	258
44	12	228	5.00	240
45	14	275	4.84	289
46	22	211	9.44	233
47	24	244	8.96	268
48	13	235	5.24	248
49	11	222	4.72	233
50	13	278	4.47	291
51	11	228	4.60	239
52	11	236	4.45	247
53	18	229	7.29	247
54	11	236	4.45	247
55	9	288	3.03	297
56	16	199	7.44	215
57	9	235	3.69	244
58	9	219	3.95	228
59	16	278	5.44	294
60	13	258	4.80	271
61	9	237	3.66	246
62	9	224	3.86	233
63	10	246	3.91	256
64	13	214	5.73	227
65	7	259	2.63	266
66	14	219	6.01	233
67	10	230	4.17	240
68	14	203	6.45	217
69	8	221	3.49	229
70	15	233	6.05	248
71	11	234	4.49	245
72	7	254	2.68	261
73	13	234	5.26	247
74	12	194	5.83	206
75	9	169	5.06	178
76	12	210	5.41	222
77	12	204	5.56	216
78	6	187	3.11	193
79	9	215	4.02	224
80	9	160	5.33	169
81	13	158	7.60	171
82	5	186	2.62	191
83	11	134	7.59	145
84	6	156	3.70	162
85	10	184	5.15	194
86	11	158	6.51	169
87	9	159	5.36	168
88	5	142	3.40	147
89	12	152	7.32	164
90	7	125	5.30	132
91	7	114	5.79	121
92	9	143	5.92	152
93	12	127	8.63	139
94	7	133	5.00	140
95	9	110	7.56	119
96	7	99	6.60	106
97	5	135	3.57	140
98	5	93	5.10	98
99	4	44	8.33	48
100	1	5	16.67	6
101	0	3	0.00	3
102	1	3	25.00	4
103	1	3	25.00	4
104	0	6	0.00	6
105	0	0		0
106	1	6	14.29	7
107	1	4	20.00	5
108	0	5	0.00	5
109	0	6	0.00	6
110	0	2	0.00	2
111	0	5	0.00	5
112	0	5	0.00	5
113	1	2	33.33	3
114	1	3	25.00	4
115	0	1	0.00	1
116	0	3	0.00	3
117	0	1	0.00	1
118	0	1	0.00	1
119	0	0		0
120	0	2	0.00	2
121	1	3	25.00	4
122	0	0		0
123	1	1	50.00	2
124	0	1	0.00	1
125	0	2	0.00	2
126	0	2	0.00	2
127	0	1	0.00	1
128	0	3	0.00	3
129	1	1	50.00	2
130	0	3	0.00	3
131	1	1	50.00	2
132	0	0		0
133	0	0		0
134	0	0		0
135	0	1	0.00	1
136	0	0		0
137	0	2	0.00	2
138	0	0		0
139	0	1	0.00	1
140	0	1	0.00	1
141	0	0		0
142	0	0		0
143	0	0		0
144	0	1	0.00	1
145	0	0		0
146	0	0		0
147	0	1	0.00	1
148	0	0		0
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	21	0.00	21
2	0	35	0.00	35
3	0	5	0.00	5
4	0	141	0.00	141
5	1	181	0.55	182
6	3	238	1.24	241
7	4	244	1.61	248
8	1	214	0.47	215
9	0	244	0.00	244
10	3	197	1.50	200
11	0	245	0.00	245
12	1	239	0.42	240
13	2	193	1.03	195
14	0	176	0.00	176
15	1	222	0.45	223
16	1	235	0.42	236
17	2	243	0.82	245
18	0	254	0.00	254
19	0	201	0.00	201
20	2	172	1.15	174
21	2	209	0.95	211
22	0	252	0.00	252
23	3	194	1.52	197
24	0	201	0.00	201
25	0	222	0.00	222
26	0	211	0.00	211
27	1	237	0.42	238
28	0	255	0.00	255
29	1	183	0.54	184
30	0	162	0.00	162
31	1	219	0.45	220
32	0	204	0.00	204
33	0	254	0.00	254
34	0	249	0.00	249
35	0	209	0.00	209
36	1	215	0.46	216
37	1	208	0.48	209
38	0	202	0.00	202
39	2	193	1.03	195
40	0	210	0.00	210
41	2	246	0.81	248
42	2	230	0.86	232
43	2	229	0.87	231
44	0	253	0.00	253
45	2	209	0.95	211
46	1	212	0.47	213
47	1	185	0.54	186
48	0	192	0.00	192
49	0	207	0.00	207
50	1	199	0.50	200
51	2	218	0.91	220
52	0	224	0.00	224
53	1	174	0.57	175
54	1	207	0.48	208
55	0	196	0.00	196
56	1	226	0.44	227
57	1	209	0.48	210
58	0	233	0.00	233
59	0	178	0.00	178
60	1	143	0.69	144
61	1	160	0.62	161
62	1	171	0.58	172
63	0	197	0.00	197
64	4	212	1.85	216
65	0	205	0.00	205
66	0	174	0.00	174
67	0	185	0.00	185
68	0	199	0.00	199
69	1	183	0.54	184
70	1	153	0.65	154
71	0	160	0.00	160
72	1	160	0.62	161
73	1	164	0.61	165
74	0	146	0.00	146
75	0	162	0.00	162
76	0	183	0.00	183
