CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	199	2188	8.34	2387
2	0	13	0.00	13
3	0	13	0.00	13
4	11	164	6.29	175
5	8	201	3.83	209
6	7	244	2.79	251
7	10	223	4.29	233
8	15	289	4.93	304
9	12	230	4.96	242
10	9	233	3.72	242
11	5	266	1.85	271
12	15	261	5.43	276
13	15	254	5.58	269
14	11	248	4.25	259
15	9	237	3.66	246
16	16	296	5.13	312
17	11	239	4.40	250
18	11	250	4.21	261
19	16	297	5.11	313
20	11	201	5.19	212
21	9	261	3.33	270
22	11	270	3.91	281
23	16	272	5.56	288
24	13	233	5.28	246
25	12	256	4.48	268
26	13	294	4.23	307
27	15	247	5.73	262
28	16	269	5.61	285
29	7	291	2.35	298
30	16	263	5.73	279
31	17	269	5.94	286
32	6	285	2.06	291
33	9	215	4.02	224
34	18	255	6.59	273
35	8	261	2.97	269
36	12	214	5.31	226
37	14	256	5.19	270
38	15	221	6.36	236
39	11	233	4.51	244
40	9	259	3.36	268
41	14	238	5.56	252
42	7	263	2.59	270
43	12	261	4.40	273
44	10	258	3.73	268
45	10	268	3.60	278
46	28	238	10.53	266
47	8	248	3.12	256
48	11	256	4.12	267
49	15	214	6.55	229
50	9	219	3.95	228
51	15	232	6.07	247
52	15	219	6.41	234
53	8	205	3.76	213
54	8	235	3.29	243
55	19	277	6.42	296
56	13	209	5.86	222
57	10	236	4.07	246
58	7	235	2.89	242
59	10	254	3.79	264
60	15	235	6.00	250
61	9	247	3.52	256
62	17	233	6.80	250
63	14	222	5.93	236
64	13	236	5.22	249
65	17	233	6.80	250
66	9	246	3.53	255
67	14	209	6.28	223
68	9	191	4.50	200
69	12	208	5.45	220
70	10	205	4.65	215
71	15	211	6.64	226
72	10	236	4.07	246
73	11	218	4.80	229
74	11	187	5.56	198
75	4	182	2.15	186
76	12	194	5.83	206
77	8	194	3.96	202
78	10	179	5.29	189
79	7	227	2.99	234
80	6	167	3.47	173
81	8	169	4.52	177
82	3	193	1.53	196
83	11	124	8.15	135
84	5	184	2.65	189
85	4	181	2.16	185
86	8	165	4.62	173
87	16	180	8.16	196
88	4	98	3.92	102
89	10	156	6.02	166
90	4	106	3.64	110
91	6	144	4.00	150
92	10	127	7.30	137
93	7	125	5.30	132
94	5	115	4.17	120
95	9	96	8.57	105
96	7	91	7.14	98
97	8	132	5.71	140
98	9	105	7.89	114
99	3	60	4.76	63
100	0	6	0.00	6
101	0	7	0.00	7
102	0	6	0.00	6
103	0	5	0.00	5
104	0	9	0.00	9
105	2	5	28.57	7
106	0	1	0.00	1
107	0	1	0.00	1
108	1	3	25.00	4
109	0	7	0.00	7
110	0	4	0.00	4
111	1	2	33.33	3
112	0	2	0.00	2
113	0	5	0.00	5
114	0	7	0.00	7
115	0	4	0.00	4
116	0	2	0.00	2
117	0	4	0.00	4
118	0	0		0
119	0	4	0.00	4
120	0	1	0.00	1
121	0	2	0.00	2
122	1	4	20.00	5
123	0	2	0.00	2
124	0	4	0.00	4
125	0	3	0.00	3
126	1	0	100.00	1
127	0	1	0.00	1
128	0	1	0.00	1
129	0	1	0.00	1
130	0	2	0.00	2
131	0	1	0.00	1
132	0	1	0.00	1
133	2	0	100.00	2
134	0	0		0
135	1	0	100.00	1
136	0	0		0
137	1	0	100.00	1
138	0	3	0.00	3
139	0	1	0.00	1
140	0	1	0.00	1
141	0	1	0.00	1
142	0	0		0
143	0	1	0.00	1
144	0	1	0.00	1
145	0	0		0
146	0	2	0.00	2
147	0	0		0
148	0	0		0
149	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	10	0.00	10
2	0	13	0.00	13
3	0	12	0.00	12
4	0	127	0.00	127
5	0	202	0.00	202
6	1	224	0.44	225
7	0	244	0.00	244
8	0	201	0.00	201
9	1	241	0.41	242
10	1	202	0.49	203
11	0	251	0.00	251
12	1	206	0.48	207
13	0	192	0.00	192
14	0	210	0.00	210
15	1	242	0.41	243
16	0	198	0.00	198
17	0	232	0.00	232
18	2	257	0.77	259
19	2	190	1.04	192
20	0	173	0.00	173
21	0	224	0.00	224
22	0	225	0.00	225
23	0	213	0.00	213
24	0	196	0.00	196
25	0	243	0.00	243
26	0	206	0.00	206
27	1	206	0.48	207
28	0	241	0.00	241
29	1	188	0.53	189
30	0	183	0.00	183
31	0	218	0.00	218
32	1	182	0.55	183
33	0	246	0.00	246
34	0	199	0.00	199
35	1	208	0.48	209
36	1	227	0.44	228
37	0	188	0.00	188
38	0	194	0.00	194
39	0	230	0.00	230
40	0	198	0.00	198
41	1	267	0.37	268
42	3	215	1.38	218
43	0	201	0.00	201
44	0	263	0.00	263
45	2	187	1.06	189
46	0	223	0.00	223
47	1	180	0.55	181
48	0	223	0.00	223
49	0	217	0.00	217
50	3	242	1.22	245
51	0	221	0.00	221
52	0	232	0.00	232
53	2	220	0.90	222
54	1	219	0.45	220
55	2	151	1.31	153
56	1	204	0.49	205
57	0	206	0.00	206
58	0	218	0.00	218
59	0	193	0.00	193
60	1	147	0.68	148
61	0	207	0.00	207
62	2	160	1.23	162
63	0	184	0.00	184
64	0	195	0.00	195
65	1	190	0.52	191
66	1	170	0.58	171
67	1	168	0.59	169
68	0	201	0.00	201
69	0	176	0.00	176
70	0	166	0.00	166
71	0	174	0.00	174
72	2	142	1.39	144
73	0	158	0.00	158
74	0	148	0.00	148
75	0	152	0.00	152
76	0	160	0.00	160
77	1	151	0.66	152
78	0	159	0.00	159
79	1	156	0.64	157
80	0	170	0.00	170
81	0	181	0.00	181
82	0	116	0.00	116
83	0	149	0.00	149
84	1	127	0.78	128
85	0	120	0.00	120
86	0	150	0.00	150
87	0	110	0.00	110
88	1	131	0.76	132
89	0	120	0.00	120
90	1	94	1.05	95
91	0	150	0.00	150
92	0	87	0.00	87
93	0	76	0.00	76
94	0	98	0.00	98
95	0	107	0.00	107
96	0	106	0.00	106
97	0	99	0.00	99
98	0	94	0.00	94
99	0	44	0.00	44
100	0	7	0.00	7
101	0	4	0.00	4
102	0	8	0.00	8
103	0	3	0.00	3
104	0	3	0.00	3
105	0	2	0.00	2
106	0	7	0.00	7
107	0	4	0.00	4
108	0	4	0.00	4
109	0	2	0.00	2
110	0	5	0.00	5
111	0	2	0.00	2
112	0	3	0.00	3
113	0	2	0.00	2
114	0	2	0.00	2
115	0	2	0.00	2
116	0	3	0.00	3
117	0	2	0.00	2
118	0	2	0.00	2
119	0	4	0.00	4
120	0	2	0.00	2
121	0	2	0.00	2
122	0	2	0.00	2
123	0	1	0.00	1
124	0	1	0.00	1
125	0	2	0.00	2
126	0	2	0.00	2
127	0	1	0.00	1
128	0	1	0.00	1
129	0	2	0.00	2
130	0	2	0.00	2
131	0	0		0
132	0	0		0
133	0	2	0.00	2
134	0	0		0
135	0	0		0
136	0	1	0.00	1
137	0	0		0
138	0	0		0
139	0	0		0
140	0	0		0
141	0	2	0.00	2
142	0	0		0
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	2	0.00	2
149	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2	35	5.41	37
2	0	37	0.00	37
3	1	28	3.45	29
4	0	342	0.00	342
5	1	401	0.25	402
6	0	428	0.00	428
7	0	376	0.00	376
8	0	336	0.00	336
9	1	342	0.29	343
10	0	331	0.00	331
11	1	339	0.29	340
12	0	344	0.00	344
13	1	378	0.26	379
14	1	379	0.26	380
15	3	359	0.83	362
16	0	351	0.00	351
17	0	325	0.00	325
18	2	305	0.65	307
19	0	303	0.00	303
20	1	374	0.27	375
21	0	320	0.00	320
22	3	326	0.91	329
23	0	337	0.00	337
24	1	355	0.28	356
25	1	372	0.27	373
26	0	378	0.00	378
27	1	371	0.27	372
28	2	339	0.59	341
29	0	335	0.00	335
30	2	357	0.56	359
31	1	332	0.30	333
32	1	393	0.25	394
33	2	332	0.60	334
34	1	324	0.31	325
35	0	321	0.00	321
36	1	387	0.26	388
37	0	330	0.00	330
38	1	352	0.28	353
39	2	347	0.57	349
40	0	325	0.00	325
41	0	336	0.00	336
42	2	340	0.58	342
43	0	342	0.00	342
44	0	339	0.00	339
45	3	292	1.02	295
46	2	317	0.63	319
47	2	341	0.58	343
48	2	317	0.63	319
49	0	390	0.00	390
50	0	397	0.00	397
51	0	394	0.00	394
52	0	362	0.00	362
53	2	340	0.58	342
54	0	294	0.00	294
55	2	311	0.64	313
56	2	299	0.66	301
57	0	274	0.00	274
58	2	267	0.74	269
59	0	304	0.00	304
60	0	300	0.00	300
61	1	316	0.32	317
62	2	340	0.58	342
63	2	300	0.66	302
64	3	349	0.85	352
65	3	303	0.98	306
66	0	272	0.00	272
67	1	318	0.31	319
68	0	338	0.00	338
69	3	304	0.98	307
70	2	286	0.69	288
71	0	293	0.00	293
72	0	283	0.00	283
73	4	279	1.41	283
74	2	235	0.84	237
75	0	274	0.00	274
76	0	288	0.00	288
77	0	275	0.00	275
78	0	282	0.00	282
79	0	262	0.00	262
80	0	261	0.00	261
81	1	229	0.43	230
82	0	273	0.00	273
83	4	226	1.74	230
84	0	263	0.00	263
85	1	257	0.39	258
86	1	246	0.40	247
87	0	209	0.00	209
88	0	237	0.00	237
89	0	196	0.00	196
90	0	158	0.00	158
91	1	164	0.61	165
92	1	194	0.51	195
93	0	177	0.00	177
94	0	154	0.00	154
95	0	208	0.00	208
96	1	160	0.62	161
97	2	170	1.16	172
98	0	160	0.00	160
99	0	68	0.00	68
100	0	10	0.00	10
101	0	5	0.00	5
102	0	4	0.00	4
103	0	6	0.00	6
104	0	8	0.00	8
105	0	6	0.00	6
106	0	8	0.00	8
107	0	7	0.00	7
108	0	6	0.00	6
109	0	6	0.00	6
110	0	8	0.00	8
111	0	5	0.00	5
112	0	3	0.00	3
113	0	3	0.00	3
114	0	6	0.00	6
115	0	3	0.00	3
116	0	5	0.00	5
117	0	7	0.00	7
118	0	4	0.00	4
119	0	6	0.00	6
120	0	3	0.00	3
121	0	3	0.00	3
122	0	2	0.00	2
123	0	0		0
124	0	0		0
125	0	2	0.00	2
126	0	3	0.00	3
127	0	0		0
128	0	4	0.00	4
129	0	1	0.00	1
130	0	0		0
131	0	3	0.00	3
132	0	1	0.00	1
133	0	2	0.00	2
134	0	3	0.00	3
135	0	2	0.00	2
136	0	2	0.00	2
137	0	2	0.00	2
138	0	0		0
139	0	1	0.00	1
140	0	0		0
141	0	0		0
142	0	0		0
143	0	1	0.00	1
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	0		0
149	0	1	0.00	1

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	23	0.00	23
2	0	14	0.00	14
3	3	79	3.66	82
4	6	71	7.79	77
5	8	97	7.62	105
6	4	84	4.55	88
7	4	118	3.28	122
8	5	87	5.43	92
9	3	61	4.69	64
10	2	95	2.06	97
11	3	77	3.75	80
12	5	71	6.58	76
13	4	58	6.45	62
14	5	43	10.42	48
15	7	58	10.77	65
16	0	60	0.00	60
17	0	29	0.00	29
18	5	42	10.64	47
19	2	34	5.56	36
20	2	47	4.08	49
21	2	34	5.56	36
22	4	42	8.70	46
23	2	40	4.76	42
24	0	58	0.00	58
25	0	28	0.00	28
26	0	33	0.00	33
27	2	25	7.41	27
28	2	21	8.70	23
29	0	40	0.00	40
30	2	18	10.00	20
31	0	31	0.00	31
32	1	32	3.03	33
33	0	16	0.00	16
34	1	17	5.56	18
35	0	16	0.00	16
36	0	17	0.00	17
37	0	16	0.00	16
38	2	27	6.90	29
39	0	9	0.00	9
40	0	6	0.00	6
41	0	5	0.00	5
42	0	11	0.00	11
43	1	17	5.56	18
44	0	15	0.00	15
45	0	2	0.00	2
46	2	16	11.11	18
47	0	7	0.00	7
48	0	9	0.00	9
49	0	2	0.00	2
50	0	5	0.00	5
51	0	6	0.00	6
52	1	7	12.50	8
53	0	1	0.00	1
54	0	5	0.00	5
55	1	3	25.00	4
56	1	6	14.29	7
57	0	2	0.00	2
58	2	7	22.22	9
59	0	4	0.00	4
60	0	2	0.00	2
61	0	4	0.00	4
62	0	1	0.00	1
