CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	218	2166	9.14	2384
2	0	13	0.00	13
3	0	14	0.00	14
4	13	176	6.88	189
5	12	216	5.26	228
6	11	248	4.25	259
7	13	215	5.70	228
8	12	263	4.36	275
9	12	241	4.74	253
10	20	274	6.80	294
11	12	232	4.92	244
12	15	284	5.02	299
13	14	275	4.84	289
14	13	258	4.80	271
15	11	226	4.64	237
16	11	314	3.38	325
17	8	217	3.56	225
18	2	230	0.86	232
19	20	313	6.01	333
20	12	207	5.48	219
21	7	234	2.90	241
22	17	271	5.90	288
23	12	245	4.67	257
24	8	258	3.01	266
25	18	293	5.79	311
26	9	309	2.83	318
27	16	288	5.26	304
28	21	262	7.42	283
29	9	282	3.09	291
30	18	253	6.64	271
31	11	258	4.09	269
32	12	298	3.87	310
33	8	208	3.70	216
34	11	241	4.37	252
35	11	278	3.81	289
36	9	248	3.50	257
37	16	261	5.78	277
38	13	210	5.83	223
39	17	252	6.32	269
40	6	250	2.34	256
41	12	228	5.00	240
42	15	266	5.34	281
43	6	243	2.41	249
44	15	260	5.45	275
45	9	254	3.42	263
46	22	216	9.24	238
47	16	257	5.86	273
48	14	258	5.15	272
49	14	241	5.49	255
50	11	258	4.09	269
51	15	211	6.64	226
52	15	237	5.95	252
53	12	230	4.96	242
54	8	233	3.32	241
55	7	279	2.45	286
56	13	237	5.20	250
57	10	241	3.98	251
58	11	236	4.45	247
59	12	247	4.63	259
60	12	242	4.72	254
61	7	224	3.03	231
62	21	216	8.86	237
63	15	193	7.21	208
64	9	255	3.41	264
65	13	255	4.85	268
66	9	254	3.42	263
67	11	230	4.56	241
68	9	193	4.46	202
69	7	203	3.33	210
70	10	233	4.12	243
71	14	218	6.03	232
72	11	241	4.37	252
73	3	206	1.44	209
74	10	189	5.03	199
75	8	163	4.68	171
76	10	203	4.69	213
77	8	238	3.25	246
78	10	196	4.85	206
79	11	237	4.44	248
80	6	177	3.28	183
81	5	166	2.92	171
82	9	206	4.19	215
83	4	133	2.92	137
84	5	177	2.75	182
85	4	207	1.90	211
86	10	150	6.25	160
87	6	178	3.26	184
88	5	119	4.03	124
89	10	154	6.10	164
90	2	110	1.79	112
91	9	149	5.70	158
92	3	143	2.05	146
93	12	135	8.16	147
94	3	117	2.50	120
95	4	112	3.45	116
96	2	104	1.89	106
97	1	117	0.85	118
98	10	87	10.31	97
99	4	49	7.55	53
100	0	11	0.00	11
101	0	6	0.00	6
102	4	6	40.00	10
103	0	5	0.00	5
104	1	5	16.67	6
105	0	6	0.00	6
106	1	5	16.67	6
107	2	1	66.67	3
108	1	8	11.11	9
109	1	7	12.50	8
110	0	2	0.00	2
111	0	7	0.00	7
112	2	7	22.22	9
113	0	2	0.00	2
114	0	5	0.00	5
115	0	2	0.00	2
116	0	1	0.00	1
117	2	5	28.57	7
118	0	4	0.00	4
119	1	2	33.33	3
120	0	3	0.00	3
121	1	2	33.33	3
122	0	2	0.00	2
123	0	1	0.00	1
124	0	3	0.00	3
125	0	0		0
126	0	2	0.00	2
127	0	1	0.00	1
128	0	1	0.00	1
129	0	1	0.00	1
130	0	0		0
131	0	4	0.00	4
132	0	2	0.00	2
133	0	4	0.00	4
134	0	0		0
135	0	1	0.00	1
136	0	2	0.00	2
137	0	0		0
138	0	0		0
139	0	1	0.00	1
140	0	1	0.00	1
141	0	2	0.00	2
142	0	4	0.00	4
143	0	2	0.00	2
144	0	0		0
145	0	1	0.00	1
146	0	0		0
147	0	0		0
148	0	2	0.00	2
149	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	12	0.00	12
2	0	23	0.00	23
3	0	7	0.00	7
4	0	147	0.00	147
5	2	222	0.89	224
6	2	225	0.88	227
7	2	241	0.82	243
8	1	223	0.45	224
9	1	267	0.37	268
10	0	188	0.00	188
11	1	237	0.42	238
12	0	190	0.00	190
13	0	200	0.00	200
14	0	194	0.00	194
15	1	248	0.40	249
16	1	210	0.47	211
17	2	219	0.90	221
18	0	256	0.00	256
19	0	186	0.00	186
20	1	178	0.56	179
21	0	223	0.00	223
22	0	224	0.00	224
23	2	190	1.04	192
24	0	219	0.00	219
25	1	238	0.42	239
26	2	195	1.02	197
27	0	248	0.00	248
28	2	267	0.74	269
29	0	177	0.00	177
30	1	179	0.56	180
31	1	253	0.39	254
32	1	189	0.53	190
33	0	230	0.00	230
34	1	262	0.38	263
35	1	237	0.42	238
36	1	210	0.47	211
37	1	184	0.54	185
38	0	193	0.00	193
39	2	232	0.85	234
40	2	191	1.04	193
41	1	258	0.39	259
42	2	232	0.85	234
43	1	209	0.48	210
44	0	263	0.00	263
45	0	213	0.00	213
46	1	212	0.47	213
47	0	204	0.00	204
48	1	224	0.44	225
49	0	192	0.00	192
50	0	200	0.00	200
51	0	211	0.00	211
52	4	237	1.66	241
53	1	221	0.45	222
54	2	212	0.93	214
55	0	152	0.00	152
56	1	209	0.48	210
57	0	201	0.00	201
58	0	215	0.00	215
59	0	207	0.00	207
60	2	157	1.26	159
61	0	176	0.00	176
62	3	162	1.82	165
63	2	190	1.04	192
64	0	194	0.00	194
65	0	192	0.00	192
66	0	191	0.00	191
67	0	195	0.00	195
68	2	188	1.05	190
69	1	211	0.47	212
70	0	180	0.00	180
71	0	171	0.00	171
72	2	167	1.18	169
73	0	173	0.00	173
74	0	142	0.00	142
75	0	123	0.00	123
76	0	179	0.00	179
77	1	170	0.58	171
78	0	160	0.00	160
79	0	165	0.00	165
80	0	136	0.00	136
81	0	193	0.00	193
82	1	102	0.97	103
83	0	142	0.00	142
84	0	138	0.00	138
85	0	128	0.00	128
86	0	159	0.00	159
87	0	104	0.00	104
88	0	141	0.00	141
89	0	106	0.00	106
90	1	109	0.91	110
91	1	133	0.75	134
92	1	100	0.99	101
93	1	81	1.22	82
94	1	103	0.96	104
95	0	93	0.00	93
96	1	118	0.84	119
97	0	104	0.00	104
98	0	83	0.00	83
99	0	39	0.00	39
100	0	6	0.00	6
101	0	7	0.00	7
102	0	6	0.00	6
103	0	7	0.00	7
104	0	4	0.00	4
105	0	8	0.00	8
106	0	4	0.00	4
107	0	1	0.00	1
108	0	7	0.00	7
109	0	3	0.00	3
110	0	2	0.00	2
111	0	5	0.00	5
112	0	2	0.00	2
113	0	0		0
114	0	4	0.00	4
115	0	1	0.00	1
116	0	2	0.00	2
117	0	3	0.00	3
118	0	1	0.00	1
119	0	2	0.00	2
120	0	4	0.00	4
121	0	3	0.00	3
122	0	0		0
123	0	3	0.00	3
124	0	1	0.00	1
125	0	2	0.00	2
126	0	1	0.00	1
127	0	0		0
128	0	2	0.00	2
129	0	1	0.00	1
130	0	3	0.00	3
131	0	0		0
132	0	1	0.00	1
133	0	0		0
134	0	0		0
135	0	1	0.00	1
136	0	2	0.00	2
137	0	0		0
138	0	0		0
139	1	1	50.00	2
140	0	1	0.00	1
141	0	1	0.00	1
142	0	2	0.00	2
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2	32	5.88	34
2	0	30	0.00	30
3	0	20	0.00	20
4	4	328	1.20	332
5	1	345	0.29	346
6	0	449	0.00	449
7	1	399	0.25	400
8	0	389	0.00	389
9	1	321	0.31	322
10	1	303	0.33	304
