CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	223	2141	9.43	2364
2	0	19	0.00	19
3	1	15	6.25	16
4	16	176	8.33	192
5	10	197	4.83	207
6	14	282	4.73	296
7	9	212	4.07	221
8	19	285	6.25	304
9	10	255	3.77	265
10	14	255	5.20	269
11	16	276	5.48	292
12	16	267	5.65	283
13	17	277	5.78	294
14	17	282	5.69	299
15	12	252	4.55	264
16	11	276	3.83	287
17	10	251	3.83	261
18	12	247	4.63	259
19	15	294	4.85	309
20	10	229	4.18	239
21	10	192	4.95	202
22	11	301	3.53	312
23	16	246	6.11	262
24	17	247	6.44	264
25	15	303	4.72	318
26	10	299	3.24	309
27	17	275	5.82	292
28	21	274	7.12	295
29	11	251	4.20	262
30	12	235	4.86	247
31	17	275	5.82	292
32	22	295	6.94	317
33	15	230	6.12	245
34	20	265	7.02	285
35	14	258	5.15	272
36	8	218	3.54	226
37	11	267	3.96	278
38	18	245	6.84	263
39	9	250	3.47	259
40	12	271	4.24	283
41	13	243	5.08	256
42	7	291	2.35	298
43	14	213	6.17	227
44	9	252	3.45	261
45	17	280	5.72	297
46	17	216	7.30	233
47	9	266	3.27	275
48	12	251	4.56	263
49	14	244	5.43	258
50	18	232	7.20	250
51	16	248	6.06	264
52	11	252	4.18	263
53	11	225	4.66	236
54	7	275	2.48	282
55	13	261	4.74	274
56	13	208	5.88	221
57	14	244	5.43	258
58	10	239	4.02	249
59	13	257	4.81	270
60	12	225	5.06	237
61	15	234	6.02	249
62	17	253	6.30	270
63	17	218	7.23	235
64	9	258	3.37	267
65	11	259	4.07	270
66	9	257	3.38	266
67	18	231	7.23	249
68	12	186	6.06	198
69	12	201	5.63	213
70	14	226	5.83	240
71	11	235	4.47	246
72	8	238	3.25	246
73	10	236	4.07	246
74	9	195	4.41	204
75	13	187	6.50	200
76	10	180	5.26	190
77	10	226	4.24	236
78	12	175	6.42	187
79	10	208	4.59	218
80	9	188	4.57	197
81	6	165	3.51	171
82	8	208	3.70	216
83	9	126	6.67	135
84	8	153	4.97	161
85	10	167	5.65	177
86	7	158	4.24	165
87	6	186	3.12	192
88	5	138	3.50	143
89	12	152	7.32	164
90	4	125	3.10	129
91	9	167	5.11	176
92	6	133	4.32	139
93	5	129	3.73	134
94	4	121	3.20	125
95	7	112	5.88	119
96	5	111	4.31	116
97	6	121	4.72	127
98	4	101	3.81	105
99	4	43	8.51	47
100	0	11	0.00	11
101	0	5	0.00	5
102	0	8	0.00	8
103	1	1	50.00	2
104	0	4	0.00	4
105	1	5	16.67	6
106	0	8	0.00	8
107	0	3	0.00	3
108	0	10	0.00	10
109	0	6	0.00	6
110	1	3	25.00	4
111	0	7	0.00	7
112	0	3	0.00	3
113	0	2	0.00	2
114	1	1	50.00	2
115	0	4	0.00	4
116	0	4	0.00	4
117	0	3	0.00	3
118	0	2	0.00	2
119	0	4	0.00	4
120	0	0		0
121	0	3	0.00	3
122	1	2	33.33	3
123	0	0		0
124	0	1	0.00	1
125	0	1	0.00	1
126	0	2	0.00	2
127	0	1	0.00	1
128	0	1	0.00	1
129	0	2	0.00	2
130	0	0		0
131	0	1	0.00	1
132	0	2	0.00	2
133	0	1	0.00	1
134	0	1	0.00	1
135	0	2	0.00	2
136	0	1	0.00	1
137	0	2	0.00	2
138	1	0	100.00	1
139	0	1	0.00	1
140	0	1	0.00	1
141	0	0		0
142	0	2	0.00	2
143	0	0		0
144	0	0		0
145	0	0		0
146	1	1	50.00	2
147	0	0		0
148	0	1	0.00	1
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	18	5.26	19
2	0	33	0.00	33
3	0	7	0.00	7
4	2	120	1.64	122
5	2	197	1.01	199
6	0	242	0.00	242
7	0	237	0.00	237
8	0	199	0.00	199
9	2	233	0.85	235
10	1	222	0.45	223
11	1	222	0.45	223
12	1	195	0.51	196
13	1	212	0.47	213
14	0	210	0.00	210
15	3	235	1.26	238
16	1	234	0.43	235
17	0	226	0.00	226
18	0	265	0.00	265
19	0	213	0.00	213
20	0	187	0.00	187
21	1	225	0.44	226
22	0	228	0.00	228
23	0	207	0.00	207
24	1	195	0.51	196
25	0	231	0.00	231
26	1	198	0.50	199
27	0	216	0.00	216
28	1	248	0.40	249
29	0	167	0.00	167
30	1	188	0.53	189
31	0	287	0.00	287
32	0	222	0.00	222
33	0	213	0.00	213
34	0	212	0.00	212
35	0	229	0.00	229
36	0	220	0.00	220
37	2	212	0.93	214
38	1	187	0.53	188
39	1	237	0.42	238
40	2	198	1.00	200
41	0	236	0.00	236
42	1	219	0.45	220
43	0	209	0.00	209
44	0	267	0.00	267
45	0	212	0.00	212
46	2	238	0.83	240
47	0	185	0.00	185
48	0	232	0.00	232
49	0	198	0.00	198
50	1	205	0.49	206
51	1	232	0.43	233
52	1	235	0.42	236
53	0	201	0.00	201
54	0	211	0.00	211
55	0	179	0.00	179
56	1	214	0.47	215
57	1	207	0.48	208
58	0	219	0.00	219
59	0	186	0.00	186
60	0	147	0.00	147
61	0	201	0.00	201
62	1	162	0.61	163
63	1	181	0.55	182
64	1	183	0.54	184
65	0	182	0.00	182
66	1	203	0.49	204
67	0	185	0.00	185
68	1	179	0.56	180
69	1	205	0.49	206
70	0	201	0.00	201
71	0	167	0.00	167
72	1	183	0.54	184
73	1	169	0.59	170
74	1	156	0.64	157
75	0	152	0.00	152
76	0	189	0.00	189
77	1	167	0.60	168
78	1	170	0.58	171
79	0	153	0.00	153
80	3	125	2.34	128
81	1	193	0.52	194
82	0	129	0.00	129
83	1	130	0.76	131
84	0	120	0.00	120
85	1	121	0.82	122
86	0	152	0.00	152
87	0	132	0.00	132
88	1	141	0.70	142
89	2	85	2.30	87
90	1	106	0.93	107
91	0	126	0.00	126
92	0	81	0.00	81
93	0	96	0.00	96
94	0	90	0.00	90
95	0	92	0.00	92
96	0	125	0.00	125
97	1	121	0.82	122
98	0	88	0.00	88
99	0	44	0.00	44
100	0	3	0.00	3
101	0	3	0.00	3
102	0	5	0.00	5
103	0	3	0.00	3
104	0	4	0.00	4
105	0	8	0.00	8
106	0	3	0.00	3
107	0	4	0.00	4
108	0	2	0.00	2
109	0	5	0.00	5
110	0	2	0.00	2
111	0	5	0.00	5
112	0	3	0.00	3
113	0	1	0.00	1
114	0	1	0.00	1
115	0	2	0.00	2
116	0	1	0.00	1
117	0	0		0
118	0	2	0.00	2
119	0	1	0.00	1
120	0	2	0.00	2
121	0	0		0
122	0	0		0
123	0	3	0.00	3
124	0	3	0.00	3
125	0	0		0
126	0	0		0
127	0	1	0.00	1
128	0	2	0.00	2
129	0	1	0.00	1
130	0	1	0.00	1
131	0	1	0.00	1
132	0	0		0
133	0	0		0
134	0	0		0
135	0	2	0.00	2
136	0	3	0.00	3
137	0	0		0
138	0	1	0.00	1
139	0	1	0.00	1
140	0	1	0.00	1
141	0	1	0.00	1
142	0	0		0
143	0	0		0
144	0	0		0
145	0	1	0.00	1
146	0	0		0
147	0	0		0
148	0	0		0
149	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	44	2.22	45
2	0	27	0.00	27
3	0	20	0.00	20
4	1	354	0.28	355
5	0	386	0.00	386
6	0	423	0.00	423
7	3	387	0.77	390
8	2	371	0.54	373
9	2	351	0.57	353
10	2	350	0.57	352
11	0	356	0.00	356
12	0	362	0.00	362
13	0	362	0.00	362
14	2	343	0.58	345
15	2	340	0.58	342
16	1	334	0.30	335
17	0	326	0.00	326
18	3	285	1.04	288
19	1	315	0.32	316
20	0	359	0.00	359
21	0	328	0.00	328
22	0	344	0.00	344
23	2	344	0.58	346
24	0	368	0.00	368
25	2	387	0.51	389
26	0	365	0.00	365
27	1	392	0.25	393
28	0	373	0.00	373
29	0	369	0.00	369
30	1	421	0.24	422
31	1	342	0.29	343
32	2	366	0.54	368
33	0	288	0.00	288
34	0	351	0.00	351
35	0	320	0.00	320
36	0	392	0.00	392
37	1	353	0.28	354
38	0	376	0.00	376
39	1	314	0.32	315
40	2	349	0.57	351
41	1	338	0.29	339
42	1	365	0.27	366
43	2	347	0.57	349
44	0	375	0.00	375
45	1	322	0.31	323
46	2	313	0.63	315
47	1	330	0.30	331
48	1	346	0.29	347
49	0	380	0.00	380
50	0	412	0.00	412
51	1	394	0.25	395
52	0	366	0.00	366
53	1	333	0.30	334
54	0	283	0.00	283
55	0	316	0.00	316
56	1	317	0.31	318
57	1	294	0.34	295
58	1	309	0.32	310
59	1	342	0.29	343
60	2	344	0.58	346
61	2	322	0.62	324
62	0	340	0.00	340
63	0	296	0.00	296
64	2	363	0.55	365
65	1	324	0.31	325
66	3	301	0.99	304
67	0	336	0.00	336
68	3	328	0.91	331
69	1	309	0.32	310
70	0	284	0.00	284
71	1	297	0.34	298
72	0	275	0.00	275
73	1	281	0.35	282
74	0	235	0.00	235
75	0	314	0.00	314
76	0	289	0.00	289
77	1	274	0.36	275
78	1	274	0.36	275
79	0	283	0.00	283
80	0	293	0.00	293
81	1	280	0.36	281
82	3	294	1.01	297
83	0	232	0.00	232
84	1	263	0.38	264
85	0	262	0.00	262
86	0	267	0.00	267
87	0	209	0.00	209
88	1	256	0.39	257
89	0	205	0.00	205
90	1	204	0.49	205
91	0	170	0.00	170
92	0	194	0.00	194
93	1	178	0.56	179
94	0	178	0.00	178
95	0	194	0.00	194
96	0	186	0.00	186
97	2	156	1.27	158
98	2	124	1.59	126
99	0	77	0.00	77
100	0	10	0.00	10
101	0	8	0.00	8
102	0	7	0.00	7
103	0	14	0.00	14
104	0	8	0.00	8
105	0	7	0.00	7
106	0	3	0.00	3
107	0	4	0.00	4
108	0	3	0.00	3
109	0	3	0.00	3
110	0	6	0.00	6
111	0	4	0.00	4
112	0	2	0.00	2
113	0	4	0.00	4
114	0	6	0.00	6
115	0	2	0.00	2
116	0	1	0.00	1
117	0	2	0.00	2
118	0	2	0.00	2
119	0	2	0.00	2
120	0	2	0.00	2
121	0	2	0.00	2
122	0	3	0.00	3
123	0	3	0.00	3
124	0	2	0.00	2
125	0	1	0.00	1
126	0	2	0.00	2
127	0	2	0.00	2
128	0	1	0.00	1
129	0	2	0.00	2
130	0	1	0.00	1
131	0	2	0.00	2
132	0	2	0.00	2
133	0	2	0.00	2
134	0	2	0.00	2
135	0	2	0.00	2
136	0	0		0
137	0	0		0
138	0	1	0.00	1
139	0	2	0.00	2
140	0	3	0.00	3
141	0	2	0.00	2
142	0	1	0.00	1
143	0	1	0.00	1
144	0	1	0.00	1
145	0	2	0.00	2
146	0	0		0
147	0	1	0.00	1
148	0	2	0.00	2
149	0	2	0.00	2

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	23	0.00	23
2	0	25	0.00	25
3	5	79	5.95	84
4	5	80	5.88	85
5	2	87	2.25	89
6	2	88	2.22	90
7	6	128	4.48	134
8	2	86	2.27	88
9	2	80	2.44	82
10	5	87	5.43	92
11	7	82	7.87	89
12	3	66	4.35	69
13	5	88	5.38	93
14	2	44	4.35	46
15	3	71	4.05	74
16	1	51	1.92	52
17	2	34	5.56	36
18	2	41	4.65	43
19	1	32	3.03	33
20	3	45	6.25	48
21	3	31	8.82	34
22	3	38	7.32	41
23	6	34	15.00	40
24	3	57	5.00	60
25	1	25	3.85	26
26	3	31	8.82	34
27	1	34	2.86	35
28	1	16	5.88	17
29	2	29	6.45	31
30	3	22	12.00	25
31	2	22	8.33	24
32	2	22	8.33	24
33	2	19	9.52	21
34	2	16	11.11	18
35	0	14	0.00	14
36	1	12	7.69	13
37	0	29	0.00	29
38	0	18	0.00	18
39	0	9	0.00	9
40	0	7	0.00	7
41	0	7	0.00	7
42	1	14	6.67	15
43	0	11	0.00	11
44	0	15	0.00	15
45	0	4	0.00	4
46	0	10	0.00	10
47	0	11	0.00	11
48	1	6	14.29	7
49	0	7	0.00	7
50	1	5	16.67	6
51	0	2	0.00	2
52	1	13	7.14	14
53	0	1	0.00	1
54	0	9	0.00	9
55	0	4	0.00	4
56	0	4	0.00	4
57	1	3	25.00	4
58	0	7	0.00	7
59	0	2	0.00	2
60	1	4	20.00	5
61	0	5	0.00	5
62	0	2	0.00	2
63	0	3	0.00	3
64	0	3	0.00	3
65	0	1	0.00	1
66	0	2	0.00	2
67	0	3	0.00	3
68	0	0		0
69	0	1	0.00	1
70	0	0		0
71	0	1	0.00	1
72	0	2	0.00	2
73	0	0		0
74	0	1	0.00	1
75	0	1	0.00	1
76	0	0		0
77	0	2	0.00	2
78	0	0		0
79	0	1	0.00	1
80	0	0		0
81	0	2	0.00	2
82	0	0		0
83	0	1	0.00	1
84	0	0		0
85	0	1	0.00	1
86	0	1	0.00	1
87	0	1	0.00	1
88	0	0		0
89	0	0		0
90	0	0		0
91	0	0		0
92	0	0		0
93	0	0		0
94	0	1	0.00	1
95	0	1	0.00	1
96	0	0		0
97	0	1	0.00	1

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	11	2133	0.51	2144
2	0	29	0.00	29
3	0	8	0.00	8
4	1	43	2.27	44
5	0	53	0.00	53
6	0	71	0.00	71
7	0	69	0.00	69
8	0	99	0.00	99
9	0	86	0.00	86
10	0	52	0.00	52
11	0	61	0.00	61
12	0	41	0.00	41
13	0	48	0.00	48
14	0	42	0.00	42
15	0	55	0.00	55
16	0	60	0.00	60
17	0	45	0.00	45
18	0	56	0.00	56
19	0	55	0.00	55
20	0	52	0.00	52
21	0	42	0.00	42
22	0	40	0.00	40
23	0	23	0.00	23
24	0	18	0.00	18
25	0	37	0.00	37
26	0	17	0.00	17
27	0	13	0.00	13
28	0	15	0.00	15
29	0	29	0.00	29
30	0	26	0.00	26
31	0	30	0.00	30
32	0	22	0.00	22
33	0	24	0.00	24
34	0	22	0.00	22
35	0	26	0.00	26
36	0	17	0.00	17
37	0	9	0.00	9
38	0	13	0.00	13
39	0	6	0.00	6
40	0	16	0.00	16
41	1	16	5.88	17
42	0	4	0.00	4
43	0	8	0.00	8
44	0	5	0.00	5
45	0	6	0.00	6
46	0	2	0.00	2
47	0	8	0.00	8
48	0	14	0.00	14
49	0	5	0.00	5
50	0	9	0.00	9
51	0	2	0.00	2
52	0	7	0.00	7
53	0	7	0.00	7
54	0	0		0
55	0	8	0.00	8
56	0	3	0.00	3
57	0	0		0
58	0	3	0.00	3
59	0	2	0.00	2
60	0	3	0.00	3
61	0	2	0.00	2
62	0	0		0
63	1	3	25.00	4
64	0	2	0.00	2
65	0	0		0
66	0	0		0
67	0	0		0
68	0	3	0.00	3
69	0	0		0
70	0	1	0.00	1
71	0	1	0.00	1
72	0	1	0.00	1
73	0	1	0.00	1
74	0	1	0.00	1
75	0	1	0.00	1
76	0	1	0.00	1
77	0	1	0.00	1
78	0	1	0.00	1
79	0	0		0
80	0	0		0
81	0	0		0
82	0	1	0.00	1
83	0	0		0
84	0	1	0.00	1
85	0	1	0.00	1
86	0	0		0
87	0	1	0.00	1
88	0	0		0
89	0	1	0.00	1
90	0	0		0
91	0	0		0
92	0	0		0
93	0	0		0
94	0	0		0
95	0	0		0
96	0	0		0
97	0	0		0

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	6	0.00	6
2	5	903	0.55	908
3	0	279	0.00	279
4	1	180	0.55	181
5	1	145	0.68	146
6	0	99	0.00	99
7	0	94	0.00	94
8	1	116	0.85	117
9	0	106	0.00	106
10	0	123	0.00	123
11	0	78	0.00	78
12	0	80	0.00	80
13	0	53	0.00	53
14	0	94	0.00	94
15	1	74	1.33	75
16	0	70	0.00	70
17	0	63	0.00	63
18	0	63	0.00	63
19	0	71	0.00	71
20	1	47	2.08	48
21	0	45	0.00	45
22	0	48	0.00	48
23	0	52	0.00	52
24	0	41	0.00	41
25	0	44	0.00	44
26	0	38	0.00	38
27	0	31	0.00	31
28	0	30	0.00	30
29	0	33	0.00	33
30	0	23	0.00	23
31	0	29	0.00	29
32	0	36	0.00	36
33	0	16	0.00	16
34	0	16	0.00	16
35	0	37	0.00	37
36	0	20	0.00	20
37	0	16	0.00	16
38	0	15	0.00	15
39	0	9	0.00	9
40	0	17	0.00	17
41	0	13	0.00	13
42	0	17	0.00	17
43	0	20	0.00	20
44	0	23	0.00	23
45	0	15	0.00	15
46	0	10	0.00	10
47	0	10	0.00	10
48	0	5	0.00	5
49	0	14	0.00	14
50	0	8	0.00	8
51	0	11	0.00	11
52	0	10	0.00	10
53	0	11	0.00	11
54	0	16	0.00	16
55	0	12	0.00	12
56	0	14	0.00	14
57	0	5	0.00	5
58	0	8	0.00	8
59	0	5	0.00	5
60	0	1	0.00	1
61	0	3	0.00	3
62	0	3	0.00	3
63	0	0		0
64	0	1	0.00	1
65	0	1	0.00	1
66	0	0		0
67	0	0		0
68	0	4	0.00	4
69	0	4	0.00	4
70	0	2	0.00	2
71	0	0		0
72	0	1	0.00	1
73	0	0		0
74	0	0		0
75	0	0		0
76	0	0		0
77	0	0		0
78	1	1	50.00	2
79	0	1	0.00	1
80	0	1	0.00	1
81	0	1	0.00	1
82	0	0		0
83	0	0		0
84	0	1	0.00	1
85	0	0		0
86	0	0		0
87	0	0		0
88	0	0		0
89	0	1	0.00	1
90	0	0		0
91	0	0		0
