CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	193	2176	8.15	2369
2	0	14	0.00	14
3	1	16	5.88	17
4	7	181	3.72	188
5	7	219	3.10	226
6	6	269	2.18	275
7	18	224	7.44	242
8	15	267	5.32	282
9	10	267	3.61	277
10	11	227	4.62	238
11	9	232	3.73	241
12	6	283	2.08	289
13	27	272	9.03	299
14	10	242	3.97	252
15	9	242	3.59	251
16	16	286	5.30	302
17	11	224	4.68	235
18	8	266	2.92	274
19	21	293	6.69	314
20	3	218	1.36	221
21	15	238	5.93	253
22	16	261	5.78	277
23	12	285	4.04	297
24	13	229	5.37	242
25	9	284	3.07	293
26	10	301	3.22	311
27	15	261	5.43	276
28	24	267	8.25	291
29	7	282	2.42	289
30	13	293	4.25	306
31	19	272	6.53	291
32	10	282	3.42	292
33	6	234	2.50	240
34	7	299	2.29	306
35	17	261	6.12	278
36	10	195	4.88	205
37	8	269	2.89	277
38	13	226	5.44	239
39	10	239	4.02	249
40	14	294	4.55	308
41	12	235	4.86	247
42	17	278	5.76	295
43	7	262	2.60	269
44	13	263	4.71	276
45	6	238	2.46	244
46	14	235	5.62	249
47	21	257	7.55	278
48	14	257	5.17	271
49	13	226	5.44	239
50	12	245	4.67	257
51	14	246	5.38	260
52	13	271	4.58	284
53	16	254	5.93	270
54	9	238	3.64	247
55	15	268	5.30	283
56	12	254	4.51	266
57	16	226	6.61	242
58	10	259	3.72	269
59	13	271	4.58	284
60	9	249	3.49	258
61	17	239	6.64	256
62	15	231	6.10	246
63	12	219	5.19	231
64	15	237	5.95	252
65	10	240	4.00	250
66	14	237	5.58	251
67	21	204	9.33	225
68	5	218	2.24	223
69	10	198	4.81	208
70	9	220	3.93	229
71	16	211	7.05	227
72	5	240	2.04	245
73	12	206	5.50	218
74	5	198	2.46	203
75	7	160	4.19	167
76	14	196	6.67	210
77	5	213	2.29	218
78	11	188	5.53	199
79	12	220	5.17	232
80	10	175	5.41	185
81	7	167	4.02	174
82	7	189	3.57	196
83	5	131	3.68	136
84	7	176	3.83	183
85	7	179	3.76	186
86	11	179	5.79	190
87	5	154	3.14	159
88	2	143	1.38	145
89	5	140	3.45	145
90	3	131	2.24	134
91	4	147	2.65	151
92	4	147	2.65	151
93	9	135	6.25	144
94	1	115	0.86	116
95	5	129	3.73	134
96	5	116	4.13	121
97	3	133	2.21	136
98	3	115	2.54	118
99	1	44	2.22	45
100	1	8	11.11	9
101	0	1	0.00	1
102	2	5	28.57	7
103	1	7	12.50	8
104	0	4	0.00	4
105	0	4	0.00	4
106	0	7	0.00	7
107	1	3	25.00	4
108	0	6	0.00	6
109	0	5	0.00	5
110	0	4	0.00	4
111	0	4	0.00	4
112	0	8	0.00	8
113	1	3	25.00	4
114	0	6	0.00	6
115	1	2	33.33	3
116	0	2	0.00	2
117	1	1	50.00	2
118	0	1	0.00	1
119	1	3	25.00	4
120	0	1	0.00	1
121	0	5	0.00	5
122	0	4	0.00	4
123	0	3	0.00	3
124	0	5	0.00	5
125	0	1	0.00	1
126	0	1	0.00	1
127	0	2	0.00	2
128	0	2	0.00	2
129	0	0		0
130	0	1	0.00	1
131	0	4	0.00	4
132	0	1	0.00	1
133	0	1	0.00	1
134	0	0		0
135	0	1	0.00	1
136	0	1	0.00	1
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	1	0.00	1
141	0	0		0
142	0	2	0.00	2
143	0	0		0
144	0	1	0.00	1
145	0	1	0.00	1
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	10	9.09	11
2	0	24	0.00	24
3	0	12	0.00	12
4	0	118	0.00	118
5	1	209	0.48	210
6	1	241	0.41	242
7	0	233	0.00	233
8	2	232	0.85	234
9	2	226	0.88	228
10	0	190	0.00	190
11	3	255	1.16	258
12	0	212	0.00	212
13	0	192	0.00	192
14	0	196	0.00	196
15	1	235	0.42	236
16	1	210	0.47	211
17	0	257	0.00	257
18	0	250	0.00	250
19	0	181	0.00	181
20	0	176	0.00	176
21	0	215	0.00	215
22	1	236	0.42	237
23	2	190	1.04	192
24	0	173	0.00	173
25	1	253	0.39	254
26	3	203	1.46	206
27	0	209	0.00	209
28	0	228	0.00	228
29	1	196	0.51	197
30	0	185	0.00	185
31	0	245	0.00	245
32	1	171	0.58	172
33	0	241	0.00	241
34	0	229	0.00	229
35	0	221	0.00	221
36	0	220	0.00	220
37	1	201	0.50	202
38	1	193	0.52	194
39	1	239	0.42	240
40	2	188	1.05	190
41	3	238	1.24	241
42	4	238	1.65	242
43	1	208	0.48	209
44	0	196	0.00	196
45	1	204	0.49	205
46	1	225	0.44	226
47	0	197	0.00	197
48	1	202	0.49	203
49	0	215	0.00	215
50	0	198	0.00	198
51	1	245	0.41	246
52	1	209	0.48	210
53	1	196	0.51	197
54	0	191	0.00	191
55	0	167	0.00	167
56	1	213	0.47	214
57	3	213	1.39	216
58	2	226	0.88	228
59	1	165	0.60	166
60	1	172	0.58	173
61	1	191	0.52	192
62	0	161	0.00	161
