CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	213	2170	8.94	2383
2	0	14	0.00	14
3	1	10	9.09	11
4	14	162	7.95	176
5	14	225	5.86	239
6	15	267	5.32	282
7	11	226	4.64	237
8	13	275	4.51	288
9	11	255	4.14	266
10	13	221	5.56	234
11	13	233	5.28	246
12	10	281	3.44	291
13	22	259	7.83	281
14	11	271	3.90	282
15	10	232	4.13	242
16	14	261	5.09	275
17	4	240	1.64	244
18	1	251	0.40	252
19	17	278	5.76	295
20	11	212	4.93	223
21	14	237	5.58	251
22	9	271	3.21	280
23	17	251	6.34	268
24	10	239	4.02	249
25	11	275	3.85	286
26	15	304	4.70	319
27	9	283	3.08	292
28	17	249	6.39	266
29	7	283	2.41	290
30	8	281	2.77	289
31	15	294	4.85	309
32	8	287	2.71	295
33	11	216	4.85	227
34	17	271	5.90	288
35	10	266	3.62	276
36	5	205	2.38	210
37	16	271	5.57	287
38	9	227	3.81	236
39	4	253	1.56	257
40	16	283	5.35	299
41	15	249	5.68	264
42	9	303	2.88	312
43	7	259	2.63	266
44	11	265	3.99	276
45	8	275	2.83	283
46	16	223	6.69	239
47	13	263	4.71	276
48	15	242	5.84	257
49	21	242	7.98	263
50	14	250	5.30	264
51	5	220	2.22	225
52	9	235	3.69	244
53	12	231	4.94	243
54	18	244	6.87	262
55	14	262	5.07	276
56	12	241	4.74	253
57	14	227	5.81	241
58	12	243	4.71	255
59	13	252	4.91	265
60	14	234	5.65	248
61	14	245	5.41	259
62	18	244	6.87	262
63	13	249	4.96	262
64	13	265	4.68	278
65	15	257	5.51	272
66	8	271	2.87	279
67	9	247	3.52	256
68	6	203	2.87	209
69	6	213	2.74	219
70	12	223	5.11	235
71	14	244	5.43	258
72	13	256	4.83	269
73	10	229	4.18	239
74	8	212	3.64	220
75	16	177	8.29	193
76	17	196	7.98	213
77	6	198	2.94	204
78	11	218	4.80	229
79	7	226	3.00	233
80	12	199	5.69	211
81	10	177	5.35	187
82	10	234	4.10	244
83	5	135	3.57	140
84	3	185	1.60	188
