CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	201	2197	8.38	2398
2	0	14	0.00	14
3	0	6	0.00	6
4	11	181	5.73	192
5	7	193	3.50	200
6	11	244	4.31	255
7	13	216	5.68	229
8	15	263	5.40	278
9	9	254	3.42	263
10	19	240	7.34	259
11	11	251	4.20	262
12	22	274	7.43	296
13	16	299	5.08	315
14	12	235	4.86	247
15	12	245	4.67	257
16	13	292	4.26	305
17	9	243	3.57	252
18	10	244	3.94	254
19	20	288	6.49	308
20	7	202	3.35	209
21	12	212	5.36	224
22	14	275	4.84	289
23	14	235	5.62	249
24	11	232	4.53	243
25	20	273	6.83	293
26	14	270	4.93	284
27	22	256	7.91	278
28	24	260	8.45	284
29	10	247	3.89	257
30	13	251	4.92	264
31	18	290	5.84	308
32	11	275	3.85	286
33	13	233	5.28	246
34	16	267	5.65	283
35	14	270	4.93	284
36	13	188	6.47	201
37	13	279	4.45	292
38	16	238	6.30	254
39	13	260	4.76	273
40	13	236	5.22	249
41	13	246	5.02	259
42	10	262	3.68	272
43	13	241	5.12	254
44	15	230	6.12	245
45	16	287	5.28	303
46	16	228	6.56	244
47	19	264	6.71	283
48	10	249	3.86	259
49	12	226	5.04	238
50	8	223	3.46	231
51	13	234	5.26	247
52	12	230	4.96	242
53	13	225	5.46	238
54	11	221	4.74	232
55	19	278	6.40	297
56	16	192	7.69	208
57	13	240	5.14	253
58	9	226	3.83	235
59	13	266	4.66	279
60	15	246	5.75	261
61	13	244	5.06	257
62	19	235	7.48	254
63	13	229	5.37	242
64	21	239	8.08	260
65	25	243	9.33	268
66	13	285	4.36	298
67	11	210	4.98	221
68	10	213	4.48	223
69	11	188	5.53	199
70	11	232	4.53	243
71	19	262	6.76	281
72	11	222	4.72	233
73	13	235	5.24	248
74	10	209	4.57	219
75	10	170	5.56	180
76	16	215	6.93	231
77	9	234	3.70	243
78	6	212	2.75	218
79	14	227	5.81	241
80	9	174	4.92	183
81	7	149	4.49	156
82	3	198	1.49	201
83	8	124	6.06	132
84	5	156	3.11	161
85	6	196	2.97	202
86	10	155	6.06	165
87	16	145	9.94	161
88	2	124	1.59	126
89	8	146	5.19	154
90	8	115	6.50	123
91	5	142	3.40	147
92	7	130	5.11	137
93	8	157	4.85	165
94	6	122	4.69	128
95	5	119	4.03	124
96	6	107	5.31	113
97	5	111	4.31	116
98	9	96	8.57	105
99	1	58	1.69	59
100	0	18	0.00	18
101	1	6	14.29	7
102	0	7	0.00	7
103	0	8	0.00	8
104	1	2	33.33	3
105	1	5	16.67	6
106	2	8	20.00	10
107	1	7	12.50	8
108	0	3	0.00	3
109	2	9	18.18	11
110	0	4	0.00	4
111	0	6	0.00	6
112	2	5	28.57	7
113	0	2	0.00	2
114	1	5	16.67	6
115	0	4	0.00	4
116	1	1	50.00	2
117	1	4	20.00	5
118	1	2	33.33	3
119	0	3	0.00	3
120	0	2	0.00	2
121	0	2	0.00	2
122	0	3	0.00	3
123	0	1	0.00	1
124	0	3	0.00	3
125	1	4	20.00	5
126	0	5	0.00	5
127	0	1	0.00	1
128	0	4	0.00	4
129	0	3	0.00	3
130	0	2	0.00	2
131	0	1	0.00	1
132	0	2	0.00	2
133	0	2	0.00	2
134	0	2	0.00	2
135	1	1	50.00	2
136	0	1	0.00	1
137	0	4	0.00	4
138	0	1	0.00	1
139	0	3	0.00	3
140	0	0		0
141	0	0		0
142	0	1	0.00	1
143	0	0		0
144	0	2	0.00	2
145	0	2	0.00	2
146	0	1	0.00	1
147	0	1	0.00	1
148	0	0		0
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	10	0.00	10
2	0	14	0.00	14
3	0	11	0.00	11
4	0	129	0.00	129
5	1	187	0.53	188
6	2	253	0.78	255
7	2	248	0.80	250
8	0	214	0.00	214
9	1	220	0.45	221
10	1	194	0.51	195
11	1	228	0.44	229
12	0	206	0.00	206
13	0	212	0.00	212
14	0	190	0.00	190
15	1	237	0.42	238
16	0	218	0.00	218
17	0	231	0.00	231
18	0	264	0.00	264
19	1	182	0.55	183
20	0	175	0.00	175
21	1	224	0.44	225
22	0	236	0.00	236
23	0	209	0.00	209
24	1	196	0.51	197
25	1	224	0.44	225
26	1	198	0.50	199
27	0	235	0.00	235
28	0	243	0.00	243
29	1	182	0.55	183
30	1	197	0.51	198
31	3	238	1.24	241
32	1	194	0.51	195
33	1	237	0.42	238
34	1	226	0.44	227
35	2	203	0.98	205
36	0	231	0.00	231
37	0	194	0.00	194
38	0	206	0.00	206
39	0	232	0.00	232
40	0	228	0.00	228
41	2	256	0.78	258
42	1	205	0.49	206
43	0	229	0.00	229
44	0	245	0.00	245
45	1	201	0.50	202
46	1	235	0.42	236
47	0	178	0.00	178
48	0	232	0.00	232
49	0	197	0.00	197
50	0	184	0.00	184
51	2	215	0.92	217
52	1	227	0.44	228
53	0	202	0.00	202
54	5	206	2.37	211
55	0	175	0.00	175
56	0	198	0.00	198
57	1	197	0.51	198
58	0	237	0.00	237
59	0	174	0.00	174
60	0	150	0.00	150
61	0	197	0.00	197
62	0	186	0.00	186
63	0	210	0.00	210
64	1	200	0.50	201
65	1	216	0.46	217
66	1	157	0.63	158
67	0	164	0.00	164
68	0	197	0.00	197
69	0	215	0.00	215
70	1	210	0.47	211
71	0	188	0.00	188
72	0	165	0.00	165
73	1	194	0.51	195
74	2	151	1.31	153
75	2	182	1.09	184
76	1	185	0.54	186
77	1	156	0.64	157
78	0	169	0.00	169
79	0	159	0.00	159
80	0	128	0.00	128
81	0	185	0.00	185
82	0	132	0.00	132
83	1	159	0.62	160
84	0	142	0.00	142
85	1	128	0.78	129
86	1	152	0.65	153
87	0	114	0.00	114
88	1	134	0.74	135
89	0	135	0.00	135
90	0	107	0.00	107
91	1	147	0.68	148
92	0	104	0.00	104
93	0	81	0.00	81
94	0	114	0.00	114
95	0	92	0.00	92
96	0	120	0.00	120
97	0	119	0.00	119
98	0	103	0.00	103
99	1	45	2.17	46
100	0	8	0.00	8
101	0	6	0.00	6
102	0	11	0.00	11
103	0	8	0.00	8
104	0	5	0.00	5
105	0	8	0.00	8
106	0	3	0.00	3
107	0	7	0.00	7
108	0	7	0.00	7
109	0	5	0.00	5
110	0	2	0.00	2
111	0	2	0.00	2
112	0	5	0.00	5
113	0	3	0.00	3
114	0	3	0.00	3
115	0	2	0.00	2
116	0	4	0.00	4
117	0	2	0.00	2
118	0	3	0.00	3
119	0	2	0.00	2
120	0	2	0.00	2
121	0	0		0
122	0	4	0.00	4
123	0	3	0.00	3
124	0	2	0.00	2
125	0	3	0.00	3
126	0	1	0.00	1
127	0	2	0.00	2
128	0	3	0.00	3
129	0	0		0
130	0	1	0.00	1
131	0	3	0.00	3
132	0	3	0.00	3
133	0	1	0.00	1
134	0	3	0.00	3
135	0	1	0.00	1
136	0	3	0.00	3
137	0	1	0.00	1
138	0	1	0.00	1
139	0	0		0
140	0	1	0.00	1
141	0	2	0.00	2
142	0	0		0
143	0	1	0.00	1
144	0	0		0
145	0	1	0.00	1
146	0	0		0
147	0	3	0.00	3
148	0	0		0
149	0	1	0.00	1

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	26	3.70	27
2	0	27	0.00	27
3	0	21	0.00	21
4	1	334	0.30	335
5	1	401	0.25	402
6	1	430	0.23	431
7	2	375	0.53	377
8	1	360	0.28	361
9	3	320	0.93	323
10	2	360	0.55	362
11	2	310	0.64	312
12	1	346	0.29	347
13	1	370	0.27	371
14	2	381	0.52	383
15	3	410	0.73	413
16	0	366	0.00	366
17	1	311	0.32	312
18	1	286	0.35	287
19	1	306	0.33	307
20	2	318	0.62	320
21	1	366	0.27	367
22	1	333	0.30	334
23	1	353	0.28	354
24	2	374	0.53	376
25	2	403	0.49	405
26	3	377	0.79	380
27	1	386	0.26	387
28	1	349	0.29	350
29	0	349	0.00	349
30	1	365	0.27	366
31	0	356	0.00	356
32	1	346	0.29	347
33	2	310	0.64	312
34	0	318	0.00	318
35	0	313	0.00	313
36	3	354	0.84	357
37	0	317	0.00	317
38	0	345	0.00	345
39	2	344	0.58	346
40	0	337	0.00	337
41	1	327	0.30	328
42	1	358	0.28	359
43	0	324	0.00	324
44	0	337	0.00	337
45	1	329	0.30	330
46	0	340	0.00	340
47	1	344	0.29	345
48	0	315	0.00	315
49	0	399	0.00	399
50	3	385	0.77	388
51	1	427	0.23	428
52	1	334	0.30	335
53	0	344	0.00	344
54	1	306	0.33	307
55	1	353	0.28	354
56	0	293	0.00	293
57	0	305	0.00	305
58	3	294	1.01	297
59	1	324	0.31	325
60	3	326	0.91	329
61	0	351	0.00	351
62	2	352	0.56	354
63	0	298	0.00	298
64	0	319	0.00	319
65	1	280	0.36	281
66	1	261	0.38	262
67	1	316	0.32	317
68	2	360	0.55	362
69	1	316	0.32	317
70	0	287	0.00	287
71	0	272	0.00	272
