CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	193	2188	8.11	2381
2	0	14	0.00	14
3	3	17	15.00	20
4	13	175	6.91	188
5	6	203	2.87	209
6	16	254	5.93	270
7	13	231	5.33	244
8	18	288	5.88	306
9	14	217	6.06	231
10	6	274	2.14	280
11	8	241	3.21	249
12	14	260	5.11	274
13	11	288	3.68	299
14	7	254	2.68	261
15	8	261	2.97	269
16	18	289	5.86	307
17	10	230	4.17	240
18	9	245	3.54	254
19	7	305	2.24	312
20	6	216	2.70	222
21	14	211	6.22	225
22	10	278	3.47	288
23	18	249	6.74	267
24	17	249	6.39	266
25	11	292	3.63	303
26	17	272	5.88	289
27	7	284	2.41	291
28	9	286	3.05	295
29	12	261	4.40	273
30	20	284	6.58	304
31	13	242	5.10	255
32	12	300	3.85	312
33	13	211	5.80	224
34	12	287	4.01	299
35	14	290	4.61	304
36	11	219	4.78	230
37	15	260	5.45	275
38	11	250	4.21	261
39	8	228	3.39	236
40	14	242	5.47	256
41	10	246	3.91	256
42	12	280	4.11	292
43	10	287	3.37	297
44	11	228	4.60	239
45	7	275	2.48	282
46	22	250	8.09	272
47	21	251	7.72	272
48	13	265	4.68	278
49	15	235	6.00	250
50	12	233	4.90	245
51	15	235	6.00	250
52	8	253	3.07	261
53	16	234	6.40	250
54	7	246	2.77	253
55	15	297	4.81	312
56	12	221	5.15	233
57	8	255	3.04	263
58	10	247	3.89	257
59	14	258	5.15	272
60	7	237	2.87	244
61	8	223	3.46	231
62	15	234	6.02	249
63	14	212	6.19	226
64	11	248	4.25	259
65	14	243	5.45	257
66	15	228	6.17	243
67	11	189	5.50	200
68	7	197	3.43	204
69	9	211	4.09	220
70	10	219	4.37	229
71	10	240	4.00	250
72	6	228	2.56	234
73	11	222	4.72	233
74	12	189	5.97	201
75	11	191	5.45	202
76	19	194	8.92	213
77	11	204	5.12	215
78	13	176	6.88	189
79	14	197	6.64	211
80	9	177	4.84	186
81	13	159	7.56	172
82	7	165	4.07	172
83	5	135	3.57	140
84	8	169	4.52	177
85	5	186	2.62	191
86	7	165	4.07	172
87	11	170	6.08	181
88	7	118	5.60	125
89	11	132	7.69	143
90	8	138	5.48	146
91	9	145	5.84	154
92	5	126	3.82	131
93	11	134	7.59	145
94	4	117	3.31	121
95	5	113	4.24	118
96	5	109	4.39	114
97	4	122	3.17	126
98	10	105	8.70	115
99	0	45	0.00	45
100	1	6	14.29	7
101	0	6	0.00	6
102	0	3	0.00	3
103	1	4	20.00	5
104	0	8	0.00	8
105	0	2	0.00	2
106	0	3	0.00	3
107	0	3	0.00	3
108	0	4	0.00	4
109	0	6	0.00	6
110	0	5	0.00	5
111	0	2	0.00	2
112	0	6	0.00	6
113	0	0		0
114	2	4	33.33	6
115	0	4	0.00	4
116	1	2	33.33	3
117	1	2	33.33	3
118	0	1	0.00	1
119	0	3	0.00	3
120	0	5	0.00	5
121	0	0		0
122	0	2	0.00	2
123	0	2	0.00	2
124	0	1	0.00	1
125	0	3	0.00	3
126	0	1	0.00	1
127	0	3	0.00	3
128	0	2	0.00	2
129	0	2	0.00	2
130	0	4	0.00	4
131	0	2	0.00	2
132	0	0		0
133	0	1	0.00	1
134	0	1	0.00	1
135	0	1	0.00	1
136	0	0		0
137	0	2	0.00	2
138	0	2	0.00	2
139	0	0		0
140	0	1	0.00	1
141	0	2	0.00	2
142	0	0		0
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	14	0.00	14
2	0	19	0.00	19
3	0	12	0.00	12
4	0	140	0.00	140
5	1	184	0.54	185
6	0	262	0.00	262
7	0	265	0.00	265
8	0	199	0.00	199
9	1	232	0.43	233
10	0	205	0.00	205
11	1	208	0.48	209
12	0	198	0.00	198
13	0	219	0.00	219
14	1	214	0.47	215
15	0	217	0.00	217
16	3	207	1.43	210
17	0	235	0.00	235
18	1	264	0.38	265
19	1	216	0.46	217
20	3	191	1.55	194
21	1	242	0.41	243
22	0	283	0.00	283
23	0	242	0.00	242
24	0	182	0.00	182
25	1	229	0.43	230
26	0	202	0.00	202
27	0	248	0.00	248
28	2	236	0.84	238
29	1	185	0.54	186
30	0	154	0.00	154
31	0	238	0.00	238
32	0	209	0.00	209
33	0	212	0.00	212
34	2	227	0.87	229
35	0	235	0.00	235
36	0	220	0.00	220
37	1	212	0.47	213
38	1	191	0.52	192
39	1	211	0.47	212
40	1	202	0.49	203
41	0	296	0.00	296
42	1	239	0.42	240
43	0	198	0.00	198
44	2	220	0.90	222
45	0	213	0.00	213
46	1	254	0.39	255
47	1	184	0.54	185
48	0	238	0.00	238
49	0	223	0.00	223
50	0	199	0.00	199
51	1	211	0.47	212
52	1	216	0.46	217
53	0	200	0.00	200
54	3	184	1.60	187
55	0	183	0.00	183
56	0	241	0.00	241
57	0	215	0.00	215
58	1	232	0.43	233
59	0	193	0.00	193
60	0	141	0.00	141
61	0	192	0.00	192
62	0	146	0.00	146
63	1	198	0.50	199
64	2	184	1.08	186
65	1	200	0.50	201
66	1	172	0.58	173
67	2	184	1.08	186
68	0	199	0.00	199
69	0	174	0.00	174
70	1	194	0.51	195
71	0	165	0.00	165
72	0	168	0.00	168
73	0	160	0.00	160
74	1	145	0.68	146
75	1	141	0.70	142
76	1	177	0.56	178
77	0	163	0.00	163
78	0	147	0.00	147
79	1	144	0.69	145
80	0	142	0.00	142
81	0	180	0.00	180
82	1	127	0.78	128
83	1	140	0.71	141
84	0	125	0.00	125
85	0	122	0.00	122
86	2	144	1.37	146
87	2	134	1.47	136
88	2	127	1.55	129
89	0	115	0.00	115
90	0	112	0.00	112
91	0	135	0.00	135
92	1	100	0.99	101
93	0	73	0.00	73
94	0	100	0.00	100
95	0	110	0.00	110
96	0	107	0.00	107
97	0	119	0.00	119
98	0	98	0.00	98
99	0	27	0.00	27
100	0	3	0.00	3
101	0	6	0.00	6
102	0	9	0.00	9
103	0	4	0.00	4
104	0	2	0.00	2
105	0	4	0.00	4
106	0	10	0.00	10
107	0	5	0.00	5
108	0	7	0.00	7
109	0	5	0.00	5
110	0	1	0.00	1
111	0	3	0.00	3
112	0	6	0.00	6
113	0	1	0.00	1
