CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	181	2184	7.65	2365
2	0	20	0.00	20
3	3	19	13.64	22
4	9	171	5.00	180
5	17	197	7.94	214
6	9	263	3.31	272
7	11	230	4.56	241
8	21	287	6.82	308
9	16	259	5.82	275
10	8	236	3.28	244
11	21	266	7.32	287
12	10	283	3.41	293
13	10	280	3.45	290
14	11	286	3.70	297
15	6	225	2.60	231
16	12	272	4.23	284
17	13	230	5.35	243
18	9	263	3.31	272
19	16	313	4.86	329
20	16	205	7.24	221
21	5	241	2.03	246
22	15	267	5.32	282
23	17	239	6.64	256
24	17	203	7.73	220
25	18	292	5.81	310
26	11	289	3.67	300
27	12	266	4.32	278
28	12	265	4.33	277
29	10	258	3.73	268
30	16	281	5.39	297
31	10	284	3.40	294
32	15	282	5.05	297
33	11	232	4.53	243
34	16	243	6.18	259
35	14	288	4.64	302
36	8	216	3.57	224
37	14	281	4.75	295
38	19	251	7.04	270
39	9	266	3.27	275
40	9	270	3.23	279
41	13	243	5.08	256
42	16	298	5.10	314
43	13	223	5.51	236
44	13	242	5.10	255
45	16	290	5.23	306
46	22	210	9.48	232
47	12	278	4.14	290
48	16	283	5.35	299
49	14	234	5.65	248
50	14	239	5.53	253
51	14	242	5.47	256
52	6	227	2.58	233
53	18	236	7.09	254
54	15	244	5.79	259
55	14	279	4.78	293
56	13	245	5.04	258
57	8	227	3.40	235
58	18	246	6.82	264
59	6	292	2.01	298
60	11	253	4.17	264
61	10	221	4.33	231
62	17	224	7.05	241
63	13	201	6.07	214
64	12	227	5.02	239
65	18	262	6.43	280
66	14	242	5.47	256
67	11	225	4.66	236
68	16	202	7.34	218
69	11	195	5.34	206
70	16	217	6.87	233
71	12	208	5.45	220
72	10	235	4.08	245
73	10	224	4.27	234
74	13	181	6.70	194
75	9	182	4.71	191
76	12	172	6.52	184
77	7	235	2.89	242
78	14	184	7.07	198
79	6	206	2.83	212
80	3	175	1.69	178
81	5	159	3.05	164
82	8	220	3.51	228
83	14	133	9.52	147
84	8	176	4.35	184
85	13	200	6.10	213
86	14	173	7.49	187
87	8	161	4.73	169
88	9	122	6.87	131
89	10	146	6.41	156
90	4	136	2.86	140
91	4	120	3.23	124
92	5	130	3.70	135
93	10	124	7.46	134
94	7	131	5.07	138
95	6	114	5.00	120
96	6	106	5.36	112
97	6	114	5.00	120
98	8	97	7.62	105
99	6	49	10.91	55
100	1	5	16.67	6
101	0	4	0.00	4
102	1	6	14.29	7
103	0	10	0.00	10
104	0	4	0.00	4
105	0	4	0.00	4
106	0	7	0.00	7
107	0	2	0.00	2
108	0	6	0.00	6
109	0	11	0.00	11
110	0	1	0.00	1
111	0	6	0.00	6
112	1	5	16.67	6
113	0	1	0.00	1
114	0	6	0.00	6
115	0	1	0.00	1
116	1	1	50.00	2
117	0	6	0.00	6
118	0	3	0.00	3
119	1	4	20.00	5
120	0	1	0.00	1
121	0	2	0.00	2
122	1	7	12.50	8
123	1	2	33.33	3
124	1	3	25.00	4
125	0	1	0.00	1
126	1	5	16.67	6
127	0	1	0.00	1
128	0	1	0.00	1
129	0	4	0.00	4
130	0	2	0.00	2
131	0	3	0.00	3
132	1	3	25.00	4
133	0	0		0
134	0	1	0.00	1
135	0	1	0.00	1
136	0	3	0.00	3
137	0	0		0
138	0	2	0.00	2
139	0	2	0.00	2
140	0	0		0
141	0	0		0
142	0	2	0.00	2
143	0	0		0
144	0	0		0
145	0	1	0.00	1
146	0	0		0
147	0	1	0.00	1
148	0	0		0
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	14	0.00	14
2	0	27	0.00	27
3	0	16	0.00	16
4	0	115	0.00	115
5	1	179	0.56	180
