CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	219	2153	9.23	2372
2	0	14	0.00	14
3	2	12	14.29	14
4	9	176	4.86	185
5	17	198	7.91	215
6	13	270	4.59	283
7	8	217	3.56	225
8	17	301	5.35	318
9	11	230	4.56	241
10	19	268	6.62	287
11	10	264	3.65	274
12	13	250	4.94	263
13	13	284	4.38	297
14	18	247	6.79	265
15	9	211	4.09	220
16	12	273	4.21	285
17	3	240	1.23	243
18	9	259	3.36	268
19	17	283	5.67	300
20	14	207	6.33	221
21	16	243	6.18	259
22	9	261	3.33	270
23	10	227	4.22	237
24	8	259	3.00	267
25	11	308	3.45	319
26	15	279	5.10	294
27	15	281	5.07	296
28	12	286	4.03	298
29	5	264	1.86	269
30	15	283	5.03	298
31	12	286	4.03	298
32	13	258	4.80	271
33	10	232	4.13	242
34	19	274	6.48	293
35	17	254	6.27	271
36	15	208	6.73	223
37	13	295	4.22	308
38	18	254	6.62	272
39	14	245	5.41	259
40	5	273	1.80	278
41	13	246	5.02	259
42	16	282	5.37	298
43	10	239	4.02	249
44	13	239	5.16	252
45	13	244	5.06	257
46	14	218	6.03	232
47	14	259	5.13	273
48	18	258	6.52	276
49	7	219	3.10	226
50	9	243	3.57	252
51	17	224	7.05	241
52	12	220	5.17	232
53	8	234	3.31	242
54	13	231	5.33	244
55	11	273	3.87	284
56	12	222	5.13	234
57	11	214	4.89	225
58	15	240	5.88	255
59	10	247	3.89	257
60	18	276	6.12	294
61	8	229	3.38	237
62	18	226	7.38	244
63	17	219	7.20	236
64	14	262	5.07	276
65	5	247	1.98	252
66	21	237	8.14	258
67	12	222	5.13	234
68	8	192	4.00	200
69	16	194	7.62	210
70	14	211	6.22	225
71	18	227	7.35	245
72	8	212	3.64	220
73	8	214	3.60	222
74	9	180	4.76	189
75	11	220	4.76	231
76	9	178	4.81	187
77	12	226	5.04	238
78	11	168	6.15	179
79	12	208	5.45	220
80	4	171	2.29	175
81	6	154	3.75	160
82	4	176	2.22	180
83	3	139	2.11	142
84	4	147	2.65	151
85	5	179	2.72	184
86	11	143	7.14	154
87	6	171	3.39	177
88	4	101	3.81	105
89	8	138	5.48	146
90	2	104	1.89	106
91	7	136	4.90	143
92	4	126	3.08	130
93	6	130	4.41	136
94	2	128	1.54	130
95	7	111	5.93	118
96	4	107	3.60	111
97	2	114	1.72	116
98	6	113	5.04	119
99	1	52	1.89	53
100	0	14	0.00	14
101	0	7	0.00	7
