CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	182	2198	7.65	2380
2	0	14	0.00	14
3	1	15	6.25	16
4	16	183	8.04	199
5	12	202	5.61	214
6	15	258	5.49	273
7	14	237	5.58	251
8	11	272	3.89	283
9	11	238	4.42	249
10	15	242	5.84	257
11	14	253	5.24	267
12	17	261	6.12	278
13	15	292	4.89	307
14	14	250	5.30	264
15	12	214	5.31	226
16	18	285	5.94	303
17	8	218	3.54	226
18	13	223	5.51	236
19	17	321	5.03	338
20	12	206	5.50	218
21	18	233	7.17	251
22	13	290	4.29	303
23	10	260	3.70	270
24	13	252	4.91	265
25	14	295	4.53	309
26	10	263	3.66	273
27	9	251	3.46	260
28	16	243	6.18	259
29	10	270	3.57	280
30	13	255	4.85	268
31	9	264	3.30	273
32	27	268	9.15	295
33	6	223	2.62	229
34	12	275	4.18	287
35	12	269	4.27	281
36	13	236	5.22	249
37	15	267	5.32	282
38	16	252	5.97	268
39	13	236	5.22	249
40	13	245	5.04	258
41	22	225	8.91	247
42	12	301	3.83	313
43	8	238	3.25	246
44	10	255	3.77	265
45	7	293	2.33	300
46	17	209	7.52	226
47	24	294	7.55	318
48	16	252	5.97	268
49	15	264	5.38	279
50	6	256	2.29	262
51	16	198	7.48	214
52	9	247	3.52	256
53	13	207	5.91	220
54	4	249	1.58	253
55	15	285	5.00	300
56	7	230	2.95	237
57	9	237	3.66	246
58	6	246	2.38	252
59	9	266	3.27	275
60	5	261	1.88	266
61	10	261	3.69	271
62	11	244	4.31	255
63	7	227	2.99	234
64	10	229	4.18	239
65	14	217	6.06	231
66	13	261	4.74	274
67	9	215	4.02	224
68	10	207	4.61	217
69	5	205	2.38	210
70	9	213	4.05	222
71	14	240	5.51	254
72	11	252	4.18	263
73	14	212	6.19	226
74	9	201	4.29	210
75	14	191	6.83	205
76	15	198	7.04	213
77	10	228	4.20	238
78	7	186	3.63	193
79	7	218	3.11	225
80	4	166	2.35	170
81	6	197	2.96	203
82	6	200	2.91	206
83	6	141	4.08	147
84	1	170	0.58	171
85	3	196	1.51	199
86	7	156	4.29	163
87	7	191	3.54	198
88	4	130	2.99	134
89	8	163	4.68	171
90	2	110	1.79	112
91	7	159	4.22	166
92	4	136	2.86	140
93	6	135	4.26	141
94	5	133	3.62	138
95	4	131	2.96	135
96	4	104	3.70	108
