CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	224	2119	9.56	2343
2	0	20	0.00	20
3	2	16	11.11	18
4	10	199	4.78	209
5	13	221	5.56	234
6	13	254	4.87	267
7	12	204	5.56	216
8	9	278	3.14	287
9	14	235	5.62	249
10	13	242	5.10	255
11	12	245	4.67	257
12	21	301	6.52	322
13	18	281	6.02	299
14	8	263	2.95	271
15	9	244	3.56	253
16	8	298	2.61	306
17	8	190	4.04	198
18	14	234	5.65	248
19	17	302	5.33	319
20	14	222	5.93	236
21	15	229	6.15	244
22	12	291	3.96	303
23	10	267	3.61	277
24	17	239	6.64	256
25	17	275	5.82	292
26	17	301	5.35	318
27	12	294	3.92	306
28	21	262	7.42	283
29	7	279	2.45	286
30	11	264	4.00	275
31	11	308	3.45	319
32	12	273	4.21	285
33	10	209	4.57	219
34	23	261	8.10	284
35	10	262	3.68	272
36	19	202	8.60	221
37	17	229	6.91	246
38	16	246	6.11	262
39	8	255	3.04	263
40	11	251	4.20	262
41	14	245	5.41	259
42	11	287	3.69	298
43	14	264	5.04	278
44	8	228	3.39	236
45	19	277	6.42	296
46	17	236	6.72	253
47	19	264	6.71	283
48	14	237	5.58	251
49	18	207	8.00	225
50	8	254	3.05	262
51	17	226	7.00	243
52	11	247	4.26	258
53	9	234	3.70	243
54	13	252	4.91	265
55	20	270	6.90	290
56	10	247	3.89	257
57	13	235	5.24	248
58	12	254	4.51	266
59	15	266	5.34	281
60	14	250	5.30	264
61	7	237	2.87	244
62	11	256	4.12	267
63	16	221	6.75	237
64	12	236	4.84	248
65	7	240	2.83	247
66	6	255	2.30	261
67	14	225	5.86	239
68	10	206	4.63	216
69	11	188	5.53	199
70	11	259	4.07	270
71	9	264	3.30	273
72	7	240	2.83	247
73	11	233	4.51	244
74	10	193	4.93	203
75	8	173	4.42	181
76	5	195	2.50	200
77	9	209	4.13	218
78	5	223	2.19	228
79	7	215	3.15	222
80	9	176	4.86	185
81	6	178	3.26	184
82	4	209	1.88	213
83	7	138	4.83	145
84	6	184	3.16	190
85	7	196	3.45	203
86	12	172	6.52	184
87	5	165	2.94	170
88	8	133	5.67	141
89	14	161	8.00	175
90	3	121	2.42	124
91	7	156	4.29	163
92	7	165	4.07	172
93	8	133	5.67	141
94	7	137	4.86	144
95	10	127	7.30	137
96	9	105	7.89	114
97	7	125	5.30	132
98	8	103	7.21	111
99	0	46	0.00	46
100	0	10	0.00	10
101	0	6	0.00	6
102	1	6	14.29	7
103	1	9	10.00	10
104	0	4	0.00	4
105	0	5	0.00	5
106	1	3	25.00	4
107	1	2	33.33	3
108	0	3	0.00	3
109	1	1	50.00	2
110	0	3	0.00	3
111	0	3	0.00	3
112	0	2	0.00	2
113	1	3	25.00	4
114	0	1	0.00	1
