CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	188	2198	7.88	2386
2	0	15	0.00	15
3	2	18	10.00	20
4	10	202	4.72	212
5	9	181	4.74	190
6	8	224	3.45	232
7	17	202	7.76	219
8	18	275	6.14	293
9	9	230	3.77	239
10	16	215	6.93	231
11	13	258	4.80	271
12	23	265	7.99	288
13	15	268	5.30	283
14	13	274	4.53	287
15	15	218	6.44	233
16	18	300	5.66	318
17	10	212	4.50	222
18	12	232	4.92	244
19	19	272	6.53	291
20	8	209	3.69	217
21	7	238	2.86	245
22	7	296	2.31	303
23	16	251	5.99	267
24	17	261	6.12	278
25	13	272	4.56	285
26	14	273	4.88	287
27	10	272	3.55	282
28	12	271	4.24	283
29	9	243	3.57	252
30	15	263	5.40	278
31	16	302	5.03	318
32	14	264	5.04	278
33	13	215	5.70	228
34	20	286	6.54	306
35	26	256	9.22	282
36	8	232	3.33	240
37	6	291	2.02	297
38	15	222	6.33	237
39	10	222	4.31	232
40	14	261	5.09	275
41	10	257	3.75	267
42	16	296	5.13	312
43	14	270	4.93	284
44	7	262	2.60	269
45	15	269	5.28	284
46	9	211	4.09	220
47	12	280	4.11	292
48	9	247	3.52	256
49	22	231	8.70	253
50	5	245	2.00	250
51	13	238	5.18	251
52	15	241	5.86	256
53	13	221	5.56	234
54	14	236	5.60	250
55	19	300	5.96	319
56	12	237	4.82	249
57	21	232	8.30	253
58	16	253	5.95	269
59	11	257	4.10	268
60	9	261	3.33	270
61	16	209	7.11	225
62	13	245	5.04	258
63	11	214	4.89	225
64	8	251	3.09	259
65	14	247	5.36	261
66	11	247	4.26	258
67	10	226	4.24	236
68	9	191	4.50	200
69	12	195	5.80	207
70	15	199	7.01	214
71	10	247	3.89	257
72	16	235	6.37	251
73	14	223	5.91	237
74	9	205	4.21	214
75	9	173	4.95	182
76	13	217	5.65	230
77	13	222	5.53	235
78	8	201	3.83	209
79	8	218	3.54	226
80	8	163	4.68	171
81	7	169	3.98	176
82	9	193	4.46	202
83	9	131	6.43	140
84	10	175	5.41	185
85	7	201	3.37	208
86	8	206	3.74	214
87	11	180	5.76	191
88	4	113	3.42	117
89	7	162	4.14	169
90	7	119	5.56	126
91	5	157	3.09	162
