CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	195	2181	8.21	2376
2	0	20	0.00	20
3	0	16	0.00	16
4	10	160	5.88	170
5	15	181	7.65	196
6	18	259	6.50	277
7	11	210	4.98	221
8	22	311	6.61	333
9	10	228	4.20	238
10	17	264	6.05	281
11	9	240	3.61	249
12	12	288	4.00	300
13	17	270	5.92	287
14	10	226	4.24	236
15	7	264	2.58	271
16	16	287	5.28	303
17	12	238	4.80	250
18	5	236	2.07	241
19	14	316	4.24	330
20	11	219	4.78	230
21	17	233	6.80	250
22	13	277	4.48	290
23	18	239	7.00	257
24	13	247	5.00	260
25	15	294	4.85	309
26	10	291	3.32	301
27	10	277	3.48	287
28	21	266	7.32	287
29	11	259	4.07	270
30	15	237	5.95	252
31	24	275	8.03	299
32	18	256	6.57	274
33	15	199	7.01	214
34	12	266	4.32	278
35	14	273	4.88	287
36	9	221	3.91	230
37	16	258	5.84	274
38	13	251	4.92	264
39	8	221	3.49	229
40	9	266	3.27	275
41	13	259	4.78	272
42	9	265	3.28	274
43	7	248	2.75	255
44	16	247	6.08	263
45	9	275	3.17	284
46	11	210	4.98	221
47	16	277	5.46	293
48	13	254	4.87	267
49	13	228	5.39	241
50	11	233	4.51	244
51	11	215	4.87	226
52	13	227	5.42	240
53	10	222	4.31	232
54	19	236	7.45	255
55	10	295	3.28	305
56	5	235	2.08	240
57	18	219	7.59	237
58	14	221	5.96	235
59	9	281	3.10	290
60	17	234	6.77	251
61	16	210	7.08	226
62	13	232	5.31	245
63	10	226	4.24	236
64	10	234	4.10	244
65	12	253	4.53	265
66	14	257	5.17	271
67	14	209	6.28	223
68	14	205	6.39	219
69	9	191	4.50	200
70	7	243	2.80	250
71	11	246	4.28	257
72	6	233	2.51	239
73	9	206	4.19	215
74	13	203	6.02	216
75	17	175	8.85	192
76	17	206	7.62	223
77	11	211	4.95	222
78	9	198	4.35	207
79	7	200	3.38	207
80	7	178	3.78	185
81	7	177	3.80	184
82	2	204	0.97	206
83	13	121	9.70	134
84	4	154	2.53	158
85	3	167	1.76	170
86	11	176	5.88	187
87	9	152	5.59	161
88	6	113	5.04	119
89	11	146	7.01	157
90	5	114	4.20	119
91	5	132	3.65	137
92	6	114	5.00	120
93	12	131	8.39	143
94	7	109	6.03	116
95	3	119	2.46	122
96	3	98	2.97	101
97	7	133	5.00	140
98	9	90	9.09	99
99	3	43	6.52	46
100	1	7	12.50	8
101	0	8	0.00	8
102	1	3	25.00	4
103	1	10	9.09	11
104	0	6	0.00	6
105	0	1	0.00	1
106	1	5	16.67	6
107	0	3	0.00	3
108	0	7	0.00	7
109	0	12	0.00	12
110	0	7	0.00	7
111	0	2	0.00	2
112	0	8	0.00	8
113	0	3	0.00	3
114	0	1	0.00	1
115	0	4	0.00	4
116	0	4	0.00	4
117	0	3	0.00	3
118	0	1	0.00	1
119	0	2	0.00	2
120	0	3	0.00	3
121	0	0		0
122	0	1	0.00	1
123	1	1	50.00	2
124	0	2	0.00	2
125	0	1	0.00	1
126	0	2	0.00	2
127	0	0		0
128	0	4	0.00	4
129	0	1	0.00	1
130	0	1	0.00	1
131	0	2	0.00	2
132	0	0		0
133	0	1	0.00	1
134	0	3	0.00	3
135	0	2	0.00	2
136	0	0		0
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	1	0.00	1
141	0	0		0
142	0	0		0
143	0	0		0
144	0	1	0.00	1
145	0	0		0
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	16	0.00	16
2	0	22	0.00	22
3	0	9	0.00	9
4	1	132	0.75	133
5	0	200	0.00	200
6	2	239	0.83	241
7	2	268	0.74	270
8	0	202	0.00	202
9	2	234	0.85	236
10	0	204	0.00	204
11	1	223	0.45	224
