CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	218	2161	9.16	2379
2	0	20	0.00	20
3	1	11	8.33	12
4	15	198	7.04	213
5	13	180	6.74	193
6	13	251	4.92	264
7	8	227	3.40	235
8	18	292	5.81	310
9	10	219	4.37	229
10	13	248	4.98	261
11	11	241	4.37	252
12	17	267	5.99	284
13	19	308	5.81	327
14	16	244	6.15	260
15	14	254	5.22	268
16	17	318	5.07	335
17	8	209	3.69	217
18	4	261	1.51	265
19	15	276	5.15	291
20	11	227	4.62	238
21	12	231	4.94	243
22	8	289	2.69	297
23	17	263	6.07	280
24	14	187	6.97	201
25	15	284	5.02	299
26	13	302	4.13	315
27	3	287	1.03	290
28	25	265	8.62	290
29	8	269	2.89	277
30	21	263	7.39	284
31	11	277	3.82	288
32	12	293	3.93	305
33	6	211	2.76	217
34	12	253	4.53	265
35	17	264	6.05	281
36	9	234	3.70	243
37	15	279	5.10	294
38	13	236	5.22	249
39	14	246	5.38	260
40	1	239	0.42	240
41	12	250	4.58	262
42	11	282	3.75	293
43	14	272	4.90	286
44	13	255	4.85	268
45	14	238	5.56	252
46	9	242	3.59	251
47	18	258	6.52	276
48	10	245	3.92	255
49	16	232	6.45	248
50	15	240	5.88	255
51	10	250	3.85	260
52	10	237	4.05	247
53	6	227	2.58	233
54	16	223	6.69	239
55	13	278	4.47	291
56	15	210	6.67	225
57	10	240	4.00	250
58	6	218	2.68	224
59	11	265	3.99	276
60	10	229	4.18	239
61	11	228	4.60	239
62	17	224	7.05	241
63	18	245	6.84	263
64	9	209	4.13	218
65	14	272	4.90	286
66	16	233	6.43	249
67	13	211	5.80	224
68	8	188	4.08	196
69	5	195	2.50	200
70	11	233	4.51	244
71	17	253	6.30	270
72	8	246	3.15	254
73	7	215	3.15	222
74	10	199	4.78	209
75	13	173	6.99	186
76	6	213	2.74	219
77	10	222	4.31	232
78	11	191	5.45	202
79	7	218	3.11	225
80	4	198	1.98	202
81	6	182	3.19	188
82	9	168	5.08	177
83	7	135	4.93	142
84	5	165	2.94	170
85	3	172	1.71	175
86	8	174	4.40	182
87	9	172	4.97	181
88	5	126	3.82	131
89	13	158	7.60	171
90	7	151	4.43	158
91	7	132	5.04	139
92	6	146	3.95	152
93	7	148	4.52	155
94	3	110	2.65	113
95	4	124	3.12	128
96	3	101	2.88	104
97	2	125	1.57	127
98	7	108	6.09	115
99	2	53	3.64	55
100	1	13	7.14	14
101	0	2	0.00	2
102	1	8	11.11	9
103	0	9	0.00	9
104	0	3	0.00	3
105	0	4	0.00	4
106	1	3	25.00	4
107	1	4	20.00	5
108	0	6	0.00	6
109	0	6	0.00	6
110	0	4	0.00	4
111	1	5	16.67	6
112	0	4	0.00	4
113	0	5	0.00	5
114	2	5	28.57	7
115	0	4	0.00	4
116	0	2	0.00	2
117	0	2	0.00	2
118	0	2	0.00	2
119	0	1	0.00	1
120	0	4	0.00	4
121	1	0	100.00	1
122	0	0		0
123	0	3	0.00	3
124	1	5	16.67	6
125	0	2	0.00	2
126	0	6	0.00	6
127	0	0		0
128	0	4	0.00	4
129	0	1	0.00	1
130	0	1	0.00	1
131	0	3	0.00	3
132	0	0		0
133	0	5	0.00	5
134	0	1	0.00	1
135	0	3	0.00	3
136	0	1	0.00	1
137	0	2	0.00	2
138	0	2	0.00	2
139	0	0		0
140	0	0		0
141	0	2	0.00	2
142	0	2	0.00	2
143	0	0		0
144	0	3	0.00	3
145	0	1	0.00	1
146	0	0		0
147	0	1	0.00	1
148	0	1	0.00	1
149	0	4	0.00	4

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	12	0.00	12
2	0	17	0.00	17
3	0	13	0.00	13
4	2	132	1.49	134
5	0	187	0.00	187
6	2	239	0.83	241
7	4	258	1.53	262
8	0	225	0.00	225
9	2	244	0.81	246
10	1	221	0.45	222
11	1	240	0.41	241
12	0	214	0.00	214
13	1	194	0.51	195
14	0	193	0.00	193
15	0	223	0.00	223
16	0	216	0.00	216
17	1	228	0.44	229
18	0	248	0.00	248
19	0	196	0.00	196
20	0	171	0.00	171
21	1	235	0.42	236
22	0	230	0.00	230
23	2	179	1.10	181
24	2	192	1.03	194
25	0	251	0.00	251
26	3	190	1.55	193
27	0	220	0.00	220
28	1	245	0.41	246
29	1	175	0.57	176
30	3	183	1.61	186
31	1	250	0.40	251
32	0	182	0.00	182
33	0	242	0.00	242
34	1	233	0.43	234
35	0	210	0.00	210
36	0	235	0.00	235
37	0	196	0.00	196
38	1	182	0.55	183
39	0	213	0.00	213
40	1	215	0.46	216
41	3	247	1.20	250
42	1	214	0.47	215
43	1	210	0.47	211
44	1	231	0.43	232
45	2	212	0.93	214
46	0	226	0.00	226
47	1	184	0.54	185
48	0	220	0.00	220
49	1	205	0.49	206
50	3	202	1.46	205
51	0	227	0.00	227
52	0	214	0.00	214
53	1	202	0.49	203
54	2	191	1.04	193
55	1	164	0.61	165
56	1	220	0.45	221
57	1	200	0.50	201
58	1	232	0.43	233
59	2	193	1.03	195
60	0	154	0.00	154
61	0	203	0.00	203
62	1	196	0.51	197
63	0	147	0.00	147
64	2	210	0.94	212
65	1	182	0.55	183
66	1	181	0.55	182
67	1	174	0.57	175
68	0	190	0.00	190
69	1	201	0.50	202
70	0	188	0.00	188
71	0	178	0.00	178
72	0	162	0.00	162
73	0	194	0.00	194
74	0	135	0.00	135
75	2	140	1.41	142
76	2	180	1.10	182
77	1	167	0.60	168
78	1	162	0.61	163
79	0	161	0.00	161
80	1	137	0.72	138
81	0	186	0.00	186
82	0	121	0.00	121
83	0	139	0.00	139
84	0	127	0.00	127
85	0	114	0.00	114
86	0	177	0.00	177
87	1	115	0.86	116
88	1	137	0.72	138
89	1	120	0.83	121
90	0	101	0.00	101
91	1	125	0.79	126
92	0	101	0.00	101
93	0	77	0.00	77
94	0	112	0.00	112
95	0	89	0.00	89
96	0	100	0.00	100
97	0	111	0.00	111
98	0	96	0.00	96
99	0	39	0.00	39
100	0	5	0.00	5
101	0	7	0.00	7
102	0	10	0.00	10
103	0	6	0.00	6
104	0	3	0.00	3
105	0	6	0.00	6
106	0	12	0.00	12
107	0	3	0.00	3
108	0	9	0.00	9
109	0	4	0.00	4
110	0	2	0.00	2
111	0	2	0.00	2
112	0	5	0.00	5
113	0	2	0.00	2
114	0	0		0
115	0	1	0.00	1
116	0	1	0.00	1
117	0	3	0.00	3
118	0	4	0.00	4
119	0	2	0.00	2
120	0	2	0.00	2
121	0	1	0.00	1
122	0	2	0.00	2
123	0	5	0.00	5
124	0	1	0.00	1
125	0	1	0.00	1
126	0	1	0.00	1
127	0	0		0
128	0	2	0.00	2
129	0	1	0.00	1
130	0	4	0.00	4
131	0	1	0.00	1
132	0	3	0.00	3
133	0	1	0.00	1
134	0	3	0.00	3
135	0	2	0.00	2
136	0	0		0
137	0	3	0.00	3
138	0	0		0
139	0	1	0.00	1
140	0	0		0
141	0	0		0
142	0	0		0
143	0	3	0.00	3
144	0	1	0.00	1
145	0	0		0
146	0	1	0.00	1
147	0	2	0.00	2
148	0	4	0.00	4
149	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	35	0.00	35
2	0	29	0.00	29
3	0	18	0.00	18
4	1	338	0.29	339
5	1	358	0.28	359
6	1	381	0.26	382
7	4	381	1.04	385
8	0	359	0.00	359
9	1	295	0.34	296
10	0	331	0.00	331
11	0	314	0.00	314
12	2	315	0.63	317
13	2	362	0.55	364
14	0	345	0.00	345
15	1	365	0.27	366
16	3	340	0.87	343
17	0	350	0.00	350
18	2	313	0.63	315
19	1	319	0.31	320
20	1	363	0.27	364
21	2	342	0.58	344
22	1	288	0.35	289
23	1	321	0.31	322
24	1	354	0.28	355
25	1	389	0.26	390
26	1	356	0.28	357
27	0	406	0.00	406
28	2	372	0.53	374
29	1	336	0.30	337
30	1	367	0.27	368
31	0	341	0.00	341
32	0	373	0.00	373
33	3	310	0.96	313
34	1	347	0.29	348
35	1	301	0.33	302
36	3	360	0.83	363
37	0	306	0.00	306
38	1	307	0.32	308
39	2	335	0.59	337
40	2	338	0.59	340
41	0	355	0.00	355
42	1	328	0.30	329
43	1	345	0.29	346
44	1	355	0.28	356
45	1	325	0.31	326
46	0	348	0.00	348
47	2	298	0.67	300
48	0	331	0.00	331
49	0	403	0.00	403
50	2	359	0.55	361
51	2	390	0.51	392
52	5	347	1.42	352
53	3	345	0.86	348
54	0	326	0.00	326
55	2	348	0.57	350
56	1	305	0.33	306
57	0	300	0.00	300
58	0	305	0.00	305
59	1	297	0.34	298
60	0	312	0.00	312
61	4	322	1.23	326
62	0	311	0.00	311
63	1	305	0.33	306
64	0	340	0.00	340
65	0	303	0.00	303
66	0	270	0.00	270
67	1	362	0.28	363
68	1	342	0.29	343
69	1	304	0.33	305
70	0	280	0.00	280
71	1	287	0.35	288
72	0	251	0.00	251
73	1	265	0.38	266
74	0	264	0.00	264
75	0	293	0.00	293
76	0	306	0.00	306
77	0	298	0.00	298
78	2	251	0.79	253
79	1	286	0.35	287
80	1	297	0.34	298
81	3	260	1.14	263
82	1	277	0.36	278
83	1	253	0.39	254
84	0	284	0.00	284
85	0	261	0.00	261
86	1	264	0.38	265
87	1	215	0.46	216
88	1	255	0.39	256
89	2	202	0.98	204
90	0	180	0.00	180
91	1	181	0.55	182
92	1	200	0.50	201
93	1	177	0.56	178
94	1	157	0.63	158
95	0	203	0.00	203
96	0	182	0.00	182
97	0	173	0.00	173
98	0	174	0.00	174
99	0	52	0.00	52
100	0	11	0.00	11
101	0	14	0.00	14
102	0	11	0.00	11
103	0	2	0.00	2
104	0	9	0.00	9
105	0	7	0.00	7
106	0	4	0.00	4
107	0	5	0.00	5
108	0	3	0.00	3
109	0	7	0.00	7
110	0	9	0.00	9
111	1	8	11.11	9
112	0	5	0.00	5
113	0	4	0.00	4
114	0	6	0.00	6
115	0	4	0.00	4
116	0	6	0.00	6
117	0	8	0.00	8
118	0	2	0.00	2
119	0	7	0.00	7
120	0	2	0.00	2
121	0	7	0.00	7
122	0	6	0.00	6
123	0	2	0.00	2
124	0	2	0.00	2
125	0	2	0.00	2
126	0	6	0.00	6
127	0	7	0.00	7
128	0	5	0.00	5
129	0	5	0.00	5
130	0	2	0.00	2
131	0	4	0.00	4
132	0	2	0.00	2
133	0	5	0.00	5
134	0	1	0.00	1
135	0	0		0
136	0	3	0.00	3
137	0	2	0.00	2
138	0	2	0.00	2
139	0	1	0.00	1
140	0	2	0.00	2
141	0	2	0.00	2
142	0	2	0.00	2
143	0	2	0.00	2
144	0	0		0
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	0		0
