CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	221	2134	9.38	2355
2	0	23	0.00	23
3	2	19	9.52	21
4	14	203	6.45	217
5	14	182	7.14	196
6	17	270	5.92	287
7	12	238	4.80	250
8	19	279	6.38	298
9	8	271	2.87	279
10	18	244	6.87	262
11	10	256	3.76	266
12	5	252	1.95	257
13	14	298	4.49	312
14	16	272	5.56	288
15	17	258	6.18	275
16	11	261	4.04	272
17	11	236	4.45	247
18	11	261	4.04	272
19	9	296	2.95	305
20	14	220	5.98	234
21	16	232	6.45	248
22	16	283	5.35	299
23	14	250	5.30	264
24	14	226	5.83	240
25	10	293	3.30	303
26	14	289	4.62	303
27	12	285	4.04	297
28	22	258	7.86	280
29	8	276	2.82	284
30	14	282	4.73	296
31	13	262	4.73	275
32	24	272	8.11	296
33	7	231	2.94	238
34	8	257	3.02	265
35	24	273	8.08	297
36	9	221	3.91	230
37	14	269	4.95	283
38	19	226	7.76	245
39	15	253	5.60	268
40	13	257	4.81	270
41	12	247	4.63	259
42	13	274	4.53	287
43	10	244	3.94	254
44	15	264	5.38	279
45	16	257	5.86	273
46	17	237	6.69	254
47	16	265	5.69	281
48	13	276	4.50	289
49	12	226	5.04	238
50	12	236	4.84	248
51	13	248	4.98	261
52	10	242	3.97	252
53	13	235	5.24	248
54	11	199	5.24	210
55	11	308	3.45	319
56	12	227	5.02	239
57	10	251	3.83	261
58	14	231	5.71	245
59	6	266	2.21	272
60	14	242	5.47	256
61	15	238	5.93	253
62	14	225	5.86	239
63	13	219	5.60	232
64	14	227	5.81	241
65	23	240	8.75	263
66	15	229	6.15	244
67	9	239	3.63	248
68	14	188	6.93	202
69	10	213	4.48	223
70	11	209	5.00	220
71	17	246	6.46	263
72	13	225	5.46	238
73	8	211	3.65	219
74	2	177	1.12	179
75	10	148	6.33	158
76	10	206	4.63	216
77	13	194	6.28	207
78	9	173	4.95	182
79	13	213	5.75	226
80	11	180	5.76	191
81	8	160	4.76	168
82	5	193	2.53	198
83	4	131	2.96	135
84	5	161	3.01	166
85	9	189	4.55	198
86	4	168	2.33	172
87	15	166	8.29	181
88	8	127	5.93	135
89	11	142	7.19	153
90	6	137	4.20	143
91	12	132	8.33	144
92	5	134	3.60	139
93	10	143	6.54	153
94	4	118	3.28	122
95	8	109	6.84	117
96	3	99	2.94	102
97	5	124	3.88	129
98	4	93	4.12	97
99	3	43	6.52	46
100	0	5	0.00	5
101	0	6	0.00	6
102	1	4	20.00	5
103	1	3	25.00	4
104	0	2	0.00	2
105	0	3	0.00	3
106	0	2	0.00	2
107	0	0		0
108	0	5	0.00	5
109	0	7	0.00	7
110	0	3	0.00	3
111	0	2	0.00	2
112	0	6	0.00	6
113	0	2	0.00	2
114	0	2	0.00	2
115	0	2	0.00	2
116	1	2	33.33	3
117	0	1	0.00	1
118	0	4	0.00	4
119	0	3	0.00	3
120	0	1	0.00	1
121	0	4	0.00	4
122	0	1	0.00	1
123	2	0	100.00	2
124	0	1	0.00	1
125	0	1	0.00	1
126	0	0		0
127	0	2	0.00	2
128	0	0		0
129	1	1	50.00	2
130	0	0		0
131	0	1	0.00	1
132	0	0		0
133	0	0		0
134	0	1	0.00	1
135	0	0		0
136	0	0		0
137	0	0		0
138	0	0		0
139	0	0		0
140	0	1	0.00	1
141	0	0		0
142	0	0		0
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	26	0.00	26
2	0	16	0.00	16
3	0	17	0.00	17
4	0	121	0.00	121
5	0	220	0.00	220
6	2	245	0.81	247
7	1	239	0.42	240
8	0	232	0.00	232
9	1	242	0.41	243
10	1	200	0.50	201
11	1	225	0.44	226
12	0	198	0.00	198
13	0	193	0.00	193
14	1	204	0.49	205
15	1	235	0.42	236
16	0	218	0.00	218
17	1	243	0.41	244
18	1	246	0.40	247
19	0	204	0.00	204
20	2	189	1.05	191
21	1	211	0.47	212
22	0	247	0.00	247
23	1	211	0.47	212
24	1	183	0.54	184
25	0	233	0.00	233
26	1	201	0.50	202
27	1	251	0.40	252
28	0	235	0.00	235
29	2	170	1.16	172
30	0	182	0.00	182
31	0	244	0.00	244
32	0	206	0.00	206
33	0	249	0.00	249
34	0	235	0.00	235
35	1	246	0.40	247
36	1	228	0.44	229
37	1	218	0.46	219
38	0	196	0.00	196
39	1	212	0.47	213
40	0	217	0.00	217
41	0	251	0.00	251
42	0	195	0.00	195
43	3	250	1.19	253
44	0	237	0.00	237
45	1	201	0.50	202
46	0	238	0.00	238
47	0	200	0.00	200
48	1	225	0.44	226
49	3	212	1.40	215
50	1	220	0.45	221
51	0	215	0.00	215
52	0	225	0.00	225
53	0	188	0.00	188
54	2	216	0.92	218
55	0	179	0.00	179
56	0	232	0.00	232
57	0	200	0.00	200
58	0	212	0.00	212
59	0	190	0.00	190
60	2	150	1.32	152
61	0	175	0.00	175
62	0	174	0.00	174
63	1	177	0.56	178
64	0	190	0.00	190
65	0	184	0.00	184
66	0	208	0.00	208
67	1	178	0.56	179
68	1	183	0.54	184
69	1	170	0.58	171
70	2	202	0.98	204
71	2	176	1.12	178
72	0	164	0.00	164
73	2	185	1.07	187
74	0	149	0.00	149
75	1	169	0.59	170
76	0	159	0.00	159
77	1	146	0.68	147
78	1	154	0.65	155
79	0	147	0.00	147
80	2	139	1.42	141
81	0	147	0.00	147
82	0	120	0.00	120
83	0	131	0.00	131
84	0	127	0.00	127
85	0	114	0.00	114
86	1	171	0.58	172
87	0	108	0.00	108
88	0	124	0.00	124
89	0	115	0.00	115
90	1	93	1.06	94
91	0	136	0.00	136
92	0	106	0.00	106
93	0	79	0.00	79
94	1	102	0.97	103
95	2	100	1.96	102
96	0	106	0.00	106
97	0	107	0.00	107
98	0	80	0.00	80
99	0	35	0.00	35
100	0	5	0.00	5
101	0	6	0.00	6
102	0	5	0.00	5
103	0	6	0.00	6
104	0	4	0.00	4
105	0	5	0.00	5
106	0	5	0.00	5
107	0	1	0.00	1
108	0	7	0.00	7
109	0	6	0.00	6
110	0	2	0.00	2
111	0	8	0.00	8
112	0	3	0.00	3
113	0	2	0.00	2
114	0	3	0.00	3
115	0	2	0.00	2
116	0	0		0
117	0	2	0.00	2
118	0	4	0.00	4
119	0	0		0
120	0	2	0.00	2
121	0	2	0.00	2
122	0	1	0.00	1
123	0	3	0.00	3
124	0	4	0.00	4
125	0	0		0
126	0	1	0.00	1
127	0	0		0
128	0	0		0
129	0	2	0.00	2
130	0	2	0.00	2
131	0	1	0.00	1
132	0	1	0.00	1
133	0	0		0
134	0	0		0
135	0	1	0.00	1
136	0	2	0.00	2
137	0	0		0
138	0	0		0
139	0	1	0.00	1
140	0	0		0
141	0	0		0
142	0	0		0
143	0	0		0
144	0	0		0
145	0	0		0
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	1	0.00	1

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	26	0.00	26
2	0	29	0.00	29
3	0	24	0.00	24
4	2	364	0.55	366
5	3	382	0.78	385
6	1	391	0.26	392
7	1	363	0.27	364
8	1	368	0.27	369
9	0	342	0.00	342
10	3	333	0.89	336
11	0	299	0.00	299
12	0	364	0.00	364
13	0	377	0.00	377
14	1	380	0.26	381
15	5	382	1.29	387
16	0	339	0.00	339
17	1	333	0.30	334
18	0	308	0.00	308
19	0	308	0.00	308
20	0	347	0.00	347
21	0	333	0.00	333
22	0	308	0.00	308
23	0	314	0.00	314
24	1	344	0.29	345
25	0	394	0.00	394
26	2	367	0.54	369
27	0	403	0.00	403
28	2	359	0.55	361
29	2	329	0.60	331
30	0	358	0.00	358
31	0	364	0.00	364
32	0	375	0.00	375
33	0	313	0.00	313
34	1	330	0.30	331
35	1	277	0.36	278
36	0	369	0.00	369
37	0	341	0.00	341
38	1	322	0.31	323
39	2	329	0.60	331
40	3	339	0.88	342
41	0	325	0.00	325
42	1	358	0.28	359
43	2	349	0.57	351
44	0	318	0.00	318
45	1	304	0.33	305
46	2	319	0.62	321
47	3	309	0.96	312
48	0	327	0.00	327
49	2	362	0.55	364
50	0	368	0.00	368
51	2	383	0.52	385
52	0	369	0.00	369
