CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	202	2151	8.58	2353
2	0	20	0.00	20
3	1	15	6.25	16
4	6	163	3.55	169
5	15	198	7.04	213
6	13	273	4.55	286
7	14	222	5.93	236
8	11	262	4.03	273
9	12	252	4.55	264
10	14	229	5.76	243
11	10	233	4.12	243
12	14	292	4.58	306
13	13	295	4.22	308
14	11	244	4.31	255
15	15	243	5.81	258
16	17	297	5.41	314
17	14	243	5.45	257
18	9	250	3.47	259
19	23	297	7.19	320
20	13	226	5.44	239
21	10	230	4.17	240
22	17	251	6.34	268
23	21	266	7.32	287
24	14	241	5.49	255
25	9	264	3.30	273
26	23	281	7.57	304
27	15	252	5.62	267
28	22	285	7.17	307
29	8	282	2.76	290
30	19	256	6.91	275
31	12	306	3.77	318
32	10	271	3.56	281
33	10	226	4.24	236
34	14	263	5.05	277
35	13	269	4.61	282
36	13	227	5.42	240
37	25	257	8.87	282
38	12	238	4.80	250
39	7	243	2.80	250
40	12	274	4.20	286
41	9	238	3.64	247
42	10	285	3.39	295
43	11	245	4.30	256
44	10	262	3.68	272
45	16	272	5.56	288
46	20	260	7.14	280
47	14	286	4.67	300
48	14	285	4.68	299
49	15	233	6.05	248
50	8	221	3.49	229
51	12	235	4.86	247
52	12	252	4.55	264
53	9	252	3.45	261
54	18	222	7.50	240
55	20	291	6.43	311
56	11	222	4.72	233
57	16	246	6.11	262
58	16	212	7.02	228
59	13	262	4.73	275
60	14	219	6.01	233
61	15	242	5.84	257
62	18	238	7.03	256
63	18	223	7.47	241
64	7	230	2.95	237
65	21	270	7.22	291
66	12	229	4.98	241
67	12	227	5.02	239
68	16	199	7.44	215
69	11	200	5.21	211
70	13	248	4.98	261
71	9	237	3.66	246
72	8	235	3.29	243
73	13	209	5.86	222
74	7	175	3.85	182
75	18	183	8.96	201
76	4	215	1.83	219
77	14	233	5.67	247
78	15	191	7.28	206
79	9	200	4.31	209
80	5	173	2.81	178
81	13	136	8.72	149
82	6	198	2.94	204
83	8	144	5.26	152
84	3	148	1.99	151
85	6	175	3.31	181
86	11	178	5.82	189
87	6	175	3.31	181
88	5	121	3.97	126
89	10	148	6.33	158
90	5	120	4.00	125
91	8	142	5.33	150
92	7	152	4.40	159
93	4	136	2.86	140
94	12	139	7.95	151
95	4	110	3.51	114
96	10	105	8.70	115
97	5	119	4.03	124
98	5	113	4.24	118
99	5	64	7.25	69
100	1	7	12.50	8
101	1	4	20.00	5
102	0	3	0.00	3
103	0	8	0.00	8
104	0	4	0.00	4
105	0	5	0.00	5
106	0	6	0.00	6
107	2	3	40.00	5
108	0	4	0.00	4
109	1	7	12.50	8
110	0	2	0.00	2
111	0	8	0.00	8
112	0	4	0.00	4
113	0	2	0.00	2
114	0	3	0.00	3
115	0	3	0.00	3
116	0	4	0.00	4
117	0	5	0.00	5
118	1	1	50.00	2
119	0	3	0.00	3
120	0	3	0.00	3
121	0	3	0.00	3
122	1	3	25.00	4
123	1	2	33.33	3
124	0	2	0.00	2
125	0	1	0.00	1
126	1	1	50.00	2
127	1	1	50.00	2
128	1	2	33.33	3
129	0	1	0.00	1
130	0	3	0.00	3
131	0	1	0.00	1
132	1	0	100.00	1
133	0	0		0
134	0	3	0.00	3
135	0	0		0
136	0	1	0.00	1
137	0	2	0.00	2
138	0	1	0.00	1
139	0	1	0.00	1
140	0	0		0
141	0	1	0.00	1
142	0	0		0
143	0	0		0
144	0	1	0.00	1
145	0	0		0
146	0	0		0
147	0	0		0
148	0	0		0
149	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	13	7.14	14
2	0	29	0.00	29
3	0	13	0.00	13
4	1	126	0.79	127
5	2	221	0.90	223
6	3	244	1.21	247
7	0	246	0.00	246
