CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	181	2203	7.59	2384
2	0	17	0.00	17
3	2	21	8.70	23
4	11	186	5.58	197
5	12	183	6.15	195
6	15	239	5.91	254
7	6	232	2.52	238
8	21	266	7.32	287
9	8	232	3.33	240
10	4	243	1.62	247
11	8	237	3.27	245
12	16	277	5.46	293
13	15	293	4.87	308
14	17	232	6.83	249
15	9	233	3.72	242
16	12	288	4.00	300
17	11	235	4.47	246
18	9	227	3.81	236
19	19	297	6.01	316
20	9	223	3.88	232
21	22	222	9.02	244
22	14	279	4.78	293
23	12	238	4.80	250
24	12	238	4.80	250
25	9	305	2.87	314
26	8	284	2.74	292
27	7	246	2.77	253
28	27	270	9.09	297
29	7	264	2.58	271
30	8	255	3.04	263
31	11	290	3.65	301
32	13	282	4.41	295
33	10	208	4.59	218
34	12	283	4.07	295
35	23	259	8.16	282
36	8	185	4.15	193
37	18	272	6.21	290
38	16	223	6.69	239
39	16	227	6.58	243
40	13	257	4.81	270
41	18	240	6.98	258
42	15	263	5.40	278
43	15	267	5.32	282
44	16	246	6.11	262
45	10	279	3.46	289
46	11	230	4.56	241
47	19	277	6.42	296
48	8	271	2.87	279
49	13	206	5.94	219
50	15	242	5.84	257
51	16	225	6.64	241
52	8	256	3.03	264
53	7	238	2.86	245
54	10	259	3.72	269
55	15	263	5.40	278
56	13	228	5.39	241
57	10	226	4.24	236
58	8	242	3.20	250
59	14	248	5.34	262
60	11	243	4.33	254
61	13	243	5.08	256
62	13	221	5.56	234
63	17	218	7.23	235
64	11	246	4.28	257
65	13	232	5.31	245
66	14	244	5.43	258
67	13	228	5.39	241
68	12	185	6.09	197
69	10	185	5.13	195
70	12	218	5.22	230
71	12	230	4.96	242
72	11	221	4.74	232
73	14	212	6.19	226
74	7	196	3.45	203
75	7	185	3.65	192
76	13	210	5.83	223
77	12	194	5.83	206
78	2	189	1.05	191
79	11	207	5.05	218
80	4	161	2.42	165
81	9	160	5.33	169
82	10	215	4.44	225
83	3	125	2.34	128
84	5	168	2.89	173
85	5	180	2.70	185
86	10	162	5.81	172
87	13	163	7.39	176
88	1	129	0.77	130
89	8	137	5.52	145
90	6	126	4.55	132
91	9	145	5.84	154
92	3	140	2.10	143
93	6	137	4.20	143
94	6	142	4.05	148
95	8	112	6.67	120
96	7	95	6.86	102
97	1	137	0.72	138
98	10	90	10.00	100
99	3	47	6.00	50
100	0	11	0.00	11
101	0	7	0.00	7
102	0	2	0.00	2
103	0	8	0.00	8
104	2	4	33.33	6
105	0	6	0.00	6
106	1	7	12.50	8
107	0	2	0.00	2
108	0	9	0.00	9
109	1	7	12.50	8
110	0	4	0.00	4
111	0	4	0.00	4
112	0	8	0.00	8
113	0	4	0.00	4
114	1	3	25.00	4
115	0	4	0.00	4
116	0	1	0.00	1
117	0	4	0.00	4
118	0	4	0.00	4
119	0	0		0
120	0	3	0.00	3
121	0	3	0.00	3
122	1	2	33.33	3
123	1	1	50.00	2
124	0	4	0.00	4
125	0	1	0.00	1
126	0	2	0.00	2
127	0	4	0.00	4
128	0	0		0
129	1	2	33.33	3
130	0	1	0.00	1
131	1	3	25.00	4
132	0	2	0.00	2
133	0	1	0.00	1
134	0	1	0.00	1
135	0	0		0
136	0	1	0.00	1
137	0	3	0.00	3
138	0	1	0.00	1
139	0	2	0.00	2
140	0	0		0
141	0	1	0.00	1
142	0	1	0.00	1
143	0	1	0.00	1
144	0	0		0
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	0		0
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	16	0.00	16
2	0	23	0.00	23
3	0	10	0.00	10
4	0	138	0.00	138
5	0	200	0.00	200
6	2	237	0.84	239
7	2	249	0.80	251
8	2	210	0.94	212
9	0	232	0.00	232
10	0	230	0.00	230
11	0	235	0.00	235
12	1	210	0.47	211
13	0	200	0.00	200
14	2	201	0.99	203
15	1	245	0.41	246
16	0	212	0.00	212
17	2	232	0.85	234
18	0	264	0.00	264
19	0	184	0.00	184
20	1	161	0.62	162
21	2	215	0.92	217
22	2	225	0.88	227
23	0	193	0.00	193
24	0	204	0.00	204
25	1	221	0.45	222
26	0	210	0.00	210
27	0	243	0.00	243
28	1	232	0.43	233
29	0	189	0.00	189
30	1	206	0.48	207
31	1	238	0.42	239
32	1	168	0.59	169
33	0	256	0.00	256
34	1	216	0.46	217
35	0	212	0.00	212
36	1	243	0.41	244
37	0	204	0.00	204
38	1	204	0.49	205
39	1	236	0.42	237
40	1	220	0.45	221
41	1	226	0.44	227
42	0	215	0.00	215
43	0	241	0.00	241
44	0	222	0.00	222
45	0	191	0.00	191
46	0	251	0.00	251
47	0	199	0.00	199
