CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	202	2172	8.51	2374
2	0	21	0.00	21
3	2	19	9.52	21
4	8	183	4.19	191
5	12	196	5.77	208
6	9	247	3.52	256
7	9	214	4.04	223
8	9	282	3.09	291
9	11	224	4.68	235
10	19	242	7.28	261
11	11	224	4.68	235
12	17	303	5.31	320
13	10	277	3.48	287
14	13	246	5.02	259
15	9	234	3.70	243
16	15	271	5.24	286
17	10	226	4.24	236
18	7	258	2.64	265
19	14	321	4.18	335
20	8	202	3.81	210
21	13	232	5.31	245
22	12	264	4.35	276
23	16	254	5.93	270
24	19	213	8.19	232
25	18	292	5.81	310
26	13	267	4.64	280
27	12	273	4.21	285
28	16	239	6.27	255
29	9	283	3.08	292
30	15	239	5.91	254
31	14	269	4.95	283
32	22	279	7.31	301
33	10	259	3.72	269
34	7	249	2.73	256
35	11	267	3.96	278
36	16	217	6.87	233
37	14	256	5.19	270
38	20	230	8.00	250
39	9	237	3.66	246
40	11	252	4.18	263
41	12	257	4.46	269
42	17	258	6.18	275
43	16	234	6.40	250
44	13	263	4.71	276
45	17	254	6.27	271
46	25	238	9.51	263
47	9	252	3.45	261
48	15	240	5.88	255
49	17	227	6.97	244
50	12	252	4.55	264
51	11	220	4.76	231
52	23	253	8.33	276
53	10	218	4.39	228
54	14	242	5.47	256
55	13	285	4.36	298
56	9	230	3.77	239
57	16	226	6.61	242
58	12	207	5.48	219
59	10	250	3.85	260
60	8	222	3.48	230
61	11	250	4.21	261
62	9	211	4.09	220
63	15	235	6.00	250
64	9	236	3.67	245
65	12	224	5.08	236
66	10	259	3.72	269
67	10	225	4.26	235
68	11	194	5.37	205
69	7	211	3.21	218
70	6	197	2.96	203
71	7	281	2.43	288
72	9	262	3.32	271
73	9	237	3.66	246
74	11	201	5.19	212
75	11	180	5.76	191
76	14	206	6.36	220
77	11	212	4.93	223
78	10	197	4.83	207
79	7	217	3.12	224
80	10	174	5.43	184
81	5	157	3.09	162
82	9	193	4.46	202
83	7	149	4.49	156
84	4	162	2.41	166
85	7	172	3.91	179
86	7	171	3.93	178
87	8	177	4.32	185
88	3	141	2.08	144
89	7	146	4.58	153
90	5	118	4.07	123
91	8	142	5.33	150
92	4	140	2.78	144
93	6	123	4.65	129
94	11	135	7.53	146
95	4	106	3.64	110
96	4	107	3.60	111
97	4	107	3.60	111
98	7	94	6.93	101
99	0	48	0.00	48
100	3	5	37.50	8
101	0	5	0.00	5
102	0	4	0.00	4
103	1	6	14.29	7
104	0	9	0.00	9
105	0	4	0.00	4
106	1	5	16.67	6
107	1	5	16.67	6
108	1	5	16.67	6
109	1	4	20.00	5
110	0	4	0.00	4
111	0	4	0.00	4
112	1	5	16.67	6
113	0	2	0.00	2
114	0	1	0.00	1
115	0	6	0.00	6
116	0	3	0.00	3
117	0	6	0.00	6
118	0	1	0.00	1
119	0	2	0.00	2
120	0	0		0
121	1	2	33.33	3
122	0	2	0.00	2
123	0	2	0.00	2
124	0	0		0
125	0	0		0
126	0	2	0.00	2
127	0	1	0.00	1
128	0	1	0.00	1
129	0	2	0.00	2
130	0	1	0.00	1
131	0	0		0
132	0	0		0
133	0	1	0.00	1
134	0	1	0.00	1
135	0	1	0.00	1
136	0	2	0.00	2
137	0	1	0.00	1
138	0	4	0.00	4
139	0	0		0
140	0	0		0
141	0	0		0
142	0	0		0
143	0	1	0.00	1
144	0	1	0.00	1
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	0		0
149	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	17	0.00	17
2	0	20	0.00	20
3	0	10	0.00	10
4	0	139	0.00	139
5	1	179	0.56	180
6	2	220	0.90	222
7	0	264	0.00	264
8	1	204	0.49	205
9	1	252	0.40	253
10	0	198	0.00	198
11	1	257	0.39	258
12	0	172	0.00	172
13	1	173	0.57	174
14	0	203	0.00	203
15	0	238	0.00	238
16	2	217	0.91	219
17	1	222	0.45	223
18	1	288	0.35	289
19	3	193	1.53	196
20	1	173	0.57	174
21	0	234	0.00	234
22	1	239	0.42	240
23	1	208	0.48	209
24	0	195	0.00	195
25	1	242	0.41	243
26	0	211	0.00	211
27	2	234	0.85	236
28	0	246	0.00	246
29	2	198	1.00	200
30	0	176	0.00	176
31	0	261	0.00	261
32	1	190	0.52	191
33	0	234	0.00	234
34	1	229	0.43	230
35	0	241	0.00	241
36	1	202	0.49	203
37	0	208	0.00	208
38	1	194	0.51	195
39	0	232	0.00	232
40	1	196	0.51	197
41	4	243	1.62	247
42	0	216	0.00	216
43	0	232	0.00	232
44	0	245	0.00	245
45	0	213	0.00	213
46	1	199	0.50	200
47	1	192	0.52	193
48	0	218	0.00	218
49	0	208	0.00	208
50	1	179	0.56	180
51	1	225	0.44	226
52	0	196	0.00	196
53	0	207	0.00	207
54	0	200	0.00	200
55	1	179	0.56	180
56	0	224	0.00	224
57	0	194	0.00	194
58	0	198	0.00	198
59	1	204	0.49	205
60	0	161	0.00	161
61	1	173	0.57	174
62	0	161	0.00	161
63	1	213	0.47	214
64	0	181	0.00	181
65	0	203	0.00	203
66	2	179	1.10	181
67	1	171	0.58	172
68	0	187	0.00	187
69	0	190	0.00	190
70	2	161	1.23	163
71	0	186	0.00	186
72	0	182	0.00	182
73	0	138	0.00	138
74	0	149	0.00	149
75	0	159	0.00	159
76	0	190	0.00	190
77	1	180	0.55	181
78	0	168	0.00	168
79	0	129	0.00	129
80	2	128	1.54	130
81	0	178	0.00	178
82	0	107	0.00	107
83	0	108	0.00	108
84	0	141	0.00	141
