CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	208	2172	8.74	2380
2	0	17	0.00	17
3	2	14	12.50	16
4	15	173	7.98	188
5	17	189	8.25	206
6	8	249	3.11	257
7	14	224	5.88	238
8	18	295	5.75	313
9	9	257	3.38	266
10	13	247	5.00	260
11	12	261	4.40	273
12	17	269	5.94	286
13	21	287	6.82	308
14	11	238	4.42	249
15	11	216	4.85	227
16	19	297	6.01	316
17	13	223	5.51	236
18	7	252	2.70	259
19	18	294	5.77	312
20	14	212	6.19	226
21	15	239	5.91	254
22	13	306	4.08	319
23	13	255	4.85	268
24	19	241	7.31	260
25	12	287	4.01	299
26	11	319	3.33	330
27	14	275	4.84	289
28	15	277	5.14	292
29	11	293	3.62	304
30	11	238	4.42	249
31	14	283	4.71	297
32	17	283	5.67	300
33	7	231	2.94	238
34	20	272	6.85	292
35	20	314	5.99	334
36	12	226	5.04	238
37	7	274	2.49	281
38	22	233	8.63	255
39	12	263	4.36	275
40	10	243	3.95	253
41	11	244	4.31	255
42	8	274	2.84	282
43	11	267	3.96	278
44	13	245	5.04	258
45	15	253	5.60	268
46	11	239	4.40	250
47	20	274	6.80	294
48	12	240	4.76	252
49	13	231	5.33	244
50	9	237	3.66	246
51	11	241	4.37	252
52	6	251	2.33	257
53	13	220	5.58	233
54	14	265	5.02	279
55	12	262	4.38	274
56	14	227	5.81	241
57	17	246	6.46	263
58	12	224	5.08	236
59	15	287	4.97	302
60	14	246	5.38	260
61	8	249	3.11	257
62	14	246	5.38	260
63	16	202	7.34	218
64	8	241	3.21	249
65	10	244	3.94	254
66	11	254	4.15	265
67	18	209	7.93	227
68	15	199	7.01	214
69	19	197	8.80	216
70	14	234	5.65	248
71	13	251	4.92	264
72	8	243	3.19	251
73	17	219	7.20	236
74	8	176	4.35	184
75	11	188	5.53	199
76	9	196	4.39	205
77	10	218	4.39	228
78	14	212	6.19	226
79	9	244	3.56	253
80	7	178	3.78	185
81	10	161	5.85	171
82	7	204	3.32	211
83	6	123	4.65	129
84	3	173	1.70	176
85	5	168	2.89	173
86	8	139	5.44	147
87	11	170	6.08	181
88	3	131	2.24	134
89	8	134	5.63	142
90	6	108	5.26	114
91	5	137	3.52	142
92	5	134	3.60	139
93	4	137	2.84	141
94	0	119	0.00	119
95	3	104	2.80	107
96	6	109	5.22	115
97	1	131	0.76	132
98	9	94	8.74	103
99	1	34	2.86	35
100	1	13	7.14	14
101	0	3	0.00	3
102	0	3	0.00	3
103	2	5	28.57	7
104	1	5	16.67	6
105	0	5	0.00	5
106	1	6	14.29	7
107	0	4	0.00	4
108	0	2	0.00	2
109	1	3	25.00	4
110	0	1	0.00	1
111	1	2	33.33	3
112	0	7	0.00	7
113	0	4	0.00	4
114	0	6	0.00	6
115	0	3	0.00	3
116	1	2	33.33	3
117	0	4	0.00	4
118	0	0		0
119	0	1	0.00	1
120	0	1	0.00	1
121	0	5	0.00	5
122	0	1	0.00	1
123	0	5	0.00	5
124	0	2	0.00	2
125	2	2	50.00	4
126	1	2	33.33	3
127	0	2	0.00	2
128	0	1	0.00	1
129	1	3	25.00	4
130	0	2	0.00	2
131	1	2	33.33	3
132	1	3	25.00	4
133	0	1	0.00	1
134	0	0		0
135	0	0		0
136	0	1	0.00	1
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	1	0.00	1
141	0	0		0
142	0	1	0.00	1
143	0	1	0.00	1
144	0	1	0.00	1
145	1	0	100.00	1
146	0	0		0
147	0	0		0
148	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	14	6.67	15
2	1	19	5.00	20
3	0	7	0.00	7
4	0	140	0.00	140
5	0	188	0.00	188
6	0	233	0.00	233
7	2	248	0.80	250
8	0	223	0.00	223
9	1	254	0.39	255
10	0	216	0.00	216
11	0	256	0.00	256
12	0	199	0.00	199
13	0	197	0.00	197
14	1	199	0.50	200
15	0	229	0.00	229
16	0	217	0.00	217
17	1	229	0.43	230
18	1	261	0.38	262
19	1	189	0.53	190
20	1	159	0.62	160
21	0	244	0.00	244
22	0	238	0.00	238
23	0	194	0.00	194
24	1	166	0.60	167
25	3	235	1.26	238
26	1	203	0.49	204
27	0	229	0.00	229
28	0	227	0.00	227
29	0	171	0.00	171
30	0	181	0.00	181
31	1	221	0.45	222
32	0	192	0.00	192
33	0	250	0.00	250
34	0	225	0.00	225
35	1	228	0.44	229
36	0	213	0.00	213
37	0	181	0.00	181
38	0	200	0.00	200
39	0	208	0.00	208
40	0	221	0.00	221
41	0	262	0.00	262
42	0	195	0.00	195
43	0	201	0.00	201
44	0	234	0.00	234
45	2	187	1.06	189
46	0	228	0.00	228
47	2	192	1.03	194
48	0	218	0.00	218
49	0	204	0.00	204
50	1	218	0.46	219
51	1	231	0.43	232
52	0	200	0.00	200
53	2	222	0.89	224
54	0	207	0.00	207
55	0	159	0.00	159
56	0	230	0.00	230
57	0	215	0.00	215
58	1	210	0.47	211
59	0	204	0.00	204
60	0	168	0.00	168
61	1	183	0.54	184
62	4	148	2.63	152
63	0	192	0.00	192
64	1	202	0.49	203
65	1	206	0.48	207
66	2	185	1.07	187
67	0	183	0.00	183
68	1	184	0.54	185
69	2	201	0.99	203
70	0	192	0.00	192
71	0	152	0.00	152
72	1	151	0.66	152
73	0	155	0.00	155
74	0	154	0.00	154
75	1	162	0.61	163
76	0	178	0.00	178
77	0	195	0.00	195
78	0	167	0.00	167
79	0	133	0.00	133
80	1	120	0.83	121
81	0	196	0.00	196
82	0	131	0.00	131
83	0	131	0.00	131
84	0	113	0.00	113
85	0	116	0.00	116
86	1	160	0.62	161
87	0	127	0.00	127
