CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	206	2155	8.73	2361
2	0	15	0.00	15
3	3	10	23.08	13
4	13	186	6.53	199
5	13	201	6.07	214
6	14	263	5.05	277
7	7	222	3.06	229
8	10	268	3.60	278
9	12	246	4.65	258
10	12	275	4.18	287
11	12	261	4.40	273
12	18	281	6.02	299
13	18	269	6.27	287
14	15	232	6.07	247
15	10	279	3.46	289
16	16	270	5.59	286
17	12	228	5.00	240
18	14	248	5.34	262
19	14	307	4.36	321
20	14	217	6.06	231
21	9	218	3.96	227
22	18	302	5.62	320
23	6	251	2.33	257
24	12	245	4.67	257
25	17	283	5.67	300
26	12	299	3.86	311
27	11	299	3.55	310
28	30	275	9.84	305
29	5	257	1.91	262
30	11	258	4.09	269
31	15	292	4.89	307
32	11	320	3.32	331
33	12	238	4.80	250
34	23	252	8.36	275
35	14	272	4.90	286
36	12	199	5.69	211
37	12	264	4.35	276
38	16	232	6.45	248
39	13	263	4.71	276
40	19	250	7.06	269
41	11	232	4.53	243
42	13	269	4.61	282
43	9	258	3.37	267
44	12	234	4.88	246
45	13	294	4.23	307
46	16	228	6.56	244
47	20	248	7.46	268
48	6	264	2.22	270
49	17	229	6.91	246
50	10	256	3.76	266
51	14	237	5.58	251
52	16	275	5.50	291
53	7	250	2.72	257
54	9	236	3.67	245
55	10	268	3.60	278
56	12	215	5.29	227
57	9	223	3.88	232
58	7	255	2.67	262
59	13	235	5.24	248
60	9	230	3.77	239
61	9	273	3.19	282
62	13	221	5.56	234
63	20	228	8.06	248
64	2	244	0.81	246
65	14	267	4.98	281
66	9	238	3.64	247
67	9	230	3.77	239
68	9	207	4.17	216
69	7	218	3.11	225
70	13	217	5.65	230
71	16	250	6.02	266
72	7	234	2.90	241
73	5	243	2.02	248
74	5	210	2.33	215
75	8	182	4.21	190
76	5	202	2.42	207
77	12	191	5.91	203
78	7	206	3.29	213
79	14	211	6.22	225
80	7	173	3.89	180
81	9	158	5.39	167
82	10	188	5.05	198
83	2	141	1.40	143
84	5	160	3.03	165
85	10	181	5.24	191
86	5	139	3.47	144
87	5	187	2.60	192
88	2	115	1.71	117
89	7	164	4.09	171
90	2	131	1.50	133
91	6	158	3.66	164
92	5	134	3.60	139
93	10	145	6.45	155
94	3	125	2.34	128
95	8	112	6.67	120
96	10	105	8.70	115
97	8	150	5.06	158
98	4	113	3.42	117
99	2	56	3.45	58
100	1	12	7.69	13
101	1	7	12.50	8
102	0	7	0.00	7
103	0	6	0.00	6
104	0	4	0.00	4
105	1	2	33.33	3
106	0	5	0.00	5
107	0	2	0.00	2
108	0	7	0.00	7
109	0	7	0.00	7
110	0	4	0.00	4
111	0	6	0.00	6
112	1	4	20.00	5
113	0	1	0.00	1
114	0	4	0.00	4
115	0	4	0.00	4
116	1	3	25.00	4
117	0	4	0.00	4
118	0	3	0.00	3
119	0	4	0.00	4
120	0	8	0.00	8
121	0	2	0.00	2
122	0	3	0.00	3
123	0	2	0.00	2
124	0	1	0.00	1
125	1	0	100.00	1
126	0	2	0.00	2
127	0	1	0.00	1
128	0	3	0.00	3
129	0	2	0.00	2
130	0	2	0.00	2
131	1	1	50.00	2
132	0	0		0
133	0	3	0.00	3
134	0	2	0.00	2
135	1	1	50.00	2
136	0	3	0.00	3
137	0	4	0.00	4
138	0	1	0.00	1
139	0	0		0
140	0	2	0.00	2
141	0	3	0.00	3
142	0	3	0.00	3
143	0	0		0
144	0	2	0.00	2
145	0	1	0.00	1
146	0	0		0
147	0	0		0
148	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	12	0.00	12
2	0	19	0.00	19
3	0	20	0.00	20
4	0	124	0.00	124
5	1	202	0.49	203
6	0	251	0.00	251
7	3	254	1.17	257
8	0	201	0.00	201
9	1	239	0.42	240
10	1	194	0.51	195
11	0	227	0.00	227
12	1	194	0.51	195
13	0	210	0.00	210
14	0	217	0.00	217
15	2	234	0.85	236
16	0	216	0.00	216
17	0	242	0.00	242
18	1	281	0.35	282
19	2	211	0.94	213
20	1	181	0.55	182
21	2	223	0.89	225
22	2	243	0.82	245
23	0	199	0.00	199
24	0	182	0.00	182
25	1	238	0.42	239
26	1	225	0.44	226
27	0	226	0.00	226
28	0	230	0.00	230
29	1	195	0.51	196
30	0	172	0.00	172
31	2	258	0.77	260
32	2	198	1.00	200
33	1	197	0.51	198
34	0	247	0.00	247
35	1	229	0.43	230
36	0	211	0.00	211
37	0	217	0.00	217
38	1	207	0.48	208
39	2	214	0.93	216
40	0	196	0.00	196
41	1	273	0.36	274
42	0	213	0.00	213
43	2	233	0.85	235
44	1	239	0.42	240
45	1	202	0.49	203
46	0	229	0.00	229
47	0	206	0.00	206
48	0	165	0.00	165
49	0	220	0.00	220
50	1	187	0.53	188
51	1	192	0.52	193
52	0	242	0.00	242
53	0	193	0.00	193
54	0	184	0.00	184
55	1	177	0.56	178
56	0	221	0.00	221
57	1	207	0.48	208
58	1	233	0.43	234
59	1	171	0.58	172
60	1	160	0.62	161
61	0	184	0.00	184
62	0	176	0.00	176
63	0	161	0.00	161
64	0	209	0.00	209
65	1	168	0.59	169
66	0	181	0.00	181
67	3	189	1.56	192
68	2	203	0.98	205
69	0	184	0.00	184
70	1	194	0.51	195
71	1	164	0.61	165
72	0	156	0.00	156
73	2	170	1.16	172
74	2	166	1.19	168
75	0	160	0.00	160
76	0	189	0.00	189
77	0	182	0.00	182
78	0	179	0.00	179
79	0	138	0.00	138
80	0	135	0.00	135
81	1	182	0.55	183
82	0	136	0.00	136
83	0	137	0.00	137
84	0	122	0.00	122
85	1	121	0.82	122
86	0	151	0.00	151
87	0	120	0.00	120
88	1	163	0.61	164
89	0	122	0.00	122
90	0	111	0.00	111
91	0	139	0.00	139
92	0	108	0.00	108
93	0	77	0.00	77
94	1	102	0.97	103
95	2	107	1.83	109
96	1	131	0.76	132
97	0	129	0.00	129
98	0	98	0.00	98
99	0	36	0.00	36
100	0	4	0.00	4
101	0	6	0.00	6
102	0	5	0.00	5
103	0	9	0.00	9
104	0	3	0.00	3
105	0	3	0.00	3
106	0	4	0.00	4
107	0	4	0.00	4
108	0	7	0.00	7
109	0	3	0.00	3
110	0	2	0.00	2
111	0	3	0.00	3
112	0	2	0.00	2
113	0	3	0.00	3
114	0	1	0.00	1
115	0	2	0.00	2
116	0	3	0.00	3
117	0	2	0.00	2
118	0	3	0.00	3
119	0	3	0.00	3
120	0	1	0.00	1
121	0	2	0.00	2
122	0	2	0.00	2
123	0	0		0
124	0	1	0.00	1
125	0	2	0.00	2
126	0	1	0.00	1
127	0	1	0.00	1
128	0	0		0
129	0	0		0
130	0	2	0.00	2
131	0	0		0
132	0	2	0.00	2
133	0	1	0.00	1
134	0	2	0.00	2
135	0	1	0.00	1
136	0	2	0.00	2
137	0	0		0
138	0	0		0
139	0	3	0.00	3
140	0	0		0
141	0	2	0.00	2
142	0	1	0.00	1
143	0	1	0.00	1
144	0	0		0
145	0	0		0
146	0	0		0
147	0	3	0.00	3
148	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	38	2.56	39
2	0	37	0.00	37
3	0	23	0.00	23
4	3	334	0.89	337
5	3	429	0.69	432
6	1	437	0.23	438
7	1	377	0.26	378
8	0	364	0.00	364
9	0	329	0.00	329
10	1	312	0.32	313
11	1	330	0.30	331
12	2	341	0.58	343
13	1	361	0.28	362
14	0	346	0.00	346
15	1	358	0.28	359
16	0	353	0.00	353
17	0	353	0.00	353
18	1	307	0.32	308
19	0	329	0.00	329
20	0	374	0.00	374
21	3	352	0.85	355
22	1	341	0.29	342
23	3	321	0.93	324
24	0	399	0.00	399
25	2	387	0.51	389
26	1	352	0.28	353
27	0	396	0.00	396
28	1	342	0.29	343
29	2	346	0.57	348
30	1	401	0.25	402
31	0	334	0.00	334
32	1	357	0.28	358
33	2	351	0.57	353
34	1	343	0.29	344
35	2	319	0.62	321
36	0	403	0.00	403
37	1	355	0.28	356
38	1	344	0.29	345
39	2	339	0.59	341
40	0	313	0.00	313
41	1	324	0.31	325
42	3	348	0.85	351
43	1	310	0.32	311
44	1	314	0.32	315
45	0	281	0.00	281
46	1	335	0.30	336
47	0	311	0.00	311
48	0	343	0.00	343
49	2	399	0.50	401
50	1	397	0.25	398
51	0	395	0.00	395
