CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	214	2154	9.04	2368
2	0	29	0.00	29
3	1	12	7.69	13
4	11	187	5.56	198
5	8	218	3.54	226
6	9	250	3.47	259
7	12	257	4.46	269
8	15	278	5.12	293
9	14	261	5.09	275
10	12	262	4.38	274
11	8	228	3.39	236
12	22	283	7.21	305
13	12	294	3.92	306
14	11	265	3.99	276
15	10	242	3.97	252
16	20	284	6.58	304
17	9	229	3.78	238
18	10	222	4.31	232
19	23	287	7.42	310
20	8	217	3.56	225
21	9	245	3.54	254
22	13	244	5.06	257
23	16	268	5.63	284
24	20	222	8.26	242
25	8	312	2.50	320
26	14	263	5.05	277
27	9	284	3.07	293
28	18	258	6.52	276
29	9	283	3.08	292
30	15	282	5.05	297
31	16	282	5.37	298
32	18	281	6.02	299
33	8	226	3.42	234
34	10	267	3.61	277
35	16	263	5.73	279
36	12	226	5.04	238
37	16	271	5.57	287
38	14	234	5.65	248
39	5	226	2.16	231
40	8	266	2.92	274
41	11	245	4.30	256
42	13	254	4.87	267
43	12	277	4.15	289
44	14	253	5.24	267
45	10	300	3.23	310
46	17	236	6.72	253
47	22	266	7.64	288
48	14	275	4.84	289
49	13	233	5.28	246
50	15	234	6.02	249
51	14	244	5.43	258
52	16	234	6.40	250
53	11	224	4.68	235
54	14	239	5.53	253
55	9	273	3.19	282
56	16	206	7.21	222
57	12	236	4.84	248
58	3	243	1.22	246
59	10	250	3.85	260
60	10	229	4.18	239
61	11	233	4.51	244
62	7	229	2.97	236
63	12	215	5.29	227
64	14	246	5.38	260
65	10	227	4.22	237
66	7	253	2.69	260
67	18	233	7.17	251
68	7	206	3.29	213
69	6	218	2.68	224
70	11	214	4.89	225
71	16	249	6.04	265
72	7	252	2.70	259
73	13	257	4.81	270
74	6	210	2.78	216
75	10	194	4.90	204
76	12	213	5.33	225
77	8	224	3.45	232
78	5	172	2.82	177
79	7	228	2.98	235
80	7	167	4.02	174
81	9	170	5.03	179
82	8	180	4.26	188
83	6	150	3.85	156
84	5	159	3.05	164
85	6	188	3.09	194
86	15	164	8.38	179
87	8	188	4.08	196
88	3	106	2.75	109
89	3	150	1.96	153
90	2	134	1.47	136
91	5	137	3.52	142
92	15	122	10.95	137
93	10	127	7.30	137
94	8	137	5.52	145
95	15	131	10.27	146
96	6	127	4.51	133
97	12	132	8.33	144
98	4	101	3.81	105
99	2	43	4.44	45
100	1	6	14.29	7
101	0	3	0.00	3
102	0	1	0.00	1
103	0	8	0.00	8
104	0	3	0.00	3
105	0	3	0.00	3
106	0	7	0.00	7
107	1	1	50.00	2
108	1	6	14.29	7
109	0	2	0.00	2
110	0	1	0.00	1
111	0	5	0.00	5
112	0	0		0
113	1	2	33.33	3
114	0	2	0.00	2
115	0	2	0.00	2
116	1	1	50.00	2
117	1	2	33.33	3
118	0	4	0.00	4
119	0	4	0.00	4
120	0	1	0.00	1
121	0	3	0.00	3
122	0	2	0.00	2
123	0	5	0.00	5
124	0	4	0.00	4
125	0	3	0.00	3
126	0	5	0.00	5
127	0	0		0
128	1	1	50.00	2
129	0	2	0.00	2
130	0	0		0
131	0	1	0.00	1
132	1	2	33.33	3
133	2	1	66.67	3
134	0	1	0.00	1
135	0	2	0.00	2
136	0	1	0.00	1
137	0	0		0
138	0	1	0.00	1
139	0	4	0.00	4
140	0	2	0.00	2
141	0	1	0.00	1
142	0	0		0
143	0	0		0
144	0	0		0
145	1	2	33.33	3
146	0	2	0.00	2
147	0	1	0.00	1
148	0	2	0.00	2
149	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	23	0.00	23
2	0	16	0.00	16
3	0	12	0.00	12
4	0	130	0.00	130
5	0	186	0.00	186
6	0	245	0.00	245
7	1	247	0.40	248
8	1	230	0.43	231
9	2	253	0.78	255
10	2	219	0.90	221
11	0	226	0.00	226
12	1	194	0.51	195
13	1	187	0.53	188
14	1	193	0.52	194
15	0	226	0.00	226
16	1	220	0.45	221
17	0	227	0.00	227
18	0	244	0.00	244
19	1	211	0.47	212
20	0	180	0.00	180
21	0	213	0.00	213
22	0	245	0.00	245
23	0	209	0.00	209
24	2	217	0.91	219
25	1	248	0.40	249
26	3	238	1.24	241
27	0	201	0.00	201
28	3	244	1.21	247
29	0	198	0.00	198
30	1	178	0.56	179
31	2	267	0.74	269
32	1	188	0.53	189
33	1	218	0.46	219
34	1	254	0.39	255
35	0	227	0.00	227
36	1	220	0.45	221
37	1	208	0.48	209
38	1	196	0.51	197
39	0	217	0.00	217
40	0	198	0.00	198
41	3	270	1.10	273
42	1	212	0.47	213
43	1	212	0.47	213
44	1	261	0.38	262
45	1	210	0.47	211
46	2	215	0.92	217
47	0	196	0.00	196
48	1	194	0.51	195
49	2	218	0.91	220
50	0	206	0.00	206
51	1	231	0.43	232
52	0	213	0.00	213
53	1	180	0.55	181
54	1	230	0.43	231
55	0	179	0.00	179
56	1	237	0.42	238
57	0	199	0.00	199
58	0	192	0.00	192
59	0	166	0.00	166
60	0	140	0.00	140
61	2	179	1.10	181
62	0	174	0.00	174
63	2	198	1.00	200
64	0	201	0.00	201
65	0	189	0.00	189
66	2	191	1.04	193
67	1	191	0.52	192
68	0	190	0.00	190
69	0	174	0.00	174
70	0	209	0.00	209
71	3	152	1.94	155
72	0	149	0.00	149
73	0	176	0.00	176
74	1	144	0.69	145
75	0	169	0.00	169
76	0	172	0.00	172
77	0	158	0.00	158
78	0	182	0.00	182
79	0	150	0.00	150
80	1	150	0.66	151
81	0	163	0.00	163
82	1	121	0.82	122
83	0	126	0.00	126
84	0	135	0.00	135
85	0	121	0.00	121
86	0	158	0.00	158
87	1	125	0.79	126
88	2	134	1.47	136
89	0	124	0.00	124
90	0	92	0.00	92
91	0	139	0.00	139
92	0	98	0.00	98
93	0	75	0.00	75
94	1	99	1.00	100
95	1	90	1.10	91
96	0	115	0.00	115
97	0	118	0.00	118
98	0	83	0.00	83
99	0	33	0.00	33
100	0	7	0.00	7
101	0	5	0.00	5
102	0	5	0.00	5
103	0	4	0.00	4
104	0	4	0.00	4
105	0	7	0.00	7
106	0	6	0.00	6
107	0	3	0.00	3
108	0	2	0.00	2
109	0	2	0.00	2
110	0	3	0.00	3
111	0	2	0.00	2
112	0	3	0.00	3
113	0	1	0.00	1
114	0	1	0.00	1
115	0	1	0.00	1
116	0	2	0.00	2
117	0	2	0.00	2
118	0	1	0.00	1
119	0	3	0.00	3
120	0	1	0.00	1
121	0	1	0.00	1
122	0	2	0.00	2
123	0	3	0.00	3
124	0	0		0
125	0	0		0
126	0	0		0
127	0	5	0.00	5
128	0	4	0.00	4
129	0	0		0
130	0	1	0.00	1
131	0	1	0.00	1
132	0	1	0.00	1
133	0	0		0
134	0	1	0.00	1
135	0	2	0.00	2
136	0	2	0.00	2
137	0	0		0
138	0	0		0
139	0	0		0
140	0	1	0.00	1
141	0	0		0
142	0	0		0
143	0	0		0
144	0	1	0.00	1
145	0	0		0
146	0	0		0
147	0	2	0.00	2
148	0	2	0.00	2
149	0	0		0

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	31	0.00	31
2	0	30	0.00	30
3	0	22	0.00	22
4	0	343	0.00	343
5	1	387	0.26	388
6	0	406	0.00	406
7	1	381	0.26	382
8	0	371	0.00	371
9	0	312	0.00	312
10	0	319	0.00	319
11	1	323	0.31	324
12	1	358	0.28	359
13	1	388	0.26	389
14	1	390	0.26	391
15	1	378	0.26	379
16	1	363	0.27	364
17	0	334	0.00	334
18	0	300	0.00	300
19	2	326	0.61	328
20	3	335	0.89	338
21	0	329	0.00	329
22	4	297	1.33	301
23	0	332	0.00	332
24	1	362	0.28	363
25	4	382	1.04	386
26	2	349	0.57	351
27	0	422	0.00	422
28	3	380	0.78	383
29	0	353	0.00	353
30	0	384	0.00	384
31	3	344	0.86	347
32	0	365	0.00	365
33	2	324	0.61	326
34	1	333	0.30	334
35	0	317	0.00	317
36	3	379	0.79	382
37	3	336	0.88	339
38	0	362	0.00	362
39	1	348	0.29	349
40	1	329	0.30	330
41	1	333	0.30	334
42	0	337	0.00	337
43	1	322	0.31	323
44	1	303	0.33	304
45	0	295	0.00	295
46	4	313	1.26	317
47	1	310	0.32	311
48	1	324	0.31	325
49	0	369	0.00	369
