CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	183	2182	7.74	2365
2	0	24	0.00	24
3	0	14	0.00	14
4	10	172	5.49	182
5	10	217	4.41	227
6	9	258	3.37	267
7	7	208	3.26	215
8	18	264	6.38	282
9	16	242	6.20	258
10	9	272	3.20	281
11	14	240	5.51	254
12	15	299	4.78	314
13	15	273	5.21	288
14	13	253	4.89	266
15	11	250	4.21	261
16	15	270	5.26	285
17	6	257	2.28	263
18	8	253	3.07	261
19	14	285	4.68	299
20	4	227	1.73	231
21	13	232	5.31	245
22	19	307	5.83	326
23	10	255	3.77	265
24	14	235	5.62	249
25	6	281	2.09	287
26	16	272	5.56	288
27	12	271	4.24	283
28	27	255	9.57	282
29	10	279	3.46	289
30	11	267	3.96	278
31	11	294	3.61	305
32	18	275	6.14	293
33	11	228	4.60	239
34	17	285	5.63	302
35	17	277	5.78	294
36	11	248	4.25	259
37	9	232	3.73	241
38	8	229	3.38	237
39	17	232	6.83	249
40	7	264	2.58	271
41	9	241	3.60	250
42	9	293	2.98	302
43	10	247	3.89	257
44	12	273	4.21	285
45	17	290	5.54	307
46	20	225	8.16	245
47	25	258	8.83	283
48	16	244	6.15	260
49	14	246	5.38	260
50	13	253	4.89	266
51	14	234	5.65	248
52	14	234	5.65	248
53	9	230	3.77	239
54	11	248	4.25	259
55	16	263	5.73	279
56	19	238	7.39	257
57	21	206	9.25	227
58	12	259	4.43	271
59	14	255	5.20	269
60	7	218	3.11	225
61	18	260	6.47	278
62	19	225	7.79	244
63	12	204	5.56	216
64	11	247	4.26	258
65	9	233	3.72	242
66	20	246	7.52	266
67	14	205	6.39	219
68	14	227	5.81	241
69	6	196	2.97	202
70	15	231	6.10	246
71	9	249	3.49	258
72	12	238	4.80	250
73	8	225	3.43	233
74	13	201	6.07	214
75	10	167	5.65	177
76	9	192	4.48	201
77	12	212	5.36	224
78	6	188	3.09	194
79	15	208	6.73	223
80	4	190	2.06	194
81	11	164	6.29	175
82	12	207	5.48	219
83	16	116	12.12	132
84	7	185	3.65	192
85	5	183	2.66	188
86	11	177	5.85	188
87	12	173	6.49	185
88	5	120	4.00	125
89	11	162	6.36	173
90	8	124	6.06	132
91	6	159	3.64	165
92	5	128	3.76	133
93	12	134	8.22	146
94	5	124	3.88	129
95	5	114	4.20	119
96	6	122	4.69	128
97	8	130	5.80	138
98	5	106	4.50	111
99	2	54	3.57	56
100	0	17	0.00	17
101	0	2	0.00	2
102	0	5	0.00	5
103	1	1	50.00	2
104	0	11	0.00	11
105	1	1	50.00	2
106	0	6	0.00	6
107	2	7	22.22	9
108	1	2	33.33	3
109	1	9	10.00	10
110	0	6	0.00	6
111	0	9	0.00	9
112	0	7	0.00	7
113	0	3	0.00	3
114	0	5	0.00	5
115	0	4	0.00	4
116	0	2	0.00	2
117	1	5	16.67	6
118	0	5	0.00	5
119	1	2	33.33	3
120	1	2	33.33	3
121	1	3	25.00	4
122	0	5	0.00	5
123	1	5	16.67	6
124	0	1	0.00	1
125	0	2	0.00	2
126	0	4	0.00	4
127	0	0		0
128	2	5	28.57	7
129	0	3	0.00	3
130	1	1	50.00	2
131	0	4	0.00	4
132	0	1	0.00	1
133	0	0		0
134	1	2	33.33	3
135	0	2	0.00	2
136	0	0		0
137	0	5	0.00	5
138	0	1	0.00	1
139	0	2	0.00	2
140	0	0		0
141	0	2	0.00	2
142	0	1	0.00	1
143	0	1	0.00	1
144	0	2	0.00	2
145	0	1	0.00	1
146	0	1	0.00	1
147	0	0		0
148	0	0		0
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	20	0.00	20
2	0	19	0.00	19
3	0	13	0.00	13
4	0	126	0.00	126
5	2	191	1.04	193
6	3	242	1.22	245
7	1	252	0.40	253
8	0	239	0.00	239
9	0	237	0.00	237
10	0	202	0.00	202
11	2	240	0.83	242
12	0	212	0.00	212
13	0	191	0.00	191
14	1	207	0.48	208
15	4	251	1.57	255
16	1	192	0.52	193
17	0	248	0.00	248
18	1	291	0.34	292
19	1	205	0.49	206
20	0	170	0.00	170
