CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	234	2144	9.84	2378
2	0	21	0.00	21
3	0	12	0.00	12
4	10	186	5.10	196
5	11	203	5.14	214
6	11	273	3.87	284
7	5	224	2.18	229
8	12	269	4.27	281
9	10	243	3.95	253
10	10	249	3.86	259
11	11	284	3.73	295
12	15	278	5.12	293
13	15	290	4.92	305
14	13	270	4.59	283
15	16	255	5.90	271
16	16	285	5.32	301
17	5	237	2.07	242
18	8	264	2.94	272
19	17	280	5.72	297
20	8	219	3.52	227
21	9	218	3.96	227
22	9	267	3.26	276
23	25	284	8.09	309
24	17	239	6.64	256
25	15	309	4.63	324
26	11	285	3.72	296
27	7	277	2.46	284
28	18	275	6.14	293
29	14	289	4.62	303
30	15	255	5.56	270
31	12	318	3.64	330
32	10	272	3.55	282
33	5	263	1.87	268
34	16	249	6.04	265
35	14	292	4.58	306
36	8	224	3.45	232
37	20	261	7.12	281
38	11	226	4.64	237
39	14	243	5.45	257
40	13	253	4.89	266
41	15	241	5.86	256
42	21	288	6.80	309
43	10	247	3.89	257
44	12	234	4.88	246
45	12	263	4.36	275
46	22	228	8.80	250
47	16	277	5.46	293
48	6	258	2.27	264
49	12	194	5.83	206
50	13	238	5.18	251
51	10	259	3.72	269
52	13	264	4.69	277
53	3	231	1.28	234
54	11	247	4.26	258
55	16	300	5.06	316
56	11	229	4.58	240
57	8	249	3.11	257
58	14	238	5.56	252
59	8	291	2.68	299
60	11	255	4.14	266
61	17	254	6.27	271
62	13	244	5.06	257
63	14	210	6.25	224
64	12	234	4.88	246
65	12	255	4.49	267
66	15	237	5.95	252
67	14	208	6.31	222
68	7	181	3.72	188
69	11	202	5.16	213
70	7	247	2.76	254
71	14	246	5.38	260
72	7	240	2.83	247
73	12	243	4.71	255
74	11	202	5.16	213
75	10	178	5.32	188
76	10	203	4.69	213
77	9	227	3.81	236
78	10	204	4.67	214
79	6	218	2.68	224
80	9	164	5.20	173
81	3	164	1.80	167
82	11	189	5.50	200
83	4	126	3.08	130
84	4	168	2.33	172
85	10	182	5.21	192
86	8	159	4.79	167
87	7	170	3.95	177
88	3	144	2.04	147
89	5	148	3.27	153
90	6	121	4.72	127
91	5	137	3.52	142
92	8	136	5.56	144
93	6	140	4.11	146
94	8	109	6.84	117
95	9	109	7.63	118
96	5	94	5.05	99
97	4	122	3.17	126
98	5	110	4.35	115
99	3	36	7.69	39
100	2	6	25.00	8
101	2	4	33.33	6
102	1	5	16.67	6
103	0	8	0.00	8
104	0	1	0.00	1
105	1	5	16.67	6
106	0	4	0.00	4
107	1	6	14.29	7
108	0	5	0.00	5
109	1	2	33.33	3
110	0	4	0.00	4
111	0	5	0.00	5
112	0	3	0.00	3
113	0	4	0.00	4
114	0	3	0.00	3
115	0	5	0.00	5
116	0	2	0.00	2
117	0	7	0.00	7
118	0	1	0.00	1
119	0	2	0.00	2
120	0	4	0.00	4
121	0	3	0.00	3
122	0	0		0
123	0	3	0.00	3
124	0	3	0.00	3
125	1	1	50.00	2
126	0	4	0.00	4
127	0	2	0.00	2
128	0	4	0.00	4
129	0	4	0.00	4
130	0	0		0
131	0	1	0.00	1
132	0	2	0.00	2
133	0	2	0.00	2
134	0	1	0.00	1
135	1	2	33.33	3
136	0	0		0
137	0	2	0.00	2
138	0	0		0
139	0	0		0
140	0	0		0
141	0	1	0.00	1
142	0	1	0.00	1
143	0	1	0.00	1
144	0	1	0.00	1
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	0		0
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	20	4.76	21
2	0	17	0.00	17
3	0	8	0.00	8
4	1	148	0.67	149
5	2	202	0.98	204
6	3	193	1.53	196
7	1	270	0.37	271
8	0	211	0.00	211
9	0	220	0.00	220
