CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	237	2146	9.95	2383
2	0	17	0.00	17
3	1	11	8.33	12
4	12	170	6.59	182
5	14	188	6.93	202
6	4	282	1.40	286
7	12	217	5.24	229
8	12	280	4.11	292
9	8	275	2.83	283
10	18	231	7.23	249
11	9	239	3.63	248
12	20	286	6.54	306
13	10	271	3.56	281
14	21	297	6.60	318
15	14	233	5.67	247
16	19	308	5.81	327
17	8	249	3.11	257
18	11	241	4.37	252
19	15	300	4.76	315
20	10	201	4.74	211
21	18	217	7.66	235
22	5	309	1.59	314
23	21	269	7.24	290
24	18	227	7.35	245
25	21	325	6.07	346
26	18	239	7.00	257
27	14	253	5.24	267
28	18	269	6.27	287
29	15	260	5.45	275
30	11	263	4.01	274
31	21	260	7.47	281
32	16	286	5.30	302
33	12	221	5.15	233
34	19	251	7.04	270
35	17	259	6.16	276
36	14	251	5.28	265
37	12	243	4.71	255
38	16	235	6.37	251
39	7	251	2.71	258
40	10	247	3.89	257
41	17	248	6.42	265
42	13	267	4.64	280
43	9	273	3.19	282
44	18	238	7.03	256
45	17	269	5.94	286
46	19	241	7.31	260
47	20	263	7.07	283
48	9	262	3.32	271
49	16	229	6.53	245
50	18	213	7.79	231
51	14	256	5.19	270
52	15	249	5.68	264
53	13	248	4.98	261
54	9	242	3.59	251
55	17	273	5.86	290
56	15	233	6.05	248
57	13	239	5.16	252
58	11	228	4.60	239
59	9	294	2.97	303
60	8	252	3.08	260
61	9	263	3.31	272
62	18	227	7.35	245
63	11	234	4.49	245
64	11	207	5.05	218
65	14	240	5.51	254
66	15	259	5.47	274
67	18	241	6.95	259
68	10	193	4.93	203
69	10	201	4.74	211
70	15	181	7.65	196
71	8	247	3.14	255
72	6	229	2.55	235
73	12	213	5.33	225
74	8	217	3.56	225
75	15	155	8.82	170
76	9	187	4.59	196
77	12	219	5.19	231
78	9	196	4.39	205
79	14	217	6.06	231
80	6	160	3.61	166
81	4	162	2.41	166
82	12	187	6.03	199
83	4	137	2.84	141
84	12	156	7.14	168
85	4	187	2.09	191
86	10	157	5.99	167
87	5	170	2.86	175
88	2	143	1.38	145
89	8	160	4.76	168
90	0	121	0.00	121
91	8	159	4.79	167
92	2	155	1.27	157
93	6	133	4.32	139
94	4	135	2.88	139
95	5	109	4.39	114
96	4	113	3.42	117
97	8	135	5.59	143
98	4	97	3.96	101
99	2	52	3.70	54
100	1	14	6.67	15
101	0	8	0.00	8
102	1	8	11.11	9
103	0	4	0.00	4
104	0	5	0.00	5
105	0	4	0.00	4
106	1	4	20.00	5
107	0	4	0.00	4
108	0	6	0.00	6
109	0	6	0.00	6
110	1	3	25.00	4
111	0	5	0.00	5
112	0	6	0.00	6
113	0	3	0.00	3
114	0	6	0.00	6
115	0	4	0.00	4
116	0	1	0.00	1
117	0	5	0.00	5
118	0	2	0.00	2
119	1	1	50.00	2
120	1	4	20.00	5
121	2	2	50.00	4
122	0	2	0.00	2
123	0	0		0
124	0	3	0.00	3
125	0	1	0.00	1
126	1	4	20.00	5
127	0	1	0.00	1
128	0	2	0.00	2
129	1	2	33.33	3
130	0	1	0.00	1
131	1	2	33.33	3
132	0	0		0
133	1	1	50.00	2
134	0	3	0.00	3
135	0	0		0
136	0	0		0
137	0	2	0.00	2
138	0	2	0.00	2
139	0	0		0
140	0	1	0.00	1
141	0	1	0.00	1
142	1	2	33.33	3
143	0	1	0.00	1
144	0	1	0.00	1
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	2	0.00	2
149	0	0		0

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	16	0.00	16
2	0	27	0.00	27
3	0	5	0.00	5
4	1	130	0.76	131
5	0	206	0.00	206
6	0	228	0.00	228
7	0	262	0.00	262
8	1	223	0.45	224
9	2	223	0.89	225
10	0	185	0.00	185
11	0	237	0.00	237
12	0	178	0.00	178
13	1	208	0.48	209
14	0	201	0.00	201
15	0	240	0.00	240
16	2	207	0.96	209
17	2	233	0.85	235
18	2	238	0.83	240
19	0	210	0.00	210
20	1	178	0.56	179
21	2	232	0.85	234
22	0	233	0.00	233
23	2	203	0.98	205
24	0	197	0.00	197
25	1	211	0.47	212
26	0	208	0.00	208
27	0	236	0.00	236
28	0	237	0.00	237
29	0	173	0.00	173
30	1	199	0.50	200
31	2	252	0.79	254
32	1	194	0.51	195
33	1	241	0.41	242
34	0	223	0.00	223
35	1	236	0.42	237
36	0	199	0.00	199
37	1	208	0.48	209
38	0	213	0.00	213
39	2	231	0.86	233
40	3	181	1.63	184
41	2	274	0.72	276
42	0	243	0.00	243
43	0	202	0.00	202
44	1	246	0.40	247
45	0	195	0.00	195
46	1	223	0.45	224
47	1	183	0.54	184
48	1	233	0.43	234
49	0	218	0.00	218
50	3	207	1.43	210
51	0	235	0.00	235
52	1	205	0.49	206
53	2	173	1.14	175
54	0	192	0.00	192
55	1	162	0.61	163
56	1	216	0.46	217
57	1	183	0.54	184
58	0	216	0.00	216
59	0	168	0.00	168
60	0	148	0.00	148
61	1	194	0.51	195
62	1	177	0.56	178
63	1	143	0.69	144
64	1	211	0.47	212
65	1	212	0.47	213
66	0	170	0.00	170
67	0	168	0.00	168
68	0	209	0.00	209
69	0	184	0.00	184
70	0	176	0.00	176
71	0	168	0.00	168
72	0	159	0.00	159
73	1	177	0.56	178
74	0	161	0.00	161
75	0	149	0.00	149
76	0	176	0.00	176
77	0	186	0.00	186
78	0	166	0.00	166
79	0	161	0.00	161
80	1	143	0.69	144
81	0	167	0.00	167
82	0	128	0.00	128
83	1	144	0.69	145
84	0	112	0.00	112
85	0	106	0.00	106
86	1	154	0.65	155
87	0	104	0.00	104
88	1	145	0.68	146
89	0	110	0.00	110
90	0	109	0.00	109
91	1	130	0.76	131
92	0	74	0.00	74
93	1	82	1.20	83
94	0	118	0.00	118
95	1	86	1.15	87
96	0	110	0.00	110
97	1	105	0.94	106
98	0	93	0.00	93
99	0	50	0.00	50
100	0	3	0.00	3
101	0	11	0.00	11
102	0	7	0.00	7
103	0	4	0.00	4
104	0	7	0.00	7
105	0	7	0.00	7
106	0	11	0.00	11
107	0	3	0.00	3
108	0	4	0.00	4
109	0	2	0.00	2
110	0	6	0.00	6
111	0	4	0.00	4
112	0	3	0.00	3
113	0	3	0.00	3
114	0	2	0.00	2
115	0	1	0.00	1
116	0	2	0.00	2
117	0	1	0.00	1
