CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	218	2148	9.21	2366
2	0	22	0.00	22
3	1	12	7.69	13
4	6	193	3.02	199
5	9	193	4.46	202
6	8	252	3.08	260
7	8	193	3.98	201
8	13	257	4.81	270
9	9	241	3.60	250
10	17	263	6.07	280
11	13	255	4.85	268
12	12	273	4.21	285
13	22	262	7.75	284
14	8	246	3.15	254
15	10	228	4.20	238
16	15	270	5.26	285
17	7	236	2.88	243
18	11	243	4.33	254
19	15	289	4.93	304
20	8	236	3.28	244
21	8	222	3.48	230
22	11	297	3.57	308
23	13	266	4.66	279
24	7	243	2.80	250
25	12	306	3.77	318
26	10	297	3.26	307
27	24	244	8.96	268
28	14	268	4.96	282
29	10	253	3.80	263
30	16	249	6.04	265
31	15	263	5.40	278
32	12	302	3.82	314
33	8	247	3.14	255
34	15	242	5.84	257
35	12	262	4.38	274
36	16	236	6.35	252
37	16	224	6.67	240
38	18	251	6.69	269
39	10	245	3.92	255
40	13	259	4.78	272
41	12	239	4.78	251
42	13	257	4.81	270
43	11	238	4.42	249
44	22	261	7.77	283
45	14	248	5.34	262
46	17	213	7.39	230
47	18	260	6.47	278
48	15	263	5.40	278
49	12	245	4.67	257
50	10	228	4.20	238
51	12	218	5.22	230
52	13	228	5.39	241
53	9	256	3.40	265
54	17	232	6.83	249
55	13	293	4.25	306
56	11	223	4.70	234
57	19	214	8.15	233
58	9	248	3.50	257
59	13	246	5.02	259
60	15	233	6.05	248
61	15	251	5.64	266
62	16	260	5.80	276
63	9	207	4.17	216
64	13	256	4.83	269
65	14	264	5.04	278
66	9	264	3.30	273
67	11	232	4.53	243
68	9	208	4.15	217
69	5	187	2.60	192
70	9	224	3.86	233
71	10	244	3.94	254
72	14	225	5.86	239
73	14	234	5.65	248
74	9	201	4.29	210
75	7	197	3.43	204
76	13	174	6.95	187
77	10	208	4.59	218
78	7	217	3.12	224
79	12	190	5.94	202
80	9	166	5.14	175
81	6	163	3.55	169
82	7	182	3.70	189
83	7	126	5.26	133
84	6	157	3.68	163
85	7	199	3.40	206
86	9	172	4.97	181
87	14	178	7.29	192
88	6	136	4.23	142
89	5	148	3.27	153
90	7	124	5.34	131
91	7	163	4.12	170
92	10	143	6.54	153
93	8	160	4.76	168
94	8	135	5.59	143
95	9	136	6.21	145
96	6	115	4.96	121
97	5	121	3.97	126
98	6	126	4.55	132
99	1	66	1.49	67
100	1	12	7.69	13
101	0	7	0.00	7
102	1	3	25.00	4
103	1	13	7.14	14
104	0	5	0.00	5
105	0	3	0.00	3
106	1	9	10.00	10
107	1	3	25.00	4
108	1	7	12.50	8
109	2	5	28.57	7
110	0	5	0.00	5
111	1	2	33.33	3
112	2	5	28.57	7
113	0	5	0.00	5
114	0	3	0.00	3
115	0	9	0.00	9
116	0	0		0
117	0	2	0.00	2
118	0	3	0.00	3
119	0	5	0.00	5
120	1	1	50.00	2
121	2	2	50.00	4
122	1	6	14.29	7
123	1	3	25.00	4
124	0	5	0.00	5
125	0	2	0.00	2
126	0	4	0.00	4
127	1	1	50.00	2
128	1	0	100.00	1
129	0	2	0.00	2
130	0	1	0.00	1
131	1	3	25.00	4
132	1	1	50.00	2
133	0	3	0.00	3
134	1	3	25.00	4
135	0	0		0
136	0	2	0.00	2
137	0	3	0.00	3
138	1	3	25.00	4
139	0	1	0.00	1
140	0	0		0
141	0	3	0.00	3
142	0	0		0
143	0	1	0.00	1
144	0	1	0.00	1
145	0	0		0
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2	16	11.11	18
2	1	16	5.88	17
3	0	7	0.00	7
4	2	135	1.46	137
5	0	187	0.00	187
6	1	238	0.42	239
7	1	265	0.38	266
8	1	225	0.44	226
9	0	255	0.00	255
10	1	213	0.47	214
11	1	222	0.45	223
12	1	215	0.46	216
13	1	206	0.48	207
14	1	213	0.47	214
15	0	232	0.00	232
16	0	204	0.00	204
17	0	233	0.00	233
18	0	249	0.00	249
19	2	203	0.98	205
20	1	164	0.61	165
21	0	213	0.00	213
22	0	238	0.00	238
23	1	187	0.53	188
24	1	194	0.51	195
25	0	237	0.00	237
26	1	200	0.50	201
27	0	233	0.00	233
28	0	229	0.00	229
29	0	184	0.00	184
30	0	203	0.00	203
31	0	244	0.00	244
32	0	194	0.00	194
33	1	259	0.38	260
34	0	212	0.00	212
35	2	255	0.78	257
36	1	199	0.50	200
37	2	198	1.00	200
38	0	207	0.00	207
39	0	220	0.00	220
40	2	207	0.96	209
41	1	270	0.37	271
42	0	196	0.00	196
43	2	192	1.03	194
44	2	271	0.73	273
45	1	198	0.50	199
46	1	228	0.44	229
47	0	194	0.00	194
48	2	206	0.96	208
49	1	193	0.52	194
50	0	223	0.00	223
51	2	210	0.94	212
52	0	230	0.00	230
53	1	217	0.46	218
54	1	216	0.46	217
55	0	163	0.00	163
56	0	200	0.00	200
57	4	218	1.80	222
58	1	187	0.53	188
59	0	190	0.00	190
60	0	149	0.00	149
61	1	186	0.53	187
62	1	174	0.57	175
63	1	196	0.51	197
64	0	195	0.00	195
65	0	201	0.00	201
66	0	170	0.00	170
67	1	193	0.52	194
68	0	195	0.00	195
69	0	198	0.00	198
70	0	204	0.00	204
71	0	157	0.00	157
72	0	148	0.00	148
73	0	158	0.00	158
74	0	164	0.00	164
75	0	167	0.00	167
76	0	176	0.00	176
77	2	178	1.11	180
78	0	156	0.00	156
79	0	151	0.00	151
80	1	141	0.70	142
81	0	181	0.00	181
82	0	110	0.00	110
83	0	131	0.00	131
84	0	123	0.00	123
85	0	119	0.00	119
86	1	161	0.62	162
87	0	114	0.00	114
88	2	120	1.64	122
89	0	115	0.00	115
90	1	95	1.04	96
91	1	143	0.69	144
92	0	84	0.00	84
93	2	83	2.35	85
94	0	131	0.00	131
95	0	100	0.00	100
96	0	97	0.00	97
97	0	108	0.00	108
98	0	104	0.00	104
99	0	40	0.00	40
100	0	8	0.00	8
101	0	3	0.00	3
102	0	8	0.00	8
103	0	9	0.00	9
104	0	2	0.00	2
105	0	3	0.00	3
106	0	7	0.00	7
107	0	3	0.00	3
108	0	3	0.00	3
109	0	6	0.00	6
110	0	3	0.00	3
111	0	0		0
112	0	6	0.00	6
113	0	0		0
114	0	3	0.00	3
115	0	1	0.00	1
