CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	224	2142	9.47	2366
2	0	12	0.00	12
3	1	17	5.56	18
4	6	176	3.30	182
5	16	192	7.69	208
6	14	271	4.91	285
7	15	213	6.58	228
8	9	288	3.03	297
9	11	238	4.42	249
10	21	264	7.37	285
11	11	238	4.42	249
12	13	246	5.02	259
13	12	331	3.50	343
14	14	236	5.60	250
15	11	228	4.60	239
16	6	278	2.11	284
17	10	216	4.42	226
18	11	259	4.07	270
19	13	306	4.08	319
20	10	214	4.46	224
21	5	238	2.06	243
22	13	256	4.83	269
23	15	261	5.43	276
24	19	243	7.25	262
25	17	277	5.78	294
26	13	292	4.26	305
27	7	283	2.41	290
28	13	259	4.78	272
29	10	277	3.48	287
30	6	273	2.15	279
31	16	300	5.06	316
32	7	284	2.41	291
33	14	217	6.06	231
34	7	261	2.61	268
35	16	270	5.59	286
36	10	199	4.78	209
37	14	287	4.65	301
38	9	227	3.81	236
39	16	235	6.37	251
40	7	258	2.64	265
41	16	233	6.43	249
42	15	277	5.14	292
43	12	265	4.33	277
44	12	242	4.72	254
45	11	278	3.81	289
46	19	229	7.66	248
47	12	241	4.74	253
48	7	252	2.70	259
49	16	230	6.50	246
50	9	247	3.52	256
51	16	234	6.40	250
52	9	228	3.80	237
53	14	261	5.09	275
54	14	257	5.17	271
55	14	279	4.78	293
56	15	218	6.44	233
57	6	250	2.34	256
58	10	206	4.63	216
59	9	242	3.59	251
60	11	256	4.12	267
61	16	248	6.06	264
62	9	226	3.83	235
63	13	236	5.22	249
64	8	242	3.20	250
65	6	250	2.34	256
66	13	246	5.02	259
67	15	217	6.47	232
68	11	197	5.29	208
69	11	210	4.98	221
70	14	216	6.09	230
71	10	230	4.17	240
72	8	240	3.23	248
73	12	232	4.92	244
74	10	206	4.63	216
75	12	185	6.09	197
76	10	211	4.52	221
77	12	200	5.66	212
78	10	208	4.59	218
79	11	235	4.47	246
80	7	173	3.89	180
81	7	165	4.07	172
82	9	191	4.50	200
83	8	132	5.71	140
84	9	179	4.79	188
85	6	177	3.28	183
86	9	162	5.26	171
87	9	156	5.45	165
88	6	141	4.08	147
89	13	137	8.67	150
90	5	114	4.20	119
91	5	134	3.60	139
92	7	138	4.83	145
93	10	111	8.26	121
94	0	125	0.00	125
95	4	120	3.23	124
96	5	118	4.07	123
97	3	127	2.31	130
98	3	103	2.83	106
99	5	35	12.50	40
100	0	10	0.00	10
101	1	6	14.29	7
102	0	3	0.00	3
103	0	4	0.00	4
104	0	4	0.00	4
105	1	4	20.00	5
106	2	7	22.22	9
107	0	3	0.00	3
108	0	5	0.00	5
109	0	4	0.00	4
110	0	2	0.00	2
111	0	7	0.00	7
112	0	3	0.00	3
113	0	3	0.00	3
114	0	3	0.00	3
115	1	4	20.00	5
116	0	1	0.00	1
117	0	5	0.00	5
118	0	1	0.00	1
119	0	1	0.00	1
120	0	1	0.00	1
121	0	2	0.00	2
122	0	2	0.00	2
123	2	1	66.67	3
124	0	0		0
125	0	2	0.00	2
126	1	4	20.00	5
127	0	0		0
128	0	3	0.00	3
129	1	2	33.33	3
130	0	2	0.00	2
131	0	1	0.00	1
132	1	0	100.00	1
133	0	0		0
134	0	0		0
135	0	1	0.00	1
136	0	0		0
137	0	1	0.00	1
138	0	0		0
139	0	0		0
140	0	1	0.00	1
141	0	0		0
142	0	0		0
143	0	1	0.00	1
144	0	0		0
145	0	0		0
146	0	1	0.00	1
147	0	1	0.00	1
148	0	0		0
149	0	1	0.00	1

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	11	0.00	11
2	1	26	3.70	27
3	0	14	0.00	14
4	2	116	1.69	118
5	1	207	0.48	208
6	1	233	0.43	234
7	2	276	0.72	278
8	1	207	0.48	208
9	0	216	0.00	216
10	0	202	0.00	202
11	0	240	0.00	240
12	1	196	0.51	197
13	0	183	0.00	183
14	0	203	0.00	203
15	2	255	0.78	257
16	0	243	0.00	243
17	1	230	0.43	231
18	2	274	0.72	276
19	2	183	1.08	185
20	1	198	0.50	199
21	0	191	0.00	191
22	0	215	0.00	215
23	0	220	0.00	220
24	1	188	0.53	189
25	0	255	0.00	255
26	0	197	0.00	197
27	1	201	0.50	202
28	0	229	0.00	229
29	0	183	0.00	183
30	0	209	0.00	209
31	1	235	0.42	236
32	0	174	0.00	174
33	1	207	0.48	208
34	1	249	0.40	250
35	0	220	0.00	220
36	1	217	0.46	218
37	0	203	0.00	203
38	3	177	1.67	180
39	0	233	0.00	233
40	1	208	0.48	209
41	1	250	0.40	251
42	0	228	0.00	228
43	0	189	0.00	189
44	0	226	0.00	226
45	1	226	0.44	227
46	1	202	0.49	203
47	1	197	0.51	198
48	1	217	0.46	218
49	0	215	0.00	215
50	1	201	0.50	202
51	0	195	0.00	195
52	0	227	0.00	227
53	1	209	0.48	210
54	3	203	1.46	206
55	0	157	0.00	157
56	0	228	0.00	228
57	1	206	0.48	207
58	0	221	0.00	221
59	0	203	0.00	203
60	1	154	0.65	155
61	0	181	0.00	181
62	1	171	0.58	172
63	0	178	0.00	178
64	1	184	0.54	185
65	0	199	0.00	199
66	0	166	0.00	166
67	0	177	0.00	177
68	2	187	1.06	189
69	0	186	0.00	186
70	1	178	0.56	179
71	0	174	0.00	174
72	0	149	0.00	149
73	0	165	0.00	165
74	0	150	0.00	150
75	1	184	0.54	185
76	1	172	0.58	173
77	0	168	0.00	168
78	0	143	0.00	143
79	0	146	0.00	146
80	0	148	0.00	148
81	1	180	0.55	181
82	1	126	0.79	127
83	0	134	0.00	134
84	0	119	0.00	119
85	0	109	0.00	109
86	0	145	0.00	145
87	0	113	0.00	113
88	0	123	0.00	123
89	0	111	0.00	111
90	0	111	0.00	111
91	0	130	0.00	130
92	0	90	0.00	90
93	1	87	1.14	88
94	0	99	0.00	99
95	0	105	0.00	105
96	0	99	0.00	99
97	0	106	0.00	106
98	0	108	0.00	108
99	0	45	0.00	45
100	0	10	0.00	10
101	0	2	0.00	2
102	0	4	0.00	4
103	0	6	0.00	6
104	0	4	0.00	4
105	0	4	0.00	4
106	0	6	0.00	6
107	0	4	0.00	4
108	1	7	12.50	8
109	0	3	0.00	3
110	0	2	0.00	2
111	0	3	0.00	3
112	0	3	0.00	3
113	0	2	0.00	2
114	0	3	0.00	3
115	0	1	0.00	1
116	0	3	0.00	3
117	0	3	0.00	3
118	0	1	0.00	1
119	0	1	0.00	1
120	0	3	0.00	3
121	0	2	0.00	2
122	0	2	0.00	2
123	0	2	0.00	2
124	0	2	0.00	2
125	0	1	0.00	1
126	0	0		0
127	0	3	0.00	3
128	0	1	0.00	1
129	0	0		0
130	0	1	0.00	1
131	0	1	0.00	1
132	0	2	0.00	2
133	0	0		0
134	0	0		0
135	0	0		0
136	0	1	0.00	1
137	0	0		0
138	0	0		0
139	0	1	0.00	1
140	0	0		0
141	0	0		0
142	0	1	0.00	1
143	0	0		0
144	0	0		0
145	0	1	0.00	1
146	0	0		0
147	0	0		0
148	0	1	0.00	1
149	0	1	0.00	1

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2	41	4.65	43
2	0	39	0.00	39
3	0	27	0.00	27
4	2	357	0.56	359
5	3	405	0.74	408
6	2	419	0.48	421
7	1	388	0.26	389
8	0	358	0.00	358
9	2	333	0.60	335
10	0	331	0.00	331
11	2	321	0.62	323
12	1	342	0.29	343
13	1	372	0.27	373
14	0	375	0.00	375
15	1	366	0.27	367
16	1	372	0.27	373
17	0	311	0.00	311
18	0	293	0.00	293
19	0	321	0.00	321
20	0	320	0.00	320
21	1	327	0.30	328
22	0	307	0.00	307
23	1	342	0.29	343
24	2	372	0.53	374
25	0	417	0.00	417
26	2	357	0.56	359
27	0	381	0.00	381
28	2	339	0.59	341
29	4	295	1.34	299
30	0	337	0.00	337
31	2	330	0.60	332
32	1	360	0.28	361
33	1	321	0.31	322
34	1	360	0.28	361
35	1	298	0.33	299
36	1	352	0.28	353
37	3	337	0.88	340
38	0	356	0.00	356
39	1	314	0.32	315
40	0	325	0.00	325
41	2	338	0.59	340
42	0	339	0.00	339
43	1	333	0.30	334
44	1	331	0.30	332
45	0	294	0.00	294
46	0	334	0.00	334
47	2	342	0.58	344
48	1	332	0.30	333
49	3	360	0.83	363
50	1	377	0.26	378
51	0	396	0.00	396
52	0	350	0.00	350
53	3	332	0.90	335
54	3	304	0.98	307
55	0	348	0.00	348
56	0	293	0.00	293
57	0	277	0.00	277
58	2	299	0.66	301
59	0	327	0.00	327
60	1	293	0.34	294
61	1	330	0.30	331
62	1	321	0.31	322
63	0	322	0.00	322
64	1	336	0.30	337
65	1	307	0.32	308
66	0	306	0.00	306
67	0	350	0.00	350
68	0	337	0.00	337
69	1	314	0.32	315
70	0	281	0.00	281
71	1	289	0.34	290
72	1	261	0.38	262
73	0	281	0.00	281
74	0	257	0.00	257
75	1	291	0.34	292
76	0	273	0.00	273
77	4	232	1.69	236
