CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	193	2176	8.15	2369
2	0	18	0.00	18
3	0	15	0.00	15
4	17	179	8.67	196
5	13	205	5.96	218
6	10	303	3.19	313
7	13	215	5.70	228
8	13	292	4.26	305
9	6	277	2.12	283
10	13	279	4.45	292
11	12	223	5.11	235
12	12	298	3.87	310
13	13	304	4.10	317
14	7	232	2.93	239
15	13	255	4.85	268
16	11	282	3.75	293
17	12	231	4.94	243
18	5	253	1.94	258
19	17	317	5.09	334
20	8	236	3.28	244
21	7	252	2.70	259
22	18	300	5.66	318
23	9	270	3.23	279
24	14	226	5.83	240
25	11	274	3.86	285
26	18	268	6.29	286
27	13	260	4.76	273
28	12	270	4.26	282
29	5	271	1.81	276
30	10	245	3.92	255
31	21	294	6.67	315
32	9	252	3.45	261
33	11	221	4.74	232
34	24	276	8.00	300
35	14	252	5.26	266
36	18	215	7.73	233
37	21	258	7.53	279
38	20	228	8.06	248
39	10	245	3.92	255
40	15	244	5.79	259
41	14	243	5.45	257
42	11	295	3.59	306
43	8	264	2.94	272
44	13	255	4.85	268
45	19	267	6.64	286
46	24	210	10.26	234
47	19	264	6.71	283
48	11	244	4.31	255
49	13	247	5.00	260
50	14	221	5.96	235
51	13	245	5.04	258
52	9	229	3.78	238
53	17	219	7.20	236
54	19	239	7.36	258
55	14	287	4.65	301
56	13	230	5.35	243
57	13	230	5.35	243
58	11	251	4.20	262
59	11	252	4.18	263
60	11	225	4.66	236
61	12	237	4.82	249
62	13	232	5.31	245
63	17	250	6.37	267
64	18	245	6.84	263
65	12	251	4.56	263
66	18	275	6.14	293
67	14	212	6.19	226
68	10	211	4.52	221
69	13	190	6.40	203
70	13	211	5.80	224
71	12	224	5.08	236
72	11	229	4.58	240
73	4	222	1.77	226
74	7	199	3.40	206
75	10	179	5.29	189
76	10	202	4.72	212
77	6	225	2.60	231
78	10	191	4.98	201
79	8	211	3.65	219
80	9	182	4.71	191
81	13	140	8.50	153
82	8	198	3.88	206
83	7	141	4.73	148
84	7	162	4.14	169
85	7	180	3.74	187
86	8	182	4.21	190
87	10	175	5.41	185
88	4	145	2.68	149
89	6	173	3.35	179
90	2	116	1.69	118
91	10	130	7.14	140
92	6	139	4.14	145
93	13	119	9.85	132
94	7	135	4.93	142
95	6	130	4.41	136
96	3	122	2.40	125
97	6	120	4.76	126
98	6	108	5.26	114
99	1	50	1.96	51
100	1	14	6.67	15
101	0	3	0.00	3
102	0	6	0.00	6
103	2	7	22.22	9
104	1	3	25.00	4
105	0	3	0.00	3
106	2	5	28.57	7
107	0	6	0.00	6
108	1	5	16.67	6
109	0	7	0.00	7
110	0	4	0.00	4
111	0	7	0.00	7
112	1	4	20.00	5
113	0	4	0.00	4
114	0	4	0.00	4
115	1	4	20.00	5
116	0	5	0.00	5
117	1	3	25.00	4
118	1	2	33.33	3
119	0	1	0.00	1
120	0	2	0.00	2
121	1	1	50.00	2
122	0	5	0.00	5
123	0	0		0
124	0	0		0
125	0	4	0.00	4
126	1	2	33.33	3
127	0	1	0.00	1
128	0	4	0.00	4
129	0	2	0.00	2
130	0	1	0.00	1
131	0	3	0.00	3
132	0	2	0.00	2
133	0	3	0.00	3
134	0	1	0.00	1
135	1	2	33.33	3
136	0	2	0.00	2
137	0	4	0.00	4
138	0	0		0
139	0	3	0.00	3
140	0	3	0.00	3
141	0	3	0.00	3
142	1	0	100.00	1
143	0	3	0.00	3
144	0	0		0
145	0	0		0
146	0	1	0.00	1
147	0	0		0
148	0	2	0.00	2
149	0	2	0.00	2

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	17	0.00	17
2	0	26	0.00	26
3	0	11	0.00	11
4	1	120	0.83	121
5	3	229	1.29	232
6	1	219	0.45	220
7	4	235	1.67	239
8	0	220	0.00	220
9	0	229	0.00	229
10	3	192	1.54	195
11	0	238	0.00	238
12	1	206	0.48	207
13	0	170	0.00	170
14	0	214	0.00	214
15	2	215	0.92	217
16	0	217	0.00	217
17	1	267	0.37	268
18	1	264	0.38	265
19	2	202	0.98	204
20	1	176	0.56	177
21	3	198	1.49	201
22	0	215	0.00	215
23	0	213	0.00	213
24	0	195	0.00	195
25	2	247	0.80	249
26	0	207	0.00	207
27	2	200	0.99	202
28	1	246	0.40	247
29	0	186	0.00	186
30	1	195	0.51	196
31	0	244	0.00	244
32	1	202	0.49	203
33	0	236	0.00	236
34	0	206	0.00	206
35	0	208	0.00	208
36	1	204	0.49	205
37	0	198	0.00	198
38	1	210	0.47	211
39	1	221	0.45	222
40	1	221	0.45	222
41	3	258	1.15	261
42	0	204	0.00	204
43	0	210	0.00	210
44	1	251	0.40	252
45	1	199	0.50	200
46	0	259	0.00	259
47	0	173	0.00	173
48	0	206	0.00	206
49	1	193	0.52	194
50	1	219	0.45	220
51	1	197	0.51	198
52	1	247	0.40	248
53	1	205	0.49	206
54	1	205	0.49	206
55	0	181	0.00	181
56	2	194	1.02	196
57	3	193	1.53	196
58	0	210	0.00	210
59	0	167	0.00	167
60	0	140	0.00	140
61	0	215	0.00	215
62	0	180	0.00	180
63	1	179	0.56	180
64	1	194	0.51	195
65	1	182	0.55	183
66	0	179	0.00	179
67	1	180	0.55	181
68	1	190	0.52	191
69	0	212	0.00	212
70	1	212	0.47	213
71	0	166	0.00	166
72	0	159	0.00	159
73	3	162	1.82	165
74	0	145	0.00	145
75	2	167	1.18	169
76	0	167	0.00	167
77	1	168	0.59	169
78	0	145	0.00	145
79	0	168	0.00	168
80	0	116	0.00	116
81	0	192	0.00	192
82	0	105	0.00	105
83	0	142	0.00	142
84	0	107	0.00	107
85	1	102	0.97	103
86	0	150	0.00	150
87	1	103	0.96	104
88	1	129	0.77	130
89	1	103	0.96	104
90	2	97	2.02	99
91	0	121	0.00	121
92	0	96	0.00	96
93	0	86	0.00	86
94	0	95	0.00	95
95	0	84	0.00	84
96	0	125	0.00	125
97	0	124	0.00	124
98	1	108	0.92	109
99	0	34	0.00	34
100	0	7	0.00	7
101	0	5	0.00	5
102	0	10	0.00	10
103	0	4	0.00	4
104	0	3	0.00	3
105	0	6	0.00	6
106	0	5	0.00	5
107	0	4	0.00	4
108	0	8	0.00	8
109	0	2	0.00	2
110	0	3	0.00	3
111	0	4	0.00	4
112	0	2	0.00	2
113	0	2	0.00	2
114	0	2	0.00	2
115	0	2	0.00	2
116	0	1	0.00	1
117	0	3	0.00	3
118	0	1	0.00	1
119	0	4	0.00	4
120	0	3	0.00	3
121	0	3	0.00	3
122	0	3	0.00	3
123	0	1	0.00	1
124	0	1	0.00	1
125	0	1	0.00	1
126	0	1	0.00	1
127	0	2	0.00	2
128	0	0		0
129	0	0		0
130	0	6	0.00	6
131	0	0		0
132	0	0		0
133	0	1	0.00	1
134	0	2	0.00	2
135	0	0		0
136	0	5	0.00	5
137	0	0		0
138	0	0		0
139	0	5	0.00	5
140	0	1	0.00	1
141	0	1	0.00	1
142	0	3	0.00	3
143	0	1	0.00	1
144	0	0		0
145	0	1	0.00	1
146	0	0		0
147	0	3	0.00	3
148	0	2	0.00	2
149	0	1	0.00	1

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2	32	5.88	34
2	0	31	0.00	31
3	0	24	0.00	24
4	1	331	0.30	332
5	2	376	0.53	378
6	1	410	0.24	411
7	1	380	0.26	381
8	4	352	1.12	356
9	1	310	0.32	311
10	1	336	0.30	337
11	1	317	0.31	318
12	0	315	0.00	315
13	1	393	0.25	394
14	0	398	0.00	398
15	2	382	0.52	384
16	2	357	0.56	359
17	3	325	0.91	328
18	0	267	0.00	267
