CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	201	2163	8.50	2364
2	0	14	0.00	14
3	2	23	8.00	25
4	7	174	3.87	181
5	6	187	3.11	193
6	10	281	3.44	291
7	8	224	3.45	232
8	14	304	4.40	318
9	4	247	1.59	251
10	12	257	4.46	269
11	10	253	3.80	263
12	4	293	1.35	297
13	12	299	3.86	311
14	13	232	5.31	245
15	7	241	2.82	248
16	14	285	4.68	299
17	7	254	2.68	261
18	10	230	4.17	240
19	13	317	3.94	330
20	10	209	4.57	219
21	13	211	5.80	224
22	9	268	3.25	277
23	12	263	4.36	275
24	13	216	5.68	229
25	13	311	4.01	324
26	9	304	2.88	313
27	12	263	4.36	275
28	24	273	8.08	297
29	5	271	1.81	276
30	10	265	3.64	275
31	14	279	4.78	293
32	9	280	3.11	289
33	7	233	2.92	240
34	15	267	5.32	282
35	11	280	3.78	291
36	9	182	4.71	191
37	13	280	4.44	293
38	23	258	8.19	281
39	13	208	5.88	221
40	14	267	4.98	281
41	18	244	6.87	262
42	10	275	3.51	285
43	12	227	5.02	239
44	10	257	3.75	267
45	9	270	3.23	279
46	13	251	4.92	264
47	20	244	7.58	264
48	13	252	4.91	265
49	21	232	8.30	253
50	8	255	3.04	263
51	16	237	6.32	253
52	16	234	6.40	250
53	10	227	4.22	237
54	16	234	6.40	250
55	14	274	4.86	288
56	11	219	4.78	230
57	10	204	4.67	214
58	7	244	2.79	251
59	10	263	3.66	273
60	9	265	3.28	274
61	13	248	4.98	261
62	13	263	4.71	276
63	15	208	6.73	223
64	13	243	5.08	256
65	10	252	3.82	262
66	8	239	3.24	247
67	17	233	6.80	250
68	7	186	3.63	193
69	9	212	4.07	221
70	11	229	4.58	240
71	13	256	4.83	269
72	5	225	2.17	230
73	8	219	3.52	227
74	10	204	4.67	214
75	12	184	6.12	196
76	11	212	4.93	223
77	10	214	4.46	224
78	11	189	5.50	200
79	7	185	3.65	192
80	6	187	3.11	193
81	9	137	6.16	146
82	4	203	1.93	207
83	9	119	7.03	128
84	6	151	3.82	157
85	7	198	3.41	205
86	7	165	4.07	172
87	8	183	4.19	191
88	5	125	3.85	130
89	11	148	6.92	159
90	5	126	3.82	131
91	6	128	4.48	134
92	7	129	5.15	136
93	8	138	5.48	146
94	5	122	3.94	127
95	12	112	9.68	124
96	5	103	4.63	108
97	7	130	5.11	137
98	5	105	4.55	110
99	2	50	3.85	52
100	0	12	0.00	12
101	1	3	25.00	4
102	1	3	25.00	4
103	0	10	0.00	10
104	0	3	0.00	3
105	0	2	0.00	2
106	0	5	0.00	5
107	0	8	0.00	8
108	0	4	0.00	4
109	0	9	0.00	9
110	0	0		0
111	0	6	0.00	6
112	0	11	0.00	11
113	0	2	0.00	2
