mean_1_216079.0,mean_1_474387.0,mean_1_1189902.0,mean_1_2399980.0,mean_2_473693.0,mean_2_552235.0,mean_2_552236.0,mean_2_746481.0,mean_2_1096150.0,mean_2_2084071.0,mean_2_2194487.0,mean_2_2238379.0,mean_3_486563.0,mean_3_486564.0,mean_3_623706.0,mean_3_623773.0,mean_4_135422.0,mean_4_248001.0,mean_4_484835.0,mean_5_36023.0,mean_5_406817.0,mean_5_558218.0,mean_5_558219.0,mean_5_733817.0,mean_5_734370.0,mean_5_1350282.0,mean_6_13122.0,mean_6_13135.0,mean_6_13136.0,mean_6_47759.0,mean_6_1099793.0,mean_6_1369236.0,mean_6_1591694.0,mean_6_1697251.0,mean_7_503039.0,mean_7_1297831.0,mean_7_1307333.0,mean_8_389001.0,mean_8_389002.0,mean_8_389744.0,mean_8_389745.0,mean_8_989744.0,mean_10_263919.0,mean_10_297354.0,mean_10_356400.0,mean_10_752341.0,mean_10_753963.0,mean_10_753964.0,mean_10_753966.0,mean_10_926902.0,mean_10_930630.0,mean_10_1035845.0,mean_10_1299589.0,mean_11_6370.0,mean_11_656410.0,mean_12_308231.0,mean_12_572363.0,mean_12_576197.0,mean_12_576198.0,mean_13_309065.0,mean_14_695719.0,mean_14_746119.0,mean_15_414953.0,mean_15_741334.0,mean_15_749562.0,mean_17_49010.0,mean_17_287118.0,mean_17_487550.0,mean_18_58904.0,mean_19_152335.0,mean_19_516015.0,mean_21_265732.0,mean_22_166016.0,mean_22_197240.0,mean_22_197241.0,mean_22_197242.0,mean_8_1445809.0,mean_9_885356.0,mean_9_978545.0,mean_9_1074880.0,entropy_1_216079.0,entropy_1_474387.0,entropy_1_1189902.0,entropy_1_2399980.0,entropy_2_473693.0,entropy_2_552235.0,entropy_2_552236.0,entropy_2_746481.0,entropy_2_1096150.0,entropy_2_2084071.0,entropy_2_2194487.0,entropy_2_2238379.0,entropy_3_486563.0,entropy_3_486564.0,entropy_3_623706.0,entropy_3_623773.0,entropy_4_135422.0,entropy_4_248001.0,entropy_4_484835.0,entropy_5_36023.0,entropy_5_406817.0,entropy_5_558218.0,entropy_5_558219.0,entropy_5_733817.0,entropy_5_734370.0,entropy_5_1350282.0,entropy_6_13122.0,entropy_6_13135.0,entropy_6_13136.0,entropy_6_47759.0,entropy_6_1099793.0,entropy_6_1369236.0,entropy_6_1591694.0,entropy_6_1697251.0,entropy_7_503039.0,entropy_7_1297831.0,entropy_7_1307333.0,entropy_8_389001.0,entropy_8_389002.0,entropy_8_389744.0,entropy_8_389745.0,entropy_8_989744.0,entropy_10_263919.0,entropy_10_297354.0,entropy_10_356400.0,entropy_10_752341.0,entropy_10_753963.0,entropy_10_753964.0,entropy_10_753966.0,entropy_10_926902.0,entropy_10_930630.0,entropy_10_1035845.0,entropy_10_1299589.0,entropy_11_6370.0,entropy_11_656410.0,entropy_12_308231.0,entropy_12_572363.0,entropy_12_576197.0,entropy_12_576198.0,entropy_13_309065.0,entropy_14_695719.0,entropy_14_746119.0,entropy_15_414953.0,entropy_15_741334.0,entropy_15_749562.0,entropy_17_49010.0,entropy_17_287118.0,entropy_17_487550.0,entropy_18_58904.0,entropy_19_152335.0,entropy_19_516015.0,entropy_21_265732.0,entropy_22_166016.0,entropy_22_197240.0,entropy_22_197241.0,entropy_22_197242.0,entropy_8_1445809.0,entropy_9_885356.0,entropy_9_978545.0,entropy_9_1074880.0,Type
0.0416666666666666,0.0,0.0178571428571428,0.0404040404040403,0.0,0.0555555555555555,0.0096153846153846,0.1388888888888888,0.2023809523809523,0.1111111111111111,0.0,0.0,0.0,0.0333333333333333,0.0208333333333333,0.125,0.0384615384615384,0.0238095238095238,0.0,0.1538461538461538,0.0,0.1517857142857142,0.11,0.0166666666666666,0.0208333333333333,0.1964285714285713,0.0,0.0909090909090909,0.0043859649122807,0.0,0.15,0.0757575757575757,0.1306306306306306,0.0366666666666667,0.0,0.1111111111111111,0.171875,0.1266666666666666,0.12,0.0729166666666666,0.0694444444444444,0.07,0.0208333333333333,0.01,0.0395833333333333,0.0227272727272727,0.0925925925925925,0.1818181818181818,0.0,0.0108695652173913,0.05,0.0545454545454545,0.0217391304347826,0.0133333333333333,0.0,0.0,0.2888888888888888,0.0,0.015625,0.0833333333333333,0.0606060606060605,0.0,0.0473544973544973,0.0294117647058823,0.0722222222222222,0.1538461538461538,0.0777777777777777,0.0,0.053030303030303,0.0,0.0185185185185185,0.0,0.0,0.025,0.0,0.0526315789473684,0.1203703703703703,0.0,0.2187499999999999,0.14,0.6500224216483541,-0.0,0.3712323266408756,0.3904521308132069,-0.0,0.3095434291503252,0.2351933818192414,1.3778903318832147,1.8423709931771088,1.0529407605626346,-0.0,-0.0,-0.0,0.3533593350214213,0.2498822928331854,1.1567796494470397,0.2351933818192414,0.2761954276479391,-0.0,0.8929953573519601,-0.0,1.4263445470433744,1.145235779471061,0.3533593350214213,0.3372900666170139,1.7534343861887849,-0.0,0.4394969869215134,0.1755650258575027,-0.0,0.8812908992306927,0.8658566174572235,0.8424240244940003,0.9219280948873624,-0.0,0.8030717273241024,1.6737949406953985,1.2567796494470391,1.1567796494470397,0.8708644692353644,0.8524051786494786,0.7195563653739032,0.3372900666170139,0.2863969571159562,0.7416847557897408,0.266764987803026,0.8030717273241024,0.6840384356390417,-0.0,0.2580186686648155,0.8030717273241024,0.8453509366224364,0.2580186686648155,0.3533593350214213,-0.0,-0.0,1.8322628970242685,-0.0,0.3372900666170139,0.9864267287308424,0.6840384356390417,-0.0,1.275162982784857,0.3227569588973982,1.0389205950315936,0.8904916402194913,0.6998428398862386,-0.0,0.8658566174572235,-0.0,0.4550206597794641,-0.0,-0.0,0.4689955935892812,-0.0,0.2974722489192896,1.0975378398419535,-0.0,1.516934002924965,1.3609640474436813,0
0.0333333333333333,0.0,0.0,0.03125,0.043010752688172,0.0277777777777777,0.0138888888888888,0.038548752834467,0.1564625850340137,0.0476190476190475,0.0133333333333333,0.0,0.0,0.0,0.0333333333333333,0.1785714285714285,0.0,0.0147058823529411,0.1166666666666666,0.2564102564102563,0.0066666666666666,0.0569727891156463,0.0695238095238096,0.0,0.0,0.1022727272727272,0.0,0.0625,0.025,0.0,0.0263157894736842,0.0,0.0093795093795093,0.1,0.0133333333333333,0.0462962962962962,0.0,0.0084033613445378,0.0,0.0887096774193548,0.0666666666666666,0.0714285714285714,0.0166666666666666,0.0119047619047619,0.0138888888888888,0.0,0.0,0.0,0.0625,0.125,0.0078125,0.0303030303030302,0.0270833333333333,0.0361111111111111,0.0,0.0347222222222222,0.0631578947368421,0.0,0.0,0.0847222222222222,0.0333333333333333,0.0044642857142857,0.0178571428571428,0.0625,0.0,0.0416666666666666,0.0,0.0059523809523809,0.0303030303030302,0.0384615384615384,0.02,0.0,0.0119047619047619,0.0,0.0,0.0277777777777777,0.0,0.0576923076923076,0.1197916666666666,0.0,0.6500224216483541,-0.0,-0.0,0.2006223243127146,0.409633443977211,0.3095434291503252,0.2498822928331854,0.7228578977329688,1.7534343861887849,0.5916727785823275,0.2422921890824148,-0.0,-0.0,-0.0,0.6143694458867568,1.4299111709758698,-0.0,0.3227569588973982,1.0911564760544912,1.542242258969757,0.2108423003185321,1.3056334087653163,1.4643814577244938,-0.0,-0.0,0.6998578570269279,-0.0,0.3372900666170139,0.1686609314966702,-0.0,0.2974722489192896,-0.0,0.3904521308132069,0.4689955935892812,0.2422921890824148,0.6143694458867568,-0.0,0.3227569588973982,-0.0,1.0910034050828827,0.3533593350214213,0.5916727785823275,0.4689955935892812,0.2761954276479391,0.2498822928331854,-0.0,-0.0,-0.0,0.8166890883150209,0.8888857761841272,0.2006223243127146,0.4394969869215134,0.497150183636967,0.6274918436613969,-0.0,0.8166890883150209,0.7742433029172697,-0.0,-0.0,1.0238995733215064,0.5665095065529053,0.2006223243127146,0.3712323266408756,0.3372900666170139,-0.0,0.5435644431995964,-0.0,0.222284830685688,0.4394969869215134,0.3912435636292556,0.2422921890824148,-0.0,0.4138168503036337,-0.0,-0.0,0.3095434291503252,-0.0,0.5159469300074474,0.9698024945677542,-0.0,0
0.0666666666666666,0.0520833333333333,0.0,0.0121212121212121,0.036231884057971,0.043859649122807,0.0128205128205128,0.0,0.3418367346938776,0.0555555555555555,0.0,0.0,0.1,0.0,0.0454545454545454,0.1,0.0192307692307692,0.0079365079365079,0.0,0.0897435897435897,0.0714285714285714,0.0454545454545454,0.03,0.0333333333333333,0.0238095238095237,0.2307692307692307,0.0375,0.0,0.0,0.0,0.1052631578947367,0.0227272727272727,0.0415057915057915,0.0142857142857142,0.0066666666666666,0.05,0.2777777777777778,0.01,0.0,0.0140625,0.0222222222222222,0.1314102564102564,0.196969696969697,0.0166666666666666,0.1354166666666666,0.0,0.0185185185185185,0.0525,0.0,0.0,0.0,0.175595238095238,0.0208333333333333,0.125,0.0499999999999999,0.0,0.1403508771929823,0.0,0.015625,0.0588235294117646,0.0533333333333333,0.0,0.0555555555555555,0.0972222222222221,0.0,0.16,0.0166666666666666,0.0185185185185185,0.0357142857142857,0.088235294117647,0.0299823633156966,0.0185185185185185,0.0,0.0364583333333333,0.0,0.0,0.0509803921568627,0.0466666666666666,0.109375,0.0666666666666666,0.9182958340544896,0.6685644431995964,-0.0,0.3298460702071463,0.5131851787372753,0.5907239186406502,0.2351933818192414,-0.0,2.610577243331642,0.6500224216483541,-0.0,-0.0,0.4689955935892812,-0.0,0.4394969869215134,0.9219280948873624,0.3912435636292556,0.2761954276479391,-0.0,0.8451064151274781,0.5489544344250401,0.266764987803026,0.4821791902022728,0.2863969571159562,0.3712323266408756,0.7793498372920851,0.6962122601251458,-0.0,-0.0,-0.0,0.8997437586982626,0.4394969869215134,0.8630653023129399,0.3712323266408756,0.2108423003185321,0.4689955935892812,0.8524051786494786,0.2863969571159562,-0.0,0.3997900666170139,0.3533593350214213,1.4289531786810294,1.0957952550009336,0.2863969571159562,1.1241854163060885,-0.0,0.3095434291503252,0.9917601481809736,-0.0,-0.0,-0.0,1.5530900835303274,0.2498822928331854,1.2867841337767103,0.7345299214394703,-0.0,1.2674438038072338,-0.0,0.3372900666170139,0.6722948170756379,0.5665095065529053,-0.0,0.6500224216483541,1.2332247882202196,-0.0,1.570950594454669,0.4138168503036337,0.3809465857053901,0.3712323266408756,1.022420703848328,0.6052912052261445,0.3095434291503252,-0.0,0.6685644431995964,-0.0,-0.0,1.1400677626718572,0.8841837197791889,0.6449742087569881,0.7219280948873623,0
0.0178571428571428,0.0,0.0,0.0277777777777777,0.0404761904761904,0.037037037037037,0.0128205128205128,0.2857142857142857,0.1071428571428571,0.0777777777777777,0.0,0.0178571428571428,0.0313725490196078,0.0444444444444444,0.0,0.1071428571428571,0.0769230769230769,0.0,0.019047619047619,0.2307692307692307,0.0068965517241379,0.0242424242424242,0.0827067669172932,0.0423076923076923,0.0208333333333333,0.1590909090909091,0.0629629629629629,0.0064935064935064,0.0642857142857142,0.0151515151515151,0.25,0.0611111111111111,0.0844155844155844,0.0327380952380952,0.04,0.025,0.2537878787878788,0.1176470588235294,0.125,0.0466666666666666,0.0714285714285713,0.0476190476190476,0.3,0.0,0.0999999999999999,0.0113636363636363,0.0185185185185185,0.0,0.0,0.0,0.03125,0.0984848484848484,0.0769230769230769,0.05,0.0,0.0,0.4122807017543859,0.0,0.0,0.0138888888888888,0.1333333333333333,0.0,0.0,0.0,0.0434782608695652,0.1249999999999998,0.0,0.0,0.0,0.0428571428571428,0.037037037037037,0.0238095238095238,0.0,0.0909090909090909,0.0,0.075,0.0555555555555556,0.0096153846153846,0.075,0.35,0.5435644431995964,-0.0,-0.0,0.3095434291503252,0.8058576010107721,0.5032583347756457,0.2351933818192414,1.3787834934861751,1.2916919971380596,1.0529407605626346,-0.0,0.3712323266408756,0.6402064333604701,0.5665095065529053,-0.0,1.198117421130403,0.3912435636292556,-0.0,0.4537163391869448,1.419556298571613,0.2163969324512646,0.6998578570269279,1.058277043226334,0.7441942138263227,0.3372900666170139,0.8315435491770659,1.0529407605626346,0.266764987803026,1.0030559073332754,0.266764987803026,1.4355205042826666,1.2516291673878228,0.928604024021932,0.7345299214394703,0.2422921890824148,0.6143694458867568,2.115635127303788,0.7871265862012691,1.1567796494470397,0.6395563653739031,0.8569957178540346,0.2761954276479391,0.8812908992306927,-0.0,0.6500224216483541,0.266764987803026,0.3095434291503252,-0.0,-0.0,-0.0,0.2006223243127146,1.243300368538958,0.3912435636292556,0.420026001688088,-0.0,-0.0,1.7582975708748243,-0.0,-0.0,0.2498822928331854,0.5665095065529053,-0.0,-0.0,-0.0,0.4262286569981449,0.954434002924965,-0.0,-0.0,-0.0,0.74959525725948,0.228538143953528,0.2761954276479391,-0.0,0.4394969869215134,-0.0,0.5608251769947302,0.9444885341662052,0.2351933818192414,0.5689955935892812,1.3609640474436813,0
0.0,0.0,0.0,0.078125,0.0208333333333333,0.0123456790123456,0.0307692307692307,0.1222222222222221,0.1607142857142857,0.1222222222222222,0.0,0.0089285714285714,0.0,0.0,0.0,0.175,0.0192307692307692,0.0277777777777777,0.0,0.0935185185185185,0.0,0.1153846153846153,0.0263157894736842,0.0388888888888888,0.0238095238095237,0.1818181818181817,0.0138888888888888,0.0,0.0052631578947368,0.0,0.1523809523809523,0.0909090909090909,0.0277777777777777,0.0238095238095237,0.0,0.0833333333333333,0.2234848484848484,0.1,0.0,0.1258064516129032,0.1111111111111111,0.1066666666666665,0.0833333333333332,0.0,0.0347222222222222,0.0526315789473684,0.0317460317460317,0.1764705882352941,0.0,0.0,0.0,0.0178571428571428,0.03125,0.02,0.0,0.0,0.1578947368421052,0.0208333333333333,0.0,0.1111111111111111,0.0,0.0044642857142857,0.0555555555555555,0.0454545454545454,0.0,0.25,0.0,0.0576923076923076,0.0,0.0,0.0925925925925925,0.0,0.0,0.0,0.0,0.0114942528735632,0.0462962962962962,0.0769230769230769,0.0520833333333333,0.0714285714285714,-0.0,-0.0,-0.0,0.5349547231656377,0.2498822928331854,0.228538143953528,0.2351933818192414,1.158938532350277,1.41379956460568,1.0529407605626346,-0.0,0.222284830685688,-0.0,-0.0,-0.0,0.8841837197791889,0.2351933818192414,0.4138168503036337,-0.0,1.5275070675902451,-0.0,0.7793498372920851,0.2974722489192896,0.6998428398862386,0.3712323266408756,1.2406705316766884,0.3095434291503252,-0.0,0.1755650258575027,-0.0,1.7387586809150082,0.4394969869215134,0.1831220683013727,0.3712323266408756,-0.0,0.6143694458867568,2.362205914663769,0.7219280948873623,-0.0,0.8585085628439117,0.5032583347756457,1.0211191885631823,0.8112781244591328,-0.0,0.6583514224564075,0.2974722489192896,0.7642045065086203,0.6722948170756379,-0.0,-0.0,-0.0,0.222284830685688,0.5435644431995964,0.4689955935892812,-0.0,-0.0,1.0214554656116668,0.3372900666170139,-0.0,0.8886865525783176,-0.0,0.2006223243127146,0.3095434291503252,0.4394969869215134,-0.0,1.4237949406953985,-0.0,0.4681666405523325,-0.0,-0.0,1.0884595991813413,-0.0,-0.0,-0.0,-0.0,0.2163969324512646,0.6143694458867568,0.6219041416291193,0.6685644431995964,0.3712323266408756,0
0.0185185185185185,0.0,0.0,0.0,0.0268817204301075,0.0555555555555555,0.0384615384615384,0.1904761904761904,0.1214285714285714,0.0153846153846153,0.08,0.0,0.0,0.0,0.0222222222222222,0.0333333333333333,0.0423076923076923,0.0,0.0277777777777777,0.0624999999999999,0.0454545454545454,0.0425925925925925,0.092,0.2,0.0,0.25,0.048611111111111,0.0277777777777777,0.1513157894736841,0.04,0.1052631578947368,0.0,0.0,0.0,0.0333333333333333,0.0277777777777777,0.2268518518518518,0.0,0.0,0.2580645161290322,0.0,0.1282051282051282,0.106060606060606,0.0,0.0625,0.0,0.0,0.0,0.0,0.0089285714285714,0.09375,0.0833333333333333,0.0138888888888888,0.0151515151515151,0.0277777777777777,0.0128205128205128,0.0,0.0,0.0708333333333333,0.05,0.0,0.0,0.0462962962962963,0.0833333333333333,0.0253623188405796,0.15625,0.015625,0.0357142857142857,0.2272727272727272,0.0215686274509804,0.0208333333333333,0.0333333333333333,0.0192307692307692,0.025,0.0,0.0333333333333333,0.0953703703703703,0.0,0.0468749999999999,0.0714285714285714,0.6500224216483541,-0.0,-0.0,-0.0,0.547553154980007,0.6052912052261445,0.2351933818192414,0.7024665512903903,1.5216406363433184,0.3912435636292556,0.8663137138648348,-0.0,-0.0,-0.0,0.497150183636967,0.9917601481809736,0.6988272185521962,-0.0,0.5489544344250401,0.6962122601251458,0.266764987803026,0.8274087988556427,1.106313713864835,1.4256051990169438,-0.0,1.622556248918266,0.8166890883150209,0.5489544344250401,1.6224203349859605,0.2422921890824148,0.4854607607459134,-0.0,-0.0,-0.0,0.2108423003185321,0.4138168503036337,1.949137865273585,-0.0,-0.0,1.0910034050828827,-0.0,1.2594585543875696,1.0957952550009336,-0.0,0.5435644431995964,-0.0,-0.0,-0.0,-0.0,0.222284830685688,0.4488644887230294,1.341097121631489,0.2498822928331854,0.266764987803026,0.3095434291503252,0.3912435636292556,-0.0,-0.0,0.8166890883150209,0.4689955935892812,-0.0,-0.0,0.6143694458867568,1.0529407605626346,0.5131851787372753,1.014097655573916,0.3372900666170139,0.3712323266408756,1.0957952550009336,0.6402064333604701,0.3372900666170139,0.7219280948873623,0.2351933818192414,0.4689955935892812,-0.0,0.4689955935892812,1.3355055565170972,-0.0,0.6449742087569881,0.5916727785823275,0
0.0,0.0625,0.0714285714285714,0.0080645161290322,0.0263157894736842,0.0,0.01875,0.037037037037037,0.1999999999999999,0.0714285714285714,0.0,0.0,0.0,0.0769230769230769,0.0416666666666666,0.05,0.0128205128205128,0.0,0.0,0.0384615384615384,0.0111111111111111,0.0636363636363636,0.048,0.0541666666666666,0.0,0.0643939393939393,0.1176470588235294,0.0,0.0333333333333333,0.0078125,0.0375,0.0944444444444444,0.009009009009009,0.0654761904761905,0.0166666666666666,0.125,0.2175925925925926,0.0784313725490195,0.0833333333333333,0.0,0.0185185185185185,0.0933333333333333,0.15,0.0166666666666666,0.0375,0.0701754385964912,0.0153846153846153,0.0,0.0,0.0178571428571428,0.0,0.1041666666666666,0.0,0.075,0.0694444444444444,0.1214285714285714,0.0,0.0,0.0769230769230769,0.108695652173913,0.1222222222222222,0.0,0.0,0.0303030303030302,0.0,0.0625,0.0166666666666666,0.0317460317460317,0.058974358974359,0.0084033613445378,0.0,0.0378787878787878,0.0384615384615384,0.0,0.0078125,0.0,0.0851851851851851,0.0096153846153846,0.015625,0.074074074074074,-0.0,0.8112781244591328,0.3712323266408756,0.205592508185083,0.5617526078313282,-0.0,0.497150183636967,0.5032583347756457,1.1488348542809166,0.5916727785823275,-0.0,-0.0,-0.0,0.3912435636292556,0.2498822928331854,0.747584679824574,0.2351933818192414,-0.0,-0.0,0.3912435636292556,0.2108423003185321,0.9938972639364227,0.7950402793845223,0.6685644431995964,-0.0,0.9567657083663144,0.7871265862012691,-0.0,0.3363969571159562,0.2006223243127146,0.6098403047164004,1.3516441151533922,0.1792560669283215,1.0892300788425848,0.2108423003185321,0.8112781244591328,1.945530556036326,0.7871265862012691,0.9219280948873624,-0.0,0.3095434291503252,1.2415101887362598,0.9219280948873624,0.2863969571159562,0.6583514224564075,0.5907239186406502,0.3912435636292556,-0.0,-0.0,0.4426608980694471,-0.0,1.2987949406953985,-0.0,0.5608251769947302,0.6143694458867568,1.1488348542809166,-0.0,-0.0,0.3912435636292556,0.8076702057269436,1.2366407419411674,-0.0,-0.0,0.4394969869215134,-0.0,0.8683927290103626,0.3533593350214213,0.4537163391869448,1.1401156785146092,0.3227569588973982,-0.0,0.6998578570269279,0.7062740891876007,-0.0,0.2006223243127146,-0.0,1.404678473063571,0.2351933818192414,0.2006223243127146,0.7642045065086203,0
0.03125,0.0,0.0,0.0151515151515151,0.0131578947368421,0.0,0.0054945054945054,0.0158730158730158,0.238095238095238,0.1923076923076923,0.0,0.0119047619047618,0.0,0.0,0.0185185185185185,0.1499999999999999,0.0,0.0595238095238095,0.0249999999999999,0.1911764705882352,0.0256410256410256,0.0366666666666666,0.0266666666666666,0.0,0.0,0.0454545454545454,0.0833333333333333,0.0,0.01625,0.0,0.0432330827067669,0.25,0.0054054054054054,0.0363636363636363,0.0,0.1822916666666666,0.2745098039215686,0.0,0.0,0.0,0.0,0.0,0.4333333333333333,0.0,0.1166666666666666,0.0318181818181818,0.0555555555555555,0.0714285714285714,0.0,0.0,0.0625,0.1369047619047618,0.0277777777777777,0.0,0.2777777777777778,0.0,0.0888888888888888,0.0,0.040625,0.0873015873015873,0.0454545454545454,0.0,0.0912698412698412,0.0925925925925926,0.0543478260869565,0.2,0.0,0.0185185185185185,0.0,0.0987394957983193,0.0895061728395061,0.0,0.0,0.015625,0.0,0.0244444444444444,0.1064814814814815,0.0256410256410256,0.046875,0.0625,0.8112781244591328,-0.0,-0.0,0.1959092708736049,0.1755650258575027,-0.0,0.2351933818192414,0.2761954276479391,1.950212064914747,0.961236604722876,-0.0,0.222284830685688,-0.0,-0.0,0.3095434291503252,1.4166422780956525,-0.0,0.5489544344250401,0.4426608980694471,1.3784188527203236,0.3912435636292556,0.6395563653739031,0.4021791902022728,-0.0,-0.0,0.4394969869215134,0.6500224216483541,-0.0,0.4531837316805838,-0.0,1.058277043226334,1.1567796494470397,0.1792560669283215,0.6840384356390417,-0.0,2.0524212838293647,1.5739889616503064,-0.0,-0.0,-0.0,-0.0,-0.0,1.3250112108241772,-0.0,0.747584679824574,0.5304060778306042,0.5032583347756457,0.3712323266408756,-0.0,-0.0,0.3372900666170139,1.2550327083958783,0.4138168503036337,-0.0,0.8524051786494786,-0.0,0.9055872616982604,-0.0,0.6685644431995964,1.457518749639422,0.6840384356390417,-0.0,0.9141828384352136,0.6143694458867568,0.5131851787372753,0.9709505944546686,-0.0,0.228538143953528,-0.0,1.2577148214953864,1.1904924696318402,-0.0,-0.0,0.3372900666170139,-0.0,0.420026001688088,1.2332247882202196,0.2351933818192414,0.3997900666170139,0.5435644431995964,0
0.0,0.0526315789473684,0.0,0.0227272727272727,0.0,0.0555555555555555,0.0,0.1507936507936508,0.1666666666666666,0.0,0.0,0.0178571428571428,0.0,0.0,0.1617647058823529,0.2166666666666666,0.0,0.0104166666666666,0.0208333333333333,0.0576923076923076,0.0192307692307692,0.0208333333333333,0.04,0.015625,0.03125,0.1428571428571428,0.0,0.019047619047619,0.09,0.0,0.1447368421052631,0.1212121212121211,0.0137709137709137,0.0,0.0,0.0,0.356060606060606,0.0691666666666666,0.1116666666666666,0.09375,0.1027777777777777,0.0466666666666666,0.0,0.01,0.05,0.0056818181818181,0.0,0.0,0.0,0.0327380952380952,0.0,0.1363636363636363,0.0,0.0444444444444444,0.025,0.0208333333333333,0.0350877192982455,0.0243506493506493,0.0089285714285714,0.287037037037037,0.0256410256410256,0.0104166666666666,0.0701754385964912,0.0757575757575757,0.0304347826086956,0.2380952380952381,0.0,0.0,0.0714285714285714,0.0588235294117647,0.074074074074074,0.0,0.0173076923076923,0.0,0.0625,0.0,0.0555555555555555,0.0961538461538461,0.0572916666666666,0.1166666666666667,-0.0,0.2974722489192896,-0.0,0.266764987803026,-0.0,0.4550206597794641,-0.0,0.8569957178540346,1.2916919971380596,-0.0,-0.0,0.222284830685688,-0.0,-0.0,1.1400677626718572,0.9917601481809736,-0.0,0.3372900666170139,0.4426608980694471,0.5159469300074474,0.3912435636292556,0.2498822928331854,0.4021791902022728,0.3372900666170139,0.3372900666170139,0.5916727785823275,-0.0,0.4537163391869448,1.1208799701545795,-0.0,1.383807735464083,0.8658566174572235,0.5344875115070162,-0.0,-0.0,-0.0,2.128331049767102,1.2567796494470391,1.570950594454669,1.076597655573916,1.208648950953065,0.6395563653739031,-0.0,0.2863969571159562,1.176065103715944,0.266764987803026,-0.0,-0.0,-0.0,0.4426608980694471,-0.0,0.8453509366224364,-0.0,0.420026001688088,0.2863969571159562,0.4138168503036337,0.4854607607459134,0.8658566174572235,0.3372900666170139,2.197159723424149,0.3912435636292556,0.2006223243127146,0.5907239186406502,0.8658566174572235,0.5131851787372753,1.3787834934861751,-0.0,-0.0,0.946372935985442,0.3227569588973982,0.3809465857053901,-0.0,0.4681666405523325,-0.0,0.5435644431995964,-0.0,0.5032583347756457,1.010119068061316,0.9308927290103626,0.9219280948873624,0
0.125,0.0075187969924812,0.1071428571428571,0.0208333333333333,0.0,0.0290123456790123,0.0068027210884353,0.2698412698412698,0.2115384615384616,0.0824175824175824,0.0,0.0,0.0,0.0,0.0763888888888888,0.0499999999999999,0.0192307692307692,0.088235294117647,0.025,0.1318681318681318,0.0238095238095238,0.0151515151515151,0.0133333333333333,0.016025641025641,0.0,0.1770833333333332,0.0238095238095238,0.0166666666666666,0.032051282051282,0.03125,0.0125,0.0,0.017156862745098,0.0178571428571428,0.0,0.0722222222222222,0.3194444444444444,0.125,0.0714285714285714,0.0869565217391304,0.0384615384615384,0.0357142857142857,0.0505952380952381,0.025,0.03125,0.0,0.0254629629629629,0.0084033613445378,0.0,0.0,0.015625,0.0071428571428571,0.0,0.2,0.0208333333333333,0.0277777777777777,0.1052631578947368,0.0625,0.0,0.2647058823529412,0.0757575757575757,0.0,0.0,0.0490196078431372,0.0333333333333333,0.0,0.0388888888888888,0.0176366843033509,0.1538461538461538,0.0196078431372549,0.0625,0.0,0.0192307692307692,0.0,0.0,0.0416666666666666,0.0111111111111111,0.1538461538461538,0.2456140350877193,0.0128205128205128,1.811278124459133,0.2974722489192896,0.7345299214394703,0.3372900666170139,-0.0,0.6793652793002186,0.2761954276479391,1.2060026902433667,2.038159681645953,1.2389012566026305,-0.0,-0.0,-0.0,-0.0,0.8886865525783176,0.6098403047164004,0.2351933818192414,0.6722948170756379,0.2863969571159562,1.010119068061316,0.4537163391869448,0.266764987803026,0.2422921890824148,0.4681666405523325,-0.0,1.4237949406953985,0.4537163391869448,0.3533593350214213,0.343100307880937,0.3372900666170139,0.2863969571159562,-0.0,0.3815804883091629,0.3712323266408756,-0.0,1.0389205950315936,1.6960736118322672,1.1567796494470397,0.5916727785823275,0.4262286569981449,0.3912435636292556,0.3712323266408756,0.9933927290103626,0.2863969571159562,0.5435644431995964,-0.0,0.6143694458867568,0.3227569588973982,-0.0,-0.0,0.2006223243127146,0.222284830685688,-0.0,1.1829860594599402,0.3372900666170139,0.4138168503036337,1.0214554656116668,0.3372900666170139,-0.0,1.383099991189334,1.0957952550009336,-0.0,-0.0,0.6402064333604701,0.6500224216483541,-0.0,0.6998428398862386,0.4550206597794641,0.9912642605354288,0.5225593745369408,0.6685644431995964,-0.0,0.2351933818192414,-0.0,-0.0,0.5608251769947302,0.3095434291503252,1.010119068061316,1.0214554656116668,0.3912435636292556,0
