1_216079.0,1_474387.0,1_1189902.0,1_2399980.0,2_473693.0,2_552235.0,2_552236.0,2_746481.0,2_1096150.0,2_2084071.0,2_2194487.0,2_2238379.0,3_486563.0,3_486564.0,3_623706.0,3_623773.0,4_135422.0,4_248001.0,4_484835.0,5_36023.0,5_406817.0,5_558218.0,5_558219.0,5_733817.0,5_734370.0,5_1350282.0,6_13122.0,6_13135.0,6_13136.0,6_47759.0,6_1099793.0,6_1369236.0,6_1591694.0,6_1697251.0,7_503039.0,7_1297831.0,7_1307333.0,8_389001.0,8_389002.0,8_389744.0,8_389745.0,8_989744.0,10_263919.0,10_297354.0,10_356400.0,10_752341.0,10_753963.0,10_753964.0,10_753966.0,10_926902.0,10_930630.0,10_1035845.0,10_1299589.0,11_6370.0,11_656410.0,12_308231.0,12_572363.0,12_576197.0,12_576198.0,13_309065.0,14_695719.0,14_746119.0,15_414953.0,15_741334.0,15_749562.0,17_49010.0,17_287118.0,17_487550.0,18_58904.0,19_152335.0,19_516015.0,21_265732.0,22_166016.0,22_197240.0,22_197241.0,22_197242.0,8_1445809.0,9_885356.0,9_978545.0,9_1074880.0,Type
0.041666666666666664,0.0,0.017857142857142856,0.040404040404040394,0.0,0.05555555555555555,0.009615384615384616,0.13888888888888887,0.2023809523809523,0.1111111111111111,0.0,0.0,0.0,0.03333333333333333,0.020833333333333332,0.125,0.038461538461538464,0.023809523809523808,0.0,0.15384615384615385,0.0,0.15178571428571427,0.11,0.016666666666666666,0.02083333333333331,0.19642857142857137,0.0,0.09090909090909091,0.00438596491228071,0.0,0.15,0.07575757575757573,0.13063063063063063,0.0366666666666667,0.0,0.1111111111111111,0.171875,0.12666666666666665,0.12,0.07291666666666667,0.06944444444444445,0.07,0.02083333333333331,0.01,0.03958333333333333,0.022727272727272728,0.09259259259259256,0.18181818181818182,0.0,0.010869565217391304,0.05,0.05454545454545456,0.021739130434782608,0.013333333333333334,0.0,0.0,0.2888888888888888,0.0,0.015625,0.08333333333333333,0.060606060606060545,0.0,0.04735449735449739,0.029411764705882353,0.0722222222222222,0.15384615384615385,0.07777777777777779,0.0,0.053030303030303004,0.0,0.018518518518518517,0.0,0.0,0.025,0.0,0.05263157894736842,0.12037037037037039,0.0,0.21874999999999997,0.14,0
0.03333333333333333,0.0,0.0,0.03125,0.04301075268817203,0.027777777777777776,0.013888888888888874,0.03854875283446709,0.15646258503401372,0.04761904761904757,0.013333333333333319,0.0,0.0,0.0,0.03333333333333334,0.17857142857142858,0.0,0.014705882352941176,0.11666666666666664,0.25641025641025633,0.006666666666666667,0.056972789115646315,0.0695238095238096,0.0,0.0,0.10227272727272728,0.0,0.0625,0.025,0.0,0.02631578947368421,0.0,0.009379509379509394,0.1,0.013333333333333319,0.04629629629629628,0.0,0.008403361344537823,0.0,0.08870967741935484,0.06666666666666667,0.07142857142857142,0.016666666666666698,0.011904761904761904,0.013888888888888874,0.0,0.0,0.0,0.0625,0.125,0.0078125,0.030303030303030273,0.027083333333333334,0.0361111111111111,0.0,0.034722222222222245,0.06315789473684211,0.0,0.0,0.0847222222222222,0.03333333333333333,0.004464285714285718,0.017857142857142856,0.0625,0.0,0.04166666666666662,0.0,0.005952380952380964,0.030303030303030273,0.038461538461538464,0.02,0.0,0.011904761904761916,0.0,0.0,0.027777777777777776,0.0,0.057692307692307696,0.11979166666666666,0.0,0
0.06666666666666667,0.052083333333333315,0.0,0.012121212121212121,0.036231884057971,0.043859649122807,0.012820512820512806,0.0,0.3418367346938776,0.0555555555555555,0.0,0.0,0.1,0.0,0.045454545454545456,0.1,0.019230769230769232,0.007936507936507952,0.0,0.0897435897435897,0.07142857142857142,0.045454545454545456,0.03,0.03333333333333335,0.023809523809523784,0.23076923076923078,0.037500000000000006,0.0,0.0,0.0,0.10526315789473673,0.022727272727272728,0.04150579150579151,0.014285714285714287,0.006666666666666667,0.05,0.2777777777777778,0.01,0.0,0.0140625,0.0222222222222222,0.1314102564102564,0.196969696969697,0.01666666666666665,0.13541666666666666,0.0,0.0185185185185185,0.052500000000000005,0.0,0.0,0.0,0.17559523809523805,0.020833333333333332,0.125,0.049999999999999996,0.0,0.14035087719298237,0.0,0.015625,0.05882352941176464,0.05333333333333334,0.0,0.0555555555555555,0.09722222222222215,0.0,0.16,0.016666666666666666,0.018518518518518517,0.03571428571428571,0.08823529411764706,0.02998236331569663,0.0185185185185185,0.0,0.036458333333333315,0.0,0.0,0.05098039215686276,0.04666666666666665,0.109375,0.0666666666666666,0
0.017857142857142873,0.0,0.0,0.027777777777777776,0.040476190476190464,0.037037037037037,0.012820512820512806,0.2857142857142857,0.10714285714285714,0.07777777777777778,0.0,0.017857142857142856,0.03137254901960782,0.0444444444444444,0.0,0.10714285714285714,0.07692307692307693,0.0,0.01904761904761905,0.23076923076923078,0.006896551724137932,0.024242424242424274,0.08270676691729327,0.04230769230769231,0.02083333333333331,0.1590909090909091,0.06296296296296294,0.006493506493506499,0.06428571428571428,0.015151515151515136,0.25,0.06111111111111117,0.08441558441558443,0.03273809523809521,0.04,0.025,0.2537878787878788,0.11764705882352941,0.125,0.046666666666666676,0.07142857142857138,0.047619047619047616,0.3,0.0,0.09999999999999999,0.011363636363636364,0.0185185185185185,0.0,0.0,0.0,0.03125,0.09848484848484845,0.07692307692307693,0.05,0.0,0.0,0.41228070175438597,0.0,0.0,0.013888888888888874,0.13333333333333333,0.0,0.0,0.0,0.043478260869565216,0.12499999999999986,0.0,0.0,0.0,0.042857142857142864,0.037037037037037035,0.023809523809523808,0.0,0.09090909090909091,0.0,0.075,0.05555555555555561,0.009615384615384616,0.075,0.35,0
0.0,0.0,0.0,0.078125,0.020833333333333332,0.012345679012345666,0.03076923076923077,0.12222222222222213,0.16071428571428573,0.12222222222222223,0.0,0.008928571428571428,0.0,0.0,0.0,0.175,0.019230769230769232,0.02777777777777775,0.0,0.0935185185185185,0.0,0.11538461538461539,0.02631578947368421,0.03888888888888887,0.023809523809523784,0.1818181818181817,0.013888888888888888,0.0,0.005263157894736842,0.0,0.15238095238095234,0.09090909090909091,0.027777777777777776,0.023809523809523784,0.0,0.08333333333333333,0.22348484848484845,0.1,0.0,0.12580645161290321,0.1111111111111111,0.10666666666666659,0.08333333333333325,0.0,0.03472222222222221,0.05263157894736842,0.03174603174603177,0.17647058823529413,0.0,0.0,0.0,0.017857142857142856,0.03125,0.020000000000000004,0.0,0.0,0.15789473684210525,0.02083333333333331,0.0,0.11111111111111112,0.0,0.004464285714285718,0.05555555555555555,0.045454545454545456,0.0,0.25000000000000006,0.0,0.057692307692307696,0.0,0.0,0.09259259259259256,0.0,0.0,0.0,0.0,0.011494252873563206,0.04629629629629628,0.07692307692307693,0.052083333333333315,0.07142857142857142,0
0.0185185185185185,0.0,0.0,0.0,0.026881720430107517,0.05555555555555555,0.038461538461538464,0.19047619047619047,0.12142857142857144,0.015384615384615385,0.08,0.0,0.0,0.0,0.02222222222222221,0.0333333333333333,0.04230769230769231,0.0,0.027777777777777762,0.06249999999999993,0.045454545454545456,0.04259259259259259,0.092,0.2,0.0,0.25,0.048611111111111084,0.027777777777777762,0.15131578947368413,0.04,0.10526315789473684,0.0,0.0,0.0,0.03333333333333333,0.02777777777777775,0.22685185185185183,0.0,0.0,0.25806451612903225,0.0,0.1282051282051282,0.10606060606060601,0.0,0.0625,0.0,0.0,0.0,0.0,0.008928571428571428,0.09375,0.08333333333333336,0.013888888888888874,0.015151515151515136,0.027777777777777776,0.012820512820512846,0.0,0.0,0.07083333333333333,0.05,0.0,0.0,0.04629629629629633,0.08333333333333333,0.025362318840579698,0.15625,0.015625,0.03571428571428571,0.22727272727272727,0.021568627450980413,0.02083333333333331,0.033333333333333395,0.019230769230769232,0.025,0.0,0.0333333333333333,0.09537037037037038,0.0,0.046874999999999965,0.07142857142857142,0
0.0,0.0625,0.07142857142857142,0.008064516129032258,0.02631578947368421,0.0,0.01875,0.037037037037037,0.19999999999999998,0.07142857142857142,0.0,0.0,0.0,0.07692307692307693,0.041666666666666664,0.05,0.012820512820512806,0.0,0.0,0.038461538461538464,0.0111111111111111,0.06363636363636364,0.04800000000000001,0.05416666666666668,0.0,0.06439393939393936,0.11764705882352941,0.0,0.033333333333333326,0.0078125,0.0375,0.09444444444444446,0.009009009009009,0.0654761904761905,0.016666666666666666,0.125,0.21759259259259262,0.07843137254901952,0.0833333333333333,0.0,0.0185185185185185,0.09333333333333332,0.15,0.01666666666666665,0.0375,0.07017543859649121,0.015384615384615385,0.0,0.0,0.017857142857142856,0.0,0.10416666666666663,0.0,0.075,0.06944444444444445,0.12142857142857143,0.0,0.0,0.07692307692307693,0.10869565217391304,0.1222222222222222,0.0,0.0,0.030303030303030273,0.0,0.0625,0.016666666666666666,0.03174603174603171,0.058974358974359,0.008403361344537823,0.0,0.03787878787878786,0.038461538461538464,0.0,0.0078125,0.0,0.08518518518518516,0.009615384615384616,0.015625,0.074074074074074,0
0.03125,0.0,0.0,0.015151515151515152,0.013157894736842105,0.0,0.005494505494505499,0.015873015873015855,0.23809523809523808,0.19230769230769232,0.0,0.011904761904761892,0.0,0.0,0.0185185185185185,0.14999999999999997,0.0,0.05952380952380952,0.024999999999999998,0.19117647058823528,0.025641025641025612,0.03666666666666664,0.026666666666666637,0.0,0.0,0.045454545454545456,0.08333333333333333,0.0,0.01625,0.0,0.04323308270676694,0.25,0.005405405405405406,0.03636363636363637,0.0,0.18229166666666663,0.2745098039215686,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.11666666666666665,0.031818181818181815,0.05555555555555555,0.07142857142857142,0.0,0.0,0.0625,0.1369047619047618,0.02777777777777775,0.0,0.2777777777777778,0.0,0.08888888888888886,0.0,0.040625,0.08730158730158732,0.045454545454545456,0.0,0.09126984126984128,0.09259259259259262,0.05434782608695652,0.2,0.0,0.018518518518518517,0.0,0.09873949579831934,0.08950617283950615,0.0,0.0,0.015625,0.0,0.024444444444444432,0.1064814814814815,0.025641025641025654,0.046875,0.0625,0
0.0,0.05263157894736842,0.0,0.022727272727272728,0.0,0.05555555555555555,0.0,0.1507936507936508,0.16666666666666666,0.0,0.0,0.017857142857142856,0.0,0.0,0.16176470588235295,0.21666666666666665,0.0,0.010416666666666687,0.020833333333333322,0.057692307692307696,0.019230769230769232,0.020833333333333332,0.04,0.015625,0.03125,0.14285714285714285,0.0,0.01904761904761905,0.09,0.0,0.14473684210526316,0.12121212121212119,0.013770913770913782,0.0,0.0,0.0,0.356060606060606,0.06916666666666665,0.11166666666666661,0.09375,0.10277777777777779,0.04666666666666664,0.0,0.01,0.05000000000000001,0.005681818181818182,0.0,0.0,0.0,0.03273809523809525,0.0,0.13636363636363635,0.0,0.04444444444444443,0.025,0.020833333333333332,0.03508771929824558,0.024350649350649366,0.008928571428571437,0.287037037037037,0.025641025641025612,0.010416666666666656,0.07017543859649121,0.07575757575757573,0.03043478260869565,0.23809523809523814,0.0,0.0,0.07142857142857142,0.058823529411764705,0.07407407407407407,0.0,0.01730769230769231,0.0,0.0625,0.0,0.05555555555555555,0.09615384615384612,0.05729166666666666,0.1166666666666667,0
0.125,0.0075187969924812095,0.10714285714285714,0.02083333333333331,0.0,0.029012345679012334,0.00680272108843538,0.2698412698412698,0.21153846153846162,0.08241758241758247,0.0,0.0,0.0,0.0,0.07638888888888883,0.04999999999999995,0.019230769230769232,0.08823529411764706,0.025,0.13186813186813187,0.023809523809523808,0.015151515151515136,0.013333333333333319,0.016025641025641038,0.0,0.17708333333333323,0.023809523809523808,0.016666666666666666,0.03205128205128205,0.03125,0.0125,0.0,0.01715686274509803,0.017857142857142856,0.0,0.0722222222222222,0.3194444444444444,0.125,0.07142857142857142,0.08695652173913043,0.038461538461538464,0.03571428571428571,0.050595238095238124,0.025,0.03125,0.0,0.025462962962962944,0.008403361344537823,0.0,0.0,0.015625,0.0071428571428571435,0.0,0.2,0.02083333333333331,0.02777777777777775,0.10526315789473684,0.0625,0.0,0.26470588235294124,0.07575757575757573,0.0,0.0,0.04901960784313724,0.03333333333333333,0.0,0.03888888888888887,0.017636684303350962,0.15384615384615385,0.01960784313725494,0.0625,0.0,0.019230769230769232,0.0,0.0,0.041666666666666664,0.011111111111111112,0.1538461538461538,0.2456140350877193,0.012820512820512846,0
